County,State,State_FIPS,County_FIPS,bachelors_and_above_percentage
Leake County,Mississippi,28,079,12.8
Lee County,Mississippi,28,081,23.9
Leflore County,Mississippi,28,083,17.5
Lincoln County,Mississippi,28,085,16.0
Lowndes County,Mississippi,28,087,23.7
Madison County,Mississippi,28,089,47.7
Marion County,Mississippi,28,091,12.1
Marshall County,Mississippi,28,093,13.7
Monroe County,Mississippi,28,095,17.2
Montgomery County,Mississippi,28,097,20.4
Neshoba County,Mississippi,28,099,12.2
Newton County,Mississippi,28,101,16.6
Noxubee County,Mississippi,28,103,13.5
Oktibbeha County,Mississippi,28,105,43.5
Panola County,Mississippi,28,107,14.9
Pearl River County,Mississippi,28,109,16.4
Perry County,Mississippi,28,111,11.0
Pike County,Mississippi,28,113,15.5
Pontotoc County,Mississippi,28,115,15.9
Prentiss County,Mississippi,28,117,12.2
Quitman County,Mississippi,28,119,11.4
Rankin County,Mississippi,28,121,29.2
Scott County,Mississippi,28,123,12.7
Sharkey County,Mississippi,28,125,18.7
Simpson County,Mississippi,28,127,12.6
Smith County,Mississippi,28,129,12.5
Stone County,Mississippi,28,131,14.5
Sunflower County,Mississippi,28,133,15.4
Tallahatchie County,Mississippi,28,135,11.4
Tate County,Mississippi,28,137,17.4
Tippah County,Mississippi,28,139,15.5
Tishomingo County,Mississippi,28,141,10.0
Tunica County,Mississippi,28,143,16.8
Union County,Mississippi,28,145,14.8
Walthall County,Mississippi,28,147,13.4
Warren County,Mississippi,28,149,23.3
Washington County,Mississippi,28,151,18.8
Wayne County,Mississippi,28,153,16.0
Webster County,Mississippi,28,155,17.3
Wilkinson County,Mississippi,28,157,13.8
Winston County,Mississippi,28,159,16.6
Yalobusha County,Mississippi,28,161,14.2
Yazoo County,Mississippi,28,163,14.6
Adair County,Missouri,29,001,30.0
Andrew County,Missouri,29,003,23.8
Atchison County,Missouri,29,005,22.5
Audrain County,Missouri,29,007,14.5
Barry County,Missouri,29,009,14.5
Barton County,Missouri,29,011,18.1
Bates County,Missouri,29,013,14.9
Benton County,Missouri,29,015,13.4
Bollinger County,Missouri,29,017,9.4
Boone County,Missouri,29,019,46.0
Buchanan County,Missouri,29,021,20.7
Butler County,Missouri,29,023,13.8
Caldwell County,Missouri,29,025,18.3
Callaway County,Missouri,29,027,22.2
Camden County,Missouri,29,029,21.8
Cape Girardeau County,Missouri,29,031,30.5
Carroll County,Missouri,29,033,17.0
Carter County,Missouri,29,035,16.5
Cass County,Missouri,29,037,26.1
Cedar County,Missouri,29,039,15.3
Chariton County,Missouri,29,041,18.4
Christian County,Missouri,29,043,28.2
Clark County,Missouri,29,045,13.5
Clay County,Missouri,29,047,32.7
Clinton County,Missouri,29,049,19.4
Cole County,Missouri,29,051,32.9
Cooper County,Missouri,29,053,21.4
Crawford County,Missouri,29,055,11.2
Dade County,Missouri,29,057,13.6
Dallas County,Missouri,29,059,12.4
Daviess County,Missouri,29,061,18.1
DeKalb County,Missouri,29,063,15.3
Dent County,Missouri,29,065,14.6
Douglas County,Missouri,29,067,10.5
Dunklin County,Missouri,29,069,13.1
Franklin County,Missouri,29,071,20.1
Gasconade County,Missouri,29,073,18.9
Gentry County,Missouri,29,075,18.0
Greene County,Missouri,29,077,30.2
Grundy County,Missouri,29,079,18.8
Harrison County,Missouri,29,081,16.2
Henry County,Missouri,29,083,15.5
Hickory County,Missouri,29,085,10.0
Holt County,Missouri,29,087,19.8
Howard County,Missouri,29,089,24.4
Howell County,Missouri,29,091,16.5
Iron County,Missouri,29,093,10.9
Jackson County,Missouri,29,095,30.9
Jasper County,Missouri,29,097,22.9
Jefferson County,Missouri,29,099,20.2
Johnson County,Missouri,29,101,28.4
Knox County,Missouri,29,103,15.8
Laclede County,Missouri,29,105,14.7
Lafayette County,Missouri,29,107,20.1
Lawrence County,Missouri,29,109,15.3
Lewis County,Missouri,29,111,14.0
Lincoln County,Missouri,29,113,15.9
Linn County,Missouri,29,115,15.4
Livingston County,Missouri,29,117,19.3
McDonald County,Missouri,29,119,11.8
Macon County,Missouri,29,121,15.7
Madison County,Missouri,29,123,15.1
Maries County,Missouri,29,125,14.1
Marion County,Missouri,29,127,20.9
Mercer County,Missouri,29,129,18.0
Miller County,Missouri,29,131,16.6
Mississippi County,Missouri,29,133,12.4
Moniteau County,Missouri,29,135,19.0
Monroe County,Missouri,29,137,12.8
Montgomery County,Missouri,29,139,13.7
Morgan County,Missouri,29,141,12.9
New Madrid County,Missouri,29,143,12.7
Newton County,Missouri,29,145,19.7
Nodaway County,Missouri,29,147,27.8
Oregon County,Missouri,29,149,12.2
Osage County,Missouri,29,151,18.9
Ozark County,Missouri,29,153,12.2
Pemiscot County,Missouri,29,155,12.1
Perry County,Missouri,29,157,16.0
Pettis County,Missouri,29,159,18.4
Phelps County,Missouri,29,161,29.5
Pike County,Missouri,29,163,16.1
Platte County,Missouri,29,165,41.8
Polk County,Missouri,29,167,20.3
Pulaski County,Missouri,29,169,25.9
Putnam County,Missouri,29,171,18.9
Ralls County,Missouri,29,173,13.6
Randolph County,Missouri,29,175,15.3
Ray County,Missouri,29,177,13.9
Reynolds County,Missouri,29,179,11.1
Ripley County,Missouri,29,181,10.9
Saint Charles County,Missouri,29,183,37.8
Saint Clair County,Missouri,29,185,13.4
Sainte Genevieve County,Missouri,29,186,17.7
Saint Francois County,Missouri,29,187,14.0
Saint Louis County,Missouri,29,189,43.2
Saline County,Missouri,29,195,18.0
Schuyler County,Missouri,29,197,11.6
Scotland County,Missouri,29,199,12.0
Scott County,Missouri,29,201,14.5
Shannon County,Missouri,29,203,15.8
Shelby County,Missouri,29,205,17.0
Stoddard County,Missouri,29,207,13.2
Stone County,Missouri,29,209,18.4
Sullivan County,Missouri,29,211,12.2
Taney County,Missouri,29,213,18.4
Texas County,Missouri,29,215,14.1
Vernon County,Missouri,29,217,17.7
Warren County,Missouri,29,219,18.6
Washington County,Missouri,29,221,9.4
Wayne County,Missouri,29,223,10.3
Webster County,Missouri,29,225,16.9
Worth County,Missouri,29,227,17.5
Wright County,Missouri,29,229,11.4
Saint Louis City,Missouri,29,510,35.0
Beaverhead County,Montana,30,001,35.5
Big Horn County,Montana,30,003,17.4
Blaine County,Montana,30,005,21.8
Broadwater County,Montana,30,007,27.0
Carbon County,Montana,30,009,32.0
Carter County,Montana,30,011,17.5
Cascade County,Montana,30,013,26.0
Chouteau County,Montana,30,015,27.3
Custer County,Montana,30,017,22.5
Daniels County,Montana,30,019,21.9
Dawson County,Montana,30,021,21.0
Deer Lodge County,Montana,30,023,17.4
Fallon County,Montana,30,025,17.3
Fergus County,Montana,30,027,28.9
Flathead County,Montana,30,029,29.9
Gallatin County,Montana,30,031,49.0
Garfield County,Montana,30,033,16.8
Glacier County,Montana,30,035,19.0
Granite County,Montana,30,039,26.6
Hill County,Montana,30,041,24.5
Jefferson County,Montana,30,043,34.0
Judith Basin County,Montana,30,045,28.6
Lake County,Montana,30,047,28.0
Lewis and Clark County,Montana,30,049,38.6
Liberty County,Montana,30,051,16.6
Lincoln County,Montana,30,053,20.2
McCone County,Montana,30,055,16.1
Madison County,Montana,30,057,28.9
Meagher County,Montana,30,059,26.1
Mineral County,Montana,30,061,17.3
Missoula County,Montana,30,063,42.5
Musselshell County,Montana,30,065,14.1
Phillips County,Montana,30,071,20.5
Pondera County,Montana,30,073,24.8
Powder River County,Montana,30,075,26.4
Powell County,Montana,30,077,21.0
Prairie County,Montana,30,079,20.9
Ravalli County,Montana,30,081,27.1
Richland County,Montana,30,083,19.0
Roosevelt County,Montana,30,085,17.1
Rosebud County,Montana,30,087,18.0
Sanders County,Montana,30,089,17.1
Sheridan County,Montana,30,091,23.6
Silver Bow County,Montana,30,093,26.4
Stillwater County,Montana,30,095,25.3
Sweet Grass County,Montana,30,097,25.5
Teton County,Montana,30,099,24.4
Toole County,Montana,30,101,14.5
Valley County,Montana,30,105,20.9
Wheatland County,Montana,30,107,19.8
Wibaux County,Montana,30,109,20.8
Yellowstone County,Montana,30,111,31.0
Park County,Montana,30,067,32.4
Adams County,Nebraska,31,001,24.9
Antelope County,Nebraska,31,003,19.1
Boone County,Nebraska,31,011,20.6
Box Butte County,Nebraska,31,013,18.2
Boyd County,Nebraska,31,015,18.2
Brown County,Nebraska,31,017,19.8
Buffalo County,Nebraska,31,019,34.7
Burt County,Nebraska,31,021,18.1
Butler County,Nebraska,31,023,19.9
Cass County,Nebraska,31,025,27.4
Cedar County,Nebraska,31,027,19.4
Chase County,Nebraska,31,029,20.8
Cherry County,Nebraska,31,031,21.2
Cheyenne County,Nebraska,31,033,26.2
Clay County,Nebraska,31,035,18.4
Colfax County,Nebraska,31,037,14.5
Cuming County,Nebraska,31,039,23.2
Custer County,Nebraska,31,041,20.9
Dakota County,Nebraska,31,043,12.5
Dawes County,Nebraska,31,045,37.0
Dawson County,Nebraska,31,047,15.6
Deuel County,Nebraska,31,049,15.8
Dixon County,Nebraska,31,051,20.5
Dodge County,Nebraska,31,053,18.6
Douglas County,Nebraska,31,055,38.9
Dundy County,Nebraska,31,057,19.4
Fillmore County,Nebraska,31,059,19.9
Franklin County,Nebraska,31,061,16.6
Frontier County,Nebraska,31,063,20.0
Furnas County,Nebraska,31,065,18.9
Gage County,Nebraska,31,067,20.2
Garden County,Nebraska,31,069,24.9
Garfield County,Nebraska,31,071,22.2
Gosper County,Nebraska,31,073,26.4
Greeley County,Nebraska,31,077,17.4
Hall County,Nebraska,31,079,20.9
Hamilton County,Nebraska,31,081,26.0
Harlan County,Nebraska,31,083,21.4
Hitchcock County,Nebraska,31,087,18.6
Holt County,Nebraska,31,089,21.2
Howard County,Nebraska,31,093,20.5
Jefferson County,Nebraska,31,095,15.3
Johnson County,Nebraska,31,097,16.0
Kearney County,Nebraska,31,099,22.7
Keith County,Nebraska,31,101,20.7
Kimball County,Nebraska,31,105,18.2
Knox County,Nebraska,31,107,21.7
Lancaster County,Nebraska,31,109,38.8
Lincoln County,Nebraska,31,111,22.1
Madison County,Nebraska,31,119,22.4
Merrick County,Nebraska,31,121,17.4
Morrill County,Nebraska,31,123,18.1
Nance County,Nebraska,31,125,19.8
Nemaha County,Nebraska,31,127,28.1
Nuckolls County,Nebraska,31,129,19.1
Otoe County,Nebraska,31,131,21.8
Pawnee County,Nebraska,31,133,17.5
Perkins County,Nebraska,31,135,25.8
Phelps County,Nebraska,31,137,25.9
Pierce County,Nebraska,31,139,22.3
Platte County,Nebraska,31,141,22.2
Polk County,Nebraska,31,143,21.1
Red Willow County,Nebraska,31,145,18.8
Richardson County,Nebraska,31,147,18.2
Rock County,Nebraska,31,149,20.9
Saline County,Nebraska,31,151,14.3
Sarpy County,Nebraska,31,153,40.1
Saunders County,Nebraska,31,155,25.4
Scotts Bluff County,Nebraska,31,157,22.4
Seward County,Nebraska,31,159,29.2
Sheridan County,Nebraska,31,161,23.6
Sherman County,Nebraska,31,163,18.2
Sioux County,Nebraska,31,165,26.6
Stanton County,Nebraska,31,167,16.6
Thayer County,Nebraska,31,169,19.8
Thurston County,Nebraska,31,173,16.7
Valley County,Nebraska,31,175,22.8
Washington County,Nebraska,31,177,30.3
Wayne County,Nebraska,31,179,34.5
Webster County,Nebraska,31,181,22.6
York County,Nebraska,31,185,28.1
Churchill County,Nevada,32,001,17.5
Clark County,Nevada,32,003,23.9
Douglas County,Nevada,32,005,28.9
Elko County,Nevada,32,007,18.2
Eureka County,Nevada,32,011,11.7
Humboldt County,Nevada,32,013,16.3
Lander County,Nevada,32,015,11.6
Lincoln County,Nevada,32,017,17.7
Lyon County,Nevada,32,019,14.0
Mineral County,Nevada,32,021,14.4
Nye County,Nevada,32,023,11.5
Pershing County,Nevada,32,027,14.8
Storey County,Nevada,32,029,28.7
Washoe County,Nevada,32,031,30.5
White Pine County,Nevada,32,033,14.9
Carson City,Nevada,32,510,22.3
Belknap County,New Hampshire,33,001,32.4
Carroll County,New Hampshire,33,003,33.6
Cheshire County,New Hampshire,33,005,32.6
Coos County,New Hampshire,33,007,18.1
Grafton County,New Hampshire,33,009,40.5
Hillsborough County,New Hampshire,33,011,37.3
Merrimack County,New Hampshire,33,013,35.6
Rockingham County,New Hampshire,33,015,40.7
Strafford County,New Hampshire,33,017,35.6
Sullivan County,New Hampshire,33,019,26.8
Atlantic County,New Jersey,34,001,27.4
Bergen County,New Jersey,34,003,48.3
Burlington County,New Jersey,34,005,37.5
Camden County,New Jersey,34,007,31.8
Cape May County,New Jersey,34,009,31.5
Cumberland County,New Jersey,34,011,14.7
Essex County,New Jersey,34,013,34.8
Gloucester County,New Jersey,34,015,31.9
Hudson County,New Jersey,34,017,40.9
Hunterdon County,New Jersey,34,019,52.0
Mercer County,New Jersey,34,021,42.0
Middlesex County,New Jersey,34,023,42.7
Monmouth County,New Jersey,34,025,44.9
Morris County,New Jersey,34,027,53.6
Ocean County,New Jersey,34,029,29.2
Passaic County,New Jersey,34,031,28.1
Salem County,New Jersey,34,033,20.9
Somerset County,New Jersey,34,035,54.5
Sussex County,New Jersey,34,037,34.9
Union County,New Jersey,34,039,35.1
Warren County,New Jersey,34,041,31.8
Bernalillo County,New Mexico,35,001,33.9
Catron County,New Mexico,35,003,22.2
Chaves County,New Mexico,35,005,17.8
Colfax County,New Mexico,35,007,20.5
Curry County,New Mexico,35,009,19.8
De Baca County,New Mexico,35,011,9.8
Dona Ana County,New Mexico,35,013,27.5
Eddy County,New Mexico,35,015,15.9
Grant County,New Mexico,35,017,27.3
Guadalupe County,New Mexico,35,019,11.6
Hidalgo County,New Mexico,35,023,14.2
Lea County,New Mexico,35,025,13.0
Lincoln County,New Mexico,35,027,29.3
Los Alamos County,New Mexico,35,028,66.5
Luna County,New Mexico,35,029,12.2
McKinley County,New Mexico,35,031,11.6
Mora County,New Mexico,35,033,11.2
Otero County,New Mexico,35,035,19.0
Quay County,New Mexico,35,037,15.8
Rio Arriba County,New Mexico,35,039,18.5
Roosevelt County,New Mexico,35,041,25.1
Sandoval County,New Mexico,35,043,30.0
San Juan County,New Mexico,35,045,15.2
San Miguel County,New Mexico,35,047,22.7
Santa Fe County,New Mexico,35,049,40.9
Sierra County,New Mexico,35,051,20.5
Socorro County,New Mexico,35,053,21.2
Taos County,New Mexico,35,055,28.0
Torrance County,New Mexico,35,057,15.6
Union County,New Mexico,35,059,12.7
Cibola County,New Mexico,35,006,13.4
Valencia County,New Mexico,35,061,17.1
Albany County,New York,36,001,41.3
Allegany County,New York,36,003,20.2
Bronx County,New York,36,005,19.8
Broome County,New York,36,007,28.3
Cattaraugus County,New York,36,009,19.1
Cayuga County,New York,36,011,22.3
Chautauqua County,New York,36,013,21.7
Chemung County,New York,36,015,23.9
Chenango County,New York,36,017,18.3
Clinton County,New York,36,019,22.9
Columbia County,New York,36,021,31.3
Cortland County,New York,36,023,26.9
Delaware County,New York,36,025,21.9
Dutchess County,New York,36,027,35.2
Erie County,New York,36,029,33.7
Essex County,New York,36,031,27.6
Franklin County,New York,36,033,19.4
Fulton County,New York,36,035,17.8
Genesee County,New York,36,037,21.5
Greene County,New York,36,039,22.1
Hamilton County,New York,36,041,19.3
Herkimer County,New York,36,043,21.0
Jefferson County,New York,36,045,22.3
Kings County,New York,36,047,36.5
Lewis County,New York,36,049,16.3
Livingston County,New York,36,051,25.4
Madison County,New York,36,053,27.0
Monroe County,New York,36,055,37.7
Montgomery County,New York,36,057,17.5
Nassau County,New York,36,059,45.2
New York County,New York,36,061,60.8
Niagara County,New York,36,063,23.8
Oneida County,New York,36,065,24.7
Onondaga County,New York,36,067,35.5
Ontario County,New York,36,069,34.5
Orange County,New York,36,071,29.8
Orleans County,New York,36,073,15.9
Oswego County,New York,36,075,18.6
Otsego County,New York,36,077,30.9
Putnam County,New York,36,079,39.9
Queens County,New York,36,081,31.5
Rensselaer County,New York,36,083,30.1
Richmond County,New York,36,085,33.0
Rockland County,New York,36,087,40.6
Saint Lawrence County,New York,36,089,23.6
Saratoga County,New York,36,091,41.4
Schenectady County,New York,36,093,31.4
Schoharie County,New York,36,095,22.3
Schuyler County,New York,36,097,22.3
Seneca County,New York,36,099,20.9
Steuben County,New York,36,101,23.1
Suffolk County,New York,36,103,35.6
Sullivan County,New York,36,105,23.2
Tioga County,New York,36,107,25.5
Tompkins County,New York,36,109,52.7
Ulster County,New York,36,111,32.2
Warren County,New York,36,113,30.0
Washington County,New York,36,115,20.4
Wayne County,New York,36,117,22.3
Westchester County,New York,36,119,48.2
Wyoming County,New York,36,121,16.5
Yates County,New York,36,123,24.4
Alamance County,North Carolina,37,001,24.0
Alexander County,North Carolina,37,003,14.7
Alleghany County,North Carolina,37,005,16.7
Anson County,North Carolina,37,007,9.6
Ashe County,North Carolina,37,009,19.0
Avery County,North Carolina,37,011,20.6
Beaufort County,North Carolina,37,013,19.4
Bertie County,North Carolina,37,015,13.4
Bladen County,North Carolina,37,017,15.1
Brunswick County,North Carolina,37,019,28.6
Buncombe County,North Carolina,37,021,39.2
Burke County,North Carolina,37,023,16.6
Cabarrus County,North Carolina,37,025,31.2
Caldwell County,North Carolina,37,027,15.3
Camden County,North Carolina,37,029,17.9
Carteret County,North Carolina,37,031,28.4
Caswell County,North Carolina,37,033,15.5
Catawba County,North Carolina,37,035,21.9
Chatham County,North Carolina,37,037,41.3
Cherokee County,North Carolina,37,039,19.2
Chowan County,North Carolina,37,041,19.8
Clay County,North Carolina,37,043,22.8
Cleveland County,North Carolina,37,045,17.4
Columbus County,North Carolina,37,047,13.1
Craven County,North Carolina,37,049,25.7
Cumberland County,North Carolina,37,051,25.0
Currituck County,North Carolina,37,053,23.1
Dare County,North Carolina,37,055,33.0
Davidson County,North Carolina,37,057,18.5
Davie County,North Carolina,37,059,22.9
Duplin County,North Carolina,37,061,11.1
Durham County,North Carolina,37,063,47.5
Edgecombe County,North Carolina,37,065,12.7
Forsyth County,North Carolina,37,067,33.8
Franklin County,North Carolina,37,069,21.3
Gaston County,North Carolina,37,071,20.6
Gates County,North Carolina,37,073,14.4
Graham County,North Carolina,37,075,13.5
Granville County,North Carolina,37,077,22.3
Greene County,North Carolina,37,079,10.5
Guilford County,North Carolina,37,081,35.3
Halifax County,North Carolina,37,083,14.4
Harnett County,North Carolina,37,085,20.7
Haywood County,North Carolina,37,087,25.0
Henderson County,North Carolina,37,089,31.8
Hertford County,North Carolina,37,091,14.6
Hoke County,North Carolina,37,093,18.4
Hyde County,North Carolina,37,095,9.4
Iredell County,North Carolina,37,097,27.5
Jackson County,North Carolina,37,099,30.5
Johnston County,North Carolina,37,101,21.8
Jones County,North Carolina,37,103,13.1
Lee County,North Carolina,37,105,20.9
Lenoir County,North Carolina,37,107,14.5
Lincoln County,North Carolina,37,109,21.4
McDowell County,North Carolina,37,111,16.9
Macon County,North Carolina,37,113,24.2
Madison County,North Carolina,37,115,27.6
Martin County,North Carolina,37,117,16.8
Mecklenburg County,North Carolina,37,119,44.8
Mitchell County,North Carolina,37,121,18.8
Montgomery County,North Carolina,37,123,14.7
Moore County,North Carolina,37,125,36.9
Nash County,North Carolina,37,127,20.9
New Hanover County,North Carolina,37,129,39.3
Northampton County,North Carolina,37,131,12.8
Onslow County,North Carolina,37,133,21.4
Orange County,North Carolina,37,135,57.6
Pamlico County,North Carolina,37,137,19.4
Pasquotank County,North Carolina,37,139,20.5
Pender County,North Carolina,37,141,26.4
Perquimans County,North Carolina,37,143,20.4
Person County,North Carolina,37,145,15.3
Pitt County,North Carolina,37,147,31.8
Polk County,North Carolina,37,149,31.7
Randolph County,North Carolina,37,151,15.8
Richmond County,North Carolina,37,153,13.9
Robeson County,North Carolina,37,155,13.2
Rockingham County,North Carolina,37,157,15.0
Rowan County,North Carolina,37,159,18.7
Rutherford County,North Carolina,37,161,17.3
Sampson County,North Carolina,37,163,12.8
Scotland County,North Carolina,37,165,15.5
Stanly County,North Carolina,37,167,15.8
Stokes County,North Carolina,37,169,13.3
Surry County,North Carolina,37,171,16.8
Swain County,North Carolina,37,173,16.0
Transylvania County,North Carolina,37,175,31.5
Tyrrell County,North Carolina,37,177,9.7
Union County,North Carolina,37,179,34.8
Vance County,North Carolina,37,181,12.9
Wake County,North Carolina,37,183,51.8
Warren County,North Carolina,37,185,15.5
Washington County,North Carolina,37,187,11.3
Watauga County,North Carolina,37,189,41.6
Wayne County,North Carolina,37,191,19.5
Wilkes County,North Carolina,37,193,15.5
Wilson County,North Carolina,37,195,19.6
Yadkin County,North Carolina,37,197,11.3
Yancey County,North Carolina,37,199,20.0
Adams County,North Dakota,38,001,28.6
Barnes County,North Dakota,38,003,27.2
Benson County,North Dakota,38,005,15.6
Bottineau County,North Dakota,38,009,23.7
Bowman County,North Dakota,38,011,24.3
Burke County,North Dakota,38,013,22.3
Burleigh County,North Dakota,38,015,35.1
Cass County,North Dakota,38,017,39.4
Cavalier County,North Dakota,38,019,21.2
Dickey County,North Dakota,38,021,26.7
Divide County,North Dakota,38,023,18.4
Dunn County,North Dakota,38,025,21.0
Eddy County,North Dakota,38,027,24.3
Emmons County,North Dakota,38,029,16.5
Foster County,North Dakota,38,031,24.1
Golden Valley County,North Dakota,38,033,28.1
Grand Forks County,North Dakota,38,035,34.5
Grant County,North Dakota,38,037,17.4
Griggs County,North Dakota,38,039,25.9
Hettinger County,North Dakota,38,041,14.4
Kidder County,North Dakota,38,043,17.9
LaMoure County,North Dakota,38,045,24.0
Logan County,North Dakota,38,047,16.4
McHenry County,North Dakota,38,049,19.8
McIntosh County,North Dakota,38,051,16.8
McKenzie County,North Dakota,38,053,26.1
McLean County,North Dakota,38,055,20.5
Mercer County,North Dakota,38,057,21.6
Morton County,North Dakota,38,059,26.3
Mountrail County,North Dakota,38,061,20.6
Nelson County,North Dakota,38,063,22.7
Oliver County,North Dakota,38,065,18.7
Pembina County,North Dakota,38,067,20.4
Pierce County,North Dakota,38,069,19.2
Ramsey County,North Dakota,38,071,26.1
Ransom County,North Dakota,38,073,19.7
Renville County,North Dakota,38,075,17.8
Richland County,North Dakota,38,077,21.6
Rolette County,North Dakota,38,079,20.0
Sargent County,North Dakota,38,081,17.5
Sheridan County,North Dakota,38,083,10.9
Sioux County,North Dakota,38,085,16.2
Stark County,North Dakota,38,089,22.9
Steele County,North Dakota,38,091,27.5
Stutsman County,North Dakota,38,093,23.5
Towner County,North Dakota,38,095,18.2
Traill County,North Dakota,38,097,26.8
Walsh County,North Dakota,38,099,16.8
Ward County,North Dakota,38,101,28.3
Wells County,North Dakota,38,103,22.1
Williams County,North Dakota,38,105,24.8
Adams County,Ohio,39,001,12.9
Allen County,Ohio,39,003,17.8
Ashland County,Ohio,39,005,21.1
Ashtabula County,Ohio,39,007,14.1
Athens County,Ohio,39,009,29.7
Auglaize County,Ohio,39,011,18.9
Belmont County,Ohio,39,013,16.2
Brown County,Ohio,39,015,14.2
Butler County,Ohio,39,017,29.8
Carroll County,Ohio,39,019,13.6
Champaign County,Ohio,39,021,14.9
Clark County,Ohio,39,023,18.6
Clermont County,Ohio,39,025,28.0
Clinton County,Ohio,39,027,18.7
Columbiana County,Ohio,39,029,14.8
Coshocton County,Ohio,39,031,12.5
Crawford County,Ohio,39,033,14.8
Cuyahoga County,Ohio,39,035,31.9
Darke County,Ohio,39,037,14.7
Defiance County,Ohio,39,039,16.7
Delaware County,Ohio,39,041,54.4
Erie County,Ohio,39,043,22.7
Fairfield County,Ohio,39,045,27.2
Fayette County,Ohio,39,047,16.1
Franklin County,Ohio,39,049,39.3
Fulton County,Ohio,39,051,17.2
Gallia County,Ohio,39,053,15.3
Geauga County,Ohio,39,055,38.1
Greene County,Ohio,39,057,39.0
Guernsey County,Ohio,39,059,14.2
Hamilton County,Ohio,39,061,37.1
Hancock County,Ohio,39,063,26.7
Hardin County,Ohio,39,065,16.6
Harrison County,Ohio,39,067,10.1
Henry County,Ohio,39,069,18.0
Highland County,Ohio,39,071,12.6
Hocking County,Ohio,39,073,14.8
Holmes County,Ohio,39,075,8.9
Huron County,Ohio,39,077,13.6
Jackson County,Ohio,39,079,15.3
Jefferson County,Ohio,39,081,15.3
Knox County,Ohio,39,083,22.8
Lake County,Ohio,39,085,27.9
Lawrence County,Ohio,39,087,14.3
Licking County,Ohio,39,089,26.2
Logan County,Ohio,39,091,16.0
Lorain County,Ohio,39,093,24.0
Lucas County,Ohio,39,095,26.3
Madison County,Ohio,39,097,16.9
Mahoning County,Ohio,39,099,24.1
Marion County,Ohio,39,101,13.1
Medina County,Ohio,39,103,33.3
Meigs County,Ohio,39,105,12.8
Mercer County,Ohio,39,107,16.7
Miami County,Ohio,39,109,22.6
Monroe County,Ohio,39,111,11.9
Montgomery County,Ohio,39,113,27.4
Morgan County,Ohio,39,115,11.3
Morrow County,Ohio,39,117,13.5
Muskingum County,Ohio,39,119,15.5
Noble County,Ohio,39,121,10.3
Ottawa County,Ohio,39,123,22.4
Paulding County,Ohio,39,125,14.1
Perry County,Ohio,39,127,12.3
Pickaway County,Ohio,39,129,18.6
Pike County,Ohio,39,131,13.8
Portage County,Ohio,39,133,28.7
Preble County,Ohio,39,135,15.8
Putnam County,Ohio,39,137,20.3
Richland County,Ohio,39,139,17.8
Ross County,Ohio,39,141,16.6
Sandusky County,Ohio,39,143,16.0
Scioto County,Ohio,39,145,15.0
Seneca County,Ohio,39,147,15.2
Shelby County,Ohio,39,149,17.4
Stark County,Ohio,39,151,22.8
Summit County,Ohio,39,153,32.1
Trumbull County,Ohio,39,155,18.5
Tuscarawas County,Ohio,39,157,15.8
Union County,Ohio,39,159,33.0
Van Wert County,Ohio,39,161,16.2
Vinton County,Ohio,39,163,11.5
Warren County,Ohio,39,165,42.3
Washington County,Ohio,39,167,19.2
Wayne County,Ohio,39,169,21.9
Williams County,Ohio,39,171,15.0
Wood County,Ohio,39,173,33.1
Wyandot County,Ohio,39,175,15.7
Adair County,Oklahoma,40,001,11.6
Alfalfa County,Oklahoma,40,003,20.2
Atoka County,Oklahoma,40,005,15.0
Beaver County,Oklahoma,40,007,19.7
Beckham County,Oklahoma,40,009,17.3
Blaine County,Oklahoma,40,011,16.6
Bryan County,Oklahoma,40,013,22.8
Caddo County,Oklahoma,40,015,16.3
Canadian County,Oklahoma,40,017,26.8
Carter County,Oklahoma,40,019,20.6
Cherokee County,Oklahoma,40,021,25.0
Choctaw County,Oklahoma,40,023,12.3
Cimarron County,Oklahoma,40,025,22.6
Cleveland County,Oklahoma,40,027,32.5
Coal County,Oklahoma,40,029,17.6
Comanche County,Oklahoma,40,031,22.5
Cotton County,Oklahoma,40,033,13.2
Craig County,Oklahoma,40,035,14.8
Creek County,Oklahoma,40,037,16.3
Custer County,Oklahoma,40,039,25.5
Delaware County,Oklahoma,40,041,17.6
Dewey County,Oklahoma,40,043,24.5
Ellis County,Oklahoma,40,045,20.0
Garfield County,Oklahoma,40,047,22.4
Garvin County,Oklahoma,40,049,14.5
Grady County,Oklahoma,40,051,19.7
Grant County,Oklahoma,40,053,23.1
Greer County,Oklahoma,40,055,13.5
Harmon County,Oklahoma,40,057,21.3
Harper County,Oklahoma,40,059,22.0
Haskell County,Oklahoma,40,061,14.7
Hughes County,Oklahoma,40,063,12.9
Jackson County,Oklahoma,40,065,20.9
Jefferson County,Oklahoma,40,067,13.9
Johnston County,Oklahoma,40,069,17.2
Kay County,Oklahoma,40,071,19.1
Kingfisher County,Oklahoma,40,073,23.6
Kiowa County,Oklahoma,40,075,17.4
Latimer County,Oklahoma,40,077,17.2
Le Flore County,Oklahoma,40,079,15.1
Lincoln County,Oklahoma,40,081,15.1
Logan County,Oklahoma,40,083,27.6
Love County,Oklahoma,40,085,14.5
McClain County,Oklahoma,40,087,24.2
McCurtain County,Oklahoma,40,089,13.2
McIntosh County,Oklahoma,40,091,14.2
Major County,Oklahoma,40,093,19.4
Marshall County,Oklahoma,40,095,15.7
