County,State,State_FIPS,County_FIPS,per_capita_income
Franklin County,Missouri,29,071,24742
Gasconade County,Missouri,29,073,21830
Gentry County,Missouri,29,075,20534
Greene County,Missouri,29,077,23520
Grundy County,Missouri,29,079,19527
Harrison County,Missouri,29,081,19468
Henry County,Missouri,29,083,22394
Hickory County,Missouri,29,085,17361
Holt County,Missouri,29,087,24127
Howard County,Missouri,29,089,21598
Howell County,Missouri,29,091,17416
Iron County,Missouri,29,093,19101
Jackson County,Missouri,29,095,26062
Jasper County,Missouri,29,097,21124
Jefferson County,Missouri,29,099,24792
Johnson County,Missouri,29,101,21547
Knox County,Missouri,29,103,20946
Laclede County,Missouri,29,105,19553
Lafayette County,Missouri,29,107,23637
Lawrence County,Missouri,29,109,19060
Lewis County,Missouri,29,111,19317
Lincoln County,Missouri,29,113,22063
Linn County,Missouri,29,115,21015
Livingston County,Missouri,29,117,21011
McDonald County,Missouri,29,119,17505
Macon County,Missouri,29,121,20054
Madison County,Missouri,29,123,17316
Maries County,Missouri,29,125,22026
Marion County,Missouri,29,127,21909
Mercer County,Missouri,29,129,20178
Miller County,Missouri,29,131,19385
Mississippi County,Missouri,29,133,15558
Moniteau County,Missouri,29,135,19451
Monroe County,Missouri,29,137,20331
Montgomery County,Missouri,29,139,20991
Morgan County,Missouri,29,141,17935
New Madrid County,Missouri,29,143,21215
Newton County,Missouri,29,145,22341
Nodaway County,Missouri,29,147,18079
Oregon County,Missouri,29,149,16331
Osage County,Missouri,29,151,22629
Ozark County,Missouri,29,153,17215
Pemiscot County,Missouri,29,155,16881
Perry County,Missouri,29,157,23435
Pettis County,Missouri,29,159,19709
Phelps County,Missouri,29,161,21173
Pike County,Missouri,29,163,18650
Platte County,Missouri,29,165,35143
Polk County,Missouri,29,167,19511
Pulaski County,Missouri,29,169,20863
Putnam County,Missouri,29,171,19397
Ralls County,Missouri,29,173,23299
Randolph County,Missouri,29,175,17587
Ray County,Missouri,29,177,24549
Reynolds County,Missouri,29,179,18449
Ripley County,Missouri,29,181,16408
Saint Charles County,Missouri,29,183,31586
Saint Clair County,Missouri,29,185,17337
Sainte Genevieve County,Missouri,29,186,22921
Saint Francois County,Missouri,29,187,18544
Saint Louis County,Missouri,29,189,34795
Saline County,Missouri,29,195,19006
Schuyler County,Missouri,29,197,18160
Scotland County,Missouri,29,199,20363
Scott County,Missouri,29,201,20825
Shannon County,Missouri,29,203,16862
Shelby County,Missouri,29,205,19331
Stoddard County,Missouri,29,207,22967
Stone County,Missouri,29,209,21733
Sullivan County,Missouri,29,211,19279
Taney County,Missouri,29,213,20231
Texas County,Missouri,29,215,17868
Vernon County,Missouri,29,217,19734
Warren County,Missouri,29,219,24692
Washington County,Missouri,29,221,17703
Wayne County,Missouri,29,223,18970
Webster County,Missouri,29,225,19955
Worth County,Missouri,29,227,22967
Wright County,Missouri,29,229,14752
Saint Louis City,Missouri,29,510,23048
Beaverhead County,Montana,30,001,22872
Big Horn County,Montana,30,003,15695
Blaine County,Montana,30,005,17437
Broadwater County,Montana,30,007,24270
Carbon County,Montana,30,009,27599
Carter County,Montana,30,011,24921
Cascade County,Montana,30,013,24727
Chouteau County,Montana,30,015,21737
Custer County,Montana,30,017,23910
Daniels County,Montana,30,019,31449
Dawson County,Montana,30,021,26126
Deer Lodge County,Montana,30,023,22052
Fallon County,Montana,30,025,28563
Fergus County,Montana,30,027,24429
Flathead County,Montana,30,029,25790
Gallatin County,Montana,30,031,28939
Garfield County,Montana,30,033,25921
Glacier County,Montana,30,035,15604
Granite County,Montana,30,039,26277
Hill County,Montana,30,041,21376
Jefferson County,Montana,30,043,30397
Judith Basin County,Montana,30,045,24260
Lake County,Montana,30,047,21521
Lewis and Clark County,Montana,30,049,28400
Liberty County,Montana,30,051,25522
Lincoln County,Montana,30,053,21719
McCone County,Montana,30,055,27161
Madison County,Montana,30,057,33062
Meagher County,Montana,30,059,20288
Mineral County,Montana,30,061,19859
Missoula County,Montana,30,063,25764
Musselshell County,Montana,30,065,23022
Phillips County,Montana,30,071,22890
Pondera County,Montana,30,073,22256
Powder River County,Montana,30,075,28528
Powell County,Montana,30,077,19736
Prairie County,Montana,30,079,20644
Ravalli County,Montana,30,081,22872
Richland County,Montana,30,083,32036
Roosevelt County,Montana,30,085,16888
Rosebud County,Montana,30,087,22229
Sanders County,Montana,30,089,19188
Sheridan County,Montana,30,091,31378
Silver Bow County,Montana,30,093,23562
Stillwater County,Montana,30,095,28868
Sweet Grass County,Montana,30,097,22743
Teton County,Montana,30,099,22799
Toole County,Montana,30,101,23162
Valley County,Montana,30,105,25685
Wheatland County,Montana,30,107,17336
Wibaux County,Montana,30,109,27492
Yellowstone County,Montana,30,111,27761
Park County,Montana,30,067,24611
Adams County,Nebraska,31,001,25571
Antelope County,Nebraska,31,003,25186
Boone County,Nebraska,31,011,25590
Box Butte County,Nebraska,31,013,25046
Boyd County,Nebraska,31,015,23157
Brown County,Nebraska,31,017,21843
Buffalo County,Nebraska,31,019,24830
Burt County,Nebraska,31,021,25203
Butler County,Nebraska,31,023,27673
Cass County,Nebraska,31,025,29638
Cedar County,Nebraska,31,027,25738
Chase County,Nebraska,31,029,28241
Cherry County,Nebraska,31,031,25213
Cheyenne County,Nebraska,31,033,28296
Clay County,Nebraska,31,035,23876
Colfax County,Nebraska,31,037,23751
Cuming County,Nebraska,31,039,24496
Custer County,Nebraska,31,041,24615
Dakota County,Nebraska,31,043,20179
Dawes County,Nebraska,31,045,21137
Dawson County,Nebraska,31,047,20142
Deuel County,Nebraska,31,049,27199
Dixon County,Nebraska,31,051,23769
Dodge County,Nebraska,31,053,24588
Douglas County,Nebraska,31,055,29180
Dundy County,Nebraska,31,057,28502
Fillmore County,Nebraska,31,059,25460
Franklin County,Nebraska,31,061,26095
Frontier County,Nebraska,31,063,25262
Furnas County,Nebraska,31,065,22068
Gage County,Nebraska,31,067,24555
Garden County,Nebraska,31,069,26715
Garfield County,Nebraska,31,071,22092
Gosper County,Nebraska,31,073,23266
Greeley County,Nebraska,31,077,23833
Hall County,Nebraska,31,079,23380
Hamilton County,Nebraska,31,081,26715
Harlan County,Nebraska,31,083,25322
Hitchcock County,Nebraska,31,087,23554
Holt County,Nebraska,31,089,24120
Howard County,Nebraska,31,093,26770
Jefferson County,Nebraska,31,095,24777
Johnson County,Nebraska,31,097,19435
Kearney County,Nebraska,31,099,27796
Keith County,Nebraska,31,101,25097
Kimball County,Nebraska,31,105,24565
Knox County,Nebraska,31,107,25214
Lancaster County,Nebraska,31,109,27141
Lincoln County,Nebraska,31,111,26188
Madison County,Nebraska,31,119,24593
Merrick County,Nebraska,31,121,24639
Morrill County,Nebraska,31,123,22543
Nance County,Nebraska,31,125,23684
Nemaha County,Nebraska,31,127,25269
Nuckolls County,Nebraska,31,129,22448
Otoe County,Nebraska,31,131,25855
Pawnee County,Nebraska,31,133,25426
Perkins County,Nebraska,31,135,27931
Phelps County,Nebraska,31,137,26856
Pierce County,Nebraska,31,139,24830
Platte County,Nebraska,31,141,24219
Polk County,Nebraska,31,143,27639
Red Willow County,Nebraska,31,145,23320
Richardson County,Nebraska,31,147,23566
Rock County,Nebraska,31,149,24501
Saline County,Nebraska,31,151,20407
Sarpy County,Nebraska,31,153,30189
Saunders County,Nebraska,31,155,30039
Scotts Bluff County,Nebraska,31,157,23220
Seward County,Nebraska,31,159,28359
Sheridan County,Nebraska,31,161,22551
Sherman County,Nebraska,31,163,24837
Sioux County,Nebraska,31,165,31517
Stanton County,Nebraska,31,167,23131
Thayer County,Nebraska,31,169,26965
Thurston County,Nebraska,31,173,17106
Valley County,Nebraska,31,175,23227
Washington County,Nebraska,31,177,29328
Wayne County,Nebraska,31,179,24448
Webster County,Nebraska,31,181,21423
York County,Nebraska,31,185,28207
Churchill County,Nevada,32,001,24716
Clark County,Nevada,32,003,26217
Douglas County,Nevada,32,005,34123
Elko County,Nevada,32,007,28358
Eureka County,Nevada,32,011,28056
Humboldt County,Nevada,32,013,26515
Lander County,Nevada,32,015,29800
Lincoln County,Nevada,32,017,22879
Lyon County,Nevada,32,019,21757
Mineral County,Nevada,32,021,23146
Nye County,Nevada,32,023,21838
Pershing County,Nevada,32,027,18203
Storey County,Nevada,32,029,33472
Washoe County,Nevada,32,031,28670
White Pine County,Nevada,32,033,24435
Carson City,Nevada,32,510,26264
Belknap County,New Hampshire,33,001,30518
Carroll County,New Hampshire,33,003,31558
Cheshire County,New Hampshire,33,005,27874
Coos County,New Hampshire,33,007,24367
Grafton County,New Hampshire,33,009,30738
Hillsborough County,New Hampshire,33,011,34390
Merrimack County,New Hampshire,33,013,31310
Rockingham County,New Hampshire,33,015,38399
Strafford County,New Hampshire,33,017,29369
Sullivan County,New Hampshire,33,019,28582
Atlantic County,New Jersey,34,001,27391
Bergen County,New Jersey,34,003,43347
Burlington County,New Jersey,34,005,36835
Camden County,New Jersey,34,007,30592
Cape May County,New Jersey,34,009,32948
Cumberland County,New Jersey,34,011,22524
Essex County,New Jersey,34,013,32181
Gloucester County,New Jersey,34,015,32600
Hudson County,New Jersey,34,017,32641
Hunterdon County,New Jersey,34,019,50349
Mercer County,New Jersey,34,021,37465
Middlesex County,New Jersey,34,023,34345
Monmouth County,New Jersey,34,025,42749
Morris County,New Jersey,34,027,48814
Ocean County,New Jersey,34,029,30477
Passaic County,New Jersey,34,031,27152
Salem County,New Jersey,34,033,28772
Somerset County,New Jersey,34,035,47803
Sussex County,New Jersey,34,037,37949
Union County,New Jersey,34,039,35089
Warren County,New Jersey,34,041,33555
Bernalillo County,New Mexico,35,001,26814
Catron County,New Mexico,35,003,20616
Chaves County,New Mexico,35,005,19492
Colfax County,New Mexico,35,007,21387
Curry County,New Mexico,35,009,21259
De Baca County,New Mexico,35,011,24879
Dona Ana County,New Mexico,35,013,19565
Eddy County,New Mexico,35,015,28438
Grant County,New Mexico,35,017,22755
Guadalupe County,New Mexico,35,019,14198
Hidalgo County,New Mexico,35,023,18392
Lea County,New Mexico,35,025,22484
Lincoln County,New Mexico,35,027,25449
Los Alamos County,New Mexico,35,028,51044
Luna County,New Mexico,35,029,16114
McKinley County,New Mexico,35,031,12679
Mora County,New Mexico,35,033,20543
Otero County,New Mexico,35,035,19880
Quay County,New Mexico,35,037,17936
Rio Arriba County,New Mexico,35,039,20014
Roosevelt County,New Mexico,35,041,17477
Sandoval County,New Mexico,35,043,26924
San Juan County,New Mexico,35,045,21260
San Miguel County,New Mexico,35,047,17926
Santa Fe County,New Mexico,35,049,32298
Sierra County,New Mexico,35,051,17752
Socorro County,New Mexico,35,053,18104
Taos County,New Mexico,35,055,21333
Torrance County,New Mexico,35,057,18675
Union County,New Mexico,35,059,18472
Cibola County,New Mexico,35,006,16129
Valencia County,New Mexico,35,061,19623
Albany County,New York,36,001,32328
Allegany County,New York,36,003,20978
Bronx County,New York,36,005,18171
Broome County,New York,36,007,24835
Cattaraugus County,New York,36,009,22049
Cayuga County,New York,36,011,24702
Chautauqua County,New York,36,013,22168
Chemung County,New York,36,015,25329
Chenango County,New York,36,017,22097
Clinton County,New York,36,019,24676
Columbia County,New York,36,021,33613
Cortland County,New York,36,023,23179
Delaware County,New York,36,025,23677
Dutchess County,New York,36,027,33594
Erie County,New York,36,029,27978
Essex County,New York,36,031,26582
Franklin County,New York,36,033,21575
Fulton County,New York,36,035,23839
Genesee County,New York,36,037,25403
Greene County,New York,36,039,25700
Hamilton County,New York,36,041,28265
Herkimer County,New York,36,043,23418
Jefferson County,New York,36,045,23078
Kings County,New York,36,047,25289
Lewis County,New York,36,049,22942
Livingston County,New York,36,051,23978
Madison County,New York,36,053,25230
Monroe County,New York,36,055,28732
Montgomery County,New York,36,057,23417
Nassau County,New York,36,059,42400
New York County,New York,36,061,62498
Niagara County,New York,36,063,25991
Oneida County,New York,36,065,25103
Onondaga County,New York,36,067,28746
Ontario County,New York,36,069,29904
Orange County,New York,36,071,30583
Orleans County,New York,36,073,22255
Oswego County,New York,36,075,23126
Otsego County,New York,36,077,24165
Putnam County,New York,36,079,40309
Queens County,New York,36,081,26495
Rensselaer County,New York,36,083,29987
Richmond County,New York,36,085,31823
Rockland County,New York,36,087,34591
Saint Lawrence County,New York,36,089,22198
Saratoga County,New York,36,091,35176
Schenectady County,New York,36,093,28319
Schoharie County,New York,36,095,26584
Schuyler County,New York,36,097,24173
Seneca County,New York,36,099,23115
Steuben County,New York,36,101,25371
Suffolk County,New York,36,103,36945
Sullivan County,New York,36,105,24963
Tioga County,New York,36,107,27230
Tompkins County,New York,36,109,27418
Ulster County,New York,36,111,30442
Warren County,New York,36,113,30351
Washington County,New York,36,115,24168
Wayne County,New York,36,117,25327
Westchester County,New York,36,119,47984
Wyoming County,New York,36,121,22700
Yates County,New York,36,123,24457
Alamance County,North Carolina,37,001,23166
Alexander County,North Carolina,37,003,20440
Alleghany County,North Carolina,37,005,19510
Anson County,North Carolina,37,007,16752
Ashe County,North Carolina,37,009,20838
Avery County,North Carolina,37,011,21598
Beaufort County,North Carolina,37,013,21636
Bertie County,North Carolina,37,015,17096
Bladen County,North Carolina,37,017,19154
Brunswick County,North Carolina,37,019,26839
Buncombe County,North Carolina,37,021,26159
Burke County,North Carolina,37,023,19701
Cabarrus County,North Carolina,37,025,25247
Caldwell County,North Carolina,37,027,19228
Camden County,North Carolina,37,029,25620
Carteret County,North Carolina,37,031,27496
Caswell County,North Carolina,37,033,17975
Catawba County,North Carolina,37,035,23232
Chatham County,North Carolina,37,037,31175
Cherokee County,North Carolina,37,039,18340
Chowan County,North Carolina,37,041,19240
Clay County,North Carolina,37,043,22081
Cleveland County,North Carolina,37,045,20062
Columbus County,North Carolina,37,047,19275
Craven County,North Carolina,37,049,24260
Cumberland County,North Carolina,37,051,23067
Currituck County,North Carolina,37,053,25854
Dare County,North Carolina,37,055,30529
Davidson County,North Carolina,37,057,22549
Davie County,North Carolina,37,059,26319
Duplin County,North Carolina,37,061,17122
Durham County,North Carolina,37,063,29347
Edgecombe County,North Carolina,37,065,16971
Forsyth County,North Carolina,37,067,26541
Franklin County,North Carolina,37,069,21399
Gaston County,North Carolina,37,071,22658
Gates County,North Carolina,37,073,21187
Graham County,North Carolina,37,075,19780
Granville County,North Carolina,37,077,22295
Greene County,North Carolina,37,079,18441
Guilford County,North Carolina,37,081,26461
Halifax County,North Carolina,37,083,17937
Harnett County,North Carolina,37,085,20310
Haywood County,North Carolina,37,087,24536
Henderson County,North Carolina,37,089,25670
Hertford County,North Carolina,37,091,17863
Hoke County,North Carolina,37,093,18761
Hyde County,North Carolina,37,095,18408
Iredell County,North Carolina,37,097,26467
Jackson County,North Carolina,37,099,21014
Johnston County,North Carolina,37,101,22410
Jones County,North Carolina,37,103,20105
Lee County,North Carolina,37,105,21449
Lenoir County,North Carolina,37,107,19760
Lincoln County,North Carolina,37,109,25550
McDowell County,North Carolina,37,111,18932
Macon County,North Carolina,37,113,23213
Madison County,North Carolina,37,115,19902
Martin County,North Carolina,37,117,18783
Mecklenburg County,North Carolina,37,119,32482
Mitchell County,North Carolina,37,121,21404
Montgomery County,North Carolina,37,123,18865
Moore County,North Carolina,37,125,28913
Nash County,North Carolina,37,127,22880
New Hanover County,North Carolina,37,129,29679
Northampton County,North Carolina,37,131,17919
Onslow County,North Carolina,37,133,21084
Orange County,North Carolina,37,135,34465
Pamlico County,North Carolina,37,137,23724
Pasquotank County,North Carolina,37,139,22745
Pender County,North Carolina,37,141,23526
Perquimans County,North Carolina,37,143,23809
Person County,North Carolina,37,145,21292
Pitt County,North Carolina,37,147,23029
Polk County,North Carolina,37,149,24611
Randolph County,North Carolina,37,151,20523
Richmond County,North Carolina,37,153,17236
Robeson County,North Carolina,37,155,15343
Rockingham County,North Carolina,37,157,21102
Rowan County,North Carolina,37,159,20912
Rutherford County,North Carolina,37,161,19551
Sampson County,North Carolina,37,163,19479
Scotland County,North Carolina,37,165,15679
Stanly County,North Carolina,37,167,20504
Stokes County,North Carolina,37,169,21311
Surry County,North Carolina,37,171,20219
Swain County,North Carolina,37,173,19626
Transylvania County,North Carolina,37,175,23757
Tyrrell County,North Carolina,37,177,16658
Union County,North Carolina,37,179,28894
Vance County,North Carolina,37,181,17905
Wake County,North Carolina,37,183,33166
Warren County,North Carolina,37,185,19052
Washington County,North Carolina,37,187,18779
Watauga County,North Carolina,37,189,21854
Wayne County,North Carolina,37,191,21557
Wilkes County,North Carolina,37,193,19029
Wilson County,North Carolina,37,195,20972
Yadkin County,North Carolina,37,197,22726
Yancey County,North Carolina,37,199,20257
Adams County,North Dakota,38,001,31502
Barnes County,North Dakota,38,003,31721
Benson County,North Dakota,38,005,18162
Bottineau County,North Dakota,38,009,31969
Bowman County,North Dakota,38,011,32045
Burke County,North Dakota,38,013,32908
Burleigh County,North Dakota,38,015,32876
Cass County,North Dakota,38,017,30529
Cavalier County,North Dakota,38,019,32028
Dickey County,North Dakota,38,021,24644
Divide County,North Dakota,38,023,36303
Dunn County,North Dakota,38,025,33788
Eddy County,North Dakota,38,027,27323
Emmons County,North Dakota,38,029,27690
Foster County,North Dakota,38,031,33063
Golden Valley County,North Dakota,38,033,26113
Grand Forks County,North Dakota,38,035,27026
Grant County,North Dakota,38,037,28129
Griggs County,North Dakota,38,039,27197
Hettinger County,North Dakota,38,041,27910
Kidder County,North Dakota,38,043,28904
LaMoure County,North Dakota,38,045,31989
Logan County,North Dakota,38,047,27887
McHenry County,North Dakota,38,049,28331
McIntosh County,North Dakota,38,051,25427
McKenzie County,North Dakota,38,053,33078
McLean County,North Dakota,38,055,30992
Mercer County,North Dakota,38,057,31767
Morton County,North Dakota,38,059,29389
Mountrail County,North Dakota,38,061,33803
Nelson County,North Dakota,38,063,30432
Oliver County,North Dakota,38,065,32253
Pembina County,North Dakota,38,067,27817
Pierce County,North Dakota,38,069,23491
Ramsey County,North Dakota,38,071,28081
Ransom County,North Dakota,38,073,26137
Renville County,North Dakota,38,075,31178
Richland County,North Dakota,38,077,27713
Rolette County,North Dakota,38,079,15502
Sargent County,North Dakota,38,081,29950
Sheridan County,North Dakota,38,083,29219
Sioux County,North Dakota,38,085,15478
Stark County,North Dakota,38,089,31412
Steele County,North Dakota,38,091,31455
Stutsman County,North Dakota,38,093,27351
Towner County,North Dakota,38,095,33357
Traill County,North Dakota,38,097,27098
Walsh County,North Dakota,38,099,29072
Ward County,North Dakota,38,101,28557
Wells County,North Dakota,38,103,29301
Williams County,North Dakota,38,105,38738
Adams County,Ohio,39,001,18235
Allen County,Ohio,39,003,22295
Ashland County,Ohio,39,005,21940
Ashtabula County,Ohio,39,007,20011
Athens County,Ohio,39,009,17019
Auglaize County,Ohio,39,011,25323
Belmont County,Ohio,39,013,22380
Brown County,Ohio,39,015,21206
Butler County,Ohio,39,017,26813
Carroll County,Ohio,39,019,21783
Champaign County,Ohio,39,021,23358
Clark County,Ohio,39,023,22780
Clermont County,Ohio,39,025,28761
Clinton County,Ohio,39,027,22026
Columbiana County,Ohio,39,029,21575
Coshocton County,Ohio,39,031,20526
Crawford County,Ohio,39,033,21478
Cuyahoga County,Ohio,39,035,27423
Darke County,Ohio,39,037,22511
Defiance County,Ohio,39,039,22739
Delaware County,Ohio,39,041,40189
Erie County,Ohio,39,043,26135
Fairfield County,Ohio,39,045,27031
Fayette County,Ohio,39,047,20603
Franklin County,Ohio,39,049,28283
Fulton County,Ohio,39,051,24771
Gallia County,Ohio,39,053,21168
Geauga County,Ohio,39,055,34455
Greene County,Ohio,39,057,30040
Guernsey County,Ohio,39,059,20537
Hamilton County,Ohio,39,061,29681
Hancock County,Ohio,39,063,26139
Hardin County,Ohio,39,065,19626
Harrison County,Ohio,39,067,21029
Henry County,Ohio,39,069,23347
Highland County,Ohio,39,071,19348
Hocking County,Ohio,39,073,21037
Holmes County,Ohio,39,075,17177
Huron County,Ohio,39,077,22257
Jackson County,Ohio,39,079,19405
Jefferson County,Ohio,39,081,22324
Knox County,Ohio,39,083,23878
Lake County,Ohio,39,085,29132
Lawrence County,Ohio,39,087,21365
Licking County,Ohio,39,089,26716
Logan County,Ohio,39,091,22878
Lorain County,Ohio,39,093,26030
Lucas County,Ohio,39,095,23885
Madison County,Ohio,39,097,24014
Mahoning County,Ohio,39,099,23975
Marion County,Ohio,39,101,20624
Medina County,Ohio,39,103,30707
Meigs County,Ohio,39,105,18816
Mercer County,Ohio,39,107,24157
Miami County,Ohio,39,109,25369
Monroe County,Ohio,39,111,21487
Montgomery County,Ohio,39,113,24997
Morgan County,Ohio,39,115,21027
Morrow County,Ohio,39,117,22228
Muskingum County,Ohio,39,119,20775
Noble County,Ohio,39,121,18853
Ottawa County,Ohio,39,123,27979
Paulding County,Ohio,39,125,22714
Perry County,Ohio,39,127,19372
Pickaway County,Ohio,39,129,23851
Pike County,Ohio,39,131,20071
Portage County,Ohio,39,133,25332
Preble County,Ohio,39,135,23374
Putnam County,Ohio,39,137,25481
Richland County,Ohio,39,139,21932
Ross County,Ohio,39,141,21310
Sandusky County,Ohio,39,143,22799
Scioto County,Ohio,39,145,19437
Seneca County,Ohio,39,147,22075
Shelby County,Ohio,39,149,24028
Stark County,Ohio,39,151,24453
Summit County,Ohio,39,153,27818
Trumbull County,Ohio,39,155,22568
Tuscarawas County,Ohio,39,157,21966
Union County,Ohio,39,159,28852
Van Wert County,Ohio,39,161,22790
Vinton County,Ohio,39,163,18101
Warren County,Ohio,39,165,33172
Washington County,Ohio,39,167,23496
Wayne County,Ohio,39,169,23061
Williams County,Ohio,39,171,21350
Wood County,Ohio,39,173,26326
Wyandot County,Ohio,39,175,22382
Adair County,Oklahoma,40,001,15116
Alfalfa County,Oklahoma,40,003,22488
Atoka County,Oklahoma,40,005,17842
Beaver County,Oklahoma,40,007,26109
Beckham County,Oklahoma,40,009,23959
Blaine County,Oklahoma,40,011,20242
Bryan County,Oklahoma,40,013,20524
Caddo County,Oklahoma,40,015,17858
Canadian County,Oklahoma,40,017,27552
Carter County,Oklahoma,40,019,21476
Cherokee County,Oklahoma,40,021,18582
Choctaw County,Oklahoma,40,023,17739
Cimarron County,Oklahoma,40,025,23514
Cleveland County,Oklahoma,40,027,26920
Coal County,Oklahoma,40,029,19752
Comanche County,Oklahoma,40,031,22363
Cotton County,Oklahoma,40,033,21452
Craig County,Oklahoma,40,035,19820
Creek County,Oklahoma,40,037,22327
Custer County,Oklahoma,40,039,23261
Delaware County,Oklahoma,40,041,21109
Dewey County,Oklahoma,40,043,24860
Ellis County,Oklahoma,40,045,27183
Garfield County,Oklahoma,40,047,24177
Garvin County,Oklahoma,40,049,21285
Grady County,Oklahoma,40,051,23500
Grant County,Oklahoma,40,053,27469
Greer County,Oklahoma,40,055,17969
Harmon County,Oklahoma,40,057,18582
Harper County,Oklahoma,40,059,22675
Haskell County,Oklahoma,40,061,18896
Hughes County,Oklahoma,40,063,18268
Jackson County,Oklahoma,40,065,22925
Jefferson County,Oklahoma,40,067,19042
Johnston County,Oklahoma,40,069,19967
Kay County,Oklahoma,40,071,22207
Kingfisher County,Oklahoma,40,073,25773
Kiowa County,Oklahoma,40,075,23576
Latimer County,Oklahoma,40,077,22603
Le Flore County,Oklahoma,40,079,18141
Lincoln County,Oklahoma,40,081,21888
Logan County,Oklahoma,40,083,25620
Love County,Oklahoma,40,085,19910
McClain County,Oklahoma,40,087,25293
McCurtain County,Oklahoma,40,089,17615
McIntosh County,Oklahoma,40,091,19100
Major County,Oklahoma,40,093,27168
Marshall County,Oklahoma,40,095,19583
Mayes County,Oklahoma,40,097,20585
Murray County,Oklahoma,40,099,21870
Muskogee County,Oklahoma,40,101,19868
Noble County,Oklahoma,40,103,21947
Nowata County,Oklahoma,40,105,19256
Okfuskee County,Oklahoma,40,107,16528
Oklahoma County,Oklahoma,40,109,26561
Okmulgee County,Oklahoma,40,111,19753
Osage County,Oklahoma,40,113,22353
Ottawa County,Oklahoma,40,115,18331
Pawnee County,Oklahoma,40,117,21220
Payne County,Oklahoma,40,119,20868
Pittsburg County,Oklahoma,40,121,21966
Pontotoc County,Oklahoma,40,123,22381
Pottawatomie County,Oklahoma,40,125,20937
Pushmataha County,Oklahoma,40,127,18542
Roger Mills County,Oklahoma,40,129,27326
Rogers County,Oklahoma,40,131,27365
Seminole County,Oklahoma,40,133,18321
Sequoyah County,Oklahoma,40,135,18131
Stephens County,Oklahoma,40,137,23038
Texas County,Oklahoma,40,139,22064
Tillman County,Oklahoma,40,141,18035
Tulsa County,Oklahoma,40,143,27676
Wagoner County,Oklahoma,40,145,24874
Washington County,Oklahoma,40,147,27053
Washita County,Oklahoma,40,149,23811
Woods County,Oklahoma,40,151,26022
Woodward County,Oklahoma,40,153,24922
Baker County,Oregon,41,001,23234
Benton County,Oregon,41,003,26738
Clackamas County,Oregon,41,005,32781
Clatsop County,Oregon,41,007,25680
Columbia County,Oregon,41,009,26271
Coos County,Oregon,41,011,22239
Crook County,Oregon,41,013,20883
Curry County,Oregon,41,015,23972
Deschutes County,Oregon,41,017,27524
Douglas County,Oregon,41,019,21870
Gilliam County,Oregon,41,021,25320
Grant County,Oregon,41,023,23828
Harney County,Oregon,41,025,20865
Hood River County,Oregon,41,027,25181
Jackson County,Oregon,41,029,24378
Jefferson County,Oregon,41,031,21593
Josephine County,Oregon,41,033,21791
Klamath County,Oregon,41,035,21489
Lake County,Oregon,41,037,22056
Lane County,Oregon,41,039,24224
Lincoln County,Oregon,41,041,25194
Linn County,Oregon,41,043,21500
Malheur County,Oregon,41,045,16352
Marion County,Oregon,41,047,22001
Morrow County,Oregon,41,049,20663
Multnomah County,Oregon,41,051,30475
Polk County,Oregon,41,053,24426
Sherman County,Oregon,41,055,24314
Tillamook County,Oregon,41,057,22452
Umatilla County,Oregon,41,059,20836
Union County,Oregon,41,061,22684
Wallowa County,Oregon,41,063,23131
Wasco County,Oregon,41,065,22844
Washington County,Oregon,41,067,31078
Wheeler County,Oregon,41,069,24575
Yamhill County,Oregon,41,071,24290
Adams County,Pennsylvania,42,001,27284
Allegheny County,Pennsylvania,42,003,31593
Armstrong County,Pennsylvania,42,005,23661
Beaver County,Pennsylvania,42,007,26258
Bedford County,Pennsylvania,42,009,22259
Berks County,Pennsylvania,42,011,26723
Blair County,Pennsylvania,42,013,23875
Bradford County,Pennsylvania,42,015,23667
Bucks County,Pennsylvania,42,017,37466
Butler County,Pennsylvania,42,019,30957
Cambria County,Pennsylvania,42,021,22659
Cameron County,Pennsylvania,42,023,22747
Carbon County,Pennsylvania,42,025,24861
Centre County,Pennsylvania,42,027,25545
Chester County,Pennsylvania,42,029,42210
Clarion County,Pennsylvania,42,031,21902
Clearfield County,Pennsylvania,42,033,21273
Clinton County,Pennsylvania,42,035,21875
Columbia County,Pennsylvania,42,037,23681
Crawford County,Pennsylvania,42,039,21741
Cumberland County,Pennsylvania,42,041,31791
Dauphin County,Pennsylvania,42,043,29234
Delaware County,Pennsylvania,42,045,33179
Elk County,Pennsylvania,42,047,23738
Erie County,Pennsylvania,42,049,24189
Fayette County,Pennsylvania,42,051,20884
Forest County,Pennsylvania,42,053,13646
Franklin County,Pennsylvania,42,055,25741
Fulton County,Pennsylvania,42,057,23201
Greene County,Pennsylvania,42,059,21819
Huntingdon County,Pennsylvania,42,061,20739
Indiana County,Pennsylvania,42,063,22933
Jefferson County,Pennsylvania,42,065,21300
Juniata County,Pennsylvania,42,067,21628
Lackawanna County,Pennsylvania,42,069,25594
Lancaster County,Pennsylvania,42,071,26496
Lawrence County,Pennsylvania,42,073,22906
Lebanon County,Pennsylvania,42,075,27074
Lehigh County,Pennsylvania,42,077,27923
Luzerne County,Pennsylvania,42,079,24793
Lycoming County,Pennsylvania,42,081,22987
McKean County,Pennsylvania,42,083,22426
Mercer County,Pennsylvania,42,085,22831
Mifflin County,Pennsylvania,42,087,20794
