County,State,State_FIPS,County_FIPS,health_insurance_rate
Leake County,Mississippi,28,079,20.3
Lee County,Mississippi,28,081,14.0
Leflore County,Mississippi,28,083,21.2
Lincoln County,Mississippi,28,085,14.9
Lowndes County,Mississippi,28,087,17.3
Madison County,Mississippi,28,089,9.5
Marion County,Mississippi,28,091,17.8
Marshall County,Mississippi,28,093,19.2
Monroe County,Mississippi,28,095,14.3
Montgomery County,Mississippi,28,097,13.8
Neshoba County,Mississippi,28,099,19.3
Newton County,Mississippi,28,101,15.5
Noxubee County,Mississippi,28,103,22.3
Oktibbeha County,Mississippi,28,105,12.7
Panola County,Mississippi,28,107,16.1
Pearl River County,Mississippi,28,109,20.0
Perry County,Mississippi,28,111,21.1
Pike County,Mississippi,28,113,16.7
Pontotoc County,Mississippi,28,115,18.5
Prentiss County,Mississippi,28,117,16.7
Quitman County,Mississippi,28,119,22.3
Rankin County,Mississippi,28,121,11.8
Scott County,Mississippi,28,123,20.5
Sharkey County,Mississippi,28,125,22.4
Simpson County,Mississippi,28,127,18.4
Smith County,Mississippi,28,129,13.4
Stone County,Mississippi,28,131,17.8
Sunflower County,Mississippi,28,133,20.2
Tallahatchie County,Mississippi,28,135,15.5
Tate County,Mississippi,28,137,15.3
Tippah County,Mississippi,28,139,14.9
Tishomingo County,Mississippi,28,141,17.1
Tunica County,Mississippi,28,143,18.7
Union County,Mississippi,28,145,18.3
Walthall County,Mississippi,28,147,16.2
Warren County,Mississippi,28,149,18.6
Washington County,Mississippi,28,151,21.2
Wayne County,Mississippi,28,153,18.1
Webster County,Mississippi,28,155,15.5
Wilkinson County,Mississippi,28,157,19.1
Winston County,Mississippi,28,159,16.6
Yalobusha County,Mississippi,28,161,13.2
Yazoo County,Mississippi,28,163,18.7
Adair County,Missouri,29,001,11.5
Andrew County,Missouri,29,003,10.7
Atchison County,Missouri,29,005,12.6
Audrain County,Missouri,29,007,14.1
Barry County,Missouri,29,009,18.4
Barton County,Missouri,29,011,12.0
Bates County,Missouri,29,013,15.2
Benton County,Missouri,29,015,14.1
Bollinger County,Missouri,29,017,11.5
Boone County,Missouri,29,019,9.0
Buchanan County,Missouri,29,021,14.0
Butler County,Missouri,29,023,14.1
Caldwell County,Missouri,29,025,11.1
Callaway County,Missouri,29,027,11.5
Camden County,Missouri,29,029,17.0
Cape Girardeau County,Missouri,29,031,11.0
Carroll County,Missouri,29,033,11.4
Carter County,Missouri,29,035,17.8
Cass County,Missouri,29,037,10.8
Cedar County,Missouri,29,039,20.0
Chariton County,Missouri,29,041,8.6
Christian County,Missouri,29,043,13.4
Clark County,Missouri,29,045,15.8
Clay County,Missouri,29,047,10.1
Clinton County,Missouri,29,049,13.8
Cole County,Missouri,29,051,9.6
Cooper County,Missouri,29,053,11.9
Crawford County,Missouri,29,055,13.5
Dade County,Missouri,29,057,18.7
Dallas County,Missouri,29,059,21.1
Daviess County,Missouri,29,061,22.4
DeKalb County,Missouri,29,063,10.0
Dent County,Missouri,29,065,18.6
Douglas County,Missouri,29,067,18.5
Dunklin County,Missouri,29,069,16.7
Franklin County,Missouri,29,071,10.8
Gasconade County,Missouri,29,073,10.0
Gentry County,Missouri,29,075,14.0
Greene County,Missouri,29,077,14.7
Grundy County,Missouri,29,079,16.2
Harrison County,Missouri,29,081,12.1
Henry County,Missouri,29,083,13.9
Hickory County,Missouri,29,085,19.1
Holt County,Missouri,29,087,12.2
Howard County,Missouri,29,089,10.4
Howell County,Missouri,29,091,13.7
Iron County,Missouri,29,093,16.2
Jackson County,Missouri,29,095,15.6
Jasper County,Missouri,29,097,17.2
Jefferson County,Missouri,29,099,10.6
Johnson County,Missouri,29,101,10.9
Knox County,Missouri,29,103,22.8
Laclede County,Missouri,29,105,17.3
Lafayette County,Missouri,29,107,10.8
Lawrence County,Missouri,29,109,15.5
Lewis County,Missouri,29,111,9.6
Lincoln County,Missouri,29,113,11.8
Linn County,Missouri,29,115,14.8
Livingston County,Missouri,29,117,12.8
McDonald County,Missouri,29,119,21.0
Macon County,Missouri,29,121,13.9
Madison County,Missouri,29,123,16.6
Maries County,Missouri,29,125,14.6
Marion County,Missouri,29,127,13.4
Mercer County,Missouri,29,129,16.2
Miller County,Missouri,29,131,15.6
Mississippi County,Missouri,29,133,20.1
Moniteau County,Missouri,29,135,16.4
Monroe County,Missouri,29,137,15.5
Montgomery County,Missouri,29,139,13.4
Morgan County,Missouri,29,141,23.4
New Madrid County,Missouri,29,143,19.5
Newton County,Missouri,29,145,16.1
Nodaway County,Missouri,29,147,10.9
Oregon County,Missouri,29,149,17.5
Osage County,Missouri,29,151,7.5
Ozark County,Missouri,29,153,16.7
Pemiscot County,Missouri,29,155,17.8
Perry County,Missouri,29,157,7.4
Pettis County,Missouri,29,159,16.0
Phelps County,Missouri,29,161,12.2
Pike County,Missouri,29,163,14.3
Platte County,Missouri,29,165,8.2
Polk County,Missouri,29,167,13.6
Pulaski County,Missouri,29,169,12.6
Putnam County,Missouri,29,171,15.7
Ralls County,Missouri,29,173,12.5
Randolph County,Missouri,29,175,13.3
Ray County,Missouri,29,177,9.6
Reynolds County,Missouri,29,179,14.4
Ripley County,Missouri,29,181,18.4
Saint Charles County,Missouri,29,183,7.2
Saint Clair County,Missouri,29,185,17.6
Sainte Genevieve County,Missouri,29,186,8.3
Saint Francois County,Missouri,29,187,13.8
Saint Louis County,Missouri,29,189,9.6
Saline County,Missouri,29,195,10.6
Schuyler County,Missouri,29,197,19.5
Scotland County,Missouri,29,199,33.3
Scott County,Missouri,29,201,13.1
Shannon County,Missouri,29,203,17.0
Shelby County,Missouri,29,205,14.3
Stoddard County,Missouri,29,207,16.3
Stone County,Missouri,29,209,16.8
Sullivan County,Missouri,29,211,14.1
Taney County,Missouri,29,213,22.8
Texas County,Missouri,29,215,15.4
Vernon County,Missouri,29,217,17.4
Warren County,Missouri,29,219,11.1
Washington County,Missouri,29,221,17.4
Wayne County,Missouri,29,223,16.4
Webster County,Missouri,29,225,21.4
Worth County,Missouri,29,227,15.4
Wright County,Missouri,29,229,18.0
Saint Louis City,Missouri,29,510,17.8
Beaverhead County,Montana,30,001,11.2
Big Horn County,Montana,30,003,41.6
Blaine County,Montana,30,005,33.3
Broadwater County,Montana,30,007,14.7
Carbon County,Montana,30,009,14.1
Carter County,Montana,30,011,22.7
Cascade County,Montana,30,013,14.3
Chouteau County,Montana,30,015,21.4
Custer County,Montana,30,017,11.8
Daniels County,Montana,30,019,7.4
Dawson County,Montana,30,021,10.6
Deer Lodge County,Montana,30,023,14.7
Fallon County,Montana,30,025,12.2
Fergus County,Montana,30,027,14.9
Flathead County,Montana,30,029,19.0
Gallatin County,Montana,30,031,12.5
Garfield County,Montana,30,033,18.4
Glacier County,Montana,30,035,37.2
Granite County,Montana,30,039,15.3
Hill County,Montana,30,041,20.4
Jefferson County,Montana,30,043,10.8
Judith Basin County,Montana,30,045,15.9
Lake County,Montana,30,047,25.6
Lewis and Clark County,Montana,30,049,10.5
Liberty County,Montana,30,051,14.8
Lincoln County,Montana,30,053,21.8
McCone County,Montana,30,055,8.3
Madison County,Montana,30,057,16.7
Meagher County,Montana,30,059,24.2
Mineral County,Montana,30,061,25.3
Missoula County,Montana,30,063,16.0
Musselshell County,Montana,30,065,12.1
Phillips County,Montana,30,071,17.5
Pondera County,Montana,30,073,17.6
Powder River County,Montana,30,075,18.3
Powell County,Montana,30,077,14.2
Prairie County,Montana,30,079,15.2
Ravalli County,Montana,30,081,19.3
Richland County,Montana,30,083,19.2
Roosevelt County,Montana,30,085,28.7
Rosebud County,Montana,30,087,23.0
Sanders County,Montana,30,089,24.3
Sheridan County,Montana,30,091,8.8
Silver Bow County,Montana,30,093,16.8
Stillwater County,Montana,30,095,10.4
Sweet Grass County,Montana,30,097,13.1
Teton County,Montana,30,099,15.5
Toole County,Montana,30,101,21.2
Valley County,Montana,30,105,13.6
Wheatland County,Montana,30,107,11.6
Wibaux County,Montana,30,109,13.9
Yellowstone County,Montana,30,111,14.8
Park County,Montana,30,067,16.8
Adams County,Nebraska,31,001,11.5
Antelope County,Nebraska,31,003,10.0
Boone County,Nebraska,31,011,7.1
Box Butte County,Nebraska,31,013,10.9
Boyd County,Nebraska,31,015,12.1
Brown County,Nebraska,31,017,12.3
Buffalo County,Nebraska,31,019,8.4
Burt County,Nebraska,31,021,10.5
Butler County,Nebraska,31,023,8.6
Cass County,Nebraska,31,025,7.2
Cedar County,Nebraska,31,027,8.8
Chase County,Nebraska,31,029,12.9
Cherry County,Nebraska,31,031,13.0
Cheyenne County,Nebraska,31,033,8.3
Clay County,Nebraska,31,035,11.3
Colfax County,Nebraska,31,037,14.9
Cuming County,Nebraska,31,039,9.1
Custer County,Nebraska,31,041,12.0
Dakota County,Nebraska,31,043,16.8
Dawes County,Nebraska,31,045,15.5
Dawson County,Nebraska,31,047,14.0
Deuel County,Nebraska,31,049,14.8
Dixon County,Nebraska,31,051,11.3
Dodge County,Nebraska,31,053,12.2
Douglas County,Nebraska,31,055,12.4
Dundy County,Nebraska,31,057,14.9
Fillmore County,Nebraska,31,059,8.7
Franklin County,Nebraska,31,061,11.5
Frontier County,Nebraska,31,063,10.3
Furnas County,Nebraska,31,065,10.4
Gage County,Nebraska,31,067,7.2
Garden County,Nebraska,31,069,18.0
Garfield County,Nebraska,31,071,12.8
Gosper County,Nebraska,31,073,10.6
Greeley County,Nebraska,31,077,12.3
Hall County,Nebraska,31,079,16.3
Hamilton County,Nebraska,31,081,6.2
Harlan County,Nebraska,31,083,10.8
Hitchcock County,Nebraska,31,087,15.8
Holt County,Nebraska,31,089,10.0
Howard County,Nebraska,31,093,5.9
Jefferson County,Nebraska,31,095,10.1
Johnson County,Nebraska,31,097,11.1
Kearney County,Nebraska,31,099,8.6
Keith County,Nebraska,31,101,14.1
Kimball County,Nebraska,31,105,15.9
Knox County,Nebraska,31,107,11.5
Lancaster County,Nebraska,31,109,10.2
Lincoln County,Nebraska,31,111,10.6
Madison County,Nebraska,31,119,12.2
Merrick County,Nebraska,31,121,10.0
Morrill County,Nebraska,31,123,14.8
Nance County,Nebraska,31,125,11.2
Nemaha County,Nebraska,31,127,8.7
Nuckolls County,Nebraska,31,129,11.1
Otoe County,Nebraska,31,131,8.7
Pawnee County,Nebraska,31,133,17.7
Perkins County,Nebraska,31,135,10.1
Phelps County,Nebraska,31,137,6.9
Pierce County,Nebraska,31,139,8.1
Platte County,Nebraska,31,141,10.6
Polk County,Nebraska,31,143,9.0
Red Willow County,Nebraska,31,145,9.8
Richardson County,Nebraska,31,147,7.8
Rock County,Nebraska,31,149,13.7
Saline County,Nebraska,31,151,10.9
Sarpy County,Nebraska,31,153,7.2
Saunders County,Nebraska,31,155,7.1
Scotts Bluff County,Nebraska,31,157,15.1
Seward County,Nebraska,31,159,6.3
Sheridan County,Nebraska,31,161,16.7
Sherman County,Nebraska,31,163,7.6
Sioux County,Nebraska,31,165,11.6
Stanton County,Nebraska,31,167,11.2
Thayer County,Nebraska,31,169,7.9
Thurston County,Nebraska,31,173,29.6
Valley County,Nebraska,31,175,13.2
Washington County,Nebraska,31,177,7.0
Wayne County,Nebraska,31,179,8.7
Webster County,Nebraska,31,181,10.9
York County,Nebraska,31,185,7.7
Churchill County,Nevada,32,001,17.6
Clark County,Nevada,32,003,20.9
Douglas County,Nevada,32,005,14.4
Elko County,Nevada,32,007,16.8
Eureka County,Nevada,32,011,22.4
Humboldt County,Nevada,32,013,20.4
Lander County,Nevada,32,015,16.8
Lincoln County,Nevada,32,017,19.6
Lyon County,Nevada,32,019,18.9
Mineral County,Nevada,32,021,20.2
Nye County,Nevada,32,023,20.0
Pershing County,Nevada,32,027,20.0
Storey County,Nevada,32,029,18.4
Washoe County,Nevada,32,031,19.4
White Pine County,Nevada,32,033,15.6
Carson City,Nevada,32,510,18.6
Belknap County,New Hampshire,33,001,11.9
Carroll County,New Hampshire,33,003,15.2
Cheshire County,New Hampshire,33,005,10.9
Coos County,New Hampshire,33,007,14.3
Grafton County,New Hampshire,33,009,11.7
Hillsborough County,New Hampshire,33,011,9.6
Merrimack County,New Hampshire,33,013,9.7
Rockingham County,New Hampshire,33,015,8.4
Strafford County,New Hampshire,33,017,11.9
Sullivan County,New Hampshire,33,019,12.1
Atlantic County,New Jersey,34,001,13.7
Bergen County,New Jersey,34,003,12.2
Burlington County,New Jersey,34,005,7.4
Camden County,New Jersey,34,007,11.7
Cape May County,New Jersey,34,009,9.3
Cumberland County,New Jersey,34,011,15.3
Essex County,New Jersey,34,013,17.0
Gloucester County,New Jersey,34,015,8.2
Hudson County,New Jersey,34,017,21.2
Hunterdon County,New Jersey,34,019,5.1
Mercer County,New Jersey,34,021,11.3
Middlesex County,New Jersey,34,023,12.6
Monmouth County,New Jersey,34,025,9.6
Morris County,New Jersey,34,027,8.0
Ocean County,New Jersey,34,029,9.0
Passaic County,New Jersey,34,031,17.9
Salem County,New Jersey,34,033,10.9
Somerset County,New Jersey,34,035,8.5
Sussex County,New Jersey,34,037,8.8
Union County,New Jersey,34,039,15.7
Warren County,New Jersey,34,041,9.3
Bernalillo County,New Mexico,35,001,15.8
Catron County,New Mexico,35,003,23.1
Chaves County,New Mexico,35,005,18.7
Colfax County,New Mexico,35,007,15.5
Curry County,New Mexico,35,009,16.6
De Baca County,New Mexico,35,011,17.6
Dona Ana County,New Mexico,35,013,19.8
Eddy County,New Mexico,35,015,14.8
Grant County,New Mexico,35,017,11.1
Guadalupe County,New Mexico,35,019,11.8
Hidalgo County,New Mexico,35,023,18.4
Lea County,New Mexico,35,025,21.8
Lincoln County,New Mexico,35,027,14.3
Los Alamos County,New Mexico,35,028,5.2
Luna County,New Mexico,35,029,21.9
McKinley County,New Mexico,35,031,34.7
Mora County,New Mexico,35,033,20.4
Otero County,New Mexico,35,035,17.8
Quay County,New Mexico,35,037,14.1
Rio Arriba County,New Mexico,35,039,21.4
Roosevelt County,New Mexico,35,041,17.2
Sandoval County,New Mexico,35,043,13.4
San Juan County,New Mexico,35,045,25.6
San Miguel County,New Mexico,35,047,18.5
Santa Fe County,New Mexico,35,049,18.7
Sierra County,New Mexico,35,051,19.7
Socorro County,New Mexico,35,053,16.1
Taos County,New Mexico,35,055,18.0
Torrance County,New Mexico,35,057,17.6
Union County,New Mexico,35,059,18.4
Cibola County,New Mexico,35,006,24.5
Valencia County,New Mexico,35,061,15.0
Albany County,New York,36,001,6.8
Allegany County,New York,36,003,9.8
Bronx County,New York,36,005,14.8
Broome County,New York,36,007,8.0
Cattaraugus County,New York,36,009,11.2
Cayuga County,New York,36,011,9.5
Chautauqua County,New York,36,013,8.6
Chemung County,New York,36,015,7.5
Chenango County,New York,36,017,9.3
Clinton County,New York,36,019,6.2
Columbia County,New York,36,021,8.1
Cortland County,New York,36,023,7.7
Delaware County,New York,36,025,9.7
Dutchess County,New York,36,027,8.5
Erie County,New York,36,029,6.4
Essex County,New York,36,031,9.3
Franklin County,New York,36,033,11.3
Fulton County,New York,36,035,10.4
Genesee County,New York,36,037,8.9
Greene County,New York,36,039,8.8
Hamilton County,New York,36,041,9.4
Herkimer County,New York,36,043,9.0
Jefferson County,New York,36,045,8.6
Kings County,New York,36,047,13.1
Lewis County,New York,36,049,10.6
Livingston County,New York,36,051,6.1
Madison County,New York,36,053,6.5
Monroe County,New York,36,055,6.7
Montgomery County,New York,36,057,10.7
Nassau County,New York,36,059,8.4
New York County,New York,36,061,9.8
Niagara County,New York,36,063,7.2
Oneida County,New York,36,065,6.9
Onondaga County,New York,36,067,7.7
Ontario County,New York,36,069,7.9
Orange County,New York,36,071,9.0
Orleans County,New York,36,073,9.6
Oswego County,New York,36,075,8.5
Otsego County,New York,36,077,8.4
Putnam County,New York,36,079,8.7
Queens County,New York,36,081,17.1
Rensselaer County,New York,36,083,6.4
Richmond County,New York,36,085,7.6
Rockland County,New York,36,087,9.5
Saint Lawrence County,New York,36,089,11.1
Saratoga County,New York,36,091,5.7
Schenectady County,New York,36,093,7.9
Schoharie County,New York,36,095,7.5
Schuyler County,New York,36,097,10.8
Seneca County,New York,36,099,11.1
Steuben County,New York,36,101,10.8
Suffolk County,New York,36,103,9.3
Sullivan County,New York,36,105,12.8
Tioga County,New York,36,107,8.2
Tompkins County,New York,36,109,5.8
Ulster County,New York,36,111,10.3
Warren County,New York,36,113,8.9
Washington County,New York,36,115,10.5
Wayne County,New York,36,117,9.0
Westchester County,New York,36,119,10.5
Wyoming County,New York,36,121,7.9
Yates County,New York,36,123,19.6
Alamance County,North Carolina,37,001,16.2
Alexander County,North Carolina,37,003,13.1
Alleghany County,North Carolina,37,005,20.3
Anson County,North Carolina,37,007,19.3
Ashe County,North Carolina,37,009,17.5
Avery County,North Carolina,37,011,20.2
Beaufort County,North Carolina,37,013,15.4
Bertie County,North Carolina,37,015,15.1
Bladen County,North Carolina,37,017,17.5
Brunswick County,North Carolina,37,019,15.4
Buncombe County,North Carolina,37,021,16.1
Burke County,North Carolina,37,023,15.5
Cabarrus County,North Carolina,37,025,14.9
Caldwell County,North Carolina,37,027,16.7
Camden County,North Carolina,37,029,9.4
Carteret County,North Carolina,37,031,16.8
Caswell County,North Carolina,37,033,15.6
Catawba County,North Carolina,37,035,15.0
Chatham County,North Carolina,37,037,14.1
Cherokee County,North Carolina,37,039,21.3
Chowan County,North Carolina,37,041,14.0
Clay County,North Carolina,37,043,23.3
Cleveland County,North Carolina,37,045,15.0
Columbus County,North Carolina,37,047,19.2
Craven County,North Carolina,37,049,15.4
Cumberland County,North Carolina,37,051,14.1
Currituck County,North Carolina,37,053,17.3
Dare County,North Carolina,37,055,18.7
Davidson County,North Carolina,37,057,14.6
Davie County,North Carolina,37,059,13.7
Duplin County,North Carolina,37,061,22.8
Durham County,North Carolina,37,063,15.8
Edgecombe County,North Carolina,37,065,18.4
Forsyth County,North Carolina,37,067,15.2
Franklin County,North Carolina,37,069,16.9
Gaston County,North Carolina,37,071,17.2
Gates County,North Carolina,37,073,12.2
Graham County,North Carolina,37,075,23.5
Granville County,North Carolina,37,077,13.7
Greene County,North Carolina,37,079,17.4
Guilford County,North Carolina,37,081,15.4
Halifax County,North Carolina,37,083,15.1
Harnett County,North Carolina,37,085,15.5
Haywood County,North Carolina,37,087,16.2
Henderson County,North Carolina,37,089,16.1
Hertford County,North Carolina,37,091,14.9
Hoke County,North Carolina,37,093,14.1
Hyde County,North Carolina,37,095,23.3
Iredell County,North Carolina,37,097,13.9
Jackson County,North Carolina,37,099,18.0
Johnston County,North Carolina,37,101,16.0
Jones County,North Carolina,37,103,17.5
Lee County,North Carolina,37,105,18.0
Lenoir County,North Carolina,37,107,17.6
Lincoln County,North Carolina,37,109,14.8
McDowell County,North Carolina,37,111,14.7
Macon County,North Carolina,37,113,20.7
Madison County,North Carolina,37,115,13.9
Martin County,North Carolina,37,117,18.4
Mecklenburg County,North Carolina,37,119,16.2
Mitchell County,North Carolina,37,121,14.5
Montgomery County,North Carolina,37,123,18.7
Moore County,North Carolina,37,125,12.5
Nash County,North Carolina,37,127,15.1
New Hanover County,North Carolina,37,129,15.0
Northampton County,North Carolina,37,131,15.8
Onslow County,North Carolina,37,133,13.6
Orange County,North Carolina,37,135,11.0
Pamlico County,North Carolina,37,137,16.6
Pasquotank County,North Carolina,37,139,16.9
Pender County,North Carolina,37,141,17.1
Perquimans County,North Carolina,37,143,17.5
Person County,North Carolina,37,145,14.9
Pitt County,North Carolina,37,147,14.5
Polk County,North Carolina,37,149,14.0
Randolph County,North Carolina,37,151,17.0
Richmond County,North Carolina,37,153,18.2
Robeson County,North Carolina,37,155,21.5
Rockingham County,North Carolina,37,157,13.7
Rowan County,North Carolina,37,159,16.9
Rutherford County,North Carolina,37,161,16.6
Sampson County,North Carolina,37,163,19.4
Scotland County,North Carolina,37,165,15.7
Stanly County,North Carolina,37,167,14.2
Stokes County,North Carolina,37,169,12.9
Surry County,North Carolina,37,171,17.4
Swain County,North Carolina,37,173,26.1
Transylvania County,North Carolina,37,175,18.2
Tyrrell County,North Carolina,37,177,24.2
Union County,North Carolina,37,179,13.2
Vance County,North Carolina,37,181,16.7
Wake County,North Carolina,37,183,12.8
Warren County,North Carolina,37,185,16.6
Washington County,North Carolina,37,187,15.7
Watauga County,North Carolina,37,189,11.6
Wayne County,North Carolina,37,191,16.1
Wilkes County,North Carolina,37,193,16.5
Wilson County,North Carolina,37,195,18.9
Yadkin County,North Carolina,37,197,14.6
Yancey County,North Carolina,37,199,17.0
Adams County,North Dakota,38,001,9.0
Barnes County,North Dakota,38,003,6.7
Benson County,North Dakota,38,005,19.7
Bottineau County,North Dakota,38,009,9.9
Bowman County,North Dakota,38,011,6.5
Burke County,North Dakota,38,013,12.8
Burleigh County,North Dakota,38,015,7.5
Cass County,North Dakota,38,017,8.8
Cavalier County,North Dakota,38,019,4.4
Dickey County,North Dakota,38,021,9.4
Divide County,North Dakota,38,023,8.7
Dunn County,North Dakota,38,025,15.3
Eddy County,North Dakota,38,027,6.4
Emmons County,North Dakota,38,029,6.6
Foster County,North Dakota,38,031,7.3
Golden Valley County,North Dakota,38,033,13.5
Grand Forks County,North Dakota,38,035,8.0
Grant County,North Dakota,38,037,10.9
Griggs County,North Dakota,38,039,9.0
Hettinger County,North Dakota,38,041,7.5
Kidder County,North Dakota,38,043,11.1
LaMoure County,North Dakota,38,045,7.3
Logan County,North Dakota,38,047,5.9
McHenry County,North Dakota,38,049,12.3
McIntosh County,North Dakota,38,051,5.7
McKenzie County,North Dakota,38,053,20.6
McLean County,North Dakota,38,055,9.8
Mercer County,North Dakota,38,057,8.0
Morton County,North Dakota,38,059,6.1
Mountrail County,North Dakota,38,061,17.6
Nelson County,North Dakota,38,063,9.4
Oliver County,North Dakota,38,065,9.8
Pembina County,North Dakota,38,067,7.2
Pierce County,North Dakota,38,069,9.7
Ramsey County,North Dakota,38,071,11.1
Ransom County,North Dakota,38,073,6.8
Renville County,North Dakota,38,075,6.8
Richland County,North Dakota,38,077,6.8
Rolette County,North Dakota,38,079,33.4
Sargent County,North Dakota,38,081,4.3
Sheridan County,North Dakota,38,083,8.5
Sioux County,North Dakota,38,085,31.6
Stark County,North Dakota,38,089,9.0
Steele County,North Dakota,38,091,9.8
Stutsman County,North Dakota,38,093,9.4
Towner County,North Dakota,38,095,7.2
Traill County,North Dakota,38,097,5.8
Walsh County,North Dakota,38,099,8.8
Ward County,North Dakota,38,101,9.6
Wells County,North Dakota,38,103,8.7
Williams County,North Dakota,38,105,9.4
Adams County,Ohio,39,001,17.1
Allen County,Ohio,39,003,11.3
Ashland County,Ohio,39,005,14.3
Ashtabula County,Ohio,39,007,12.9
Athens County,Ohio,39,009,9.3
Auglaize County,Ohio,39,011,7.6
Belmont County,Ohio,39,013,10.6
Brown County,Ohio,39,015,12.6
Butler County,Ohio,39,017,9.8
Carroll County,Ohio,39,019,14.2
Champaign County,Ohio,39,021,9.8
Clark County,Ohio,39,023,11.1
Clermont County,Ohio,39,025,9.9
Clinton County,Ohio,39,027,11.2
Columbiana County,Ohio,39,029,12.3
Coshocton County,Ohio,39,031,16.2
Crawford County,Ohio,39,033,10.5
Cuyahoga County,Ohio,39,035,10.8
Darke County,Ohio,39,037,10.8
Defiance County,Ohio,39,039,10.9
Delaware County,Ohio,39,041,4.7
Erie County,Ohio,39,043,10.6
Fairfield County,Ohio,39,045,8.2
Fayette County,Ohio,39,047,14.4
Franklin County,Ohio,39,049,12.4
Fulton County,Ohio,39,051,6.9
Gallia County,Ohio,39,053,15.1
Geauga County,Ohio,39,055,11.4
Greene County,Ohio,39,057,8.3
Guernsey County,Ohio,39,059,12.8
Hamilton County,Ohio,39,061,10.8
Hancock County,Ohio,39,063,10.4
Hardin County,Ohio,39,065,11.9
Harrison County,Ohio,39,067,11.1
Henry County,Ohio,39,069,8.3
Highland County,Ohio,39,071,16.5
Hocking County,Ohio,39,073,13.0
Holmes County,Ohio,39,075,43.7
Huron County,Ohio,39,077,10.7
Jackson County,Ohio,39,079,12.4
Jefferson County,Ohio,39,081,10.5
Knox County,Ohio,39,083,14.9
Lake County,Ohio,39,085,9.0
Lawrence County,Ohio,39,087,11.4
Licking County,Ohio,39,089,10.0
Logan County,Ohio,39,091,13.7
Lorain County,Ohio,39,093,9.0
Lucas County,Ohio,39,095,11.6
Madison County,Ohio,39,097,12.2
Mahoning County,Ohio,39,099,10.3
Marion County,Ohio,39,101,12.4
Medina County,Ohio,39,103,7.8
Meigs County,Ohio,39,105,14.1
Mercer County,Ohio,39,107,8.0
Miami County,Ohio,39,109,9.9
Monroe County,Ohio,39,111,11.6
Montgomery County,Ohio,39,113,11.5
Morgan County,Ohio,39,115,13.4
Morrow County,Ohio,39,117,11.1
Muskingum County,Ohio,39,119,12.1
Noble County,Ohio,39,121,12.9
Ottawa County,Ohio,39,123,9.5
Paulding County,Ohio,39,125,8.1
Perry County,Ohio,39,127,12.1
Pickaway County,Ohio,39,129,9.8
Pike County,Ohio,39,131,14.7
Portage County,Ohio,39,133,9.6
Preble County,Ohio,39,135,10.9
Putnam County,Ohio,39,137,4.6
Richland County,Ohio,39,139,11.9
Ross County,Ohio,39,141,12.4
Sandusky County,Ohio,39,143,10.0
Scioto County,Ohio,39,145,14.3
Seneca County,Ohio,39,147,9.7
Shelby County,Ohio,39,149,8.6
Stark County,Ohio,39,151,10.3
Summit County,Ohio,39,153,10.2
Trumbull County,Ohio,39,155,12.4
Tuscarawas County,Ohio,39,157,12.7
Union County,Ohio,39,159,8.0
Van Wert County,Ohio,39,161,10.5
Vinton County,Ohio,39,163,11.6
Warren County,Ohio,39,165,6.5
Washington County,Ohio,39,167,10.8
Wayne County,Ohio,39,169,14.8
Williams County,Ohio,39,171,10.3
Wood County,Ohio,39,173,7.5
Wyandot County,Ohio,39,175,9.4
Adair County,Oklahoma,40,001,28.3
Alfalfa County,Oklahoma,40,003,14.9
Atoka County,Oklahoma,40,005,23.1
Beaver County,Oklahoma,40,007,16.4
Beckham County,Oklahoma,40,009,18.4
Blaine County,Oklahoma,40,011,15.2
Bryan County,Oklahoma,40,013,21.3
Caddo County,Oklahoma,40,015,24.4
Canadian County,Oklahoma,40,017,11.5
Carter County,Oklahoma,40,019,17.6
Cherokee County,Oklahoma,40,021,26.0
Choctaw County,Oklahoma,40,023,22.9
Cimarron County,Oklahoma,40,025,17.6
Cleveland County,Oklahoma,40,027,12.9
Coal County,Oklahoma,40,029,22.8
Comanche County,Oklahoma,40,031,16.6
Cotton County,Oklahoma,40,033,17.1
Craig County,Oklahoma,40,035,20.1
Creek County,Oklahoma,40,037,18.3
Custer County,Oklahoma,40,039,20.4
Delaware County,Oklahoma,40,041,20.6
Dewey County,Oklahoma,40,043,17.4
Ellis County,Oklahoma,40,045,9.5
Garfield County,Oklahoma,40,047,15.0
Garvin County,Oklahoma,40,049,19.3
Grady County,Oklahoma,40,051,16.2
Grant County,Oklahoma,40,053,11.9
Greer County,Oklahoma,40,055,19.5
Harmon County,Oklahoma,40,057,15.2
Harper County,Oklahoma,40,059,17.2
Haskell County,Oklahoma,40,061,24.6
Hughes County,Oklahoma,40,063,23.1
Jackson County,Oklahoma,40,065,15.7
Jefferson County,Oklahoma,40,067,20.0
Johnston County,Oklahoma,40,069,21.7
Kay County,Oklahoma,40,071,18.1
Kingfisher County,Oklahoma,40,073,13.8
Kiowa County,Oklahoma,40,075,18.8
Latimer County,Oklahoma,40,077,22.4
Le Flore County,Oklahoma,40,079,23.9
Lincoln County,Oklahoma,40,081,17.2
Logan County,Oklahoma,40,083,16.7
Love County,Oklahoma,40,085,14.7
McClain County,Oklahoma,40,087,14.2
McCurtain County,Oklahoma,40,089,23.4
McIntosh County,Oklahoma,40,091,20.0
Major County,Oklahoma,40,093,16.4
Marshall County,Oklahoma,40,095,21.4
