County,State,State_FIPS,County_FIPS,unemployment_rate
Johnson County,Indiana,18,081,4.6
Knox County,Indiana,18,083,5.4
Kosciusko County,Indiana,18,085,4.6
LaGrange County,Indiana,18,087,2.9
Lake County,Indiana,18,089,8.5
LaPorte County,Indiana,18,091,8.0
Lawrence County,Indiana,18,093,5.2
Madison County,Indiana,18,095,6.8
Marion County,Indiana,18,097,8.0
Marshall County,Indiana,18,099,6.8
Martin County,Indiana,18,101,4.2
Miami County,Indiana,18,103,7.8
Monroe County,Indiana,18,105,6.3
Montgomery County,Indiana,18,107,4.4
Morgan County,Indiana,18,109,5.7
Newton County,Indiana,18,111,7.1
Noble County,Indiana,18,113,5.7
Ohio County,Indiana,18,115,3.3
Orange County,Indiana,18,117,4.6
Owen County,Indiana,18,119,6.3
Parke County,Indiana,18,121,6.3
Perry County,Indiana,18,123,3.9
Pike County,Indiana,18,125,3.8
Porter County,Indiana,18,127,5.7
Posey County,Indiana,18,129,3.4
Pulaski County,Indiana,18,131,6.9
Putnam County,Indiana,18,133,5.1
Randolph County,Indiana,18,135,5.6
Ripley County,Indiana,18,137,5.7
Rush County,Indiana,18,139,4.7
Saint Joseph County,Indiana,18,141,6.4
Scott County,Indiana,18,143,5.6
Shelby County,Indiana,18,145,4.9
Spencer County,Indiana,18,147,5.7
Starke County,Indiana,18,149,7.6
Steuben County,Indiana,18,151,4.9
Sullivan County,Indiana,18,153,5.9
Switzerland County,Indiana,18,155,6.6
Tippecanoe County,Indiana,18,157,5.2
Tipton County,Indiana,18,159,3.8
Union County,Indiana,18,161,3.9
Vanderburgh County,Indiana,18,163,5.2
Vermillion County,Indiana,18,165,5.1
Vigo County,Indiana,18,167,7.9
Wabash County,Indiana,18,169,5.5
Warren County,Indiana,18,171,4.7
Warrick County,Indiana,18,173,3.4
Washington County,Indiana,18,175,7.0
Wayne County,Indiana,18,177,6.5
Wells County,Indiana,18,179,3.0
White County,Indiana,18,181,4.4
Whitley County,Indiana,18,183,3.6
Adair County,Iowa,19,001,3.0
Adams County,Iowa,19,003,4.2
Allamakee County,Iowa,19,005,3.3
Appanoose County,Iowa,19,007,6.3
Audubon County,Iowa,19,009,2.7
Benton County,Iowa,19,011,3.6
Black Hawk County,Iowa,19,013,5.3
Boone County,Iowa,19,015,4.4
Bremer County,Iowa,19,017,3.6
Buchanan County,Iowa,19,019,3.2
Buena Vista County,Iowa,19,021,4.9
Butler County,Iowa,19,023,3.2
Calhoun County,Iowa,19,025,2.3
Carroll County,Iowa,19,027,2.5
Cass County,Iowa,19,029,2.5
Cedar County,Iowa,19,031,3.0
Cerro Gordo County,Iowa,19,033,4.1
Cherokee County,Iowa,19,035,3.3
Chickasaw County,Iowa,19,037,2.5
Clarke County,Iowa,19,039,4.4
Clay County,Iowa,19,041,3.4
Clayton County,Iowa,19,043,3.0
Clinton County,Iowa,19,045,4.2
Crawford County,Iowa,19,047,6.2
Dallas County,Iowa,19,049,2.4
Davis County,Iowa,19,051,3.5
Decatur County,Iowa,19,053,5.0
Delaware County,Iowa,19,055,2.5
Des Moines County,Iowa,19,057,5.6
Dickinson County,Iowa,19,059,3.0
Dubuque County,Iowa,19,061,3.9
Emmet County,Iowa,19,063,3.9
Fayette County,Iowa,19,065,3.5
Floyd County,Iowa,19,067,2.7
Franklin County,Iowa,19,069,4.6
Fremont County,Iowa,19,071,3.1
Greene County,Iowa,19,073,6.2
Grundy County,Iowa,19,075,2.9
Guthrie County,Iowa,19,077,3.5
Hamilton County,Iowa,19,079,2.3
Hancock County,Iowa,19,081,1.7
Hardin County,Iowa,19,083,2.5
Harrison County,Iowa,19,085,1.7
Henry County,Iowa,19,087,5.5
Howard County,Iowa,19,089,2.9
Humboldt County,Iowa,19,091,3.3
Ida County,Iowa,19,093,3.2
Iowa County,Iowa,19,095,2.1
Jackson County,Iowa,19,097,4.7
Jasper County,Iowa,19,099,4.6
Jefferson County,Iowa,19,101,6.7
Johnson County,Iowa,19,103,3.3
Jones County,Iowa,19,105,4.2
Keokuk County,Iowa,19,107,5.3
Kossuth County,Iowa,19,109,2.1
Lee County,Iowa,19,111,7.6
Linn County,Iowa,19,113,3.8
Louisa County,Iowa,19,115,4.1
Lucas County,Iowa,19,117,4.2
Lyon County,Iowa,19,119,2.4
Madison County,Iowa,19,121,5.2
Mahaska County,Iowa,19,123,5.6
Marion County,Iowa,19,125,3.6
Marshall County,Iowa,19,127,5.3
Mills County,Iowa,19,129,3.2
Mitchell County,Iowa,19,131,3.6
Monona County,Iowa,19,133,3.2
Monroe County,Iowa,19,135,5.6
Montgomery County,Iowa,19,137,6.7
Muscatine County,Iowa,19,139,3.5
O'Brien County,Iowa,19,141,2.3
Osceola County,Iowa,19,143,1.7
Page County,Iowa,19,145,3.9
Palo Alto County,Iowa,19,147,1.3
Plymouth County,Iowa,19,149,2.9
Pocahontas County,Iowa,19,151,3.5
Polk County,Iowa,19,153,4.7
Pottawattamie County,Iowa,19,155,4.7
Poweshiek County,Iowa,19,157,4.6
Ringgold County,Iowa,19,159,5.0
Sac County,Iowa,19,161,4.0
Scott County,Iowa,19,163,4.2
Shelby County,Iowa,19,165,3.7
Sioux County,Iowa,19,167,2.2
Story County,Iowa,19,169,4.4
Tama County,Iowa,19,171,3.8
Taylor County,Iowa,19,173,2.8
Union County,Iowa,19,175,4.3
Van Buren County,Iowa,19,177,4.8
Wapello County,Iowa,19,179,6.3
Warren County,Iowa,19,181,3.8
Washington County,Iowa,19,183,3.6
Wayne County,Iowa,19,185,2.6
Webster County,Iowa,19,187,5.7
Winnebago County,Iowa,19,189,7.0
Winneshiek County,Iowa,19,191,2.0
Woodbury County,Iowa,19,193,4.8
Worth County,Iowa,19,195,6.2
Wright County,Iowa,19,197,5.8
Allen County,Kansas,20,001,3.6
Anderson County,Kansas,20,003,4.2
Atchison County,Kansas,20,005,6.3
Barber County,Kansas,20,007,2.5
Barton County,Kansas,20,009,4.2
Bourbon County,Kansas,20,011,2.2
Brown County,Kansas,20,013,3.4
Butler County,Kansas,20,015,4.5
Chase County,Kansas,20,017,4.8
Chautauqua County,Kansas,20,019,6.2
Cherokee County,Kansas,20,021,5.4
Cheyenne County,Kansas,20,023,1.7
Clark County,Kansas,20,025,1.5
Clay County,Kansas,20,027,3.3
Cloud County,Kansas,20,029,5.0
Coffey County,Kansas,20,031,3.7
Comanche County,Kansas,20,033,1.8
Cowley County,Kansas,20,035,5.2
Crawford County,Kansas,20,037,5.4
Decatur County,Kansas,20,039,2.8
Dickinson County,Kansas,20,041,5.4
Doniphan County,Kansas,20,043,4.5
Douglas County,Kansas,20,045,4.7
Edwards County,Kansas,20,047,2.9
Elk County,Kansas,20,049,6.9
Ellis County,Kansas,20,051,2.8
Ellsworth County,Kansas,20,053,3.0
Finney County,Kansas,20,055,4.7
Ford County,Kansas,20,057,6.3
Franklin County,Kansas,20,059,5.4
Geary County,Kansas,20,061,8.0
Gove County,Kansas,20,063,1.2
Graham County,Kansas,20,065,1.7
Grant County,Kansas,20,067,4.6
Gray County,Kansas,20,069,2.8
Greeley County,Kansas,20,071,1.1
Greenwood County,Kansas,20,073,3.9
Hamilton County,Kansas,20,075,1.9
Harper County,Kansas,20,077,3.7
Harvey County,Kansas,20,079,2.9
Haskell County,Kansas,20,081,3.6
Hodgeman County,Kansas,20,083,2.8
Jackson County,Kansas,20,085,5.6
Jefferson County,Kansas,20,087,5.8
Jewell County,Kansas,20,089,2.2
Johnson County,Kansas,20,091,3.5
Kearny County,Kansas,20,093,3.9
Kingman County,Kansas,20,095,4.7
Kiowa County,Kansas,20,097,3.0
Labette County,Kansas,20,099,4.7
Lane County,Kansas,20,101,3.5
Leavenworth County,Kansas,20,103,4.2
Lincoln County,Kansas,20,105,6.0
Linn County,Kansas,20,107,5.8
Logan County,Kansas,20,109,3.0
Lyon County,Kansas,20,111,5.8
McPherson County,Kansas,20,113,2.5
Marion County,Kansas,20,115,3.9
Marshall County,Kansas,20,117,4.1
Meade County,Kansas,20,119,2.8
Miami County,Kansas,20,121,4.4
Mitchell County,Kansas,20,123,3.8
Montgomery County,Kansas,20,125,5.8
Morris County,Kansas,20,127,2.3
Morton County,Kansas,20,129,8.7
Nemaha County,Kansas,20,131,1.8
Neosho County,Kansas,20,133,2.9
Ness County,Kansas,20,135,2.6
Norton County,Kansas,20,137,2.5
Osage County,Kansas,20,139,7.0
Osborne County,Kansas,20,141,2.8
Ottawa County,Kansas,20,143,3.3
Pawnee County,Kansas,20,145,1.2
Phillips County,Kansas,20,147,1.8
Pottawatomie County,Kansas,20,149,3.9
Pratt County,Kansas,20,151,4.1
Rawlins County,Kansas,20,153,1.5
Reno County,Kansas,20,155,5.0
Republic County,Kansas,20,157,2.6
Rice County,Kansas,20,159,6.5
Riley County,Kansas,20,161,5.6
Rooks County,Kansas,20,163,3.4
Rush County,Kansas,20,165,4.9
Russell County,Kansas,20,167,4.8
Saline County,Kansas,20,169,4.2
Scott County,Kansas,20,171,5.4
Sedgwick County,Kansas,20,173,5.6
Seward County,Kansas,20,175,7.3
Shawnee County,Kansas,20,177,5.4
Sheridan County,Kansas,20,179,2.1
Sherman County,Kansas,20,181,4.1
Smith County,Kansas,20,183,3.0
Stafford County,Kansas,20,185,3.7
Stanton County,Kansas,20,187,2.1
Stevens County,Kansas,20,189,4.5
Sumner County,Kansas,20,191,5.1
Thomas County,Kansas,20,193,1.9
Trego County,Kansas,20,195,0.8
Wabaunsee County,Kansas,20,197,4.3
Wallace County,Kansas,20,199,5.4
Washington County,Kansas,20,201,2.2
Wichita County,Kansas,20,203,2.3
Wilson County,Kansas,20,205,5.1
Woodson County,Kansas,20,207,5.5
Wyandotte County,Kansas,20,209,8.3
Adair County,Kentucky,21,001,6.2
Allen County,Kentucky,21,003,7.5
Anderson County,Kentucky,21,005,6.3
Ballard County,Kentucky,21,007,4.7
Barren County,Kentucky,21,009,7.6
Bath County,Kentucky,21,011,7.8
Bell County,Kentucky,21,013,9.0
Boone County,Kentucky,21,015,4.9
Bourbon County,Kentucky,21,017,6.9
Boyd County,Kentucky,21,019,9.3
Boyle County,Kentucky,21,021,4.9
Bracken County,Kentucky,21,023,7.6
Breathitt County,Kentucky,21,025,11.9
Breckinridge County,Kentucky,21,027,9.8
Bullitt County,Kentucky,21,029,5.9
Butler County,Kentucky,21,031,5.4
Caldwell County,Kentucky,21,033,6.9
Calloway County,Kentucky,21,035,5.7
Campbell County,Kentucky,21,037,5.4
Carlisle County,Kentucky,21,039,7.0
Carroll County,Kentucky,21,041,10.3
Carter County,Kentucky,21,043,10.0
Casey County,Kentucky,21,045,7.5
Christian County,Kentucky,21,047,8.0
Clark County,Kentucky,21,049,6.7
Clay County,Kentucky,21,051,9.1
Clinton County,Kentucky,21,053,7.4
Crittenden County,Kentucky,21,055,4.4
Cumberland County,Kentucky,21,057,5.1
Daviess County,Kentucky,21,059,6.0
Edmonson County,Kentucky,21,061,9.3
Elliott County,Kentucky,21,063,5.0
Estill County,Kentucky,21,065,12.4
Fayette County,Kentucky,21,067,6.1
Fleming County,Kentucky,21,069,9.5
Floyd County,Kentucky,21,071,11.6
Franklin County,Kentucky,21,073,7.2
Fulton County,Kentucky,21,075,7.6
Gallatin County,Kentucky,21,077,6.0
Garrard County,Kentucky,21,079,8.9
Grant County,Kentucky,21,081,4.9
Graves County,Kentucky,21,083,7.7
Grayson County,Kentucky,21,085,6.4
Green County,Kentucky,21,087,5.1
Greenup County,Kentucky,21,089,8.7
Hancock County,Kentucky,21,091,6.2
Hardin County,Kentucky,21,093,6.4
Harlan County,Kentucky,21,095,10.7
Harrison County,Kentucky,21,097,6.9
Hart County,Kentucky,21,099,6.6
Henderson County,Kentucky,21,101,4.8
Henry County,Kentucky,21,103,6.5
Hickman County,Kentucky,21,105,8.5
Hopkins County,Kentucky,21,107,5.9
Jackson County,Kentucky,21,109,8.6
Jefferson County,Kentucky,21,111,6.4
Jessamine County,Kentucky,21,113,6.9
Johnson County,Kentucky,21,115,9.2
Kenton County,Kentucky,21,117,5.3
Knott County,Kentucky,21,119,13.6
Knox County,Kentucky,21,121,10.7
Larue County,Kentucky,21,123,6.3
Laurel County,Kentucky,21,125,9.9
Lawrence County,Kentucky,21,127,7.8
Lee County,Kentucky,21,129,10.3
Leslie County,Kentucky,21,131,14.6
Letcher County,Kentucky,21,133,12.2
Lewis County,Kentucky,21,135,7.0
Lincoln County,Kentucky,21,137,8.7
Livingston County,Kentucky,21,139,5.9
Logan County,Kentucky,21,141,6.2
Lyon County,Kentucky,21,143,3.4
McCracken County,Kentucky,21,145,4.9
McCreary County,Kentucky,21,147,15.8
McLean County,Kentucky,21,149,7.1
Madison County,Kentucky,21,151,6.9
Magoffin County,Kentucky,21,153,10.3
Marion County,Kentucky,21,155,9.4
Marshall County,Kentucky,21,157,6.3
Martin County,Kentucky,21,159,15.4
Mason County,Kentucky,21,161,5.8
Meade County,Kentucky,21,163,8.2
Menifee County,Kentucky,21,165,5.4
Mercer County,Kentucky,21,167,9.1
Metcalfe County,Kentucky,21,169,5.8
Monroe County,Kentucky,21,171,7.7
Montgomery County,Kentucky,21,173,7.9
Morgan County,Kentucky,21,175,8.1
Muhlenberg County,Kentucky,21,177,9.6
Nelson County,Kentucky,21,179,5.9
Nicholas County,Kentucky,21,181,6.8
Ohio County,Kentucky,21,183,10.0
Oldham County,Kentucky,21,185,3.5
Owen County,Kentucky,21,187,5.3
Owsley County,Kentucky,21,189,12.5
Pendleton County,Kentucky,21,191,4.8
Perry County,Kentucky,21,193,13.1
Pike County,Kentucky,21,195,10.9
Powell County,Kentucky,21,197,5.4
Pulaski County,Kentucky,21,199,8.6
Robertson County,Kentucky,21,201,5.9
Rockcastle County,Kentucky,21,203,9.7
Rowan County,Kentucky,21,205,4.5
Russell County,Kentucky,21,207,9.4
Scott County,Kentucky,21,209,4.8
Shelby County,Kentucky,21,211,4.4
Simpson County,Kentucky,21,213,5.1
Spencer County,Kentucky,21,215,5.6
Taylor County,Kentucky,21,217,7.6
Todd County,Kentucky,21,219,6.9
Trigg County,Kentucky,21,221,10.4
Trimble County,Kentucky,21,223,10.5
Union County,Kentucky,21,225,7.3
Warren County,Kentucky,21,227,5.6
Washington County,Kentucky,21,229,5.7
Wayne County,Kentucky,21,231,10.1
Webster County,Kentucky,21,233,6.1
Whitley County,Kentucky,21,235,9.2
Wolfe County,Kentucky,21,237,10.5
Woodford County,Kentucky,21,239,3.8
Acadia Parish,Louisiana,22,001,8.9
Allen Parish,Louisiana,22,003,9.4
Ascension Parish,Louisiana,22,005,6.3
Assumption Parish,Louisiana,22,007,6.9
Avoyelles Parish,Louisiana,22,009,7.7
Beauregard Parish,Louisiana,22,011,7.4
Bienville Parish,Louisiana,22,013,7.4
Bossier Parish,Louisiana,22,015,5.8
Caddo Parish,Louisiana,22,017,7.0
Calcasieu Parish,Louisiana,22,019,6.6
Caldwell Parish,Louisiana,22,021,9.4
Cameron Parish,Louisiana,22,023,3.0
Catahoula Parish,Louisiana,22,025,5.6
Claiborne Parish,Louisiana,22,027,9.4
Concordia Parish,Louisiana,22,029,9.2
De Soto Parish,Louisiana,22,031,10.6
East Baton Rouge Parish,Louisiana,22,033,6.9
East Carroll Parish,Louisiana,22,035,6.9
East Feliciana Parish,Louisiana,22,037,6.1
Evangeline Parish,Louisiana,22,039,11.9
Franklin Parish,Louisiana,22,041,8.8
Grant Parish,Louisiana,22,043,7.9
Iberia Parish,Louisiana,22,045,11.2
Iberville Parish,Louisiana,22,047,7.5
Jackson Parish,Louisiana,22,049,6.2
Jefferson Parish,Louisiana,22,051,5.9
Jefferson Davis Parish,Louisiana,22,053,9.1
Lafayette Parish,Louisiana,22,055,5.1
Lafourche Parish,Louisiana,22,057,7.0
LaSalle Parish,Louisiana,22,059,6.1
Lincoln Parish,Louisiana,22,061,8.8
Livingston Parish,Louisiana,22,063,5.8
Madison Parish,Louisiana,22,065,12.3
Morehouse Parish,Louisiana,22,067,6.1
Natchitoches Parish,Louisiana,22,069,13.6
Orleans Parish,Louisiana,22,071,8.7
Ouachita Parish,Louisiana,22,073,7.0
Plaquemines Parish,Louisiana,22,075,3.0
Pointe Coupee Parish,Louisiana,22,077,8.3
Rapides Parish,Louisiana,22,079,7.7
Red River Parish,Louisiana,22,081,4.7
Richland Parish,Louisiana,22,083,7.0
Sabine Parish,Louisiana,22,085,9.5
Saint Bernard Parish,Louisiana,22,087,10.7
Saint Charles Parish,Louisiana,22,089,7.3
Saint Helena Parish,Louisiana,22,091,15.7
Saint James Parish,Louisiana,22,093,8.2
Saint John the Baptist Parish,Louisiana,22,095,7.3
Saint Landry Parish,Louisiana,22,097,5.5
Saint Martin Parish,Louisiana,22,099,6.4
Saint Mary Parish,Louisiana,22,101,8.5
Saint Tammany Parish,Louisiana,22,103,6.4
Tangipahoa Parish,Louisiana,22,105,8.9
Tensas Parish,Louisiana,22,107,15.3
Terrebonne Parish,Louisiana,22,109,6.1
Union Parish,Louisiana,22,111,6.6
Vermilion Parish,Louisiana,22,113,7.3
Vernon Parish,Louisiana,22,115,8.7
Washington Parish,Louisiana,22,117,12.3
Webster Parish,Louisiana,22,119,6.5
West Baton Rouge Parish,Louisiana,22,121,5.7
West Carroll Parish,Louisiana,22,123,10.2
West Feliciana Parish,Louisiana,22,125,4.5
Winn Parish,Louisiana,22,127,6.0
Androscoggin County,Maine,23,001,5.2
Aroostook County,Maine,23,003,5.3
Cumberland County,Maine,23,005,4.0
Franklin County,Maine,23,007,6.1
Hancock County,Maine,23,009,5.7
Kennebec County,Maine,23,011,5.7
Knox County,Maine,23,013,4.7
Lincoln County,Maine,23,015,3.4
Oxford County,Maine,23,017,6.3
Penobscot County,Maine,23,019,6.5
Piscataquis County,Maine,23,021,7.8
Sagadahoc County,Maine,23,023,4.1
Somerset County,Maine,23,025,8.8
Waldo County,Maine,23,027,6.5
Washington County,Maine,23,029,7.9
York County,Maine,23,031,4.8
Allegany County,Maryland,24,001,9.0
Anne Arundel County,Maryland,24,003,5.2
Baltimore County,Maryland,24,005,5.5
Calvert County,Maryland,24,009,7.3
Caroline County,Maryland,24,011,6.5
Carroll County,Maryland,24,013,4.0
Cecil County,Maryland,24,015,5.8
Charles County,Maryland,24,017,4.5
Dorchester County,Maryland,24,019,8.3
Frederick County,Maryland,24,021,5.1
Garrett County,Maryland,24,023,4.8
Harford County,Maryland,24,025,5.2
Howard County,Maryland,24,027,4.2
Kent County,Maryland,24,029,4.8
Queen Anne's County,Maryland,24,035,3.7
Saint Mary's County,Maryland,24,037,4.2
Somerset County,Maryland,24,039,10.2
Talbot County,Maryland,24,041,4.4
Washington County,Maryland,24,043,6.8
Wicomico County,Maryland,24,045,7.6
Worcester County,Maryland,24,047,7.1
Baltimore City,Maryland,24,510,10.0
Montgomery County,Maryland,24,031,5.4
Prince George's County,Maryland,24,033,7.3
Barnstable County,Massachusetts,25,001,5.5
Berkshire County,Massachusetts,25,003,6.8
Bristol County,Massachusetts,25,005,6.9
Dukes County,Massachusetts,25,007,3.0
Essex County,Massachusetts,25,009,6.0
Franklin County,Massachusetts,25,011,5.8
Hampden County,Massachusetts,25,013,8.0
Hampshire County,Massachusetts,25,015,6.5
Middlesex County,Massachusetts,25,017,4.8
Nantucket County,Massachusetts,25,019,3.8
Norfolk County,Massachusetts,25,021,5.5
Plymouth County,Massachusetts,25,023,6.0
Suffolk County,Massachusetts,25,025,7.1
Worcester County,Massachusetts,25,027,6.1
Alcona County,Michigan,26,001,9.3
Alger County,Michigan,26,003,6.9
Allegan County,Michigan,26,005,3.6
Alpena County,Michigan,26,007,6.4
Antrim County,Michigan,26,009,6.1
Arenac County,Michigan,26,011,9.6
Baraga County,Michigan,26,013,6.0
Barry County,Michigan,26,015,6.2
Bay County,Michigan,26,017,7.4
Benzie County,Michigan,26,019,6.5
Berrien County,Michigan,26,021,7.3
Branch County,Michigan,26,023,4.6
Calhoun County,Michigan,26,025,7.4
Cass County,Michigan,26,027,7.8
Charlevoix County,Michigan,26,029,6.2
Cheboygan County,Michigan,26,031,10.7
Chippewa County,Michigan,26,033,9.0
Clare County,Michigan,26,035,11.5
Clinton County,Michigan,26,037,4.3
Crawford County,Michigan,26,039,10.4
Delta County,Michigan,26,041,6.5
Dickinson County,Michigan,26,043,6.0
Eaton County,Michigan,26,045,5.8
Emmet County,Michigan,26,047,6.1
Genesee County,Michigan,26,049,10.8
Gladwin County,Michigan,26,051,7.4
Gogebic County,Michigan,26,053,6.7
Grand Traverse County,Michigan,26,055,5.4
Gratiot County,Michigan,26,057,7.4
Hillsdale County,Michigan,26,059,6.1
Houghton County,Michigan,26,061,6.8
Huron County,Michigan,26,063,5.8
Ingham County,Michigan,26,065,8.1
Ionia County,Michigan,26,067,6.2
Iosco County,Michigan,26,069,9.6
Iron County,Michigan,26,071,5.7
Isabella County,Michigan,26,073,8.4
Jackson County,Michigan,26,075,7.6
Kalamazoo County,Michigan,26,077,6.6
Kalkaska County,Michigan,26,079,8.7
Kent County,Michigan,26,081,5.4
Keweenaw County,Michigan,26,083,5.5
Lake County,Michigan,26,085,11.6
Lapeer County,Michigan,26,087,7.4
Leelanau County,Michigan,26,089,6.3
Lenawee County,Michigan,26,091,5.9
Livingston County,Michigan,26,093,4.6
Luce County,Michigan,26,095,11.8
Mackinac County,Michigan,26,097,10.5
Macomb County,Michigan,26,099,6.6
Manistee County,Michigan,26,101,8.0
Marquette County,Michigan,26,103,6.3
Mason County,Michigan,26,105,7.6
Mecosta County,Michigan,26,107,8.7
Menominee County,Michigan,26,109,5.9
Midland County,Michigan,26,111,7.0
Missaukee County,Michigan,26,113,7.0
Monroe County,Michigan,26,115,5.9
Montcalm County,Michigan,26,117,7.0
Montmorency County,Michigan,26,119,12.7
Muskegon County,Michigan,26,121,8.9
Newaygo County,Michigan,26,123,7.7
Oakland County,Michigan,26,125,5.3
Oceana County,Michigan,26,127,7.7
Ogemaw County,Michigan,26,129,10.0
Ontonagon County,Michigan,26,131,10.0
Osceola County,Michigan,26,133,7.2
Oscoda County,Michigan,26,135,11.9
Otsego County,Michigan,26,137,6.4
Ottawa County,Michigan,26,139,4.4
Presque Isle County,Michigan,26,141,11.4
Roscommon County,Michigan,26,143,13.0
Saginaw County,Michigan,26,145,8.2
Saint Clair County,Michigan,26,147,7.6
Saint Joseph County,Michigan,26,149,5.3
Sanilac County,Michigan,26,151,7.7
Schoolcraft County,Michigan,26,153,13.9
Shiawassee County,Michigan,26,155,7.1
Tuscola County,Michigan,26,157,7.4
Van Buren County,Michigan,26,159,6.6
Washtenaw County,Michigan,26,161,5.4
Wayne County,Michigan,26,163,11.6
Wexford County,Michigan,26,165,7.2
Aitkin County,Minnesota,27,001,6.2
Anoka County,Minnesota,27,003,4.2
Becker County,Minnesota,27,005,3.6
Beltrami County,Minnesota,27,007,8.7
Benton County,Minnesota,27,009,4.2
Big Stone County,Minnesota,27,011,2.8
Blue Earth County,Minnesota,27,013,4.5
Brown County,Minnesota,27,015,2.3
Carlton County,Minnesota,27,017,3.9
Carver County,Minnesota,27,019,2.4
Cass County,Minnesota,27,021,5.7
Chippewa County,Minnesota,27,023,2.0
Chisago County,Minnesota,27,025,4.2
Clay County,Minnesota,27,027,2.8
Clearwater County,Minnesota,27,029,7.3
Cook County,Minnesota,27,031,2.6
Cottonwood County,Minnesota,27,033,5.1
Crow Wing County,Minnesota,27,035,3.5
Dakota County,Minnesota,27,037,4.0
Dodge County,Minnesota,27,039,2.9
Douglas County,Minnesota,27,041,3.1
Faribault County,Minnesota,27,043,2.8
Fillmore County,Minnesota,27,045,2.8
Freeborn County,Minnesota,27,047,4.1
Goodhue County,Minnesota,27,049,4.2
Grant County,Minnesota,27,051,4.8
Hennepin County,Minnesota,27,053,4.6
Houston County,Minnesota,27,055,3.1
Hubbard County,Minnesota,27,057,3.7
Isanti County,Minnesota,27,059,5.1
Itasca County,Minnesota,27,061,5.7
Jackson County,Minnesota,27,063,3.9
Kanabec County,Minnesota,27,065,5.2
Kandiyohi County,Minnesota,27,067,3.0
Kittson County,Minnesota,27,069,2.6
Koochiching County,Minnesota,27,071,6.9
Lac qui Parle County,Minnesota,27,073,3.1
Lake County,Minnesota,27,075,3.8
Lake of the Woods County,Minnesota,27,077,3.8
Le Sueur County,Minnesota,27,079,3.9
Lincoln County,Minnesota,27,081,3.0
Lyon County,Minnesota,27,083,3.6
McLeod County,Minnesota,27,085,3.0
Mahnomen County,Minnesota,27,087,9.2
Marshall County,Minnesota,27,089,3.2
Martin County,Minnesota,27,091,3.1
Meeker County,Minnesota,27,093,2.9
Mille Lacs County,Minnesota,27,095,6.6
Morrison County,Minnesota,27,097,4.6
Mower County,Minnesota,27,099,5.0
Murray County,Minnesota,27,101,3.6
Nicollet County,Minnesota,27,103,3.8
Nobles County,Minnesota,27,105,6.5
Norman County,Minnesota,27,107,3.3
Olmsted County,Minnesota,27,109,4.3
Otter Tail County,Minnesota,27,111,3.6
Pennington County,Minnesota,27,113,3.2
Pine County,Minnesota,27,115,5.9
Pipestone County,Minnesota,27,117,4.2
Polk County,Minnesota,27,119,3.6
Pope County,Minnesota,27,121,3.0
Ramsey County,Minnesota,27,123,5.5
Red Lake County,Minnesota,27,125,2.9
Redwood County,Minnesota,27,127,3.0
Renville County,Minnesota,27,129,2.7
Rice County,Minnesota,27,131,3.6
Rock County,Minnesota,27,133,1.9
Roseau County,Minnesota,27,135,2.6
Saint Louis County,Minnesota,27,137,5.1
Scott County,Minnesota,27,139,3.5
Sherburne County,Minnesota,27,141,3.6
Sibley County,Minnesota,27,143,4.5
Stearns County,Minnesota,27,145,4.5
Steele County,Minnesota,27,147,4.5
Stevens County,Minnesota,27,149,2.6
Swift County,Minnesota,27,151,3.3
Todd County,Minnesota,27,153,3.8
Traverse County,Minnesota,27,155,3.2
Wabasha County,Minnesota,27,157,3.2
Wadena County,Minnesota,27,159,5.8
Waseca County,Minnesota,27,161,3.2
Washington County,Minnesota,27,163,3.5
Watonwan County,Minnesota,27,165,2.4
Wilkin County,Minnesota,27,167,1.4
Winona County,Minnesota,27,169,5.1
Wright County,Minnesota,27,171,3.6
Yellow Medicine County,Minnesota,27,173,2.7
Adams County,Mississippi,28,001,10.9
Alcorn County,Mississippi,28,003,8.6
Amite County,Mississippi,28,005,10.8
Attala County,Mississippi,28,007,10.3
Benton County,Mississippi,28,009,13.7
Bolivar County,Mississippi,28,011,12.6
Calhoun County,Mississippi,28,013,8.4
Carroll County,Mississippi,28,015,7.0
Chickasaw County,Mississippi,28,017,7.6
Choctaw County,Mississippi,28,019,10.4
Claiborne County,Mississippi,28,021,17.7
Clarke County,Mississippi,28,023,9.1
Clay County,Mississippi,28,025,11.3
Coahoma County,Mississippi,28,027,19.0
Copiah County,Mississippi,28,029,12.3
Covington County,Mississippi,28,031,8.8
DeSoto County,Mississippi,28,033,6.1
Forrest County,Mississippi,28,035,11.9
Franklin County,Mississippi,28,037,7.4
George County,Mississippi,28,039,8.2
Greene County,Mississippi,28,041,11.7
Grenada County,Mississippi,28,043,10.4
Hancock County,Mississippi,28,045,8.7
Harrison County,Mississippi,28,047,9.4
Hinds County,Mississippi,28,049,10.0
Holmes County,Mississippi,28,051,19.6
Humphreys County,Mississippi,28,053,21.1
Issaquena County,Mississippi,28,055,12.6
Itawamba County,Mississippi,28,057,6.1
Jackson County,Mississippi,28,059,8.3
Jasper County,Mississippi,28,061,5.7
Jefferson County,Mississippi,28,063,9.6
Jefferson Davis County,Mississippi,28,065,10.7
Jones County,Mississippi,28,067,7.8
Kemper County,Mississippi,28,069,6.8
Lafayette County,Mississippi,28,071,5.7
Lamar County,Mississippi,28,073,9.2
Lauderdale County,Mississippi,28,075,7.2
Lawrence County,Mississippi,28,077,9.3
