County,State,State_FIPS,County_FIPS,health_insurance_rate
Johnson County,Indiana,18,081,92.8
Knox County,Indiana,18,083,92.1
Kosciusko County,Indiana,18,085,89.3
LaGrange County,Indiana,18,087,60.8
Lake County,Indiana,18,089,91.4
LaPorte County,Indiana,18,091,91.3
Lawrence County,Indiana,18,093,91.6
Madison County,Indiana,18,095,91.2
Marion County,Indiana,18,097,88.7
Marshall County,Indiana,18,099,87.0
Martin County,Indiana,18,101,90.8
Miami County,Indiana,18,103,90.5
Monroe County,Indiana,18,105,92.3
Montgomery County,Indiana,18,107,90.5
Morgan County,Indiana,18,109,91.9
Newton County,Indiana,18,111,91.3
Noble County,Indiana,18,113,92.0
Ohio County,Indiana,18,115,94.2
Orange County,Indiana,18,117,91.3
Owen County,Indiana,18,119,88.6
Parke County,Indiana,18,121,84.9
Perry County,Indiana,18,123,94.1
Pike County,Indiana,18,125,96.3
Porter County,Indiana,18,127,93.7
Posey County,Indiana,18,129,95.5
Pulaski County,Indiana,18,131,92.3
Putnam County,Indiana,18,133,92.0
Randolph County,Indiana,18,135,89.0
Ripley County,Indiana,18,137,92.7
Rush County,Indiana,18,139,87.9
Saint Joseph County,Indiana,18,141,90.9
Scott County,Indiana,18,143,91.1
Shelby County,Indiana,18,145,92.9
Spencer County,Indiana,18,147,94.9
Starke County,Indiana,18,149,93.5
Steuben County,Indiana,18,151,91.2
Sullivan County,Indiana,18,153,88.4
Switzerland County,Indiana,18,155,88.6
Tippecanoe County,Indiana,18,157,91.0
Tipton County,Indiana,18,159,93.9
Union County,Indiana,18,161,91.4
Vanderburgh County,Indiana,18,163,91.8
Vermillion County,Indiana,18,165,93.0
Vigo County,Indiana,18,167,91.5
Wabash County,Indiana,18,169,92.3
Warren County,Indiana,18,171,95.6
Warrick County,Indiana,18,173,94.5
Washington County,Indiana,18,175,90.5
Wayne County,Indiana,18,177,88.0
Wells County,Indiana,18,179,93.2
White County,Indiana,18,181,90.7
Whitley County,Indiana,18,183,93.8
Adair County,Iowa,19,001,93.7
Adams County,Iowa,19,003,94.5
Allamakee County,Iowa,19,005,92.5
Appanoose County,Iowa,19,007,93.1
Audubon County,Iowa,19,009,94.6
Benton County,Iowa,19,011,97.3
Black Hawk County,Iowa,19,013,94.4
Boone County,Iowa,19,015,96.9
Bremer County,Iowa,19,017,96.8
Buchanan County,Iowa,19,019,94.8
Buena Vista County,Iowa,19,021,90.3
Butler County,Iowa,19,023,96.8
Calhoun County,Iowa,19,025,96.7
Carroll County,Iowa,19,027,97.5
Cass County,Iowa,19,029,95.2
Cedar County,Iowa,19,031,97.8
Cerro Gordo County,Iowa,19,033,94.4
Cherokee County,Iowa,19,035,95.7
Chickasaw County,Iowa,19,037,95.1
Clarke County,Iowa,19,039,94.1
Clay County,Iowa,19,041,96.3
Clayton County,Iowa,19,043,93.8
Clinton County,Iowa,19,045,95.9
Crawford County,Iowa,19,047,91.9
Dallas County,Iowa,19,049,97.0
Davis County,Iowa,19,051,74.0
Decatur County,Iowa,19,053,90.6
Delaware County,Iowa,19,055,97.1
Des Moines County,Iowa,19,057,94.7
Dickinson County,Iowa,19,059,95.8
Dubuque County,Iowa,19,061,96.2
Emmet County,Iowa,19,063,92.9
Fayette County,Iowa,19,065,94.5
Floyd County,Iowa,19,067,91.1
Franklin County,Iowa,19,069,95.8
Fremont County,Iowa,19,071,95.0
Greene County,Iowa,19,073,96.4
Grundy County,Iowa,19,075,97.7
Guthrie County,Iowa,19,077,96.1
Hamilton County,Iowa,19,079,95.8
Hancock County,Iowa,19,081,96.7
Hardin County,Iowa,19,083,96.1
Harrison County,Iowa,19,085,94.9
Henry County,Iowa,19,087,95.9
Howard County,Iowa,19,089,95.9
Humboldt County,Iowa,19,091,95.9
Ida County,Iowa,19,093,96.5
Iowa County,Iowa,19,095,94.4
Jackson County,Iowa,19,097,95.5
Jasper County,Iowa,19,099,96.4
Jefferson County,Iowa,19,101,95.4
Johnson County,Iowa,19,103,94.5
Jones County,Iowa,19,105,96.2
Keokuk County,Iowa,19,107,96.2
Kossuth County,Iowa,19,109,94.7
Lee County,Iowa,19,111,95.4
Linn County,Iowa,19,113,96.2
Louisa County,Iowa,19,115,95.3
Lucas County,Iowa,19,117,95.8
Lyon County,Iowa,19,119,95.5
Madison County,Iowa,19,121,96.6
Mahaska County,Iowa,19,123,95.8
Marion County,Iowa,19,125,96.5
Marshall County,Iowa,19,127,93.5
Mills County,Iowa,19,129,95.4
Mitchell County,Iowa,19,131,92.4
Monona County,Iowa,19,133,94.1
Monroe County,Iowa,19,135,92.5
Montgomery County,Iowa,19,137,96.3
Muscatine County,Iowa,19,139,96.2
O'Brien County,Iowa,19,141,95.4
Osceola County,Iowa,19,143,94.6
Page County,Iowa,19,145,95.1
Palo Alto County,Iowa,19,147,95.0
Plymouth County,Iowa,19,149,95.7
Pocahontas County,Iowa,19,151,95.3
Polk County,Iowa,19,153,94.9
Pottawattamie County,Iowa,19,155,93.7
Poweshiek County,Iowa,19,157,94.0
Ringgold County,Iowa,19,159,94.2
Sac County,Iowa,19,161,95.0
Scott County,Iowa,19,163,95.1
Shelby County,Iowa,19,165,94.9
Sioux County,Iowa,19,167,95.8
Story County,Iowa,19,169,95.4
Tama County,Iowa,19,171,94.2
Taylor County,Iowa,19,173,92.9
Union County,Iowa,19,175,93.3
Van Buren County,Iowa,19,177,87.5
Wapello County,Iowa,19,179,94.0
Warren County,Iowa,19,181,97.1
Washington County,Iowa,19,183,91.5
Wayne County,Iowa,19,185,87.7
Webster County,Iowa,19,187,94.9
Winnebago County,Iowa,19,189,97.3
Winneshiek County,Iowa,19,191,98.2
Woodbury County,Iowa,19,193,93.1
Worth County,Iowa,19,195,95.1
Wright County,Iowa,19,197,94.6
Allen County,Kansas,20,001,94.2
Anderson County,Kansas,20,003,90.5
Atchison County,Kansas,20,005,92.8
Barber County,Kansas,20,007,87.8
Barton County,Kansas,20,009,88.5
Bourbon County,Kansas,20,011,89.3
Brown County,Kansas,20,013,92.0
Butler County,Kansas,20,015,91.8
Chase County,Kansas,20,017,91.1
Chautauqua County,Kansas,20,019,86.9
Cherokee County,Kansas,20,021,87.5
Cheyenne County,Kansas,20,023,92.5
Clark County,Kansas,20,025,91.5
Clay County,Kansas,20,027,94.1
Cloud County,Kansas,20,029,90.6
Coffey County,Kansas,20,031,91.7
Comanche County,Kansas,20,033,90.7
Cowley County,Kansas,20,035,90.3
Crawford County,Kansas,20,037,89.1
Decatur County,Kansas,20,039,89.5
Dickinson County,Kansas,20,041,92.6
Doniphan County,Kansas,20,043,90.1
Douglas County,Kansas,20,045,92.3
Edwards County,Kansas,20,047,92.8
Elk County,Kansas,20,049,90.3
Ellis County,Kansas,20,051,93.6
Ellsworth County,Kansas,20,053,94.6
Finney County,Kansas,20,055,87.1
Ford County,Kansas,20,057,86.0
Franklin County,Kansas,20,059,92.9
Geary County,Kansas,20,061,93.3
Gove County,Kansas,20,063,89.2
Graham County,Kansas,20,065,92.5
Grant County,Kansas,20,067,81.9
Gray County,Kansas,20,069,87.4
Greeley County,Kansas,20,071,94.2
Greenwood County,Kansas,20,073,91.6
Hamilton County,Kansas,20,075,78.7
Harper County,Kansas,20,077,88.5
Harvey County,Kansas,20,079,91.1
Haskell County,Kansas,20,081,81.2
Hodgeman County,Kansas,20,083,90.4
Jackson County,Kansas,20,085,94.8
Jefferson County,Kansas,20,087,92.8
Jewell County,Kansas,20,089,93.2
Johnson County,Kansas,20,091,94.0
Kearny County,Kansas,20,093,87.7
Kingman County,Kansas,20,095,93.1
Kiowa County,Kansas,20,097,90.5
Labette County,Kansas,20,099,89.8
Lane County,Kansas,20,101,89.3
Leavenworth County,Kansas,20,103,95.5
Lincoln County,Kansas,20,105,90.0
Linn County,Kansas,20,107,89.0
Logan County,Kansas,20,109,94.5
Lyon County,Kansas,20,111,90.9
McPherson County,Kansas,20,113,93.3
Marion County,Kansas,20,115,94.0
Marshall County,Kansas,20,117,93.0
Meade County,Kansas,20,119,87.1
Miami County,Kansas,20,121,94.9
Mitchell County,Kansas,20,123,92.5
Montgomery County,Kansas,20,125,88.8
Morris County,Kansas,20,127,90.9
Morton County,Kansas,20,129,86.5
Nemaha County,Kansas,20,131,94.5
Neosho County,Kansas,20,133,88.5
Ness County,Kansas,20,135,92.7
Norton County,Kansas,20,137,91.7
Osage County,Kansas,20,139,90.0
Osborne County,Kansas,20,141,90.6
Ottawa County,Kansas,20,143,92.6
Pawnee County,Kansas,20,145,89.2
Phillips County,Kansas,20,147,94.5
Pottawatomie County,Kansas,20,149,94.9
Pratt County,Kansas,20,151,92.5
Rawlins County,Kansas,20,153,94.3
Reno County,Kansas,20,155,91.3
Republic County,Kansas,20,157,96.1
Rice County,Kansas,20,159,90.9
Riley County,Kansas,20,161,94.3
Rooks County,Kansas,20,163,91.2
Rush County,Kansas,20,165,92.4
Russell County,Kansas,20,167,91.9
Saline County,Kansas,20,169,90.7
Scott County,Kansas,20,171,94.2
Sedgwick County,Kansas,20,173,89.1
Seward County,Kansas,20,175,82.4
Shawnee County,Kansas,20,177,92.2
Sheridan County,Kansas,20,179,89.5
Sherman County,Kansas,20,181,92.2
Smith County,Kansas,20,183,92.8
Stafford County,Kansas,20,185,90.7
Stanton County,Kansas,20,187,88.7
Stevens County,Kansas,20,189,83.6
Sumner County,Kansas,20,191,91.4
Thomas County,Kansas,20,193,93.2
Trego County,Kansas,20,195,90.2
Wabaunsee County,Kansas,20,197,93.9
Wallace County,Kansas,20,199,92.3
Washington County,Kansas,20,201,95.3
Wichita County,Kansas,20,203,94.6
Wilson County,Kansas,20,205,92.0
Woodson County,Kansas,20,207,85.2
Wyandotte County,Kansas,20,209,81.5
Adair County,Kentucky,21,001,93.1
Allen County,Kentucky,21,003,92.3
Anderson County,Kentucky,21,005,96.0
Ballard County,Kentucky,21,007,90.5
Barren County,Kentucky,21,009,92.1
Bath County,Kentucky,21,011,92.5
Bell County,Kentucky,21,013,94.6
Boone County,Kentucky,21,015,95.4
Bourbon County,Kentucky,21,017,92.2
Boyd County,Kentucky,21,019,93.8
Boyle County,Kentucky,21,021,95.3
Bracken County,Kentucky,21,023,94.6
Breathitt County,Kentucky,21,025,96.0
Breckinridge County,Kentucky,21,027,92.1
Bullitt County,Kentucky,21,029,96.0
Butler County,Kentucky,21,031,91.1
Caldwell County,Kentucky,21,033,94.2
Calloway County,Kentucky,21,035,94.2
Campbell County,Kentucky,21,037,95.4
Carlisle County,Kentucky,21,039,95.3
Carroll County,Kentucky,21,041,92.2
Carter County,Kentucky,21,043,92.1
Casey County,Kentucky,21,045,90.2
Christian County,Kentucky,21,047,91.5
Clark County,Kentucky,21,049,94.3
Clay County,Kentucky,21,051,91.9
Clinton County,Kentucky,21,053,91.5
Crittenden County,Kentucky,21,055,89.7
Cumberland County,Kentucky,21,057,89.4
Daviess County,Kentucky,21,059,95.5
Edmonson County,Kentucky,21,061,95.2
Elliott County,Kentucky,21,063,94.8
Estill County,Kentucky,21,065,94.4
Fayette County,Kentucky,21,067,92.7
Fleming County,Kentucky,21,069,90.1
Floyd County,Kentucky,21,071,93.4
Franklin County,Kentucky,21,073,91.9
Fulton County,Kentucky,21,075,94.4
Gallatin County,Kentucky,21,077,90.8
Garrard County,Kentucky,21,079,92.5
Grant County,Kentucky,21,081,93.8
Graves County,Kentucky,21,083,93.1
Grayson County,Kentucky,21,085,94.6
Green County,Kentucky,21,087,95.2
Greenup County,Kentucky,21,089,94.3
Hancock County,Kentucky,21,091,95.9
Hardin County,Kentucky,21,093,94.9
Harlan County,Kentucky,21,095,93.6
Harrison County,Kentucky,21,097,92.3
Hart County,Kentucky,21,099,91.1
Henderson County,Kentucky,21,101,95.1
Henry County,Kentucky,21,103,91.6
Hickman County,Kentucky,21,105,95.3
Hopkins County,Kentucky,21,107,92.2
Jackson County,Kentucky,21,109,95.9
Jefferson County,Kentucky,21,111,94.5
Jessamine County,Kentucky,21,113,93.3
Johnson County,Kentucky,21,115,95.9
Kenton County,Kentucky,21,117,94.1
Knott County,Kentucky,21,119,93.7
Knox County,Kentucky,21,121,93.4
Larue County,Kentucky,21,123,94.1
Laurel County,Kentucky,21,125,94.0
Lawrence County,Kentucky,21,127,90.9
Lee County,Kentucky,21,129,96.9
Leslie County,Kentucky,21,131,95.5
Letcher County,Kentucky,21,133,94.6
Lewis County,Kentucky,21,135,94.4
Lincoln County,Kentucky,21,137,90.6
Livingston County,Kentucky,21,139,96.2
Logan County,Kentucky,21,141,93.1
Lyon County,Kentucky,21,143,93.4
McCracken County,Kentucky,21,145,94.1
McCreary County,Kentucky,21,147,95.1
McLean County,Kentucky,21,149,93.6
Madison County,Kentucky,21,151,94.6
Magoffin County,Kentucky,21,153,95.0
Marion County,Kentucky,21,155,93.6
Marshall County,Kentucky,21,157,95.4
Martin County,Kentucky,21,159,93.4
Mason County,Kentucky,21,161,92.2
Meade County,Kentucky,21,163,94.4
Menifee County,Kentucky,21,165,96.4
Mercer County,Kentucky,21,167,93.4
Metcalfe County,Kentucky,21,169,94.3
Monroe County,Kentucky,21,171,90.9
Montgomery County,Kentucky,21,173,92.7
Morgan County,Kentucky,21,175,94.1
Muhlenberg County,Kentucky,21,177,93.6
Nelson County,Kentucky,21,179,95.0
Nicholas County,Kentucky,21,181,90.7
Ohio County,Kentucky,21,183,94.6
Oldham County,Kentucky,21,185,97.0
Owen County,Kentucky,21,187,95.2
Owsley County,Kentucky,21,189,97.8
Pendleton County,Kentucky,21,191,94.7
Perry County,Kentucky,21,193,94.0
Pike County,Kentucky,21,195,94.2
Powell County,Kentucky,21,197,94.3
Pulaski County,Kentucky,21,199,94.1
Robertson County,Kentucky,21,201,92.3
Rockcastle County,Kentucky,21,203,95.4
Rowan County,Kentucky,21,205,94.5
Russell County,Kentucky,21,207,91.1
Scott County,Kentucky,21,209,93.8
Shelby County,Kentucky,21,211,91.1
Simpson County,Kentucky,21,213,93.0
Spencer County,Kentucky,21,215,96.3
Taylor County,Kentucky,21,217,94.5
Todd County,Kentucky,21,219,84.7
Trigg County,Kentucky,21,221,90.4
Trimble County,Kentucky,21,223,94.8
Union County,Kentucky,21,225,94.0
Warren County,Kentucky,21,227,94.0
Washington County,Kentucky,21,229,92.2
Wayne County,Kentucky,21,231,90.2
Webster County,Kentucky,21,233,92.9
Whitley County,Kentucky,21,235,94.3
Wolfe County,Kentucky,21,237,95.3
Woodford County,Kentucky,21,239,93.0
Acadia Parish,Louisiana,22,001,88.5
Allen Parish,Louisiana,22,003,89.4
Ascension Parish,Louisiana,22,005,92.5
Assumption Parish,Louisiana,22,007,89.1
Avoyelles Parish,Louisiana,22,009,90.2
Beauregard Parish,Louisiana,22,011,87.9
Bienville Parish,Louisiana,22,013,88.5
Bossier Parish,Louisiana,22,015,91.4
Caddo Parish,Louisiana,22,017,89.7
Calcasieu Parish,Louisiana,22,019,89.1
Caldwell Parish,Louisiana,22,021,84.1
Cameron Parish,Louisiana,22,023,89.5
Catahoula Parish,Louisiana,22,025,86.2
Claiborne Parish,Louisiana,22,027,88.1
Concordia Parish,Louisiana,22,029,81.0
De Soto Parish,Louisiana,22,031,88.2
East Baton Rouge Parish,Louisiana,22,033,90.6
East Carroll Parish,Louisiana,22,035,88.7
East Feliciana Parish,Louisiana,22,037,90.5
Evangeline Parish,Louisiana,22,039,87.8
Franklin Parish,Louisiana,22,041,87.0
Grant Parish,Louisiana,22,043,91.2
Iberia Parish,Louisiana,22,045,88.4
Iberville Parish,Louisiana,22,047,89.2
Jackson Parish,Louisiana,22,049,88.3
Jefferson Parish,Louisiana,22,051,87.9
Jefferson Davis Parish,Louisiana,22,053,90.7
Lafayette Parish,Louisiana,22,055,89.2
Lafourche Parish,Louisiana,22,057,89.9
LaSalle Parish,Louisiana,22,059,90.6
Lincoln Parish,Louisiana,22,061,89.0
Livingston Parish,Louisiana,22,063,89.8
Madison Parish,Louisiana,22,065,80.3
Morehouse Parish,Louisiana,22,067,88.0
Natchitoches Parish,Louisiana,22,069,87.1
Orleans Parish,Louisiana,22,071,89.3
Ouachita Parish,Louisiana,22,073,88.9
Plaquemines Parish,Louisiana,22,075,91.2
Pointe Coupee Parish,Louisiana,22,077,87.4
Rapides Parish,Louisiana,22,079,89.5
Red River Parish,Louisiana,22,081,88.8
Richland Parish,Louisiana,22,083,84.5
Sabine Parish,Louisiana,22,085,87.0
Saint Bernard Parish,Louisiana,22,087,88.6
Saint Charles Parish,Louisiana,22,089,91.9
Saint Helena Parish,Louisiana,22,091,88.0
Saint James Parish,Louisiana,22,093,89.1
Saint John the Baptist Parish,Louisiana,22,095,88.6
Saint Landry Parish,Louisiana,22,097,88.4
Saint Martin Parish,Louisiana,22,099,88.6
Saint Mary Parish,Louisiana,22,101,89.8
Saint Tammany Parish,Louisiana,22,103,91.3
Tangipahoa Parish,Louisiana,22,105,88.8
Tensas Parish,Louisiana,22,107,78.5
Terrebonne Parish,Louisiana,22,109,87.5
Union Parish,Louisiana,22,111,88.0
Vermilion Parish,Louisiana,22,113,89.9
Vernon Parish,Louisiana,22,115,90.8
Washington Parish,Louisiana,22,117,86.3
Webster Parish,Louisiana,22,119,90.3
West Baton Rouge Parish,Louisiana,22,121,90.7
West Carroll Parish,Louisiana,22,123,83.4
West Feliciana Parish,Louisiana,22,125,92.4
Winn Parish,Louisiana,22,127,87.2
Androscoggin County,Maine,23,001,91.7
Aroostook County,Maine,23,003,91.0
Cumberland County,Maine,23,005,93.7
Franklin County,Maine,23,007,90.9
Hancock County,Maine,23,009,88.5
Kennebec County,Maine,23,011,93.5
Knox County,Maine,23,013,89.5
Lincoln County,Maine,23,015,89.7
Oxford County,Maine,23,017,89.9
Penobscot County,Maine,23,019,90.5
Piscataquis County,Maine,23,021,90.1
Sagadahoc County,Maine,23,023,93.0
Somerset County,Maine,23,025,89.6
Waldo County,Maine,23,027,88.6
Washington County,Maine,23,029,87.7
York County,Maine,23,031,92.7
Allegany County,Maryland,24,001,95.2
Anne Arundel County,Maryland,24,003,95.3
Baltimore County,Maryland,24,005,94.4
Calvert County,Maryland,24,009,95.8
Caroline County,Maryland,24,011,93.6
Carroll County,Maryland,24,013,97.0
Cecil County,Maryland,24,015,95.5
Charles County,Maryland,24,017,96.4
Dorchester County,Maryland,24,019,94.5
Frederick County,Maryland,24,021,95.2
Garrett County,Maryland,24,023,92.7
Harford County,Maryland,24,025,96.3
Howard County,Maryland,24,027,96.0
Kent County,Maryland,24,029,94.6
Queen Anne's County,Maryland,24,035,95.6
Saint Mary's County,Maryland,24,037,94.2
Somerset County,Maryland,24,039,93.2
Talbot County,Maryland,24,041,95.2
Washington County,Maryland,24,043,93.8
Wicomico County,Maryland,24,045,93.1
Worcester County,Maryland,24,047,94.1
Baltimore City,Maryland,24,510,92.8
Montgomery County,Maryland,24,031,92.6
Prince George's County,Maryland,24,033,89.2
Barnstable County,Massachusetts,25,001,96.8
Berkshire County,Massachusetts,25,003,97.0
Bristol County,Massachusetts,25,005,97.1
Dukes County,Massachusetts,25,007,95.0
Essex County,Massachusetts,25,009,96.9
Franklin County,Massachusetts,25,011,97.8
Hampden County,Massachusetts,25,013,97.0
Hampshire County,Massachusetts,25,015,97.6
Middlesex County,Massachusetts,25,017,97.4
Nantucket County,Massachusetts,25,019,95.5
Norfolk County,Massachusetts,25,021,98.0
Plymouth County,Massachusetts,25,023,97.7
Suffolk County,Massachusetts,25,025,96.0
Worcester County,Massachusetts,25,027,97.5
Alcona County,Michigan,26,001,94.2
Alger County,Michigan,26,003,92.8
Allegan County,Michigan,26,005,95.4
Alpena County,Michigan,26,007,93.7
Antrim County,Michigan,26,009,92.9
Arenac County,Michigan,26,011,93.1
Baraga County,Michigan,26,013,94.8
Barry County,Michigan,26,015,95.4
Bay County,Michigan,26,017,94.5
Benzie County,Michigan,26,019,93.6
Berrien County,Michigan,26,021,92.2
Branch County,Michigan,26,023,88.9
Calhoun County,Michigan,26,025,94.1
Cass County,Michigan,26,027,92.5
Charlevoix County,Michigan,26,029,93.6
Cheboygan County,Michigan,26,031,92.1
Chippewa County,Michigan,26,033,92.6
Clare County,Michigan,26,035,88.6
Clinton County,Michigan,26,037,96.2
Crawford County,Michigan,26,039,94.6
Delta County,Michigan,26,041,93.9
Dickinson County,Michigan,26,043,95.4
Eaton County,Michigan,26,045,94.6
Emmet County,Michigan,26,047,91.7
Genesee County,Michigan,26,049,94.4
Gladwin County,Michigan,26,051,91.5
Gogebic County,Michigan,26,053,91.6
Grand Traverse County,Michigan,26,055,93.0
Gratiot County,Michigan,26,057,94.2
Hillsdale County,Michigan,26,059,92.3
Houghton County,Michigan,26,061,92.7
Huron County,Michigan,26,063,93.7
Ingham County,Michigan,26,065,94.1
Ionia County,Michigan,26,067,93.8
Iosco County,Michigan,26,069,92.8
Iron County,Michigan,26,071,92.9
Isabella County,Michigan,26,073,91.2
Jackson County,Michigan,26,075,93.6
Kalamazoo County,Michigan,26,077,94.3
Kalkaska County,Michigan,26,079,90.5
Kent County,Michigan,26,081,93.5
Keweenaw County,Michigan,26,083,91.6
Lake County,Michigan,26,085,92.5
Lapeer County,Michigan,26,087,92.6
Leelanau County,Michigan,26,089,94.5
Lenawee County,Michigan,26,091,94.1
Livingston County,Michigan,26,093,96.0
Luce County,Michigan,26,095,94.2
Mackinac County,Michigan,26,097,89.4
Macomb County,Michigan,26,099,94.3
Manistee County,Michigan,26,101,93.2
Marquette County,Michigan,26,103,94.7
Mason County,Michigan,26,105,93.2
Mecosta County,Michigan,26,107,93.5
Menominee County,Michigan,26,109,95.3
Midland County,Michigan,26,111,95.2
Missaukee County,Michigan,26,113,91.1
Monroe County,Michigan,26,115,95.3
Montcalm County,Michigan,26,117,91.9
Montmorency County,Michigan,26,119,92.0
Muskegon County,Michigan,26,121,94.7
Newaygo County,Michigan,26,123,93.6
Oakland County,Michigan,26,125,95.1
Oceana County,Michigan,26,127,90.1
Ogemaw County,Michigan,26,129,92.1
Ontonagon County,Michigan,26,131,91.2
Osceola County,Michigan,26,133,89.9
Oscoda County,Michigan,26,135,86.8
Otsego County,Michigan,26,137,93.2
Ottawa County,Michigan,26,139,95.8
Presque Isle County,Michigan,26,141,92.1
Roscommon County,Michigan,26,143,92.4
Saginaw County,Michigan,26,145,94.7
Saint Clair County,Michigan,26,147,94.4
Saint Joseph County,Michigan,26,149,91.9
Sanilac County,Michigan,26,151,89.9
Schoolcraft County,Michigan,26,153,93.3
Shiawassee County,Michigan,26,155,94.3
Tuscola County,Michigan,26,157,94.1
Van Buren County,Michigan,26,159,91.6
Washtenaw County,Michigan,26,161,96.1
Wayne County,Michigan,26,163,92.8
Wexford County,Michigan,26,165,91.8
Aitkin County,Minnesota,27,001,95.7
Anoka County,Minnesota,27,003,95.9
Becker County,Minnesota,27,005,92.8
Beltrami County,Minnesota,27,007,91.1
Benton County,Minnesota,27,009,96.7
Big Stone County,Minnesota,27,011,94.7
Blue Earth County,Minnesota,27,013,96.3
Brown County,Minnesota,27,015,96.0
Carlton County,Minnesota,27,017,95.8
Carver County,Minnesota,27,019,96.9
Cass County,Minnesota,27,021,92.7
Chippewa County,Minnesota,27,023,92.0
Chisago County,Minnesota,27,025,96.1
Clay County,Minnesota,27,027,95.8
Clearwater County,Minnesota,27,029,90.9
Cook County,Minnesota,27,031,94.7
Cottonwood County,Minnesota,27,033,94.8
Crow Wing County,Minnesota,27,035,95.0
Dakota County,Minnesota,27,037,96.2
Dodge County,Minnesota,27,039,95.7
Douglas County,Minnesota,27,041,96.9
Faribault County,Minnesota,27,043,94.8
Fillmore County,Minnesota,27,045,91.2
Freeborn County,Minnesota,27,047,94.0
Goodhue County,Minnesota,27,049,94.5
Grant County,Minnesota,27,051,94.6
Hennepin County,Minnesota,27,053,94.8
Houston County,Minnesota,27,055,96.0
Hubbard County,Minnesota,27,057,94.3
Isanti County,Minnesota,27,059,95.8
Itasca County,Minnesota,27,061,94.5
Jackson County,Minnesota,27,063,96.9
Kanabec County,Minnesota,27,065,95.3
Kandiyohi County,Minnesota,27,067,94.5
Kittson County,Minnesota,27,069,93.7
Koochiching County,Minnesota,27,071,96.0
Lac qui Parle County,Minnesota,27,073,97.8
Lake County,Minnesota,27,075,95.9
Lake of the Woods County,Minnesota,27,077,96.5
Le Sueur County,Minnesota,27,079,95.5
Lincoln County,Minnesota,27,081,95.1
Lyon County,Minnesota,27,083,95.1
McLeod County,Minnesota,27,085,94.9
Mahnomen County,Minnesota,27,087,85.1
Marshall County,Minnesota,27,089,95.3
Martin County,Minnesota,27,091,93.9
Meeker County,Minnesota,27,093,94.8
Mille Lacs County,Minnesota,27,095,93.9
Morrison County,Minnesota,27,097,94.8
Mower County,Minnesota,27,099,93.7
Murray County,Minnesota,27,101,95.1
Nicollet County,Minnesota,27,103,96.7
Nobles County,Minnesota,27,105,92.9
Norman County,Minnesota,27,107,93.8
Olmsted County,Minnesota,27,109,96.0
Otter Tail County,Minnesota,27,111,95.3
Pennington County,Minnesota,27,113,97.2
Pine County,Minnesota,27,115,93.6
Pipestone County,Minnesota,27,117,93.9
Polk County,Minnesota,27,119,95.5
Pope County,Minnesota,27,121,96.2
Ramsey County,Minnesota,27,123,94.5
Red Lake County,Minnesota,27,125,96.1
Redwood County,Minnesota,27,127,94.3
Renville County,Minnesota,27,129,94.0
Rice County,Minnesota,27,131,95.5
Rock County,Minnesota,27,133,94.7
Roseau County,Minnesota,27,135,96.3
Saint Louis County,Minnesota,27,137,96.0
Scott County,Minnesota,27,139,96.3
Sherburne County,Minnesota,27,141,97.1
Sibley County,Minnesota,27,143,95.4
Stearns County,Minnesota,27,145,96.2
Steele County,Minnesota,27,147,96.5
Stevens County,Minnesota,27,149,98.0
Swift County,Minnesota,27,151,95.5
Todd County,Minnesota,27,153,91.1
Traverse County,Minnesota,27,155,97.3
Wabasha County,Minnesota,27,157,95.0
Wadena County,Minnesota,27,159,94.1
Waseca County,Minnesota,27,161,96.9
Washington County,Minnesota,27,163,97.0
Watonwan County,Minnesota,27,165,88.0
Wilkin County,Minnesota,27,167,96.7
Winona County,Minnesota,27,169,94.5
Wright County,Minnesota,27,171,96.7
Yellow Medicine County,Minnesota,27,173,94.4
Adams County,Mississippi,28,001,85.2
Alcorn County,Mississippi,28,003,84.7
Amite County,Mississippi,28,005,84.9
Attala County,Mississippi,28,007,88.9
Benton County,Mississippi,28,009,84.1
Bolivar County,Mississippi,28,011,85.4
Calhoun County,Mississippi,28,013,88.1
Carroll County,Mississippi,28,015,91.6
Chickasaw County,Mississippi,28,017,86.0
Choctaw County,Mississippi,28,019,91.5
Claiborne County,Mississippi,28,021,83.7
Clarke County,Mississippi,28,023,90.7
Clay County,Mississippi,28,025,88.8
Coahoma County,Mississippi,28,027,87.1
Copiah County,Mississippi,28,029,85.3
Covington County,Mississippi,28,031,85.9
DeSoto County,Mississippi,28,033,91.1
Forrest County,Mississippi,28,035,85.8
Franklin County,Mississippi,28,037,88.9
George County,Mississippi,28,039,84.6
Greene County,Mississippi,28,041,87.0
Grenada County,Mississippi,28,043,87.9
Hancock County,Mississippi,28,045,85.6
Harrison County,Mississippi,28,047,84.2
Hinds County,Mississippi,28,049,87.6
Holmes County,Mississippi,28,051,82.5
Humphreys County,Mississippi,28,053,84.6
Issaquena County,Mississippi,28,055,89.6
Itawamba County,Mississippi,28,057,88.6
Jackson County,Mississippi,28,059,86.5
Jasper County,Mississippi,28,061,87.0
Jefferson County,Mississippi,28,063,83.1
Jefferson Davis County,Mississippi,28,065,82.3
Jones County,Mississippi,28,067,89.3
Kemper County,Mississippi,28,069,86.7
Lafayette County,Mississippi,28,071,91.1
Lamar County,Mississippi,28,073,87.7
Lauderdale County,Mississippi,28,075,87.7
Lawrence County,Mississippi,28,077,86.3
