County,State,State_FIPS,County_FIPS,total_population_race
Olmsted County,Minnesota,27,109,148736.0
Otter Tail County,Minnesota,27,111,57511.0
Pennington County,Minnesota,27,113,14110.0
Pine County,Minnesota,27,115,29218.0
Pipestone County,Minnesota,27,117,9354.0
Polk County,Minnesota,27,119,31547.0
Pope County,Minnesota,27,121,10948.0
Ramsey County,Minnesota,27,123,527411.0
Red Lake County,Minnesota,27,125,4061.0
Redwood County,Minnesota,27,127,15723.0
Renville County,Minnesota,27,129,15171.0
Rice County,Minnesota,27,131,64886.0
Rock County,Minnesota,27,133,9563.0
Roseau County,Minnesota,27,135,15615.0
Saint Louis County,Minnesota,27,137,200506.0
Scott County,Minnesota,27,139,137322.0
Sherburne County,Minnesota,27,141,90401.0
Sibley County,Minnesota,27,143,15021.0
Stearns County,Minnesota,27,145,152595.0
Steele County,Minnesota,27,147,36523.0
Stevens County,Minnesota,27,149,9771.0
Swift County,Minnesota,27,151,9525.0
Todd County,Minnesota,27,153,24466.0
Traverse County,Minnesota,27,155,3429.0
Wabasha County,Minnesota,27,157,21381.0
Wadena County,Minnesota,27,159,13759.0
Waseca County,Minnesota,27,161,19076.0
Washington County,Minnesota,27,163,246670.0
Watonwan County,Minnesota,27,165,11054.0
Wilkin County,Minnesota,27,167,6526.0
Winona County,Minnesota,27,169,51213.0
Wright County,Minnesota,27,171,128691.0
Yellow Medicine County,Minnesota,27,173,10092.0
Adams County,Mississippi,28,001,31979.0
Alcorn County,Mississippi,28,003,37319.0
Amite County,Mississippi,28,005,12840.0
Attala County,Mississippi,28,007,19175.0
Benton County,Mississippi,28,009,8470.0
Bolivar County,Mississippi,28,011,33803.0
Calhoun County,Mississippi,28,013,14789.0
Carroll County,Mississippi,28,015,10338.0
Chickasaw County,Mississippi,28,017,17391.0
Choctaw County,Mississippi,28,019,8354.0
Claiborne County,Mississippi,28,021,9330.0
Clarke County,Mississippi,28,023,16362.0
Clay County,Mississippi,28,025,20279.0
Coahoma County,Mississippi,28,027,25254.0
Copiah County,Mississippi,28,029,28921.0
Covington County,Mississippi,28,031,19471.0
DeSoto County,Mississippi,28,033,168586.0
Forrest County,Mississippi,28,035,76267.0
Franklin County,Mississippi,28,037,7857.0
George County,Mississippi,28,039,23104.0
Greene County,Mississippi,28,041,14129.0
Grenada County,Mississippi,28,043,21591.0
Hancock County,Mississippi,28,045,45627.0
Harrison County,Mississippi,28,047,196268.0
Hinds County,Mississippi,28,049,245874.0
Holmes County,Mississippi,28,051,18772.0
Humphreys County,Mississippi,28,053,8984.0
Issaquena County,Mississippi,28,055,1291.0
Itawamba County,Mississippi,28,057,23451.0
Jackson County,Mississippi,28,059,140676.0
Jasper County,Mississippi,28,061,16588.0
Jefferson County,Mississippi,28,063,7586.0
Jefferson Davis County,Mississippi,28,065,11941.0
Jones County,Mississippi,28,067,68276.0
Kemper County,Mississippi,28,069,10211.0
Lafayette County,Mississippi,28,071,51169.0
Lamar County,Mississippi,28,073,58885.0
Lauderdale County,Mississippi,28,075,79832.0
Lawrence County,Mississippi,28,077,12586.0
Leake County,Mississippi,28,079,23153.0
Lee County,Mississippi,28,081,85036.0
Leflore County,Mississippi,28,083,31516.0
Lincoln County,Mississippi,28,085,34765.0
Lowndes County,Mississippi,28,087,59699.0
Madison County,Mississippi,28,089,100202.0
Marion County,Mississippi,28,091,26109.0
Marshall County,Mississippi,28,093,36385.0
Monroe County,Mississippi,28,095,36175.0
Montgomery County,Mississippi,28,097,10464.0
Neshoba County,Mississippi,28,099,29553.0
Newton County,Mississippi,28,101,21663.0
Noxubee County,Mississippi,28,103,11143.0
Oktibbeha County,Mississippi,28,105,49048.0
Panola County,Mississippi,28,107,34373.0
Pearl River County,Mississippi,28,109,55196.0
Perry County,Mississippi,28,111,12187.0
Pike County,Mississippi,28,113,40075.0
Pontotoc County,Mississippi,28,115,30517.0
Prentiss County,Mississippi,28,117,25380.0
Quitman County,Mississippi,28,119,7761.0
Rankin County,Mississippi,28,121,146761.0
Scott County,Mississippi,28,123,28293.0
Sharkey County,Mississippi,28,125,4805.0
Simpson County,Mississippi,28,127,27401.0
Smith County,Mississippi,28,129,16257.0
Stone County,Mississippi,28,131,17978.0
Sunflower County,Mississippi,28,133,27911.0
Tallahatchie County,Mississippi,28,135,14959.0
Tate County,Mississippi,28,137,28415.0
Tippah County,Mississippi,28,139,22054.0
Tishomingo County,Mississippi,28,141,19539.0
Tunica County,Mississippi,28,143,10477.0
Union County,Mississippi,28,145,27811.0
Walthall County,Mississippi,28,147,14978.0
Warren County,Mississippi,28,149,48020.0
Washington County,Mississippi,28,151,49499.0
Wayne County,Mississippi,28,153,20564.0
Webster County,Mississippi,28,155,9999.0
Wilkinson County,Mississippi,28,157,9345.0
Winston County,Mississippi,28,159,18697.0
Yalobusha County,Mississippi,28,161,12381.0
Yazoo County,Mississippi,28,163,27911.0
Adair County,Missouri,29,001,25560.0
Andrew County,Missouri,29,003,17328.0
Atchison County,Missouri,29,005,5440.0
Audrain County,Missouri,29,007,25783.0
Barry County,Missouri,29,009,35726.0
Barton County,Missouri,29,011,12166.0
Bates County,Missouri,29,013,16643.0
Benton County,Missouri,29,015,18854.0
Bollinger County,Missouri,29,017,12356.0
Boone County,Missouri,29,019,170770.0
Buchanan County,Missouri,29,021,89561.0
Butler County,Missouri,29,023,42951.0
Caldwell County,Missouri,29,025,9083.0
Callaway County,Missouri,29,027,44566.0
Camden County,Missouri,29,029,43927.0
Cape Girardeau County,Missouri,29,031,77606.0
Carroll County,Missouri,29,033,9096.0
Carter County,Missouri,29,035,6284.0
Cass County,Missouri,29,037,100781.0
Cedar County,Missouri,29,039,13892.0
Chariton County,Missouri,29,041,7650.0
Christian County,Missouri,29,043,80904.0
Clark County,Missouri,29,045,6919.0
Clay County,Missouri,29,047,230361.0
Clinton County,Missouri,29,049,20498.0
Cole County,Missouri,29,051,76533.0
Cooper County,Missouri,29,053,17593.0
Crawford County,Missouri,29,055,24660.0
Dade County,Missouri,29,057,7618.0
Dallas County,Missouri,29,059,16564.0
Daviess County,Missouri,29,061,8277.0
DeKalb County,Missouri,29,063,12782.0
Dent County,Missouri,29,065,15612.0
Douglas County,Missouri,29,067,13516.0
Dunklin County,Missouri,29,069,31562.0
Franklin County,Missouri,29,071,101828.0
Gasconade County,Missouri,29,073,14948.0
Gentry County,Missouri,29,075,6785.0
Greene County,Missouri,29,077,283206.0
Grundy County,Missouri,29,079,10256.0
Harrison County,Missouri,29,081,8722.0
Henry County,Missouri,29,083,22034.0
Hickory County,Missouri,29,085,9335.0
Holt County,Missouri,29,087,4615.0
Howard County,Missouri,29,089,10182.0
Howell County,Missouri,29,091,40326.0
Iron County,Missouri,29,093,10322.0
Jackson County,Missouri,29,095,680905.0
Jasper County,Missouri,29,097,117184.0
Jefferson County,Missouri,29,099,221577.0
Johnson County,Missouri,29,101,54155.0
Knox County,Missouri,29,103,4035.0
Laclede County,Missouri,29,105,35514.0
Lafayette County,Missouri,29,107,32916.0
Lawrence County,Missouri,29,109,38244.0
Lewis County,Missouri,29,111,10172.0
Lincoln County,Missouri,29,113,53850.0
Linn County,Missouri,29,115,12401.0
Livingston County,Missouri,29,117,15042.0
McDonald County,Missouri,29,119,22763.0
Macon County,Missouri,29,121,15460.0
Madison County,Missouri,29,123,12401.0
Maries County,Missouri,29,125,9057.0
Marion County,Missouri,29,127,28840.0
Mercer County,Missouri,29,129,3718.0
Miller County,Missouri,29,131,24956.0
Mississippi County,Missouri,29,133,14208.0
Moniteau County,Missouri,29,135,15801.0
Monroe County,Missouri,29,137,8680.0
Montgomery County,Missouri,29,139,11939.0
Morgan County,Missouri,29,141,20225.0
New Madrid County,Missouri,29,143,18411.0
Newton County,Missouri,29,145,58777.0
Nodaway County,Missouri,29,147,23186.0
Oregon County,Missouri,29,149,10979.0
Osage County,Missouri,29,151,13758.0
Ozark County,Missouri,29,153,9537.0
Pemiscot County,Missouri,29,155,17837.0
Perry County,Missouri,29,157,19100.0
Pettis County,Missouri,29,159,42215.0
Phelps County,Missouri,29,161,45029.0
Pike County,Missouri,29,163,18517.0
Platte County,Missouri,29,165,93394.0
Polk County,Missouri,29,167,31107.0
Pulaski County,Missouri,29,169,53443.0
Putnam County,Missouri,29,171,4895.0
Ralls County,Missouri,29,173,10243.0
Randolph County,Missouri,29,175,25135.0
Ray County,Missouri,29,177,23031.0
Reynolds County,Missouri,29,179,6578.0
Ripley County,Missouri,29,181,13990.0
Saint Charles County,Missouri,29,183,374805.0
Saint Clair County,Missouri,29,185,9520.0
Sainte Genevieve County,Missouri,29,186,17990.0
Saint Francois County,Missouri,29,187,66010.0
Saint Louis County,Missouri,29,189,1001327.0
Saline County,Missouri,29,195,23334.0
Schuyler County,Missouri,29,197,4395.0
Scotland County,Missouri,29,199,4873.0
Scott County,Missouri,29,201,39061.0
Shannon County,Missouri,29,203,8317.0
Shelby County,Missouri,29,205,6179.0
Stoddard County,Missouri,29,207,29837.0
Stone County,Missouri,29,209,31375.0
Sullivan County,Missouri,29,211,6512.0
Taney County,Missouri,29,213,53555.0
Texas County,Missouri,29,215,25735.0
Vernon County,Missouri,29,217,20878.0
Warren County,Missouri,29,219,33043.0
Washington County,Missouri,29,221,25048.0
Wayne County,Missouri,29,223,13397.0
Webster County,Missouri,29,225,36690.0
Worth County,Missouri,29,227,2082.0
Wright County,Missouri,29,229,18449.0
Saint Louis City,Missouri,29,510,317850.0
Beaverhead County,Montana,30,001,9291.0
Big Horn County,Montana,30,003,13141.0
Blaine County,Montana,30,005,6598.0
Broadwater County,Montana,30,007,5692.0
Carbon County,Montana,30,009,10268.0
Carter County,Montana,30,011,1227.0
Cascade County,Montana,30,013,82090.0
Chouteau County,Montana,30,015,5855.0
Custer County,Montana,30,017,11945.0
Daniels County,Montana,30,019,1758.0
Dawson County,Montana,30,021,9365.0
Deer Lodge County,Montana,30,023,9211.0
Fallon County,Montana,30,025,3057.0
Fergus County,Montana,30,027,11468.0
Flathead County,Montana,30,029,93333.0
Gallatin County,Montana,30,031,95323.0
Garfield County,Montana,30,033,1047.0
Glacier County,Montana,30,035,13672.0
Granite County,Montana,30,039,3168.0
Hill County,Montana,30,041,16523.0
Jefferson County,Montana,30,043,11502.0
Judith Basin County,Montana,30,045,1997.0
Lake County,Montana,30,047,29157.0
Lewis and Clark County,Montana,30,049,65357.0
Liberty County,Montana,30,051,2369.0
Lincoln County,Montana,30,053,19337.0
McCone County,Montana,30,055,1728.0
Madison County,Montana,30,057,7767.0
Meagher County,Montana,30,059,1898.0
Mineral County,Montana,30,061,4238.0
Missoula County,Montana,30,063,111966.0
Musselshell County,Montana,30,065,4790.0
Phillips County,Montana,30,071,4167.0
Pondera County,Montana,30,073,6206.0
Powder River County,Montana,30,075,1703.0
Powell County,Montana,30,077,6975.0
Prairie County,Montana,30,079,1372.0
Ravalli County,Montana,30,081,40823.0
Richland County,Montana,30,083,11132.0
Roosevelt County,Montana,30,085,11072.0
Rosebud County,Montana,30,087,9352.0
Sanders County,Montana,30,089,11346.0
Sheridan County,Montana,30,091,3630.0
Silver Bow County,Montana,30,093,34549.0
Stillwater County,Montana,30,095,9288.0
Sweet Grass County,Montana,30,097,3633.0
Teton County,Montana,30,099,6074.0
Toole County,Montana,30,101,5150.0
Valley County,Montana,30,105,7577.0
Wheatland County,Montana,30,107,2115.0
Wibaux County,Montana,30,109,986.0
Yellowstone County,Montana,30,111,153692.0
Park County,Montana,30,067,15708.0
Adams County,Nebraska,31,001,31442.0
Antelope County,Nebraska,31,003,6486.0
Boone County,Nebraska,31,011,5373.0
Box Butte County,Nebraska,31,013,11310.0
Boyd County,Nebraska,31,015,2039.0
Brown County,Nebraska,31,017,3078.0
Buffalo County,Nebraska,31,019,47958.0
Burt County,Nebraska,31,021,6647.0
Butler County,Nebraska,31,023,8256.0
Cass County,Nebraska,31,025,25360.0
Cedar County,Nebraska,31,027,8675.0
Chase County,Nebraska,31,029,3897.0
Cherry County,Nebraska,31,031,5770.0
Cheyenne County,Nebraska,31,033,10077.0
Clay County,Nebraska,31,035,6382.0
Colfax County,Nebraska,31,037,10522.0
Cuming County,Nebraska,31,039,9078.0
Custer County,Nebraska,31,041,10802.0
Dakota County,Nebraska,31,043,20798.0
Dawes County,Nebraska,31,045,9136.0
Dawson County,Nebraska,31,047,24069.0
Deuel County,Nebraska,31,049,1946.0
Dixon County,Nebraska,31,051,5866.0
Dodge County,Nebraska,31,053,36725.0
Douglas County,Nebraska,31,055,537655.0
Dundy County,Nebraska,31,057,2015.0
Fillmore County,Nebraska,31,059,5697.0
Franklin County,Nebraska,31,061,3105.0
Frontier County,Nebraska,31,063,2573.0
Furnas County,Nebraska,31,065,4887.0
Gage County,Nebraska,31,067,21818.0
Garden County,Nebraska,31,069,1823.0
Garfield County,Nebraska,31,071,1933.0
Gosper County,Nebraska,31,073,1976.0
Greeley County,Nebraska,31,077,2476.0
Hall County,Nebraska,31,079,60792.0
Hamilton County,Nebraska,31,081,9100.0
Harlan County,Nebraska,31,083,3458.0
Hitchcock County,Nebraska,31,087,2879.0
Holt County,Nebraska,31,089,10398.0
Howard County,Nebraska,31,093,6347.0
Jefferson County,Nebraska,31,095,7433.0
Johnson County,Nebraska,31,097,5167.0
Kearney County,Nebraska,31,099,6549.0
Keith County,Nebraska,31,101,8146.0
Kimball County,Nebraska,31,105,3720.0
Knox County,Nebraska,31,107,8556.0
Lancaster County,Nebraska,31,109,298080.0
Lincoln County,Nebraska,31,111,35896.0
Madison County,Nebraska,31,119,35111.0
Merrick County,Nebraska,31,121,7776.0
Morrill County,Nebraska,31,123,4874.0
Nance County,Nebraska,31,125,3639.0
Nemaha County,Nebraska,31,127,7168.0
Nuckolls County,Nebraska,31,129,4391.0
Otoe County,Nebraska,31,131,15842.0
Pawnee County,Nebraska,31,133,2726.0
Perkins County,Nebraska,31,135,2924.0
Phelps County,Nebraska,31,137,9216.0
Pierce County,Nebraska,31,139,7184.0
Platte County,Nebraska,31,141,32642.0
Polk County,Nebraska,31,143,5271.0
Red Willow County,Nebraska,31,145,10946.0
Richardson County,Nebraska,31,147,8201.0
Rock County,Nebraska,31,149,1401.0
Saline County,Nebraska,31,151,14360.0
Sarpy County,Nebraska,31,153,169192.0
Saunders County,Nebraska,31,155,20913.0
Scotts Bluff County,Nebraska,31,157,36684.0
Seward County,Nebraska,31,159,16998.0
Sheridan County,Nebraska,31,161,5294.0
Sherman County,Nebraska,31,163,3107.0
Sioux County,Nebraska,31,165,1249.0
Stanton County,Nebraska,31,167,6081.0
Thayer County,Nebraska,31,169,5182.0
Thurston County,Nebraska,31,173,6946.0
Valley County,Nebraska,31,175,4254.0
Washington County,Nebraska,31,177,20257.0
Wayne County,Nebraska,31,179,9425.0
Webster County,Nebraska,31,181,3697.0
York County,Nebraska,31,185,13825.0
Churchill County,Nevada,32,001,24252.0
Clark County,Nevada,32,003,2035572.0
Douglas County,Nevada,32,005,47259.0
Elko County,Nevada,32,007,51562.0
Eureka County,Nevada,32,011,1669.0
Humboldt County,Nevada,32,013,17067.0
Lander County,Nevada,32,015,5946.0
Lincoln County,Nevada,32,017,5194.0
Lyon County,Nevada,32,019,51657.0
Mineral County,Nevada,32,021,4566.0
Nye County,Nevada,32,023,42625.0
Pershing County,Nevada,32,027,6722.0
Storey County,Nevada,32,029,3929.0
Washoe County,Nevada,32,031,435019.0
White Pine County,Nevada,32,033,9974.0
Carson City,Nevada,32,510,54482.0
Belknap County,New Hampshire,33,001,60399.0
Carroll County,New Hampshire,33,003,47513.0
Cheshire County,New Hampshire,33,005,76430.0
Coos County,New Hampshire,33,007,31870.0
Grafton County,New Hampshire,33,009,89341.0
Hillsborough County,New Hampshire,33,011,403972.0
Merrimack County,New Hampshire,33,013,147262.0
Rockingham County,New Hampshire,33,015,299006.0
Strafford County,New Hampshire,33,017,125273.0
Sullivan County,New Hampshire,33,019,43135.0
Atlantic County,New Jersey,34,001,275376.0
Bergen County,New Jersey,34,003,926330.0
Burlington County,New Jersey,34,005,450556.0
Camden County,New Jersey,34,007,511998.0
Cape May County,New Jersey,34,009,95805.0
Cumberland County,New Jersey,34,011,157035.0
Essex County,New Jersey,34,013,791609.0
Gloucester County,New Jersey,34,015,290298.0
Hudson County,New Jersey,34,017,662619.0
Hunterdon County,New Jersey,34,019,126250.0
Mercer County,New Jersey,34,021,370212.0
Middlesex County,New Jersey,34,023,830300.0
Monmouth County,New Jersey,34,025,629185.0
Morris County,New Jersey,34,027,498192.0
Ocean County,New Jersey,34,029,583450.0
Passaic County,New Jersey,34,031,507574.0
Salem County,New Jersey,34,033,65120.0
Somerset County,New Jersey,34,035,330604.0
Sussex County,New Jersey,34,037,145930.0
Union County,New Jersey,34,039,548744.0
Warren County,New Jersey,34,041,107226.0
Bernalillo County,New Mexico,35,001,673943.0
Catron County,New Mexico,35,003,3583.0
Chaves County,New Mexico,35,005,65811.0
Colfax County,New Mexico,35,007,12997.0
Curry County,New Mexico,35,009,50497.0
De Baca County,New Mexico,35,011,2020.0
Dona Ana County,New Mexico,35,013,213963.0
Eddy County,New Mexico,35,015,55641.0
Grant County,New Mexico,35,017,29119.0
Guadalupe County,New Mexico,35,019,4526.0
Hidalgo County,New Mexico,35,023,4643.0
Lea County,New Mexico,35,025,68149.0
Lincoln County,New Mexico,35,027,19931.0
Los Alamos County,New Mexico,35,028,17939.0
Luna County,New Mexico,35,029,24789.0
McKinley County,New Mexico,35,031,73998.0
Mora County,New Mexico,35,033,4660.0
Otero County,New Mexico,35,035,65318.0
Quay County,New Mexico,35,037,8698.0
Rio Arriba County,New Mexico,35,039,39949.0
Roosevelt County,New Mexico,35,041,19908.0
Sandoval County,New Mexico,35,043,136638.0
San Juan County,New Mexico,35,045,125133.0
San Miguel County,New Mexico,35,047,28668.0
Santa Fe County,New Mexico,35,049,147108.0
Sierra County,New Mexico,35,051,11615.0
Socorro County,New Mexico,35,053,17494.0
Taos County,New Mexico,35,055,32943.0
Torrance County,New Mexico,35,057,15853.0
Union County,New Mexico,35,059,4339.0
Cibola County,New Mexico,35,006,27382.0
Valencia County,New Mexico,35,061,76297.0
Albany County,New York,36,001,307463.0
Allegany County,New York,36,003,48070.0
Bronx County,New York,36,005,1428357.0
Broome County,New York,36,007,198093.0
Cattaraugus County,New York,36,009,78962.0
Cayuga County,New York,36,011,79173.0
Chautauqua County,New York,36,013,132646.0
Chemung County,New York,36,015,88267.0
Chenango County,New York,36,017,49549.0
Clinton County,New York,36,019,81685.0
Columbia County,New York,36,021,62195.0
Cortland County,New York,36,023,49043.0
Delaware County,New York,36,025,46901.0
Dutchess County,New York,36,027,296928.0
Erie County,New York,36,029,921584.0
Essex County,New York,36,031,38912.0
Franklin County,New York,36,033,51280.0
Fulton County,New York,36,035,54606.0
Genesee County,New York,36,037,59458.0
Greene County,New York,36,039,48312.0
Hamilton County,New York,36,041,4760.0
Herkimer County,New York,36,043,64034.0
Jefferson County,New York,36,045,118947.0
Kings County,New York,36,047,2595259.0
Lewis County,New York,36,049,27124.0
Livingston County,New York,36,051,64801.0
Madison County,New York,36,053,72427.0
Monroe County,New York,36,055,749356.0
Montgomery County,New York,36,057,49779.0
Nassau County,New York,36,059,1354612.0
New York County,New York,36,061,1629507.0
Niagara County,New York,36,063,214150.0
Oneida County,New York,36,065,233558.0
Onondaga County,New York,36,067,468304.0
Ontario County,New York,36,069,109192.0
Orange County,New York,36,071,375384.0
Orleans County,New York,36,073,42204.0
Oswego County,New York,36,075,121183.0
Otsego County,New York,36,077,61399.0
Putnam County,New York,36,079,99488.0
Queens County,New York,36,081,2301139.0
Rensselaer County,New York,36,083,159900.0
Richmond County,New York,36,085,472481.0
Rockland County,New York,36,087,320688.0
Saint Lawrence County,New York,36,089,112011.0
Saratoga County,New York,36,091,223774.0
Schenectady County,New York,36,093,154796.0
Schoharie County,New York,36,095,31913.0
Schuyler County,New York,36,097,18410.0
Seneca County,New York,36,099,35144.0
Steuben County,New York,36,101,98665.0
Suffolk County,New York,36,103,1501373.0
Sullivan County,New York,36,105,76330.0
Tioga County,New York,36,107,50199.0
Tompkins County,New York,36,109,103855.0
Ulster County,New York,36,111,181300.0
Warren County,New York,36,113,65180.0
Washington County,New York,36,115,62700.0
Wayne County,New York,36,117,92416.0
Westchester County,New York,36,119,967315.0
Wyoming County,New York,36,121,41446.0
Yates County,New York,36,123,25187.0
Alamance County,North Carolina,37,001,155258.0
Alexander County,North Carolina,37,003,37158.0
Alleghany County,North Carolina,37,005,10911.0
Anson County,North Carolina,37,007,26135.0
Ashe County,North Carolina,37,009,27114.0
Avery County,North Carolina,37,011,17695.0
Beaufort County,North Carolina,37,013,47561.0
Bertie County,North Carolina,37,015,20518.0
Bladen County,North Carolina,37,017,34720.0
Brunswick County,North Carolina,37,019,115926.0
Buncombe County,North Carolina,37,021,247336.0
Burke County,North Carolina,37,023,89548.0
Cabarrus County,North Carolina,37,025,188375.0
Caldwell County,North Carolina,37,027,81758.0
Camden County,North Carolina,37,029,10161.0
Carteret County,North Carolina,37,031,68228.0
Caswell County,North Carolina,37,033,23174.0
Catawba County,North Carolina,37,035,154610.0
Chatham County,North Carolina,37,037,67431.0
Cherokee County,North Carolina,37,039,27092.0
Chowan County,North Carolina,37,041,14656.0
Clay County,North Carolina,37,043,10656.0
Cleveland County,North Carolina,37,045,97178.0
Columbus County,North Carolina,37,047,57230.0
Craven County,North Carolina,37,049,104450.0
Cumberland County,North Carolina,37,051,324603.0
Currituck County,North Carolina,37,053,24492.0
Dare County,North Carolina,37,055,34863.0
Davidson County,North Carolina,37,057,163867.0
Davie County,North Carolina,37,059,41447.0
Duplin County,North Carolina,37,061,59453.0
Durham County,North Carolina,37,063,288817.0
Edgecombe County,North Carolina,37,065,55280.0
Forsyth County,North Carolina,37,067,361684.0
Franklin County,North Carolina,37,069,62296.0
Gaston County,North Carolina,37,071,209807.0
Gates County,North Carolina,37,073,11724.0
Graham County,North Carolina,37,075,8700.0
Granville County,North Carolina,37,077,58109.0
Greene County,North Carolina,37,079,21328.0
Guilford County,North Carolina,37,081,506763.0
Halifax County,North Carolina,37,083,53407.0
Harnett County,North Carolina,37,085,124320.0
Haywood County,North Carolina,37,087,59170.0
Henderson County,North Carolina,37,089,109719.0
Hertford County,North Carolina,37,091,24368.0
Hoke County,North Carolina,37,093,51075.0
Hyde County,North Carolina,37,095,5693.0
Iredell County,North Carolina,37,097,165066.0
Jackson County,North Carolina,37,099,40812.0
Johnston County,North Carolina,37,101,178396.0
Jones County,North Carolina,37,103,10166.0
Lee County,North Carolina,37,105,59418.0
Lenoir County,North Carolina,37,107,58782.0
Lincoln County,North Carolina,37,109,79578.0
McDowell County,North Carolina,37,111,44961.0
Macon County,North Carolina,37,113,33919.0
Madison County,North Carolina,37,115,21027.0
Martin County,North Carolina,37,117,23729.0
Mecklenburg County,North Carolina,37,119,990288.0
Mitchell County,North Carolina,37,121,15330.0
Montgomery County,North Carolina,37,123,27601.0
Moore County,North Carolina,37,125,91743.0
Nash County,North Carolina,37,127,94722.0
New Hanover County,North Carolina,37,129,213091.0
Northampton County,North Carolina,37,131,21011.0
Onslow County,North Carolina,37,133,183753.0
Orange County,North Carolina,37,135,138644.0
Pamlico County,North Carolina,37,137,12982.0
Pasquotank County,North Carolina,37,139,40018.0
Pender County,North Carolina,37,141,55166.0
Perquimans County,North Carolina,37,143,13498.0
Person County,North Carolina,37,145,39262.0
Pitt County,North Carolina,37,147,173798.0
Polk County,North Carolina,37,149,20327.0
Randolph County,North Carolina,37,151,142370.0
Richmond County,North Carolina,37,153,46046.0
Robeson County,North Carolina,37,155,134871.0
Rockingham County,North Carolina,37,157,92300.0
Rowan County,North Carolina,37,159,138361.0
Rutherford County,North Carolina,37,161,66865.0
Sampson County,North Carolina,37,163,63873.0
Scotland County,North Carolina,37,165,35932.0
Stanly County,North Carolina,37,167,60586.0
Stokes County,North Carolina,37,169,46661.0
Surry County,North Carolina,37,171,73170.0
Swain County,North Carolina,37,173,14163.0
Transylvania County,North Carolina,37,175,32928.0
Tyrrell County,North Carolina,37,177,4152.0
Union County,North Carolina,37,179,213422.0
Vance County,North Carolina,37,181,44829.0
Wake County,North Carolina,37,183,976019.0
Warren County,North Carolina,37,185,20468.0
Washington County,North Carolina,37,187,12668.0
Watauga County,North Carolina,37,189,52240.0
Wayne County,North Carolina,37,191,124355.0
Wilkes County,North Carolina,37,193,68946.0
Wilson County,North Carolina,37,195,81581.0
Yadkin County,North Carolina,37,197,37971.0
Yancey County,North Carolina,37,199,17604.0
Adams County,North Dakota,38,001,2341.0
Barnes County,North Dakota,38,003,11097.0
Benson County,North Dakota,38,005,6794.0
Bottineau County,North Dakota,38,009,6634.0
Bowman County,North Dakota,38,011,3221.0
Burke County,North Dakota,38,013,2208.0
Burleigh County,North Dakota,38,015,88223.0
Cass County,North Dakota,38,017,162500.0
Cavalier County,North Dakota,38,019,3890.0
Dickey County,North Dakota,38,021,5195.0
Divide County,North Dakota,38,023,2314.0
Dunn County,North Dakota,38,025,4195.0
Eddy County,North Dakota,38,027,2370.0
Emmons County,North Dakota,38,029,3463.0
Foster County,North Dakota,38,031,3366.0
Golden Valley County,North Dakota,38,033,1822.0
Grand Forks County,North Dakota,38,035,68979.0
Grant County,North Dakota,38,037,2362.0
Griggs County,North Dakota,38,039,2329.0
Hettinger County,North Dakota,38,041,2621.0
Kidder County,North Dakota,38,043,2430.0
LaMoure County,North Dakota,38,045,4113.0
Logan County,North Dakota,38,047,1945.0
McHenry County,North Dakota,38,049,5817.0
McIntosh County,North Dakota,38,051,2759.0
McKenzie County,North Dakota,38,053,9615.0
McLean County,North Dakota,38,055,9451.0
Mercer County,North Dakota,38,057,8633.0
Morton County,North Dakota,38,059,28985.0
Mountrail County,North Dakota,38,061,9253.0
Nelson County,North Dakota,38,063,3048.0
Oliver County,North Dakota,38,065,1819.0
Pembina County,North Dakota,38,067,7206.0
Pierce County,North Dakota,38,069,4395.0
Ramsey County,North Dakota,38,071,11566.0
Ransom County,North Dakota,38,073,5453.0
Renville County,North Dakota,38,075,2562.0
Richland County,North Dakota,38,077,16317.0
Rolette County,North Dakota,38,079,14498.0
Sargent County,North Dakota,38,081,3874.0
Sheridan County,North Dakota,38,083,1337.0
Sioux County,North Dakota,38,085,4380.0
Stark County,North Dakota,38,089,28628.0
Steele County,North Dakota,38,091,1979.0
Stutsman County,North Dakota,38,093,21076.0
Towner County,North Dakota,38,095,2294.0
Traill County,North Dakota,38,097,8077.0
Walsh County,North Dakota,38,099,11005.0
Ward County,North Dakota,38,101,67736.0
Wells County,North Dakota,38,103,4204.0
Williams County,North Dakota,38,105,29619.0
Adams County,Ohio,39,001,28229.0
Allen County,Ohio,39,003,105196.0
Ashland County,Ohio,39,005,53189.0
Ashtabula County,Ohio,39,007,99777.0
Athens County,Ohio,39,009,64974.0
Auglaize County,Ohio,39,011,45873.0
Belmont County,Ohio,39,013,69560.0
Brown County,Ohio,39,015,44247.0
Butler County,Ohio,39,017,372538.0
Carroll County,Ohio,39,019,28361.0
Champaign County,Ohio,39,021,39393.0
Clark County,Ohio,39,023,136827.0
Clermont County,Ohio,39,025,200285.0
Clinton County,Ohio,39,027,41892.0
Columbiana County,Ohio,39,029,105987.0
Coshocton County,Ohio,39,031,36724.0
Crawford County,Ohio,39,033,42725.0
Cuyahoga County,Ohio,39,035,1263189.0
Darke County,Ohio,39,037,52356.0
Defiance County,Ohio,39,039,38669.0
Delaware County,Ohio,39,041,185433.0
Erie County,Ohio,39,043,76141.0
Fairfield County,Ohio,39,045,149112.0
Fayette County,Ohio,39,047,28769.0
Franklin County,Ohio,39,049,1215761.0
Fulton County,Ohio,39,051,42485.0
Gallia County,Ohio,39,053,30565.0
Geauga County,Ohio,39,055,93874.0
