County,State,State_FIPS,County_FIPS,white_population
Pipestone County,Minnesota,27,117,8545.0
Polk County,Minnesota,27,119,29261.0
Pope County,Minnesota,27,121,10612.0
Ramsey County,Minnesota,27,123,362213.0
Red Lake County,Minnesota,27,125,3821.0
Redwood County,Minnesota,27,127,13700.0
Renville County,Minnesota,27,129,13585.0
Rice County,Minnesota,27,131,57383.0
Rock County,Minnesota,27,133,9084.0
Roseau County,Minnesota,27,135,14457.0
Saint Louis County,Minnesota,27,137,185083.0
Scott County,Minnesota,27,139,119466.0
Sherburne County,Minnesota,27,141,85624.0
Sibley County,Minnesota,27,143,14424.0
Stearns County,Minnesota,27,145,138964.0
Steele County,Minnesota,27,147,33268.0
Stevens County,Minnesota,27,149,9091.0
Swift County,Minnesota,27,151,8970.0
Todd County,Minnesota,27,153,23300.0
Traverse County,Minnesota,27,155,3111.0
Wabasha County,Minnesota,27,157,20905.0
Wadena County,Minnesota,27,159,13118.0
Waseca County,Minnesota,27,161,17666.0
Washington County,Minnesota,27,163,216738.0
Watonwan County,Minnesota,27,165,9556.0
Wilkin County,Minnesota,27,167,6030.0
Winona County,Minnesota,27,169,47759.0
Wright County,Minnesota,27,171,124169.0
Yellow Medicine County,Minnesota,27,173,9187.0
Adams County,Mississippi,28,001,13449.0
Alcorn County,Mississippi,28,003,31710.0
Amite County,Mississippi,28,005,7237.0
Attala County,Mississippi,28,007,10142.0
Benton County,Mississippi,28,009,5051.0
Bolivar County,Mississippi,28,011,10875.0
Calhoun County,Mississippi,28,013,9786.0
Carroll County,Mississippi,28,015,6601.0
Chickasaw County,Mississippi,28,017,9288.0
Choctaw County,Mississippi,28,019,5681.0
Claiborne County,Mississippi,28,021,1098.0
Clarke County,Mississippi,28,023,10266.0
Clay County,Mississippi,28,025,7948.0
Coahoma County,Mississippi,28,027,5247.0
Copiah County,Mississippi,28,029,12980.0
Covington County,Mississippi,28,031,12003.0
DeSoto County,Mississippi,28,033,120513.0
Forrest County,Mississippi,28,035,45182.0
Franklin County,Mississippi,28,037,4949.0
George County,Mississippi,28,039,20987.0
Greene County,Mississippi,28,041,10100.0
Grenada County,Mississippi,28,043,11842.0
Hancock County,Mississippi,28,045,40460.0
Harrison County,Mississippi,28,047,137403.0
Hinds County,Mississippi,28,049,63210.0
Holmes County,Mississippi,28,051,2882.0
Humphreys County,Mississippi,28,053,1878.0
Issaquena County,Mississippi,28,055,445.0
Itawamba County,Mississippi,28,057,21354.0
Jackson County,Mississippi,28,059,101379.0
Jasper County,Mississippi,28,061,7459.0
Jefferson County,Mississippi,28,063,983.0
Jefferson Davis County,Mississippi,28,065,4428.0
Jones County,Mississippi,28,067,47069.0
Kemper County,Mississippi,28,069,3617.0
Lafayette County,Mississippi,28,071,37814.0
Lamar County,Mississippi,28,073,46017.0
Lauderdale County,Mississippi,28,075,42612.0
Lawrence County,Mississippi,28,077,8345.0
Leake County,Mississippi,28,079,11748.0
Lee County,Mississippi,28,081,57917.0
Leflore County,Mississippi,28,083,7386.0
Lincoln County,Mississippi,28,085,23567.0
Lowndes County,Mississippi,28,087,32099.0
Madison County,Mississippi,28,089,57872.0
Marion County,Mississippi,28,091,16748.0
Marshall County,Mississippi,28,093,17745.0
Monroe County,Mississippi,28,095,24441.0
Montgomery County,Mississippi,28,097,5565.0
Neshoba County,Mississippi,28,099,17711.0
Newton County,Mississippi,28,101,13483.0
Noxubee County,Mississippi,28,103,2982.0
Oktibbeha County,Mississippi,28,105,28496.0
Panola County,Mississippi,28,107,16585.0
Pearl River County,Mississippi,28,109,46332.0
Perry County,Mississippi,28,111,9488.0
Pike County,Mississippi,28,113,17788.0
Pontotoc County,Mississippi,28,115,24529.0
Prentiss County,Mississippi,28,117,21312.0
Quitman County,Mississippi,28,119,2106.0
Rankin County,Mississippi,28,121,114455.0
Scott County,Mississippi,28,123,16374.0
Sharkey County,Mississippi,28,125,1245.0
Simpson County,Mississippi,28,127,16878.0
Smith County,Mississippi,28,129,12241.0
Stone County,Mississippi,28,131,14154.0
Sunflower County,Mississippi,28,133,6715.0
Tallahatchie County,Mississippi,28,135,5174.0
Tate County,Mississippi,28,137,18804.0
Tippah County,Mississippi,28,139,17496.0
Tishomingo County,Mississippi,28,141,18472.0
Tunica County,Mississippi,28,143,2011.0
Union County,Mississippi,28,145,22879.0
Walthall County,Mississippi,28,147,7789.0
Warren County,Mississippi,28,149,22808.0
Washington County,Mississippi,28,151,12442.0
Wayne County,Mississippi,28,153,11831.0
Webster County,Mississippi,28,155,7822.0
Wilkinson County,Mississippi,28,157,2537.0
Winston County,Mississippi,28,159,9343.0
Yalobusha County,Mississippi,28,161,7282.0
Yazoo County,Mississippi,28,163,10529.0
Adair County,Missouri,29,001,23443.0
Andrew County,Missouri,29,003,16650.0
Atchison County,Missouri,29,005,5214.0
Audrain County,Missouri,29,007,23046.0
Barry County,Missouri,29,009,33126.0
Barton County,Missouri,29,011,11184.0
Bates County,Missouri,29,013,15726.0
Benton County,Missouri,29,015,18307.0
Bollinger County,Missouri,29,017,12068.0
Boone County,Missouri,29,019,142131.0
Buchanan County,Missouri,29,021,78839.0
Butler County,Missouri,29,023,38836.0
Caldwell County,Missouri,29,025,8699.0
Callaway County,Missouri,29,027,41099.0
Camden County,Missouri,29,029,43154.0
Cape Girardeau County,Missouri,29,031,68620.0
Carroll County,Missouri,29,033,8553.0
Carter County,Missouri,29,035,5967.0
Cass County,Missouri,29,037,93505.0
Cedar County,Missouri,29,039,13392.0
Chariton County,Missouri,29,041,7266.0
Christian County,Missouri,29,043,79335.0
Clark County,Missouri,29,045,6651.0
Clay County,Missouri,29,047,203006.0
Clinton County,Missouri,29,049,19518.0
Cole County,Missouri,29,051,63891.0
Cooper County,Missouri,29,053,15691.0
Crawford County,Missouri,29,055,23615.0
Dade County,Missouri,29,057,7251.0
Dallas County,Missouri,29,059,15759.0
Daviess County,Missouri,29,061,8078.0
DeKalb County,Missouri,29,063,10813.0
Dent County,Missouri,29,065,14941.0
Douglas County,Missouri,29,067,13247.0
Dunklin County,Missouri,29,069,26118.0
Franklin County,Missouri,29,071,98482.0
Gasconade County,Missouri,29,073,14396.0
Gentry County,Missouri,29,075,6469.0
Greene County,Missouri,29,077,259407.0
Grundy County,Missouri,29,079,9729.0
Harrison County,Missouri,29,081,8369.0
Henry County,Missouri,29,083,20900.0
Hickory County,Missouri,29,085,9027.0
Holt County,Missouri,29,087,4349.0
Howard County,Missouri,29,089,9310.0
Howell County,Missouri,29,091,38497.0
Iron County,Missouri,29,093,9875.0
Jackson County,Missouri,29,095,458890.0
Jasper County,Missouri,29,097,107188.0
Jefferson County,Missouri,29,099,214198.0
Johnson County,Missouri,29,101,48064.0
Knox County,Missouri,29,103,3845.0
Laclede County,Missouri,29,105,33981.0
Lafayette County,Missouri,29,107,30750.0
Lawrence County,Missouri,29,109,36194.0
Lewis County,Missouri,29,111,9525.0
Lincoln County,Missouri,29,113,52071.0
Linn County,Missouri,29,115,11800.0
Livingston County,Missouri,29,117,14125.0
McDonald County,Missouri,29,119,19988.0
Macon County,Missouri,29,121,14482.0
Madison County,Missouri,29,123,11889.0
Maries County,Missouri,29,125,8806.0
Marion County,Missouri,29,127,26167.0
Mercer County,Missouri,29,129,3553.0
Miller County,Missouri,29,131,24041.0
Mississippi County,Missouri,29,133,10195.0
Moniteau County,Missouri,29,135,14744.0
Monroe County,Missouri,29,137,8228.0
Montgomery County,Missouri,29,139,11089.0
Morgan County,Missouri,29,141,19324.0
New Madrid County,Missouri,29,143,14655.0
Newton County,Missouri,29,145,52828.0
Nodaway County,Missouri,29,147,21346.0
Oregon County,Missouri,29,149,10304.0
Osage County,Missouri,29,151,13354.0
Ozark County,Missouri,29,153,8985.0
Pemiscot County,Missouri,29,155,12113.0
Perry County,Missouri,29,157,18627.0
Pettis County,Missouri,29,159,38382.0
Phelps County,Missouri,29,161,40823.0
Pike County,Missouri,29,163,16563.0
Platte County,Missouri,29,165,83204.0
Polk County,Missouri,29,167,29949.0
Pulaski County,Missouri,29,169,39842.0
Putnam County,Missouri,29,171,4675.0
Ralls County,Missouri,29,173,9883.0
Randolph County,Missouri,29,175,22561.0
Ray County,Missouri,29,177,21882.0
Reynolds County,Missouri,29,179,6064.0
Ripley County,Missouri,29,181,13323.0
Saint Charles County,Missouri,29,183,347505.0
Saint Clair County,Missouri,29,185,8941.0
Sainte Genevieve County,Missouri,29,186,17300.0
Saint Francois County,Missouri,29,187,61724.0
Saint Louis County,Missouri,29,189,688312.0
Saline County,Missouri,29,195,19661.0
Schuyler County,Missouri,29,197,4349.0
Scotland County,Missouri,29,199,4776.0
Scott County,Missouri,29,201,33192.0
Shannon County,Missouri,29,203,7909.0
Shelby County,Missouri,29,205,5917.0
Stoddard County,Missouri,29,207,28783.0
Stone County,Missouri,29,209,30423.0
Sullivan County,Missouri,29,211,5940.0
Taney County,Missouri,29,213,50238.0
Texas County,Missouri,29,215,23855.0
Vernon County,Missouri,29,217,19752.0
Warren County,Missouri,29,219,31209.0
Washington County,Missouri,29,221,23725.0
Wayne County,Missouri,29,223,12949.0
Webster County,Missouri,29,225,35872.0
Worth County,Missouri,29,227,2007.0
Wright County,Missouri,29,229,17643.0
Saint Louis City,Missouri,29,510,144506.0
Beaverhead County,Montana,30,001,8885.0
Big Horn County,Montana,30,003,4127.0
Blaine County,Montana,30,005,3088.0
Broadwater County,Montana,30,007,5533.0
Carbon County,Montana,30,009,10147.0
Carter County,Montana,30,011,1294.0
Cascade County,Montana,30,013,72375.0
Chouteau County,Montana,30,015,4454.0
Custer County,Montana,30,017,11235.0
Daniels County,Montana,30,019,1768.0
Dawson County,Montana,30,021,8821.0
Deer Lodge County,Montana,30,023,8500.0
Fallon County,Montana,30,025,2782.0
Fergus County,Montana,30,027,10849.0
Flathead County,Montana,30,029,91067.0
Gallatin County,Montana,30,031,95345.0
Garfield County,Montana,30,033,1085.0
Glacier County,Montana,30,035,4407.0
Granite County,Montana,30,039,3099.0
Hill County,Montana,30,041,11654.0
Jefferson County,Montana,30,043,11010.0
Judith Basin County,Montana,30,045,1914.0
Lake County,Montana,30,047,19981.0
Lewis and Clark County,Montana,30,049,62193.0
Liberty County,Montana,30,051,2215.0
Lincoln County,Montana,30,053,18337.0
McCone County,Montana,30,055,1582.0
Madison County,Montana,30,057,7546.0
Meagher County,Montana,30,059,1916.0
Mineral County,Montana,30,061,4094.0
Missoula County,Montana,30,063,105007.0
Musselshell County,Montana,30,065,4543.0
Phillips County,Montana,30,071,3554.0
Pondera County,Montana,30,073,4993.0
Powder River County,Montana,30,075,1524.0
Powell County,Montana,30,077,6241.0
Prairie County,Montana,30,079,1309.0
Ravalli County,Montana,30,081,39644.0
Richland County,Montana,30,083,10719.0
Roosevelt County,Montana,30,085,4144.0
Rosebud County,Montana,30,087,5542.0
Sanders County,Montana,30,089,10507.0
Sheridan County,Montana,30,091,3305.0
Silver Bow County,Montana,30,093,32579.0
Stillwater County,Montana,30,095,8939.0
Sweet Grass County,Montana,30,097,3475.0
Teton County,Montana,30,099,5735.0
Toole County,Montana,30,101,4572.0
Valley County,Montana,30,105,6549.0
Wheatland County,Montana,30,107,2014.0
Wibaux County,Montana,30,109,1119.0
Yellowstone County,Montana,30,111,142087.0
Park County,Montana,30,067,15390.0
Adams County,Nebraska,31,001,29445.0
Antelope County,Nebraska,31,003,6252.0
Boone County,Nebraska,31,011,5274.0
Box Butte County,Nebraska,31,013,10304.0
Boyd County,Nebraska,31,015,1957.0
Brown County,Nebraska,31,017,2979.0
Buffalo County,Nebraska,31,019,45402.0
Burt County,Nebraska,31,021,6245.0
Butler County,Nebraska,31,023,7838.0
Cass County,Nebraska,31,025,24648.0
Cedar County,Nebraska,31,027,8403.0
Chase County,Nebraska,31,029,3774.0
Cherry County,Nebraska,31,031,5263.0
Cheyenne County,Nebraska,31,033,9530.0
Clay County,Nebraska,31,035,6063.0
Colfax County,Nebraska,31,037,9303.0
Cuming County,Nebraska,31,039,8429.0
Custer County,Nebraska,31,041,10482.0
Dakota County,Nebraska,31,043,14604.0
Dawes County,Nebraska,31,045,7954.0
Dawson County,Nebraska,31,047,21474.0
Deuel County,Nebraska,31,049,1822.0
Dixon County,Nebraska,31,051,5463.0
Dodge County,Nebraska,31,053,34443.0
Douglas County,Nebraska,31,055,438788.0
Dundy County,Nebraska,31,057,1996.0
Fillmore County,Nebraska,31,059,5439.0
Franklin County,Nebraska,31,061,2964.0
Frontier County,Nebraska,31,063,2566.0
Furnas County,Nebraska,31,065,4657.0
Gage County,Nebraska,31,067,20883.0
Garden County,Nebraska,31,069,1872.0
Garfield County,Nebraska,31,071,1921.0
Gosper County,Nebraska,31,073,1980.0
Greeley County,Nebraska,31,077,2383.0
Hall County,Nebraska,31,079,54618.0
Hamilton County,Nebraska,31,081,8775.0
Harlan County,Nebraska,31,083,3340.0
Hitchcock County,Nebraska,31,087,2846.0
Holt County,Nebraska,31,089,10015.0
Howard County,Nebraska,31,093,6176.0
Jefferson County,Nebraska,31,095,7040.0
Johnson County,Nebraska,31,097,4476.0
Kearney County,Nebraska,31,099,6401.0
Keith County,Nebraska,31,101,7846.0
Kimball County,Nebraska,31,105,3488.0
Knox County,Nebraska,31,107,7374.0
Lancaster County,Nebraska,31,109,265051.0
Lincoln County,Nebraska,31,111,33965.0
Madison County,Nebraska,31,119,32121.0
Merrick County,Nebraska,31,121,7477.0
Morrill County,Nebraska,31,123,4679.0
Nance County,Nebraska,31,125,3541.0
Nemaha County,Nebraska,31,127,6785.0
Nuckolls County,Nebraska,31,129,4227.0
Otoe County,Nebraska,31,131,15134.0
Pawnee County,Nebraska,31,133,2614.0
Perkins County,Nebraska,31,135,2877.0
Phelps County,Nebraska,31,137,8882.0
Pierce County,Nebraska,31,139,7002.0
Platte County,Nebraska,31,141,31395.0
Polk County,Nebraska,31,143,5095.0
Red Willow County,Nebraska,31,145,10551.0
Richardson County,Nebraska,31,147,7505.0
Rock County,Nebraska,31,149,1353.0
Saline County,Nebraska,31,151,12966.0
Sarpy County,Nebraska,31,153,155145.0
Saunders County,Nebraska,31,155,20389.0
Scotts Bluff County,Nebraska,31,157,33718.0
Seward County,Nebraska,31,159,16457.0
Sheridan County,Nebraska,31,161,4367.0
Sherman County,Nebraska,31,163,2998.0
Sioux County,Nebraska,31,165,1178.0
Stanton County,Nebraska,31,167,5853.0
Thayer County,Nebraska,31,169,5001.0
Thurston County,Nebraska,31,173,2802.0
Valley County,Nebraska,31,175,4186.0
Washington County,Nebraska,31,177,19687.0
Wayne County,Nebraska,31,179,8947.0
Webster County,Nebraska,31,181,3441.0
York County,Nebraska,31,185,13118.0
Churchill County,Nevada,32,001,20327.0
Clark County,Nevada,32,003,1301043.0
Douglas County,Nevada,32,005,42035.0
Elko County,Nevada,32,007,45752.0
Eureka County,Nevada,32,011,1697.0
Humboldt County,Nevada,32,013,15063.0
Lander County,Nevada,32,015,5250.0
Lincoln County,Nevada,32,017,4541.0
Lyon County,Nevada,32,019,44910.0
Mineral County,Nevada,32,021,2764.0
Nye County,Nevada,32,023,35881.0
Pershing County,Nevada,32,027,5539.0
Storey County,Nevada,32,029,3619.0
Washoe County,Nevada,32,031,354735.0
White Pine County,Nevada,32,033,8465.0
Carson City,Nevada,32,510,43841.0
Belknap County,New Hampshire,33,001,58361.0
Carroll County,New Hampshire,33,003,46278.0
Cheshire County,New Hampshire,33,005,72689.0
Coos County,New Hampshire,33,007,30350.0
Grafton County,New Hampshire,33,009,82747.0
Hillsborough County,New Hampshire,33,011,366964.0
Merrimack County,New Hampshire,33,013,139920.0
Rockingham County,New Hampshire,33,015,287519.0
Strafford County,New Hampshire,33,017,117831.0
Sullivan County,New Hampshire,33,019,41601.0
Atlantic County,New Jersey,34,001,182673.0
Bergen County,New Jersey,34,003,664406.0
Burlington County,New Jersey,34,005,325697.0
Camden County,New Jersey,34,007,323012.0
Cape May County,New Jersey,34,009,86283.0
Cumberland County,New Jersey,34,011,102628.0
Essex County,New Jersey,34,013,336763.0
Gloucester County,New Jersey,34,015,238127.0
Hudson County,New Jersey,34,017,376168.0
Hunterdon County,New Jersey,34,019,114342.0
Mercer County,New Jersey,34,021,236826.0
Middlesex County,New Jersey,34,023,497816.0
Monmouth County,New Jersey,34,025,515213.0
Morris County,New Jersey,34,027,406436.0
Ocean County,New Jersey,34,029,538498.0
Passaic County,New Jersey,34,031,319097.0
Salem County,New Jersey,34,033,51434.0
Somerset County,New Jersey,34,035,225398.0
Sussex County,New Jersey,34,037,133544.0
Union County,New Jersey,34,039,315421.0
Warren County,New Jersey,34,041,95692.0
Bernalillo County,New Mexico,35,001,499363.0
Catron County,New Mexico,35,003,3473.0
Chaves County,New Mexico,35,005,54212.0
Colfax County,New Mexico,35,007,11037.0
Curry County,New Mexico,35,009,34262.0
De Baca County,New Mexico,35,011,1497.0
Dona Ana County,New Mexico,35,013,188911.0
Eddy County,New Mexico,35,015,52005.0
Grant County,New Mexico,35,017,26516.0
Guadalupe County,New Mexico,35,019,3713.0
Hidalgo County,New Mexico,35,023,4224.0
Lea County,New Mexico,35,025,61283.0
Lincoln County,New Mexico,35,027,17796.0
Los Alamos County,New Mexico,35,028,15611.0
Luna County,New Mexico,35,029,22268.0
McKinley County,New Mexico,35,031,11841.0
Mora County,New Mexico,35,033,2612.0
Otero County,New Mexico,35,035,50892.0
Quay County,New Mexico,35,037,7448.0
Rio Arriba County,New Mexico,35,039,22085.0
Roosevelt County,New Mexico,35,041,13964.0
Sandoval County,New Mexico,35,043,97377.0
San Juan County,New Mexico,35,045,66819.0
San Miguel County,New Mexico,35,047,14145.0
Santa Fe County,New Mexico,35,049,122270.0
Sierra County,New Mexico,35,051,10387.0
Socorro County,New Mexico,35,053,13233.0
Taos County,New Mexico,35,055,26895.0
Torrance County,New Mexico,35,057,14104.0
Union County,New Mexico,35,059,3534.0
Cibola County,New Mexico,35,006,12330.0
Valencia County,New Mexico,35,061,61227.0
Albany County,New York,36,001,234602.0
Allegany County,New York,36,003,45256.0
Bronx County,New York,36,005,305539.0
Broome County,New York,36,007,168776.0
Cattaraugus County,New York,36,009,71984.0
Cayuga County,New York,36,011,72040.0
Chautauqua County,New York,36,013,121359.0
Chemung County,New York,36,015,76688.0
Chenango County,New York,36,017,46848.0
Clinton County,New York,36,019,73947.0
Columbia County,New York,36,021,55110.0
Cortland County,New York,36,023,45776.0
Delaware County,New York,36,025,43659.0
Dutchess County,New York,36,027,232511.0
Erie County,New York,36,029,721101.0
Essex County,New York,36,031,35488.0
Franklin County,New York,36,033,42139.0
Fulton County,New York,36,035,51110.0
Genesee County,New York,36,037,53921.0
Greene County,New York,36,039,42834.0
Hamilton County,New York,36,041,4494.0
Herkimer County,New York,36,043,60394.0
Jefferson County,New York,36,045,100401.0
Kings County,New York,36,047,1138768.0
Lewis County,New York,36,049,25943.0
Livingston County,New York,36,051,60055.0
Madison County,New York,36,053,68002.0
Monroe County,New York,36,055,568281.0
Montgomery County,New York,36,057,43680.0
Nassau County,New York,36,059,939072.0
New York County,New York,36,061,932105.0
Niagara County,New York,36,063,186650.0
Oneida County,New York,36,065,198864.0
Onondaga County,New York,36,067,373474.0
Ontario County,New York,36,069,101520.0
Orange County,New York,36,071,280296.0
Orleans County,New York,36,073,37113.0
Oswego County,New York,36,075,114628.0
Otsego County,New York,36,077,56824.0
Putnam County,New York,36,079,88598.0
Queens County,New York,36,081,929296.0
Rensselaer County,New York,36,083,138214.0
Richmond County,New York,36,085,356092.0
Rockland County,New York,36,087,230354.0
Saint Lawrence County,New York,36,089,103065.0
Saratoga County,New York,36,091,211166.0
Schenectady County,New York,36,093,120704.0
Schoharie County,New York,36,095,30334.0
Schuyler County,New York,36,097,17488.0
Seneca County,New York,36,099,31933.0
Steuben County,New York,36,101,92591.0
Suffolk County,New York,36,103,1205198.0
Sullivan County,New York,36,105,61721.0
Tioga County,New York,36,107,47683.0
Tompkins County,New York,36,109,83958.0
Ulster County,New York,36,111,154062.0
Warren County,New York,36,113,62111.0
Washington County,New York,36,115,58317.0
Wayne County,New York,36,117,85127.0
Westchester County,New York,36,119,637798.0
Wyoming County,New York,36,121,37567.0
Yates County,New York,36,123,24162.0
Alamance County,North Carolina,37,001,111229.0
Alexander County,North Carolina,37,003,32705.0
Alleghany County,North Carolina,37,005,10042.0
Anson County,North Carolina,37,007,12257.0
Ashe County,North Carolina,37,009,25460.0
Avery County,North Carolina,37,011,16321.0
Beaufort County,North Carolina,37,013,33684.0
Bertie County,North Carolina,37,015,7026.0
Bladen County,North Carolina,37,017,19244.0
Brunswick County,North Carolina,37,019,102379.0
Buncombe County,North Carolina,37,021,224099.0
Burke County,North Carolina,37,023,75261.0
Cabarrus County,North Carolina,37,025,142905.0
Caldwell County,North Carolina,37,027,72949.0
Camden County,North Carolina,37,029,8504.0
Carteret County,North Carolina,37,031,61382.0
Caswell County,North Carolina,37,033,14311.0
Catawba County,North Carolina,37,035,123046.0
Chatham County,North Carolina,37,037,54800.0
Cherokee County,North Carolina,37,039,25729.0
Chowan County,North Carolina,37,041,8980.0
Clay County,North Carolina,37,043,10552.0
Cleveland County,North Carolina,37,045,72981.0
Columbus County,North Carolina,37,047,34810.0
Craven County,North Carolina,37,049,72549.0
Cumberland County,North Carolina,37,051,169835.0
Currituck County,North Carolina,37,053,22780.0
Dare County,North Carolina,37,055,32418.0
Davidson County,North Carolina,37,057,141165.0
Davie County,North Carolina,37,059,37189.0
Duplin County,North Carolina,37,061,39834.0
Durham County,North Carolina,37,063,153235.0
Edgecombe County,North Carolina,37,065,20752.0
Forsyth County,North Carolina,37,067,244659.0
Franklin County,North Carolina,37,069,43224.0
Gaston County,North Carolina,37,071,164616.0
Gates County,North Carolina,37,073,7311.0
Graham County,North Carolina,37,075,7585.0
Granville County,North Carolina,37,077,35732.0
Greene County,North Carolina,37,079,12184.0
Guilford County,North Carolina,37,081,290004.0
Halifax County,North Carolina,37,083,21042.0
Harnett County,North Carolina,37,085,86860.0
Haywood County,North Carolina,37,087,57287.0
Henderson County,North Carolina,37,089,101792.0
Hertford County,North Carolina,37,091,8625.0
Hoke County,North Carolina,37,093,23916.0
Hyde County,North Carolina,37,095,3755.0
Iredell County,North Carolina,37,097,138309.0
Jackson County,North Carolina,37,099,34877.0
Johnston County,North Carolina,37,101,144874.0
Jones County,North Carolina,37,103,6456.0
Lee County,North Carolina,37,105,43207.0
Lenoir County,North Carolina,37,107,31894.0
Lincoln County,North Carolina,37,109,71325.0
McDowell County,North Carolina,37,111,41132.0
Macon County,North Carolina,37,113,31810.0
Madison County,North Carolina,37,115,20483.0
Martin County,North Carolina,37,117,12645.0
Mecklenburg County,North Carolina,37,119,569985.0
Mitchell County,North Carolina,37,121,14627.0
Montgomery County,North Carolina,37,123,21158.0
Moore County,North Carolina,37,125,77904.0
Nash County,North Carolina,37,127,50044.0
New Hanover County,North Carolina,37,129,177774.0
Northampton County,North Carolina,37,131,8109.0
Onslow County,North Carolina,37,133,143853.0
Orange County,North Carolina,37,135,105901.0
Pamlico County,North Carolina,37,137,9676.0
Pasquotank County,North Carolina,37,139,23248.0
Pender County,North Carolina,37,141,44278.0
Perquimans County,North Carolina,37,143,9914.0
Person County,North Carolina,37,145,26718.0
Pitt County,North Carolina,37,147,101847.0
Polk County,North Carolina,37,149,18745.0
Randolph County,North Carolina,37,151,121255.0
Richmond County,North Carolina,37,153,28524.0
Robeson County,North Carolina,37,155,38889.0
Rockingham County,North Carolina,37,157,69500.0
Rowan County,North Carolina,37,159,107976.0
Rutherford County,North Carolina,37,161,57266.0
Sampson County,North Carolina,37,163,40472.0
Scotland County,North Carolina,37,165,15921.0
Stanly County,North Carolina,37,167,51213.0
Stokes County,North Carolina,37,169,42967.0
Surry County,North Carolina,37,171,66168.0
Swain County,North Carolina,37,173,9081.0
Transylvania County,North Carolina,37,175,30144.0
Tyrrell County,North Carolina,37,177,2253.0
Union County,North Carolina,37,179,180951.0
Vance County,North Carolina,37,181,19550.0
Wake County,North Carolina,37,183,680511.0
Warren County,North Carolina,37,185,8100.0
Washington County,North Carolina,37,187,5781.0
Watauga County,North Carolina,37,189,50149.0
Wayne County,North Carolina,37,191,75921.0
Wilkes County,North Carolina,37,193,62439.0
Wilson County,North Carolina,37,195,41379.0
Yadkin County,North Carolina,37,197,34352.0
Yancey County,North Carolina,37,199,16906.0
Adams County,North Dakota,38,001,2214.0
Barnes County,North Dakota,38,003,10312.0
Benson County,North Dakota,38,005,2854.0
Bottineau County,North Dakota,38,009,6206.0
Bowman County,North Dakota,38,011,3079.0
Burke County,North Dakota,38,013,2127.0
Burleigh County,North Dakota,38,015,84622.0
Cass County,North Dakota,38,017,151029.0
Cavalier County,North Dakota,38,019,3653.0
Dickey County,North Dakota,38,021,4861.0
Divide County,North Dakota,38,023,2229.0
Dunn County,North Dakota,38,025,3667.0
Eddy County,North Dakota,38,027,2113.0
Emmons County,North Dakota,38,029,3287.0
Foster County,North Dakota,38,031,3221.0
Golden Valley County,North Dakota,38,033,1807.0
Grand Forks County,North Dakota,38,035,61575.0
Grant County,North Dakota,38,037,2323.0
Griggs County,North Dakota,38,039,2189.0
Hettinger County,North Dakota,38,041,2407.0
Kidder County,North Dakota,38,043,2379.0
LaMoure County,North Dakota,38,045,4023.0
Logan County,North Dakota,38,047,1892.0
McHenry County,North Dakota,38,049,5773.0
McIntosh County,North Dakota,38,051,2608.0
McKenzie County,North Dakota,38,053,9670.0
McLean County,North Dakota,38,055,8744.0
Mercer County,North Dakota,38,057,8157.0
Morton County,North Dakota,38,059,27822.0
Mountrail County,North Dakota,38,061,6576.0
Nelson County,North Dakota,38,063,2913.0
Oliver County,North Dakota,38,065,1711.0
Pembina County,North Dakota,38,067,6654.0
Pierce County,North Dakota,38,069,4061.0
Ramsey County,North Dakota,38,071,9900.0
Ransom County,North Dakota,38,073,5226.0
Renville County,North Dakota,38,075,2452.0
Richland County,North Dakota,38,077,15201.0
Rolette County,North Dakota,38,079,2775.0
Sargent County,North Dakota,38,081,3728.0
Sheridan County,North Dakota,38,083,1373.0
Sioux County,North Dakota,38,085,559.0
Stark County,North Dakota,38,089,27943.0
Steele County,North Dakota,38,091,1904.0
Stutsman County,North Dakota,38,093,19709.0
Towner County,North Dakota,38,095,2070.0
Traill County,North Dakota,38,097,7617.0
Walsh County,North Dakota,38,099,10060.0
Ward County,North Dakota,38,101,61141.0
Wells County,North Dakota,38,103,4013.0
Williams County,North Dakota,38,105,28040.0
Adams County,Ohio,39,001,27231.0
Allen County,Ohio,39,003,86507.0
Ashland County,Ohio,39,005,51640.0
Ashtabula County,Ohio,39,007,91628.0
Athens County,Ohio,39,009,59620.0
Auglaize County,Ohio,39,011,44405.0
Belmont County,Ohio,39,013,64350.0
Brown County,Ohio,39,015,42576.0
Butler County,Ohio,39,017,320678.0
Carroll County,Ohio,39,019,27103.0
Champaign County,Ohio,39,021,36849.0
Clark County,Ohio,39,023,117327.0
Clermont County,Ohio,39,025,192854.0
Clinton County,Ohio,39,027,39428.0
Columbiana County,Ohio,39,029,99332.0
Coshocton County,Ohio,39,031,35445.0
Crawford County,Ohio,39,033,40916.0
Cuyahoga County,Ohio,39,035,791566.0
Darke County,Ohio,39,037,50608.0
Defiance County,Ohio,39,039,34866.0
Delaware County,Ohio,39,041,170538.0
Erie County,Ohio,39,043,64861.0
Fairfield County,Ohio,39,045,133823.0
Fayette County,Ohio,39,047,26941.0
Franklin County,Ohio,39,049,848761.0
Fulton County,Ohio,39,051,39651.0
Gallia County,Ohio,39,053,28535.0
Geauga County,Ohio,39,055,90792.0
Greene County,Ohio,39,057,142066.0
Guernsey County,Ohio,39,059,37713.0
Hamilton County,Ohio,39,061,549459.0
Hancock County,Ohio,39,063,69923.0
