County,State,State_FIPS,County_FIPS,asian_population
Franklin County,Missouri,29,071,98328
Gasconade County,Missouri,29,073,14935
Gentry County,Missouri,29,075,6676
Greene County,Missouri,29,077,249810
Grundy County,Missouri,29,079,9914
Harrison County,Missouri,29,081,8755
Henry County,Missouri,29,083,21562
Hickory County,Missouri,29,085,8647
Holt County,Missouri,29,087,4788
Howard County,Missouri,29,089,9313
Howell County,Missouri,29,091,38844
Iron County,Missouri,29,093,10282
Jackson County,Missouri,29,095,453319
Jasper County,Missouri,29,097,106258
Jefferson County,Missouri,29,099,210281
Johnson County,Missouri,29,101,47367
Knox County,Missouri,29,103,4027
Laclede County,Missouri,29,105,34012
Lafayette County,Missouri,29,107,31607
Lawrence County,Missouri,29,109,36927
Lewis County,Missouri,29,111,9608
Lincoln County,Missouri,29,113,49519
Linn County,Missouri,29,115,12413
Livingston County,Missouri,29,117,14400
McDonald County,Missouri,29,119,20343
Macon County,Missouri,29,121,14817
Madison County,Missouri,29,123,11957
Maries County,Missouri,29,125,8931
Marion County,Missouri,29,127,26315
Mercer County,Missouri,29,129,3691
Miller County,Missouri,29,131,24069
Mississippi County,Missouri,29,133,10755
Moniteau County,Missouri,29,135,14017
Monroe County,Missouri,29,137,8546
Montgomery County,Missouri,29,139,11780
Morgan County,Missouri,29,141,19980
New Madrid County,Missouri,29,143,15424
Newton County,Missouri,29,145,52607
Nodaway County,Missouri,29,147,22060
Oregon County,Missouri,29,149,10405
Osage County,Missouri,29,151,13652
Ozark County,Missouri,29,153,9428
Pemiscot County,Missouri,29,155,13130
Perry County,Missouri,29,157,18580
Pettis County,Missouri,29,159,37740
Phelps County,Missouri,29,161,40831
Pike County,Missouri,29,163,16775
Platte County,Missouri,29,165,77569
Polk County,Missouri,29,167,29988
Pulaski County,Missouri,29,169,38941
Putnam County,Missouri,29,171,4824
Ralls County,Missouri,29,173,9885
Randolph County,Missouri,29,175,23110
Ray County,Missouri,29,177,22792
Reynolds County,Missouri,29,179,6466
Ripley County,Missouri,29,181,13941
Saint Charles County,Missouri,29,183,324327
Saint Clair County,Missouri,29,185,9330
Sainte Genevieve County,Missouri,29,186,17766
Saint Francois County,Missouri,29,187,60762
Saint Louis County,Missouri,29,189,709733
Saline County,Missouri,29,195,20080
Schuyler County,Missouri,29,197,4216
Scotland County,Missouri,29,199,4781
Scott County,Missouri,29,201,33878
Shannon County,Missouri,29,203,8113
Shelby County,Missouri,29,205,6243
Stoddard County,Missouri,29,207,29213
Stone County,Missouri,29,209,28054
Sullivan County,Missouri,29,211,6297
Taney County,Missouri,29,213,45287
Texas County,Missouri,29,215,24082
Vernon County,Missouri,29,217,20250
Warren County,Missouri,29,219,30169
Washington County,Missouri,29,221,23965
Wayne County,Missouri,29,223,12999
Webster County,Missouri,29,225,34676
Worth County,Missouri,29,227,2157
Wright County,Missouri,29,229,18168
Saint Louis City,Missouri,29,510,141309
Beaverhead County,Montana,30,001,8707
Big Horn County,Montana,30,003,4182
Blaine County,Montana,30,005,3157
Broadwater County,Montana,30,007,5097
Carbon County,Montana,30,009,9743
Carter County,Montana,30,011,1247
Cascade County,Montana,30,013,72616
Chouteau County,Montana,30,015,4446
Custer County,Montana,30,017,11141
Daniels County,Montana,30,019,1610
Dawson County,Montana,30,021,8639
Deer Lodge County,Montana,30,023,8687
Fallon County,Montana,30,025,2782
Fergus County,Montana,30,027,11114
Flathead County,Montana,30,029,86528
Gallatin County,Montana,30,031,84584
Garfield County,Montana,30,033,1136
Glacier County,Montana,30,035,4194
Granite County,Montana,30,039,2990
Hill County,Montana,30,041,11900
Jefferson County,Montana,30,043,10779
Judith Basin County,Montana,30,045,2049
Lake County,Montana,30,047,20213
Lewis and Clark County,Montana,30,049,58787
Liberty County,Montana,30,051,2256
Lincoln County,Montana,30,053,18836
McCone County,Montana,30,055,1778
Madison County,Montana,30,057,7433
Meagher County,Montana,30,059,1821
Mineral County,Montana,30,061,3996
Missoula County,Montana,30,063,101189
Musselshell County,Montana,30,065,4321
Phillips County,Montana,30,071,3680
Pondera County,Montana,30,073,5108
Powder River County,Montana,30,075,1623
Powell County,Montana,30,077,6540
Prairie County,Montana,30,079,1041
Ravalli County,Montana,30,081,38730
Richland County,Montana,30,083,9284
Roosevelt County,Montana,30,085,3808
Rosebud County,Montana,30,087,5682
Sanders County,Montana,30,089,10504
Sheridan County,Montana,30,091,3277
Silver Bow County,Montana,30,093,32167
Stillwater County,Montana,30,095,8714
Sweet Grass County,Montana,30,097,3641
Teton County,Montana,30,099,5870
Toole County,Montana,30,101,4727
Valley County,Montana,30,105,6456
Wheatland County,Montana,30,107,2094
Wibaux County,Montana,30,109,944
Yellowstone County,Montana,30,111,132848
Park County,Montana,30,067,15165
Adams County,Nebraska,31,001,29505
Antelope County,Nebraska,31,003,6594
Boone County,Nebraska,31,011,5474
Box Butte County,Nebraska,31,013,10210
Boyd County,Nebraska,31,015,2025
Brown County,Nebraska,31,017,3100
Buffalo County,Nebraska,31,019,42789
Burt County,Nebraska,31,021,6661
Butler County,Nebraska,31,023,8181
Cass County,Nebraska,31,025,24591
Cedar County,Nebraska,31,027,8762
Chase County,Nebraska,31,029,3844
Cherry County,Nebraska,31,031,5364
Cheyenne County,Nebraska,31,033,9657
Clay County,Nebraska,31,035,6330
Colfax County,Nebraska,31,037,9301
Cuming County,Nebraska,31,039,8747
Custer County,Nebraska,31,041,10739
Dakota County,Nebraska,31,043,15319
Dawes County,Nebraska,31,045,8346
Dawson County,Nebraska,31,047,19334
Deuel County,Nebraska,31,049,1916
Dixon County,Nebraska,31,051,5799
Dodge County,Nebraska,31,053,34762
Douglas County,Nebraska,31,055,400808
Dundy County,Nebraska,31,057,1970
Fillmore County,Nebraska,31,059,5778
Franklin County,Nebraska,31,061,3161
Frontier County,Nebraska,31,063,2661
Furnas County,Nebraska,31,065,4813
Gage County,Nebraska,31,067,21878
Garden County,Nebraska,31,069,1985
Garfield County,Nebraska,31,071,2057
Gosper County,Nebraska,31,073,1988
Greeley County,Nebraska,31,077,2515
Hall County,Nebraska,31,079,52577
Hamilton County,Nebraska,31,081,8991
Harlan County,Nebraska,31,083,3379
Hitchcock County,Nebraska,31,087,2866
Holt County,Nebraska,31,089,10143
Howard County,Nebraska,31,093,6192
Jefferson County,Nebraska,31,095,7479
Johnson County,Nebraska,31,097,4801
Kearney County,Nebraska,31,099,6410
Keith County,Nebraska,31,101,8097
Kimball County,Nebraska,31,105,3621
Knox County,Nebraska,31,107,7793
Lancaster County,Nebraska,31,109,251716
Lincoln County,Nebraska,31,111,34152
Madison County,Nebraska,31,119,32213
Merrick County,Nebraska,31,121,7511
Morrill County,Nebraska,31,123,4796
Nance County,Nebraska,31,125,3668
Nemaha County,Nebraska,31,127,6996
Nuckolls County,Nebraska,31,129,4415
Otoe County,Nebraska,31,131,15321
Pawnee County,Nebraska,31,133,2703
Perkins County,Nebraska,31,135,2950
Phelps County,Nebraska,31,137,9000
Pierce County,Nebraska,31,139,7125
Platte County,Nebraska,31,141,30322
Polk County,Nebraska,31,143,5246
Red Willow County,Nebraska,31,145,10672
Richardson County,Nebraska,31,147,7965
Rock County,Nebraska,31,149,1589
Saline County,Nebraska,31,151,13395
Sarpy County,Nebraska,31,153,139222
Saunders County,Nebraska,31,155,20181
Scotts Bluff County,Nebraska,31,157,33387
Seward County,Nebraska,31,159,16202
Sheridan County,Nebraska,31,161,4706
Sherman County,Nebraska,31,163,3094
Sioux County,Nebraska,31,165,1305
Stanton County,Nebraska,31,167,5886
Thayer County,Nebraska,31,169,5150
Thurston County,Nebraska,31,173,2740
Valley County,Nebraska,31,175,4177
Washington County,Nebraska,31,177,19680
Wayne County,Nebraska,31,179,9085
Webster County,Nebraska,31,181,3701
York County,Nebraska,31,185,13135
Churchill County,Nevada,32,001,21298
Clark County,Nevada,32,003,1336471
Douglas County,Nevada,32,005,42545
Elko County,Nevada,32,007,42779
Eureka County,Nevada,32,011,1609
Humboldt County,Nevada,32,013,14279
Lander County,Nevada,32,015,5101
Lincoln County,Nevada,32,017,4763
Lyon County,Nevada,32,019,46017
Mineral County,Nevada,32,021,3781
Nye County,Nevada,32,023,39733
Pershing County,Nevada,32,027,5685
Storey County,Nevada,32,029,3701
Washoe County,Nevada,32,031,337133
White Pine County,Nevada,32,033,8508
Carson City,Nevada,32,510,46694
Belknap County,New Hampshire,33,001,58232
Carroll County,New Hampshire,33,003,46753
Cheshire County,New Hampshire,33,005,74494
Coos County,New Hampshire,33,007,32233
Grafton County,New Hampshire,33,009,83262
Hillsborough County,New Hampshire,33,011,365689
Merrimack County,New Hampshire,33,013,140547
Rockingham County,New Hampshire,33,015,282537
Strafford County,New Hampshire,33,017,115413
Sullivan County,New Hampshire,33,019,42370
Atlantic County,New Jersey,34,001,179551
Bergen County,New Jersey,34,003,666465
Burlington County,New Jersey,34,005,334327
Camden County,New Jersey,34,007,334701
Cape May County,New Jersey,34,009,88495
Cumberland County,New Jersey,34,011,101567
Essex County,New Jersey,34,013,336459
Gloucester County,New Jersey,34,015,239584
Hudson County,New Jersey,34,017,350490
Hunterdon County,New Jersey,34,019,117293
Mercer County,New Jersey,34,021,232615
Middlesex County,New Jersey,34,023,505622
Monmouth County,New Jersey,34,025,524489
Morris County,New Jersey,34,027,407688
Ocean County,New Jersey,34,029,522908
Passaic County,New Jersey,34,031,317264
Salem County,New Jersey,34,033,53239
Somerset County,New Jersey,34,035,230242
Sussex County,New Jersey,34,037,140127
Union County,New Jersey,34,039,313343
Warren County,New Jersey,34,041,98778
Bernalillo County,New Mexico,35,001,457488
Catron County,New Mexico,35,003,3364
Chaves County,New Mexico,35,005,53377
Colfax County,New Mexico,35,007,11375
Curry County,New Mexico,35,009,31644
De Baca County,New Mexico,35,011,1632
Dona Ana County,New Mexico,35,013,182532
Eddy County,New Mexico,35,015,45410
Grant County,New Mexico,35,017,22296
Guadalupe County,New Mexico,35,019,2802
Hidalgo County,New Mexico,35,023,3876
Lea County,New Mexico,35,025,54512
Lincoln County,New Mexico,35,027,17734
Los Alamos County,New Mexico,35,028,15888
Luna County,New Mexico,35,029,22816
McKinley County,New Mexico,35,031,12119
Mora County,New Mexico,35,033,3518
Otero County,New Mexico,35,035,50094
Quay County,New Mexico,35,037,7527
Rio Arriba County,New Mexico,35,039,29976
Roosevelt County,New Mexico,35,041,14549
Sandoval County,New Mexico,35,043,90497
San Juan County,New Mexico,35,045,69874
San Miguel County,New Mexico,35,047,22050
Santa Fe County,New Mexico,35,049,118833
Sierra County,New Mexico,35,051,10984
Socorro County,New Mexico,35,053,14010
Taos County,New Mexico,35,055,18280
Torrance County,New Mexico,35,057,14167
Union County,New Mexico,35,059,3453
Cibola County,New Mexico,35,006,12841
Valencia County,New Mexico,35,061,47138
Albany County,New York,36,001,238525
Allegany County,New York,36,003,47157
Bronx County,New York,36,005,309325
Broome County,New York,36,007,177988
Cattaraugus County,New York,36,009,75049
Cayuga County,New York,36,011,74308
Chautauqua County,New York,36,013,126103
Chemung County,New York,36,015,79611
Chenango County,New York,36,017,49119
Clinton County,New York,36,019,75910
Columbia County,New York,36,021,57445
Cortland County,New York,36,023,47005
Delaware County,New York,36,025,45883
Dutchess County,New York,36,027,236257
Erie County,New York,36,029,738529
Essex County,New York,36,031,35629
Franklin County,New York,36,033,43345
Fulton County,New York,36,035,53097
Genesee County,New York,36,037,55926
Greene County,New York,36,039,44823
Hamilton County,New York,36,041,4729
Herkimer County,New York,36,043,62216
Jefferson County,New York,36,045,101624
Kings County,New York,36,047,1095610
Lewis County,New York,36,049,26364
Livingston County,New York,36,051,61520
Madison County,New York,36,053,69508
Monroe County,New York,36,055,571613
Montgomery County,New York,36,057,45817
Nassau County,New York,36,059,978413
New York County,New York,36,061,896499
Niagara County,New York,36,063,192309
Oneida County,New York,36,065,204801
Onondaga County,New York,36,067,381382
Ontario County,New York,36,069,100407
Orange County,New York,36,071,287057
Orleans County,New York,36,073,38550
Oswego County,New York,36,075,117922
Otsego County,New York,36,077,59141
Putnam County,New York,36,079,89343
Queens County,New York,36,081,942426
Rensselaer County,New York,36,083,140430
Richmond County,New York,36,085,354417
Rockland County,New York,36,087,227034
Saint Lawrence County,New York,36,089,104798
Saratoga County,New York,36,091,206827
Schenectady County,New York,36,093,124454
Schoharie County,New York,36,095,31446
Schuyler County,New York,36,097,17914
Seneca County,New York,36,099,32755
Steuben County,New York,36,101,94226
Suffolk County,New York,36,103,1226241
Sullivan County,New York,36,105,63545
Tioga County,New York,36,107,49717
Tompkins County,New York,36,109,83617
Ulster County,New York,36,111,160525
Warren County,New York,36,113,63679
Washington County,New York,36,115,59672
Wayne County,New York,36,117,87662
Westchester County,New York,36,119,638238
Wyoming County,New York,36,121,38662
Yates County,New York,36,123,24661
Alamance County,North Carolina,37,001,104484
Alexander County,North Carolina,37,003,32815
Alleghany County,North Carolina,37,005,10174
Anson County,North Carolina,37,007,12702
Ashe County,North Carolina,37,009,25531
Avery County,North Carolina,37,011,15383
Beaufort County,North Carolina,37,013,32187
Bertie County,North Carolina,37,015,7508
Bladen County,North Carolina,37,017,19642
Brunswick County,North Carolina,37,019,89027
Buncombe County,North Carolina,37,021,209442
Burke County,North Carolina,37,023,77715
Cabarrus County,North Carolina,37,025,137027
Caldwell County,North Carolina,37,027,74135
Camden County,North Carolina,37,029,8086
Carteret County,North Carolina,37,031,58589
Caswell County,North Carolina,37,033,14831
Catawba County,North Carolina,37,035,126836
Chatham County,North Carolina,37,037,48310
Cherokee County,North Carolina,37,039,25534
Chowan County,North Carolina,37,041,9160
Clay County,North Carolina,37,043,10197
Cleveland County,North Carolina,37,045,74665
Columbus County,North Carolina,37,047,35287
Craven County,North Carolina,37,049,71067
Cumberland County,North Carolina,37,051,164825
Currituck County,North Carolina,37,053,21293
Dare County,North Carolina,37,055,31740
Davidson County,North Carolina,37,057,138821
Davie County,North Carolina,37,059,36141
Duplin County,North Carolina,37,061,32667
Durham County,North Carolina,37,063,125638
Edgecombe County,North Carolina,37,065,21897
Forsyth County,North Carolina,37,067,223621
Franklin County,North Carolina,37,069,39976
Gaston County,North Carolina,37,071,160781
Gates County,North Carolina,37,073,7657
Graham County,North Carolina,37,075,7904
Granville County,North Carolina,37,077,35314
Greene County,North Carolina,37,079,10677
Guilford County,North Carolina,37,081,281403
Halifax County,North Carolina,37,083,22211
Harnett County,North Carolina,37,085,77441
Haywood County,North Carolina,37,087,56323
Henderson County,North Carolina,37,089,93917
Hertford County,North Carolina,37,091,9226
Hoke County,North Carolina,37,093,21056
Hyde County,North Carolina,37,095,3421
Iredell County,North Carolina,37,097,129679
Jackson County,North Carolina,37,099,33234
Johnston County,North Carolina,37,101,128893
Jones County,North Carolina,37,103,6284
Lee County,North Carolina,37,105,37358
Lenoir County,North Carolina,37,107,31511
Lincoln County,North Carolina,37,109,69492
McDowell County,North Carolina,37,111,41429
Macon County,North Carolina,37,113,31551
Madison County,North Carolina,37,115,19879
Martin County,North Carolina,37,117,12943
Mecklenburg County,North Carolina,37,119,526444
Mitchell County,North Carolina,37,121,15089
Montgomery County,North Carolina,37,123,20653
Moore County,North Carolina,37,125,71323
Nash County,North Carolina,37,127,54217
New Hanover County,North Carolina,37,129,159043
Northampton County,North Carolina,37,131,8889
Onslow County,North Carolina,37,133,127949
Orange County,North Carolina,37,135,100020
Pamlico County,North Carolina,37,137,10011
Pasquotank County,North Carolina,37,139,23321
Pender County,North Carolina,37,141,39553
Perquimans County,North Carolina,37,143,9648
Person County,North Carolina,37,145,27077
Pitt County,North Carolina,37,147,98699
Polk County,North Carolina,37,149,18721
Randolph County,North Carolina,37,151,122214
Richmond County,North Carolina,37,153,28772
Robeson County,North Carolina,37,155,41462
Rockingham County,North Carolina,37,157,70776
Rowan County,North Carolina,37,159,106470
Rutherford County,North Carolina,37,161,58342
Sampson County,North Carolina,37,163,36074
Scotland County,North Carolina,37,165,17345
Stanly County,North Carolina,37,167,51050
Stokes County,North Carolina,37,169,44370
Surry County,North Carolina,37,171,67717
Swain County,North Carolina,37,173,9472
Transylvania County,North Carolina,37,175,30207
Tyrrell County,North Carolina,37,177,2478
Union County,North Carolina,37,179,160656
Vance County,North Carolina,37,181,19285
Wake County,North Carolina,37,183,598722
Warren County,North Carolina,37,185,8085
Washington County,North Carolina,37,187,6062
Watauga County,North Carolina,37,189,47768
Wayne County,North Carolina,37,191,70672
Wilkes County,North Carolina,37,193,62534
Wilson County,North Carolina,37,195,41536
Yadkin County,North Carolina,37,197,34368
Yancey County,North Carolina,37,199,17317
Adams County,North Dakota,38,001,2274
Barnes County,North Dakota,38,003,10663
Benson County,North Dakota,38,005,2974
Bottineau County,North Dakota,38,009,6066
Bowman County,North Dakota,38,011,3077
Burke County,North Dakota,38,013,1928
Burleigh County,North Dakota,38,015,74899
Cass County,North Dakota,38,017,135374
Cavalier County,North Dakota,38,019,3939
Dickey County,North Dakota,38,021,5196
Divide County,North Dakota,38,023,2026
Dunn County,North Dakota,38,025,3010
Eddy County,North Dakota,38,027,2329
Emmons County,North Dakota,38,029,3557
Foster County,North Dakota,38,031,3382
Golden Valley County,North Dakota,38,033,1528
Grand Forks County,North Dakota,38,035,60497
Grant County,North Dakota,38,037,2357
Griggs County,North Dakota,38,039,2391
Hettinger County,North Dakota,38,041,2431
Kidder County,North Dakota,38,043,2432
LaMoure County,North Dakota,38,045,4147
Logan County,North Dakota,38,047,1995
McHenry County,North Dakota,38,049,5281
McIntosh County,North Dakota,38,051,2827
McKenzie County,North Dakota,38,053,4761
McLean County,North Dakota,38,055,8208
Mercer County,North Dakota,38,057,7995
Morton County,North Dakota,38,059,25467
Mountrail County,North Dakota,38,061,4852
Nelson County,North Dakota,38,063,3094
Oliver County,North Dakota,38,065,1713
Pembina County,North Dakota,38,067,7149
Pierce County,North Dakota,38,069,4186
Ramsey County,North Dakota,38,071,10005
Ransom County,North Dakota,38,073,5408
Renville County,North Dakota,38,075,2371
Richland County,North Dakota,38,077,15572
Rolette County,North Dakota,38,079,2938
Sargent County,North Dakota,38,081,3807
Sheridan County,North Dakota,38,083,1254
Sioux County,North Dakota,38,085,544
Stark County,North Dakota,38,089,22847
Steele County,North Dakota,38,091,1957
Stutsman County,North Dakota,38,093,20086
Towner County,North Dakota,38,095,2148
Traill County,North Dakota,38,097,7906
Walsh County,North Dakota,38,099,10429
Ward County,North Dakota,38,101,55036
Wells County,North Dakota,38,103,4204
Williams County,North Dakota,38,105,20266
Adams County,Ohio,39,001,27916
Allen County,Ohio,39,003,88925
Ashland County,Ohio,39,005,51818
Ashtabula County,Ohio,39,007,94877
Athens County,Ohio,39,009,59360
Auglaize County,Ohio,39,011,45057
Belmont County,Ohio,39,013,66018
Brown County,Ohio,39,015,43665
Butler County,Ohio,39,017,319056
Carroll County,Ohio,39,019,28353
Champaign County,Ohio,39,021,38112
Clark County,Ohio,39,023,120519
Clermont County,Ohio,39,025,188748
Clinton County,Ohio,39,027,40169
Columbiana County,Ohio,39,029,103608
Coshocton County,Ohio,39,031,35885
Crawford County,Ohio,39,033,42750
Cuyahoga County,Ohio,39,035,832512
Darke County,Ohio,39,037,51793
Defiance County,Ohio,39,039,36265
Delaware County,Ohio,39,041,153358
Erie County,Ohio,39,043,67440
Fairfield County,Ohio,39,045,130960
Fayette County,Ohio,39,047,27468
Franklin County,Ohio,39,049,814435
Fulton County,Ohio,39,051,40905
Gallia County,Ohio,39,053,29331
Geauga County,Ohio,39,055,90722
Greene County,Ohio,39,057,139405
Guernsey County,Ohio,39,059,38673
Hamilton County,Ohio,39,061,557572
Hancock County,Ohio,39,063,69816
Hardin County,Ohio,39,065,31063
Harrison County,Ohio,39,067,15255
Henry County,Ohio,39,069,27208
Highland County,Ohio,39,071,41990
Hocking County,Ohio,39,073,28649
Holmes County,Ohio,39,075,41723
Huron County,Ohio,39,077,56410
Jackson County,Ohio,39,079,32209
Jefferson County,Ohio,39,081,63968
Knox County,Ohio,39,083,58678
Lake County,Ohio,39,085,214712
Lawrence County,Ohio,39,087,60056
Licking County,Ohio,39,089,154410
Logan County,Ohio,39,091,43885
Lorain County,Ohio,39,093,254693
Lucas County,Ohio,39,095,331164
Madison County,Ohio,39,097,39292
Mahoning County,Ohio,39,099,193653
Marion County,Ohio,39,101,60369
Medina County,Ohio,39,103,164685
Meigs County,Ohio,39,105,23160
Mercer County,Ohio,39,107,40002
Miami County,Ohio,39,109,97164
Monroe County,Ohio,39,111,14421
Montgomery County,Ohio,39,113,398524
Morgan County,Ohio,39,115,14106
Morrow County,Ohio,39,117,34003
Muskingum County,Ohio,39,119,80285
Noble County,Ohio,39,121,13440
Ottawa County,Ohio,39,123,39877
Paulding County,Ohio,39,125,18811
Perry County,Ohio,39,127,35251
Pickaway County,Ohio,39,129,52228
Pike County,Ohio,39,131,27774
Portage County,Ohio,39,133,148458
Preble County,Ohio,39,135,41477
Putnam County,Ohio,39,137,33414
Richland County,Ohio,39,139,109565
Ross County,Ohio,39,141,70691
Sandusky County,Ohio,39,143,55848
Scioto County,Ohio,39,145,74704
Seneca County,Ohio,39,147,53707
Shelby County,Ohio,39,149,47051
Stark County,Ohio,39,151,334751
Summit County,Ohio,39,153,439349
Trumbull County,Ohio,39,155,188661
Tuscarawas County,Ohio,39,157,90060
Union County,Ohio,39,159,48115
Van Wert County,Ohio,39,161,27940
Vinton County,Ohio,39,163,13131
Warren County,Ohio,39,165,191906
Washington County,Ohio,39,167,59825
Wayne County,Ohio,39,169,110038
Williams County,Ohio,39,171,36587
Wood County,Ohio,39,173,116227
Wyandot County,Ohio,39,175,22135
Adair County,Oklahoma,40,001,10308
Alfalfa County,Oklahoma,40,003,4884
Atoka County,Oklahoma,40,005,10705
Beaver County,Oklahoma,40,007,5059
Beckham County,Oklahoma,40,009,19307
Blaine County,Oklahoma,40,011,8170
Bryan County,Oklahoma,40,013,31708
Caddo County,Oklahoma,40,015,18197
Canadian County,Oklahoma,40,017,94606
Carter County,Oklahoma,40,019,36461
Cherokee County,Oklahoma,40,021,24777
Choctaw County,Oklahoma,40,023,9823
Cimarron County,Oklahoma,40,025,2080
Cleveland County,Oklahoma,40,027,201003
Coal County,Oklahoma,40,029,4295
Comanche County,Oklahoma,40,031,78511
Cotton County,Oklahoma,40,033,5093
Craig County,Oklahoma,40,035,10137
Creek County,Oklahoma,40,037,55646
Custer County,Oklahoma,40,039,22433
Delaware County,Oklahoma,40,041,28088
Dewey County,Oklahoma,40,043,4243
Ellis County,Oklahoma,40,045,3899
Garfield County,Oklahoma,40,047,50469
Garvin County,Oklahoma,40,049,23270
Grady County,Oklahoma,40,051,44656
Grant County,Oklahoma,40,053,4273
Greer County,Oklahoma,40,055,5037
Harmon County,Oklahoma,40,057,2029
Harper County,Oklahoma,40,059,3459
Haskell County,Oklahoma,40,061,9387
Hughes County,Oklahoma,40,063,9388
Jackson County,Oklahoma,40,065,20517
Jefferson County,Oklahoma,40,067,5495
Johnston County,Oklahoma,40,069,7973
Kay County,Oklahoma,40,071,37253
Kingfisher County,Oklahoma,40,073,12757
Kiowa County,Oklahoma,40,075,7734
Latimer County,Oklahoma,40,077,7829
Le Flore County,Oklahoma,40,079,38110
Lincoln County,Oklahoma,40,081,29266
Logan County,Oklahoma,40,083,33468
Love County,Oklahoma,40,085,7955
McClain County,Oklahoma,40,087,28926
McCurtain County,Oklahoma,40,089,22645
McIntosh County,Oklahoma,40,091,14183
Major County,Oklahoma,40,093,6864
Marshall County,Oklahoma,40,095,11948
Mayes County,Oklahoma,40,097,28168
Murray County,Oklahoma,40,099,10434
Muskogee County,Oklahoma,40,101,43226
Noble County,Oklahoma,40,103,9806
Nowata County,Oklahoma,40,105,7366
Okfuskee County,Oklahoma,40,107,7842
Oklahoma County,Oklahoma,40,109,485092
Okmulgee County,Oklahoma,40,111,26545
Osage County,Oklahoma,40,113,31138
Ottawa County,Oklahoma,40,115,22448
Pawnee County,Oklahoma,40,117,13385
Payne County,Oklahoma,40,119,62397
Pittsburg County,Oklahoma,40,121,33431
Pontotoc County,Oklahoma,40,123,27076
Pottawatomie County,Oklahoma,40,125,53469
Pushmataha County,Oklahoma,40,127,8714
Roger Mills County,Oklahoma,40,129,3266
Rogers County,Oklahoma,40,131,65978
Seminole County,Oklahoma,40,133,17350
Sequoyah County,Oklahoma,40,135,28699
Stephens County,Oklahoma,40,137,38547
Texas County,Oklahoma,40,139,14256
Tillman County,Oklahoma,40,141,6310
Tulsa County,Oklahoma,40,143,432292
Wagoner County,Oklahoma,40,145,55009
Washington County,Oklahoma,40,147,40145
Washita County,Oklahoma,40,149,10591
Woods County,Oklahoma,40,151,7837
Woodward County,Oklahoma,40,153,18422
Baker County,Oregon,41,001,15473
Benton County,Oregon,41,003,74735
Clackamas County,Oregon,41,005,337121
Clatsop County,Oregon,41,007,33701
Columbia County,Oregon,41,009,46109
Coos County,Oregon,41,011,57269
Crook County,Oregon,41,013,20163
Curry County,Oregon,41,015,20764
Deschutes County,Oregon,41,017,146468
Douglas County,Oregon,41,019,100131
Gilliam County,Oregon,41,021,1739
Grant County,Oregon,41,023,7007
Harney County,Oregon,41,025,6861
Hood River County,Oregon,41,027,19434
Jackson County,Oregon,41,029,185982
Jefferson County,Oregon,41,031,15926
Josephine County,Oregon,41,033,77441
Klamath County,Oregon,41,035,58882
Lake County,Oregon,41,037,7279
Lane County,Oregon,41,039,311876
Lincoln County,Oregon,41,041,40646
Linn County,Oregon,41,043,105902
Malheur County,Oregon,41,045,25383
Marion County,Oregon,41,047,252509
Morrow County,Oregon,41,049,9779
Multnomah County,Oregon,41,051,568243
Polk County,Oregon,41,053,65810
Sherman County,Oregon,41,055,1829
Tillamook County,Oregon,41,057,23380
Umatilla County,Oregon,41,059,65837
Union County,Oregon,41,061,24043
Wallowa County,Oregon,41,063,6691
Wasco County,Oregon,41,065,21183
Washington County,Oregon,41,067,405202
Wheeler County,Oregon,41,069,1197
Yamhill County,Oregon,41,071,83861
Adams County,Pennsylvania,42,001,94174
Allegheny County,Pennsylvania,42,003,1000387
Armstrong County,Pennsylvania,42,005,67786
Beaver County,Pennsylvania,42,007,156152
Bedford County,Pennsylvania,42,009,48978
Berks County,Pennsylvania,42,011,346213
Blair County,Pennsylvania,42,013,122435
Bradford County,Pennsylvania,42,015,61048
Bucks County,Pennsylvania,42,017,563523
Butler County,Pennsylvania,42,019,177451
Cambria County,Pennsylvania,42,021,136070
Cameron County,Pennsylvania,42,023,5004
Carbon County,Pennsylvania,42,025,62459
Centre County,Pennsylvania,42,027,136530
Chester County,Pennsylvania,42,029,432971
Clarion County,Pennsylvania,42,031,39120
Clearfield County,Pennsylvania,42,033,78625
Clinton County,Pennsylvania,42,035,37766
Columbia County,Pennsylvania,42,037,64372
Crawford County,Pennsylvania,42,039,85577
Cumberland County,Pennsylvania,42,041,213511
Dauphin County,Pennsylvania,42,043,197096
Delaware County,Pennsylvania,42,045,409619
Elk County,Pennsylvania,42,047,31811
Erie County,Pennsylvania,42,049,248483
Fayette County,Pennsylvania,42,051,128788
Forest County,Pennsylvania,42,053,6216
Franklin County,Pennsylvania,42,055,138864
Fulton County,Pennsylvania,42,057,14525
Greene County,Pennsylvania,42,059,36839
Huntingdon County,Pennsylvania,42,061,42588
Indiana County,Pennsylvania,42,063,84426
Jefferson County,Pennsylvania,42,065,44447
Juniata County,Pennsylvania,42,067,23813
Lackawanna County,Pennsylvania,42,069,199881
Lancaster County,Pennsylvania,42,071,465292
Lawrence County,Pennsylvania,42,073,85806
Lebanon County,Pennsylvania,42,075,119069
Lehigh County,Pennsylvania,42,077,283176
Luzerne County,Pennsylvania,42,079,296052
Lycoming County,Pennsylvania,42,081,108050
McKean County,Pennsylvania,42,083,41673
Mercer County,Pennsylvania,42,085,107388
Mifflin County,Pennsylvania,42,087,45694
