County,State,State_FIPS,County_FIPS,asian_population
Blackford County,Indiana,18,009,12036.0
Boone County,Indiana,18,011,58207.0
Brown County,Indiana,18,013,14542.0
Carroll County,Indiana,18,015,19407.0
Cass County,Indiana,18,017,32533.0
Clark County,Indiana,18,019,100506.0
Clay County,Indiana,18,021,25848.0
Clinton County,Indiana,18,023,30571.0
Crawford County,Indiana,18,025,10322.0
Daviess County,Indiana,18,027,31171.0
Dearborn County,Indiana,18,029,48123.0
Decatur County,Indiana,18,031,25387.0
DeKalb County,Indiana,18,033,41184.0
Delaware County,Indiana,18,035,103243.0
Dubois County,Indiana,18,037,40218.0
Elkhart County,Indiana,18,039,176160.0
Fayette County,Indiana,18,041,22721.0
Floyd County,Indiana,18,043,68841.0
Fountain County,Indiana,18,045,16356.0
Franklin County,Indiana,18,047,22410.0
Fulton County,Indiana,18,049,19256.0
Gibson County,Indiana,18,051,32046.0
Grant County,Indiana,18,053,60506.0
Greene County,Indiana,18,055,31981.0
Hamilton County,Indiana,18,057,265639.0
Hancock County,Indiana,18,059,68579.0
Harrison County,Indiana,18,061,38299.0
Hendricks County,Indiana,18,063,138569.0
Henry County,Indiana,18,065,46578.0
Howard County,Indiana,18,067,72872.0
Huntington County,Indiana,18,069,35479.0
Jackson County,Indiana,18,071,40199.0
Jasper County,Indiana,18,073,32002.0
Jay County,Indiana,18,075,20769.0
Jefferson County,Indiana,18,077,30751.0
Jennings County,Indiana,18,079,27229.0
Johnson County,Indiana,18,081,136509.0
Knox County,Indiana,18,083,35803.0
Kosciusko County,Indiana,18,085,73563.0
LaGrange County,Indiana,18,087,37605.0
Lake County,Indiana,18,089,302867.0
LaPorte County,Indiana,18,091,92765.0
Lawrence County,Indiana,18,093,44167.0
Madison County,Indiana,18,095,114056.0
Marion County,Indiana,18,097,582047.0
Marshall County,Indiana,18,099,43839.0
Martin County,Indiana,18,101,9944.0
Miami County,Indiana,18,103,33011.0
Monroe County,Indiana,18,105,124252.0
Montgomery County,Indiana,18,107,36620.0
Morgan County,Indiana,18,109,67658.0
Newton County,Indiana,18,111,13548.0
Noble County,Indiana,18,113,46028.0
Ohio County,Indiana,18,115,5811.0
Orange County,Indiana,18,117,18917.0
Owen County,Indiana,18,119,20518.0
Parke County,Indiana,18,121,16371.0
Perry County,Indiana,18,123,18287.0
Pike County,Indiana,18,125,12222.0
Porter County,Indiana,18,127,153059.0
Posey County,Indiana,18,129,24789.0
Pulaski County,Indiana,18,131,12417.0
Putnam County,Indiana,18,133,35313.0
Randolph County,Indiana,18,135,24524.0
Ripley County,Indiana,18,137,27716.0
Rush County,Indiana,18,139,16367.0
Saint Joseph County,Indiana,18,141,211802.0
Scott County,Indiana,18,143,23127.0
Shelby County,Indiana,18,145,41852.0
Spencer County,Indiana,18,147,20061.0
Starke County,Indiana,18,149,22277.0
Steuben County,Indiana,18,151,33336.0
Sullivan County,Indiana,18,153,19637.0
Switzerland County,Indiana,18,155,10241.0
Tippecanoe County,Indiana,18,157,154153.0
Tipton County,Indiana,18,159,14895.0
Union County,Indiana,18,161,6973.0
Vanderburgh County,Indiana,18,163,156287.0
Vermillion County,Indiana,18,165,15453.0
Vigo County,Indiana,18,167,94538.0
Wabash County,Indiana,18,169,30763.0
Warren County,Indiana,18,171,8145.0
Warrick County,Indiana,18,173,57989.0
Washington County,Indiana,18,175,27299.0
Wayne County,Indiana,18,177,60513.0
Wells County,Indiana,18,179,26968.0
White County,Indiana,18,181,22663.0
Whitley County,Indiana,18,183,32300.0
Adair County,Iowa,19,001,7188.0
Adams County,Iowa,19,003,3720.0
Allamakee County,Iowa,19,005,13497.0
Appanoose County,Iowa,19,007,12289.0
Audubon County,Iowa,19,009,5636.0
Benton County,Iowa,19,011,25147.0
Black Hawk County,Iowa,19,013,113015.0
Boone County,Iowa,19,015,25618.0
Bremer County,Iowa,19,017,23758.0
Buchanan County,Iowa,19,019,20519.0
Buena Vista County,Iowa,19,021,16319.0
Butler County,Iowa,19,023,14648.0
Calhoun County,Iowa,19,025,9500.0
Carroll County,Iowa,19,027,19969.0
Cass County,Iowa,19,029,13117.0
Cedar County,Iowa,19,031,17852.0
Cerro Gordo County,Iowa,19,033,41093.0
Cherokee County,Iowa,19,035,11431.0
Chickasaw County,Iowa,19,037,11946.0
Clarke County,Iowa,19,039,8757.0
Clay County,Iowa,19,041,15770.0
Clayton County,Iowa,19,043,17377.0
Clinton County,Iowa,19,045,45020.0
Crawford County,Iowa,19,047,15849.0
Dallas County,Iowa,19,049,71336.0
Davis County,Iowa,19,051,8605.0
Decatur County,Iowa,19,053,7815.0
Delaware County,Iowa,19,055,17154.0
Des Moines County,Iowa,19,057,36446.0
Dickinson County,Iowa,19,059,16622.0
Dubuque County,Iowa,19,061,89975.0
Emmet County,Iowa,19,063,9443.0
Fayette County,Iowa,19,065,19497.0
Floyd County,Iowa,19,067,15163.0
Franklin County,Iowa,19,069,9591.0
Fremont County,Iowa,19,071,6765.0
Greene County,Iowa,19,073,8887.0
Grundy County,Iowa,19,075,12169.0
Guthrie County,Iowa,19,077,10418.0
Hamilton County,Iowa,19,079,14213.0
Hancock County,Iowa,19,081,10661.0
Hardin County,Iowa,19,083,16615.0
Harrison County,Iowa,19,085,13978.0
Henry County,Iowa,19,087,18325.0
Howard County,Iowa,19,089,9271.0
Humboldt County,Iowa,19,091,9416.0
Ida County,Iowa,19,093,6885.0
Iowa County,Iowa,19,095,15972.0
Jackson County,Iowa,19,097,18947.0
Jasper County,Iowa,19,099,35174.0
Jefferson County,Iowa,19,101,14839.0
Johnson County,Iowa,19,103,118240.0
Jones County,Iowa,19,105,19578.0
Keokuk County,Iowa,19,107,10026.0
Kossuth County,Iowa,19,109,14818.0
Lee County,Iowa,19,111,32906.0
Linn County,Iowa,19,113,195251.0
Louisa County,Iowa,19,115,10414.0
Lucas County,Iowa,19,117,8498.0
Lyon County,Iowa,19,119,11385.0
Madison County,Iowa,19,121,15267.0
Mahaska County,Iowa,19,123,21361.0
Marion County,Iowa,19,125,31849.0
Marshall County,Iowa,19,127,34008.0
Mills County,Iowa,19,129,14460.0
Mitchell County,Iowa,19,131,10528.0
Monona County,Iowa,19,133,8741.0
Monroe County,Iowa,19,135,7749.0
Montgomery County,Iowa,19,137,9913.0
Muscatine County,Iowa,19,139,39253.0
O'Brien County,Iowa,19,141,13281.0
Osceola County,Iowa,19,143,5871.0
Page County,Iowa,19,145,14668.0
Palo Alto County,Iowa,19,147,8833.0
Plymouth County,Iowa,19,149,23828.0
Pocahontas County,Iowa,19,151,6778.0
Polk County,Iowa,19,153,390415.0
Pottawattamie County,Iowa,19,155,87907.0
Poweshiek County,Iowa,19,157,17632.0
Ringgold County,Iowa,19,159,4911.0
Sac County,Iowa,19,161,9800.0
Scott County,Iowa,19,163,146989.0
Shelby County,Iowa,19,165,11484.0
Sioux County,Iowa,19,167,32150.0
Story County,Iowa,19,169,83040.0
Tama County,Iowa,19,171,15442.0
Taylor County,Iowa,19,173,5960.0
Union County,Iowa,19,175,12208.0
Van Buren County,Iowa,19,177,7229.0
Wapello County,Iowa,19,179,32003.0
Warren County,Iowa,19,181,46619.0
Washington County,Iowa,19,183,21332.0
Wayne County,Iowa,19,185,6264.0
Webster County,Iowa,19,187,33912.0
Winnebago County,Iowa,19,189,10088.0
Winneshiek County,Iowa,19,191,20124.0
Woodbury County,Iowa,19,193,88291.0
Worth County,Iowa,19,195,7347.0
Wright County,Iowa,19,197,12022.0
Allen County,Kansas,20,001,12117.0
Anderson County,Kansas,20,003,7504.0
Atchison County,Kansas,20,005,15023.0
Barber County,Kansas,20,007,4623.0
Barton County,Kansas,20,009,25106.0
Bourbon County,Kansas,20,011,13701.0
Brown County,Kansas,20,013,8408.0
Butler County,Kansas,20,015,62088.0
Chase County,Kansas,20,017,2577.0
Chautauqua County,Kansas,20,019,3043.0
Cherokee County,Kansas,20,021,18749.0
Cheyenne County,Kansas,20,023,2502.0
Clark County,Kansas,20,025,1951.0
Clay County,Kansas,20,027,8042.0
Cloud County,Kansas,20,029,8828.0
Coffey County,Kansas,20,031,8083.0
Comanche County,Kansas,20,033,1841.0
Cowley County,Kansas,20,035,31538.0
Crawford County,Kansas,20,037,36152.0
Decatur County,Kansas,20,039,2776.0
Dickinson County,Kansas,20,041,18342.0
Doniphan County,Kansas,20,043,7179.0
Douglas County,Kansas,20,045,97456.0
Edwards County,Kansas,20,047,2812.0
Elk County,Kansas,20,049,2487.0
Ellis County,Kansas,20,051,27621.0
Ellsworth County,Kansas,20,053,5708.0
Finney County,Kansas,20,055,28064.0
Ford County,Kansas,20,057,30690.0
Franklin County,Kansas,20,059,23816.0
Geary County,Kansas,20,061,25772.0
Gove County,Kansas,20,063,2577.0
Graham County,Kansas,20,065,2369.0
Grant County,Kansas,20,067,6205.0
Gray County,Kansas,20,069,5939.0
Greeley County,Kansas,20,071,1110.0
Greenwood County,Kansas,20,073,5996.0
Hamilton County,Kansas,20,075,2234.0
Harper County,Kansas,20,077,5596.0
Harvey County,Kansas,20,079,32534.0
Haskell County,Kansas,20,081,3583.0
Hodgeman County,Kansas,20,083,1860.0
Jackson County,Kansas,20,085,11608.0
Jefferson County,Kansas,20,087,18061.0
Jewell County,Kansas,20,089,2914.0
Johnson County,Kansas,20,091,497049.0
Kearny County,Kansas,20,093,3221.0
Kingman County,Kansas,20,095,7468.0
Kiowa County,Kansas,20,097,2383.0
Labette County,Kansas,20,099,18433.0
Lane County,Kansas,20,101,1666.0
Leavenworth County,Kansas,20,103,65585.0
Lincoln County,Kansas,20,105,3059.0
Linn County,Kansas,20,107,9165.0
Logan County,Kansas,20,109,2672.0
Lyon County,Kansas,20,111,29539.0
McPherson County,Kansas,20,113,27620.0
Marion County,Kansas,20,115,11666.0
Marshall County,Kansas,20,117,9638.0
Meade County,Kansas,20,119,3830.0
Miami County,Kansas,20,121,31370.0
Mitchell County,Kansas,20,123,6153.0
Montgomery County,Kansas,20,125,28863.0
Morris County,Kansas,20,127,5460.0
Morton County,Kansas,20,129,2598.0
Nemaha County,Kansas,20,131,9888.0
Neosho County,Kansas,20,133,15552.0
Ness County,Kansas,20,135,2989.0
Norton County,Kansas,20,137,5104.0
Osage County,Kansas,20,139,15379.0
Osborne County,Kansas,20,141,3638.0
Ottawa County,Kansas,20,143,5807.0
Pawnee County,Kansas,20,145,6184.0
Phillips County,Kansas,20,147,5294.0
Pottawatomie County,Kansas,20,149,21543.0
Pratt County,Kansas,20,151,9218.0
Rawlins County,Kansas,20,153,2465.0
Reno County,Kansas,20,155,58721.0
Republic County,Kansas,20,157,4641.0
Rice County,Kansas,20,159,9050.0
Riley County,Kansas,20,161,62136.0
Rooks County,Kansas,20,163,4998.0
Rush County,Kansas,20,165,3068.0
Russell County,Kansas,20,167,6674.0
Saline County,Kansas,20,169,48578.0
Scott County,Kansas,20,171,4703.0
Sedgwick County,Kansas,20,173,405562.0
Seward County,Kansas,20,175,13868.0
Shawnee County,Kansas,20,177,147823.0
Sheridan County,Kansas,20,179,2473.0
Sherman County,Kansas,20,181,5603.0
Smith County,Kansas,20,183,3661.0
Stafford County,Kansas,20,185,4087.0
Stanton County,Kansas,20,187,1720.0
Stevens County,Kansas,20,189,4945.0
Sumner County,Kansas,20,191,22202.0
Thomas County,Kansas,20,193,7434.0
Trego County,Kansas,20,195,2835.0
Wabaunsee County,Kansas,20,197,6684.0
Wallace County,Kansas,20,199,1536.0
Washington County,Kansas,20,201,5425.0
Wichita County,Kansas,20,203,2033.0
Wilson County,Kansas,20,205,8493.0
Woodson County,Kansas,20,207,2999.0
Wyandotte County,Kansas,20,209,99287.0
Adair County,Kentucky,21,001,18164.0
Allen County,Kentucky,21,003,19701.0
Anderson County,Kentucky,21,005,20862.0
Ballard County,Kentucky,21,007,7741.0
Barren County,Kentucky,21,009,40179.0
Bath County,Kentucky,21,011,11648.0
Bell County,Kentucky,21,013,26288.0
Boone County,Kentucky,21,015,115329.0
Bourbon County,Kentucky,21,017,18057.0
Boyd County,Kentucky,21,019,45988.0
Boyle County,Kentucky,21,021,26342.0
Bracken County,Kentucky,21,023,8272.0
Breathitt County,Kentucky,21,025,13166.0
Breckinridge County,Kentucky,21,027,19145.0
Bullitt County,Kentucky,21,029,74875.0
Butler County,Kentucky,21,031,12368.0
Caldwell County,Kentucky,21,033,11805.0
Calloway County,Kentucky,21,035,35037.0
Campbell County,Kentucky,21,037,85812.0
Carlisle County,Kentucky,21,039,4782.0
Carroll County,Kentucky,21,041,9669.0
Carter County,Kentucky,21,043,26736.0
Casey County,Kentucky,21,045,15477.0
Christian County,Kentucky,21,047,53122.0
Clark County,Kentucky,21,049,33112.0
Clay County,Kentucky,21,051,19817.0
Clinton County,Kentucky,21,053,9966.0
Crittenden County,Kentucky,21,055,8964.0
Cumberland County,Kentucky,21,057,6415.0
Daviess County,Kentucky,21,059,90333.0
Edmonson County,Kentucky,21,061,11634.0
Elliott County,Kentucky,21,063,7453.0
Estill County,Kentucky,21,065,14110.0
Fayette County,Kentucky,21,067,236242.0
Fleming County,Kentucky,21,069,14002.0
Floyd County,Kentucky,21,071,37313.0
Franklin County,Kentucky,21,073,41377.0
Fulton County,Kentucky,21,075,4503.0
Gallatin County,Kentucky,21,077,8046.0
Garrard County,Kentucky,21,079,16392.0
Grant County,Kentucky,21,081,23439.0
Graves County,Kentucky,21,083,33979.0
Grayson County,Kentucky,21,085,25112.0
Green County,Kentucky,21,087,10594.0
Greenup County,Kentucky,21,089,35170.0
Hancock County,Kentucky,21,091,8433.0
Hardin County,Kentucky,21,093,85745.0
Harlan County,Kentucky,21,095,26775.0
Harrison County,Kentucky,21,097,17709.0
Hart County,Kentucky,21,099,17268.0
Henderson County,Kentucky,21,101,40972.0
Henry County,Kentucky,21,103,14488.0
Hickman County,Kentucky,21,105,4138.0
Hopkins County,Kentucky,21,107,41761.0
Jackson County,Kentucky,21,109,13275.0
Jefferson County,Kentucky,21,111,552489.0
Jessamine County,Kentucky,21,113,46814.0
Johnson County,Kentucky,21,115,22740.0
Kenton County,Kentucky,21,117,147685.0
Knott County,Kentucky,21,119,15478.0
Knox County,Kentucky,21,121,30820.0
Larue County,Kentucky,21,123,13086.0
Laurel County,Kentucky,21,125,58206.0
Lawrence County,Kentucky,21,127,15513.0
Lee County,Kentucky,21,129,6666.0
Leslie County,Kentucky,21,131,10653.0
Letcher County,Kentucky,21,133,22999.0
Lewis County,Kentucky,21,135,13455.0
Lincoln County,Kentucky,21,137,23232.0
Livingston County,Kentucky,21,139,9123.0
Logan County,Kentucky,21,141,24252.0
Lyon County,Kentucky,21,143,7672.0
McCracken County,Kentucky,21,145,55748.0
McCreary County,Kentucky,21,147,16175.0
McLean County,Kentucky,21,149,9272.0
Madison County,Kentucky,21,151,80101.0
Magoffin County,Kentucky,21,153,12868.0
Marion County,Kentucky,21,155,17427.0
Marshall County,Kentucky,21,157,30588.0
Martin County,Kentucky,21,159,11727.0
Mason County,Kentucky,21,161,15677.0
Meade County,Kentucky,21,163,26449.0
Menifee County,Kentucky,21,165,6260.0
Mercer County,Kentucky,21,167,19858.0
Metcalfe County,Kentucky,21,169,9448.0
Monroe County,Kentucky,21,171,10270.0
Montgomery County,Kentucky,21,173,25841.0
Morgan County,Kentucky,21,175,12608.0
Muhlenberg County,Kentucky,21,177,28875.0
Nelson County,Kentucky,21,179,41111.0
Nicholas County,Kentucky,21,181,6859.0
Ohio County,Kentucky,21,183,23133.0
Oldham County,Kentucky,21,185,58096.0
Owen County,Kentucky,21,187,10254.0
Owsley County,Kentucky,21,189,4295.0
Pendleton County,Kentucky,21,191,14230.0
Perry County,Kentucky,21,193,26813.0
Pike County,Kentucky,21,195,61232.0
Powell County,Kentucky,21,197,12002.0
Pulaski County,Kentucky,21,199,61413.0
Robertson County,Kentucky,21,201,2143.0
Rockcastle County,Kentucky,21,203,16521.0
Rowan County,Kentucky,21,205,23475.0
Russell County,Kentucky,21,207,16938.0
Scott County,Kentucky,21,209,45334.0
Shelby County,Kentucky,21,211,39216.0
Simpson County,Kentucky,21,213,15300.0
Spencer County,Kentucky,21,215,17098.0
Taylor County,Kentucky,21,217,23201.0
Todd County,Kentucky,21,219,10785.0
Trigg County,Kentucky,21,221,12848.0
Trimble County,Kentucky,21,223,8669.0
Union County,Kentucky,21,225,12687.0
Warren County,Kentucky,21,227,99435.0
Washington County,Kentucky,21,229,10683.0
Wayne County,Kentucky,21,231,19503.0
Webster County,Kentucky,21,233,12223.0
Whitley County,Kentucky,21,235,34728.0
Wolfe County,Kentucky,21,237,7118.0
Woodford County,Kentucky,21,239,22996.0
Acadia Parish,Louisiana,22,001,49287.0
Allen Parish,Louisiana,22,003,18797.0
Ascension Parish,Louisiana,22,005,86568.0
Assumption Parish,Louisiana,22,007,15581.0
Avoyelles Parish,Louisiana,22,009,27595.0
Beauregard Parish,Louisiana,22,011,30060.0
Bienville Parish,Louisiana,22,013,7740.0
Bossier Parish,Louisiana,22,015,90705.0
Caddo Parish,Louisiana,22,017,119554.0
Calcasieu Parish,Louisiana,22,019,139481.0
Caldwell Parish,Louisiana,22,021,8155.0
Cameron Parish,Louisiana,22,023,6424.0
Catahoula Parish,Louisiana,22,025,6745.0
Claiborne Parish,Louisiana,22,027,7589.0
Concordia Parish,Louisiana,22,029,11776.0
De Soto Parish,Louisiana,22,031,15986.0
East Baton Rouge Parish,Louisiana,22,033,214016.0
East Carroll Parish,Louisiana,22,035,2015.0
East Feliciana Parish,Louisiana,22,037,10617.0
Evangeline Parish,Louisiana,22,039,23128.0
Franklin Parish,Louisiana,22,041,13474.0
Grant Parish,Louisiana,22,043,17887.0
Iberia Parish,Louisiana,22,045,45666.0
Iberville Parish,Louisiana,22,047,16352.0
Jackson Parish,Louisiana,22,049,10871.0
Jefferson Parish,Louisiana,22,051,277542.0
Jefferson Davis Parish,Louisiana,22,053,25191.0
Lafayette Parish,Louisiana,22,055,164408.0
Lafourche Parish,Louisiana,22,057,77672.0
LaSalle Parish,Louisiana,22,059,12779.0
Lincoln Parish,Louisiana,22,061,25626.0
Livingston Parish,Louisiana,22,063,123634.0
Madison Parish,Louisiana,22,065,4244.0
Morehouse Parish,Louisiana,22,067,13408.0
Natchitoches Parish,Louisiana,22,069,21408.0
Orleans Parish,Louisiana,22,071,130323.0
Ouachita Parish,Louisiana,22,073,93835.0
Plaquemines Parish,Louisiana,22,075,16385.0
Pointe Coupee Parish,Louisiana,22,077,13927.0
Rapides Parish,Louisiana,22,079,84669.0
Red River Parish,Louisiana,22,081,5079.0
Richland Parish,Louisiana,22,083,12874.0
Sabine Parish,Louisiana,22,085,16992.0
Saint Bernard Parish,Louisiana,22,087,31388.0
Saint Charles Parish,Louisiana,22,089,37063.0
Saint Helena Parish,Louisiana,22,091,4775.0
Saint James Parish,Louisiana,22,093,10486.0
Saint John the Baptist Parish,Louisiana,22,095,18026.0
Saint Landry Parish,Louisiana,22,097,47063.0
Saint Martin Parish,Louisiana,22,099,35215.0
Saint Mary Parish,Louisiana,22,101,31942.0
Saint Tammany Parish,Louisiana,22,103,206165.0
Tangipahoa Parish,Louisiana,22,105,85433.0
Tensas Parish,Louisiana,22,107,2096.0
Terrebonne Parish,Louisiana,22,109,80429.0
Union Parish,Louisiana,22,111,16056.0
Vermilion Parish,Louisiana,22,113,48363.0
Vernon Parish,Louisiana,22,115,39884.0
Washington Parish,Louisiana,22,117,31155.0
Webster Parish,Louisiana,22,119,25658.0
West Baton Rouge Parish,Louisiana,22,121,14832.0
West Carroll Parish,Louisiana,22,123,9242.0
West Feliciana Parish,Louisiana,22,125,8192.0
Winn Parish,Louisiana,22,127,9762.0
Androscoggin County,Maine,23,001,99069.0
Aroostook County,Maine,23,003,66055.0
Cumberland County,Maine,23,005,265918.0
Franklin County,Maine,23,007,29281.0
Hancock County,Maine,23,009,52462.0
Kennebec County,Maine,23,011,115938.0
Knox County,Maine,23,013,38340.0
Lincoln County,Maine,23,015,33153.0
Oxford County,Maine,23,017,55427.0
Penobscot County,Maine,23,019,145472.0
Piscataquis County,Maine,23,021,16401.0
Sagadahoc County,Maine,23,023,33609.0
Somerset County,Maine,23,025,49743.0
Waldo County,Maine,23,027,37789.0
Washington County,Maine,23,029,29167.0
York County,Maine,23,031,192652.0
Allegany County,Maryland,24,001,64695.0
Anne Arundel County,Maryland,24,003,416331.0
Baltimore County,Maryland,24,005,519063.0
Calvert County,Maryland,24,009,73873.0
Caroline County,Maryland,24,011,26419.0
Carroll County,Maryland,24,013,155174.0
Cecil County,Maryland,24,015,90516.0
Charles County,Maryland,24,017,73744.0
Dorchester County,Maryland,24,019,21527.0
Frederick County,Maryland,24,021,197960.0
Garrett County,Maryland,24,023,28842.0
Harford County,Maryland,24,025,199268.0
Howard County,Maryland,24,027,183599.0
Kent County,Maryland,24,029,16302.0
Queen Anne's County,Maryland,24,035,43698.0
Saint Mary's County,Maryland,24,037,87669.0
Somerset County,Maryland,24,039,13719.0
Talbot County,Maryland,24,041,31262.0
Washington County,Maryland,24,043,124903.0
Wicomico County,Maryland,24,045,69094.0
Worcester County,Maryland,24,047,42568.0
Baltimore City,Maryland,24,510,187894.0
Montgomery County,Maryland,24,031,566239.0
Prince George's County,Maryland,24,033,173881.0
Barnstable County,Massachusetts,25,001,198374.0
Berkshire County,Massachusetts,25,003,117656.0
Bristol County,Massachusetts,25,005,479496.0
Dukes County,Massachusetts,25,007,15094.0
Essex County,Massachusetts,25,009,615804.0
Franklin County,Massachusetts,25,011,66473.0
Hampden County,Massachusetts,25,013,373605.0
Hampshire County,Massachusetts,25,015,142579.0
Middlesex County,Massachusetts,25,017,1228790.0
Nantucket County,Massachusetts,25,019,9122.0
Norfolk County,Massachusetts,25,021,553150.0
Plymouth County,Massachusetts,25,023,428806.0
Suffolk County,Massachusetts,25,025,425220.0
Worcester County,Massachusetts,25,027,689496.0
Alcona County,Michigan,26,001,10184.0
Alger County,Michigan,26,003,8032.0
Allegan County,Michigan,26,005,107300.0
Alpena County,Michigan,26,007,28013.0
Antrim County,Michigan,26,009,22263.0
Arenac County,Michigan,26,011,14803.0
Baraga County,Michigan,26,013,6341.0
Barry County,Michigan,26,015,57126.0
Bay County,Michigan,26,017,100361.0
Benzie County,Michigan,26,019,16756.0
Berrien County,Michigan,26,021,121439.0
Branch County,Michigan,26,023,41096.0
Calhoun County,Michigan,26,025,110966.0
Cass County,Michigan,26,027,45880.0
Charlevoix County,Michigan,26,029,24866.0
Cheboygan County,Michigan,26,031,23858.0
Chippewa County,Michigan,26,033,27370.0
Clare County,Michigan,26,035,29520.0
Clinton County,Michigan,26,037,72543.0
Crawford County,Michigan,26,039,13314.0
Delta County,Michigan,26,041,34406.0
Dickinson County,Michigan,26,043,25007.0
Eaton County,Michigan,26,045,94521.0
Emmet County,Michigan,26,047,30628.0
Genesee County,Michigan,26,049,309146.0
Gladwin County,Michigan,26,051,24704.0
Gogebic County,Michigan,26,053,14164.0
Grand Traverse County,Michigan,26,055,85831.0
Gratiot County,Michigan,26,057,38051.0
Hillsdale County,Michigan,26,059,44692.0
Houghton County,Michigan,26,061,34184.0
Huron County,Michigan,26,063,31183.0
Ingham County,Michigan,26,065,214036.0
Ionia County,Michigan,26,067,58465.0
Iosco County,Michigan,26,069,24405.0
Iron County,Michigan,26,071,10938.0
Isabella County,Michigan,26,073,62445.0
Jackson County,Michigan,26,075,139499.0
Kalamazoo County,Michigan,26,077,210867.0
Kalkaska County,Michigan,26,079,16612.0
Kent County,Michigan,26,081,508965.0
Keweenaw County,Michigan,26,083,2161.0
Lake County,Michigan,26,085,9983.0
Lapeer County,Michigan,26,087,84523.0
Leelanau County,Michigan,26,089,20191.0
Lenawee County,Michigan,26,091,91338.0
Livingston County,Michigan,26,093,179295.0
Luce County,Michigan,26,095,5131.0
Mackinac County,Michigan,26,097,8227.0
Macomb County,Michigan,26,099,711089.0
Manistee County,Michigan,26,101,22401.0
Marquette County,Michigan,26,103,62911.0
Mason County,Michigan,26,105,27466.0
Mecosta County,Michigan,26,107,40303.0
Menominee County,Michigan,26,109,22286.0
Midland County,Michigan,26,111,78157.0
Missaukee County,Michigan,26,113,14558.0
Monroe County,Michigan,26,115,142076.0
Montcalm County,Michigan,26,117,59322.0
Montmorency County,Michigan,26,119,9038.0
Muskegon County,Michigan,26,121,138915.0
Newaygo County,Michigan,26,123,45028.0
Oakland County,Michigan,26,125,937568.0
Oceana County,Michigan,26,127,24906.0
Ogemaw County,Michigan,26,129,20439.0
Ontonagon County,Michigan,26,131,5928.0
Osceola County,Michigan,26,133,22365.0
Oscoda County,Michigan,26,135,8093.0
Otsego County,Michigan,26,137,23231.0
Ottawa County,Michigan,26,139,249851.0
Presque Isle County,Michigan,26,141,12585.0
Roscommon County,Michigan,26,143,23137.0
Saginaw County,Michigan,26,145,146532.0
Saint Clair County,Michigan,26,147,149831.0
Saint Joseph County,Michigan,26,149,55797.0
Sanilac County,Michigan,26,151,40382.0
Schoolcraft County,Michigan,26,153,7118.0
Shiawassee County,Michigan,26,155,66636.0
Tuscola County,Michigan,26,157,52121.0
Van Buren County,Michigan,26,159,65599.0
Washtenaw County,Michigan,26,161,264906.0
Wayne County,Michigan,26,163,940071.0
Wexford County,Michigan,26,165,31552.0
Aitkin County,Minnesota,27,001,14937.0
Anoka County,Minnesota,27,003,291633.0
Becker County,Minnesota,27,005,29299.0
Beltrami County,Minnesota,27,007,33600.0
Benton County,Minnesota,27,009,37032.0
Big Stone County,Minnesota,27,011,5038.0
Blue Earth County,Minnesota,27,013,60046.0
Brown County,Minnesota,27,015,24587.0
Carlton County,Minnesota,27,017,31710.0
Carver County,Minnesota,27,019,90204.0
Cass County,Minnesota,27,021,24315.0
Chippewa County,Minnesota,27,023,11265.0
Chisago County,Minnesota,27,025,51690.0
Clay County,Minnesota,27,027,56626.0
Clearwater County,Minnesota,27,029,7564.0
Cook County,Minnesota,27,031,4527.0
Cottonwood County,Minnesota,27,033,10474.0
Crow Wing County,Minnesota,27,035,60995.0
Dakota County,Minnesota,27,037,344555.0
Dodge County,Minnesota,27,039,19633.0
Douglas County,Minnesota,27,041,35891.0
Faribault County,Minnesota,27,043,13762.0
Fillmore County,Minnesota,27,045,20497.0
Freeborn County,Minnesota,27,047,29129.0
Goodhue County,Minnesota,27,049,44289.0
Grant County,Minnesota,27,051,5792.0
Hennepin County,Minnesota,27,053,891912.0
Houston County,Minnesota,27,055,18267.0
Hubbard County,Minnesota,27,057,19464.0
Isanti County,Minnesota,27,059,36830.0
Itasca County,Minnesota,27,061,42163.0
Jackson County,Minnesota,27,063,9713.0
Kanabec County,Minnesota,27,065,15385.0
Kandiyohi County,Minnesota,27,067,37765.0
Kittson County,Minnesota,27,069,4347.0
Koochiching County,Minnesota,27,071,12106.0
Lac qui Parle County,Minnesota,27,073,6723.0
Lake County,Minnesota,27,075,10390.0
Lake of the Woods County,Minnesota,27,077,3667.0
Le Sueur County,Minnesota,27,079,26471.0
Lincoln County,Minnesota,27,081,5652.0
Lyon County,Minnesota,27,083,22857.0
McLeod County,Minnesota,27,085,34309.0
Mahnomen County,Minnesota,27,087,2615.0
Marshall County,Minnesota,27,089,9168.0
Martin County,Minnesota,27,091,19708.0
Meeker County,Minnesota,27,093,22500.0
Mille Lacs County,Minnesota,27,095,23495.0
Morrison County,Minnesota,27,097,31929.0
Mower County,Minnesota,27,099,35964.0
Murray County,Minnesota,27,101,8191.0
Nicollet County,Minnesota,27,103,31025.0
Nobles County,Minnesota,27,105,17329.0
Norman County,Minnesota,27,107,6172.0
Olmsted County,Minnesota,27,109,127969.0
Otter Tail County,Minnesota,27,111,55163.0
Pennington County,Minnesota,27,113,13268.0
Pine County,Minnesota,27,115,26585.0
Pipestone County,Minnesota,27,117,8609.0
