County,State,State_FIPS,County_FIPS,asian_population
Polk County,Minnesota,27,119,28896.0
Pope County,Minnesota,27,121,10666.0
Ramsey County,Minnesota,27,123,361226.0
Red Lake County,Minnesota,27,125,3821.0
Redwood County,Minnesota,27,127,13428.0
Renville County,Minnesota,27,129,13095.0
Rice County,Minnesota,27,131,56681.0
Rock County,Minnesota,27,133,9064.0
Roseau County,Minnesota,27,135,14214.0
Saint Louis County,Minnesota,27,137,183938.0
Scott County,Minnesota,27,139,121973.0
Sherburne County,Minnesota,27,141,87265.0
Sibley County,Minnesota,27,143,14199.0
Stearns County,Minnesota,27,145,139188.0
Steele County,Minnesota,27,147,33193.0
Stevens County,Minnesota,27,149,8846.0
Swift County,Minnesota,27,151,8845.0
Todd County,Minnesota,27,153,23109.0
Traverse County,Minnesota,27,155,3003.0
Wabasha County,Minnesota,27,157,20773.0
Wadena County,Minnesota,27,159,12982.0
Waseca County,Minnesota,27,161,17409.0
Washington County,Minnesota,27,163,218513.0
Watonwan County,Minnesota,27,165,9411.0
Wilkin County,Minnesota,27,167,6181.0
Winona County,Minnesota,27,169,47455.0
Wright County,Minnesota,27,171,126547.0
Yellow Medicine County,Minnesota,27,173,9090.0
Adams County,Mississippi,28,001,12796.0
Alcorn County,Mississippi,28,003,31319.0
Amite County,Mississippi,28,005,7119.0
Attala County,Mississippi,28,007,9916.0
Benton County,Mississippi,28,009,5051.0
Bolivar County,Mississippi,28,011,10497.0
Calhoun County,Mississippi,28,013,9459.0
Carroll County,Mississippi,28,015,6499.0
Chickasaw County,Mississippi,28,017,8651.0
Choctaw County,Mississippi,28,019,5611.0
Claiborne County,Mississippi,28,021,1028.0
Clarke County,Mississippi,28,023,10028.0
Clay County,Mississippi,28,025,7622.0
Coahoma County,Mississippi,28,027,4860.0
Copiah County,Mississippi,28,029,12849.0
Covington County,Mississippi,28,031,11886.0
DeSoto County,Mississippi,28,033,119455.0
Forrest County,Mississippi,28,035,44649.0
Franklin County,Mississippi,28,037,4903.0
George County,Mississippi,28,039,21255.0
Greene County,Mississippi,28,041,10021.0
Grenada County,Mississippi,28,043,11577.0
Hancock County,Mississippi,28,045,41108.0
Harrison County,Mississippi,28,047,138940.0
Hinds County,Mississippi,28,049,60513.0
Holmes County,Mississippi,28,051,2749.0
Humphreys County,Mississippi,28,053,1743.0
Issaquena County,Mississippi,28,055,514.0
Itawamba County,Mississippi,28,057,21363.0
Jackson County,Mississippi,28,059,100751.0
Jasper County,Mississippi,28,061,7379.0
Jefferson County,Mississippi,28,063,959.0
Jefferson Davis County,Mississippi,28,065,4303.0
Jones County,Mississippi,28,067,46881.0
Kemper County,Mississippi,28,069,3433.0
Lafayette County,Mississippi,28,071,38275.0
Lamar County,Mississippi,28,073,47370.0
Lauderdale County,Mississippi,28,075,41343.0
Lawrence County,Mississippi,28,077,8215.0
Leake County,Mississippi,28,079,11677.0
Lee County,Mississippi,28,081,56904.0
Leflore County,Mississippi,28,083,7009.0
Lincoln County,Mississippi,28,085,23159.0
Lowndes County,Mississippi,28,087,31595.0
Madison County,Mississippi,28,089,59828.0
Marion County,Mississippi,28,091,16308.0
Marshall County,Mississippi,28,093,17616.0
Monroe County,Mississippi,28,095,24288.0
Montgomery County,Mississippi,28,097,5324.0
Neshoba County,Mississippi,28,099,17593.0
Newton County,Mississippi,28,101,13115.0
Noxubee County,Mississippi,28,103,2916.0
Oktibbeha County,Mississippi,28,105,28406.0
Panola County,Mississippi,28,107,16647.0
Pearl River County,Mississippi,28,109,46246.0
Perry County,Mississippi,28,111,9488.0
Pike County,Mississippi,28,113,17315.0
Pontotoc County,Mississippi,28,115,24564.0
Prentiss County,Mississippi,28,117,21115.0
Quitman County,Mississippi,28,119,1939.0
Rankin County,Mississippi,28,121,115371.0
Scott County,Mississippi,28,123,16211.0
Sharkey County,Mississippi,28,125,1104.0
Simpson County,Mississippi,28,127,16625.0
Smith County,Mississippi,28,129,12129.0
Stone County,Mississippi,28,131,14300.0
Sunflower County,Mississippi,28,133,6595.0
Tallahatchie County,Mississippi,28,135,5013.0
Tate County,Mississippi,28,137,18895.0
Tippah County,Mississippi,28,139,17041.0
Tishomingo County,Mississippi,28,141,18680.0
Tunica County,Mississippi,28,143,1911.0
Union County,Mississippi,28,145,22559.0
Walthall County,Mississippi,28,147,7665.0
Warren County,Mississippi,28,149,22470.0
Washington County,Mississippi,28,151,11807.0
Wayne County,Mississippi,28,153,11695.0
Webster County,Mississippi,28,155,7697.0
Wilkinson County,Mississippi,28,157,2475.0
Winston County,Mississippi,28,159,9197.0
Yalobusha County,Mississippi,28,161,7302.0
Yazoo County,Mississippi,28,163,10533.0
Adair County,Missouri,29,001,23240.0
Andrew County,Missouri,29,003,16686.0
Atchison County,Missouri,29,005,5103.0
Audrain County,Missouri,29,007,22789.0
Barry County,Missouri,29,009,32723.0
Barton County,Missouri,29,011,10959.0
Bates County,Missouri,29,013,15542.0
Benton County,Missouri,29,015,18354.0
Bollinger County,Missouri,29,017,11872.0
Boone County,Missouri,29,019,144228.0
Buchanan County,Missouri,29,021,77199.0
Butler County,Missouri,29,023,38560.0
Caldwell County,Missouri,29,025,8653.0
Callaway County,Missouri,29,027,41309.0
Camden County,Missouri,29,029,43778.0
Cape Girardeau County,Missouri,29,031,68877.0
Carroll County,Missouri,29,033,8394.0
Carter County,Missouri,29,035,5964.0
Cass County,Missouri,29,037,94521.0
Cedar County,Missouri,29,039,13507.0
Chariton County,Missouri,29,041,7142.0
Christian County,Missouri,29,043,81611.0
Clark County,Missouri,29,045,6598.0
Clay County,Missouri,29,047,206471.0
Clinton County,Missouri,29,049,19612.0
Cole County,Missouri,29,051,64416.0
Cooper County,Missouri,29,053,15675.0
Crawford County,Missouri,29,055,23350.0
Dade County,Missouri,29,057,7234.0
Dallas County,Missouri,29,059,15991.0
Daviess County,Missouri,29,061,8055.0
DeKalb County,Missouri,29,063,10757.0
Dent County,Missouri,29,065,14805.0
Douglas County,Missouri,29,067,13079.0
Dunklin County,Missouri,29,069,25396.0
Franklin County,Missouri,29,071,99053.0
Gasconade County,Missouri,29,073,14300.0
Gentry County,Missouri,29,075,6442.0
Greene County,Missouri,29,077,260411.0
Grundy County,Missouri,29,079,9591.0
Harrison County,Missouri,29,081,8174.0
Henry County,Missouri,29,083,20743.0
Hickory County,Missouri,29,085,9044.0
Holt County,Missouri,29,087,4289.0
Howard County,Missouri,29,089,9214.0
Howell County,Missouri,29,091,38584.0
Iron County,Missouri,29,093,9713.0
Jackson County,Missouri,29,095,466132.0
Jasper County,Missouri,29,097,108371.0
Jefferson County,Missouri,29,099,215137.0
Johnson County,Missouri,29,101,47758.0
Knox County,Missouri,29,103,3804.0
Laclede County,Missouri,29,105,33751.0
Lafayette County,Missouri,29,107,30578.0
Lawrence County,Missouri,29,109,36225.0
Lewis County,Missouri,29,111,9255.0
Lincoln County,Missouri,29,113,53593.0
Linn County,Missouri,29,115,11739.0
Livingston County,Missouri,29,117,14146.0
McDonald County,Missouri,29,119,19833.0
Macon County,Missouri,29,121,14346.0
Madison County,Missouri,29,123,11798.0
Maries County,Missouri,29,125,8513.0
Marion County,Missouri,29,127,26193.0
Mercer County,Missouri,29,129,3548.0
Miller County,Missouri,29,131,24372.0
Mississippi County,Missouri,29,133,9913.0
Moniteau County,Missouri,29,135,15403.0
Monroe County,Missouri,29,137,8156.0
Montgomery County,Missouri,29,139,10893.0
Morgan County,Missouri,29,141,19448.0
New Madrid County,Missouri,29,143,14313.0
Newton County,Missouri,29,145,52559.0
Nodaway County,Missouri,29,147,20946.0
Oregon County,Missouri,29,149,10157.0
Osage County,Missouri,29,151,13497.0
Ozark County,Missouri,29,153,8838.0
Pemiscot County,Missouri,29,155,11587.0
Perry County,Missouri,29,157,18632.0
Pettis County,Missouri,29,159,38705.0
Phelps County,Missouri,29,161,40391.0
Pike County,Missouri,29,163,16421.0
Platte County,Missouri,29,165,85900.0
Polk County,Missouri,29,167,30348.0
Pulaski County,Missouri,29,169,39671.0
Putnam County,Missouri,29,171,4611.0
Ralls County,Missouri,29,173,9860.0
Randolph County,Missouri,29,175,22388.0
Ray County,Missouri,29,177,21924.0
Reynolds County,Missouri,29,179,5939.0
Ripley County,Missouri,29,181,13092.0
Saint Charles County,Missouri,29,183,353297.0
Saint Clair County,Missouri,29,185,8955.0
Sainte Genevieve County,Missouri,29,186,17257.0
Saint Francois County,Missouri,29,187,61886.0
Saint Louis County,Missouri,29,189,677308.0
Saline County,Missouri,29,195,19851.0
Schuyler County,Missouri,29,197,4419.0
Scotland County,Missouri,29,199,4866.0
Scott County,Missouri,29,201,32934.0
Shannon County,Missouri,29,203,7862.0
Shelby County,Missouri,29,205,5765.0
Stoddard County,Missouri,29,207,28474.0
Stone County,Missouri,29,209,30437.0
Sullivan County,Missouri,29,211,5658.0
Taney County,Missouri,29,213,50517.0
Texas County,Missouri,29,215,23769.0
Vernon County,Missouri,29,217,19685.0
Warren County,Missouri,29,219,31950.0
Washington County,Missouri,29,221,23681.0
Wayne County,Missouri,29,223,12747.0
Webster County,Missouri,29,225,36918.0
Worth County,Missouri,29,227,1982.0
Wright County,Missouri,29,229,17593.0
Saint Louis City,Missouri,29,510,143401.0
Beaverhead County,Montana,30,001,8922.0
Big Horn County,Montana,30,003,4009.0
Blaine County,Montana,30,005,3026.0
Broadwater County,Montana,30,007,5736.0
Carbon County,Montana,30,009,10240.0
Carter County,Montana,30,011,1290.0
Cascade County,Montana,30,013,71577.0
Chouteau County,Montana,30,015,4456.0
Custer County,Montana,30,017,10990.0
Daniels County,Montana,30,019,1655.0
Dawson County,Montana,30,021,8522.0
Deer Lodge County,Montana,30,023,8459.0
Fallon County,Montana,30,025,2785.0
Fergus County,Montana,30,027,10602.0
Flathead County,Montana,30,029,93989.0
Gallatin County,Montana,30,031,101395.0
Garfield County,Montana,30,033,1029.0
Glacier County,Montana,30,035,4381.0
Granite County,Montana,30,039,3188.0
Hill County,Montana,30,041,11544.0
Jefferson County,Montana,30,043,11220.0
Judith Basin County,Montana,30,045,1856.0
Lake County,Montana,30,047,20103.0
Lewis and Clark County,Montana,30,049,63568.0
Liberty County,Montana,30,051,2340.0
Lincoln County,Montana,30,053,18511.0
McCone County,Montana,30,055,1653.0
Madison County,Montana,30,057,7889.0
Meagher County,Montana,30,059,1749.0
Mineral County,Montana,30,061,3942.0
Missoula County,Montana,30,063,107417.0
Musselshell County,Montana,30,065,4484.0
Phillips County,Montana,30,071,3442.0
Pondera County,Montana,30,073,4881.0
Powder River County,Montana,30,075,1515.0
Powell County,Montana,30,077,6187.0
Prairie County,Montana,30,079,1224.0
Ravalli County,Montana,30,081,40736.0
Richland County,Montana,30,083,10445.0
Roosevelt County,Montana,30,085,4029.0
Rosebud County,Montana,30,087,5218.0
Sanders County,Montana,30,089,10803.0
Sheridan County,Montana,30,091,3292.0
Silver Bow County,Montana,30,093,32807.0
Stillwater County,Montana,30,095,9075.0
Sweet Grass County,Montana,30,097,3534.0
Teton County,Montana,30,099,5746.0
Toole County,Montana,30,101,4376.0
Valley County,Montana,30,105,6429.0
Wheatland County,Montana,30,107,2024.0
Wibaux County,Montana,30,109,1101.0
Yellowstone County,Montana,30,111,143434.0
Park County,Montana,30,067,15631.0
Adams County,Nebraska,31,001,29380.0
Antelope County,Nebraska,31,003,6168.0
Boone County,Nebraska,31,011,5195.0
Box Butte County,Nebraska,31,013,10144.0
Boyd County,Nebraska,31,015,1855.0
Brown County,Nebraska,31,017,2935.0
Buffalo County,Nebraska,31,019,45150.0
Burt County,Nebraska,31,021,6180.0
Butler County,Nebraska,31,023,7739.0
Cass County,Nebraska,31,025,24821.0
Cedar County,Nebraska,31,027,8279.0
Chase County,Nebraska,31,029,3758.0
Cherry County,Nebraska,31,031,5168.0
Cheyenne County,Nebraska,31,033,9112.0
Clay County,Nebraska,31,035,5995.0
Colfax County,Nebraska,31,037,9512.0
Cuming County,Nebraska,31,039,8432.0
Custer County,Nebraska,31,041,10474.0
Dakota County,Nebraska,31,043,13877.0
Dawes County,Nebraska,31,045,7932.0
Dawson County,Nebraska,31,047,20758.0
Deuel County,Nebraska,31,049,1747.0
Dixon County,Nebraska,31,051,5328.0
Dodge County,Nebraska,31,053,34718.0
Douglas County,Nebraska,31,055,443883.0
Dundy County,Nebraska,31,057,1902.0
Fillmore County,Nebraska,31,059,5374.0
Franklin County,Nebraska,31,061,2918.0
Frontier County,Nebraska,31,063,2569.0
Furnas County,Nebraska,31,065,4589.0
Gage County,Nebraska,31,067,20839.0
Garden County,Nebraska,31,069,1836.0
Garfield County,Nebraska,31,071,1958.0
Gosper County,Nebraska,31,073,1964.0
Greeley County,Nebraska,31,077,2322.0
Hall County,Nebraska,31,079,51453.0
Hamilton County,Nebraska,31,081,8856.0
Harlan County,Nebraska,31,083,3289.0
Hitchcock County,Nebraska,31,087,2802.0
Holt County,Nebraska,31,089,9933.0
Howard County,Nebraska,31,093,6196.0
Jefferson County,Nebraska,31,095,6926.0
Johnson County,Nebraska,31,097,4458.0
Kearney County,Nebraska,31,099,6314.0
Keith County,Nebraska,31,101,7745.0
Kimball County,Nebraska,31,105,3423.0
Knox County,Nebraska,31,107,7316.0
Lancaster County,Nebraska,31,109,269630.0
Lincoln County,Nebraska,31,111,33426.0
Madison County,Nebraska,31,119,32143.0
Merrick County,Nebraska,31,121,7410.0
Morrill County,Nebraska,31,123,4556.0
Nance County,Nebraska,31,125,3504.0
Nemaha County,Nebraska,31,127,6684.0
Nuckolls County,Nebraska,31,129,4127.0
Otoe County,Nebraska,31,131,15002.0
Pawnee County,Nebraska,31,133,2558.0
Perkins County,Nebraska,31,135,2861.0
Phelps County,Nebraska,31,137,8771.0
Pierce County,Nebraska,31,139,6937.0
Platte County,Nebraska,31,141,31464.0
Polk County,Nebraska,31,143,5084.0
Red Willow County,Nebraska,31,145,10305.0
Richardson County,Nebraska,31,147,7462.0
Rock County,Nebraska,31,149,1371.0
Saline County,Nebraska,31,151,12674.0
Sarpy County,Nebraska,31,153,158414.0
Saunders County,Nebraska,31,155,20601.0
Scotts Bluff County,Nebraska,31,157,33042.0
Seward County,Nebraska,31,159,16550.0
Sheridan County,Nebraska,31,161,4322.0
Sherman County,Nebraska,31,163,2966.0
Sioux County,Nebraska,31,165,1130.0
Stanton County,Nebraska,31,167,5763.0
Thayer County,Nebraska,31,169,4890.0
Thurston County,Nebraska,31,173,2753.0
Valley County,Nebraska,31,175,4116.0
Washington County,Nebraska,31,177,19667.0
Wayne County,Nebraska,31,179,8898.0
Webster County,Nebraska,31,181,3375.0
York County,Nebraska,31,185,13012.0
Churchill County,Nevada,32,001,19787.0
Clark County,Nevada,32,003,1312652.0
Douglas County,Nevada,32,005,42904.0
Elko County,Nevada,32,007,44789.0
Eureka County,Nevada,32,011,1744.0
Humboldt County,Nevada,32,013,14531.0
Lander County,Nevada,32,015,5265.0
Lincoln County,Nevada,32,017,4589.0
Lyon County,Nevada,32,019,46265.0
Mineral County,Nevada,32,021,3040.0
Nye County,Nevada,32,023,36858.0
Pershing County,Nevada,32,027,5305.0
Storey County,Nevada,32,029,3494.0
Washoe County,Nevada,32,031,354407.0
White Pine County,Nevada,32,033,8237.0
Carson City,Nevada,32,510,44913.0
Belknap County,New Hampshire,33,001,58664.0
Carroll County,New Hampshire,33,003,46773.0
Cheshire County,New Hampshire,33,005,72352.0
Coos County,New Hampshire,33,007,29822.0
Grafton County,New Hampshire,33,009,82814.0
Hillsborough County,New Hampshire,33,011,369394.0
Merrimack County,New Hampshire,33,013,141017.0
Rockingham County,New Hampshire,33,015,290182.0
Strafford County,New Hampshire,33,017,119599.0
Sullivan County,New Hampshire,33,019,41511.0
Atlantic County,New Jersey,34,001,174978.0
Bergen County,New Jersey,34,003,666126.0
Burlington County,New Jersey,34,005,320997.0
Camden County,New Jersey,34,007,322202.0
Cape May County,New Jersey,34,009,85095.0
Cumberland County,New Jersey,34,011,103397.0
Essex County,New Jersey,34,013,341516.0
Gloucester County,New Jersey,34,015,237131.0
Hudson County,New Jersey,34,017,366901.0
Hunterdon County,New Jersey,34,019,113022.0
Mercer County,New Jersey,34,021,231533.0
Middlesex County,New Jersey,34,023,478174.0
Monmouth County,New Jersey,34,025,512161.0
Morris County,New Jersey,34,027,402269.0
Ocean County,New Jersey,34,029,542186.0
Passaic County,New Jersey,34,031,322127.0
Salem County,New Jersey,34,033,50417.0
Somerset County,New Jersey,34,035,218626.0
Sussex County,New Jersey,34,037,131300.0
Union County,New Jersey,34,039,304231.0
Warren County,New Jersey,34,041,93685.0
Bernalillo County,New Mexico,35,001,503337.0
Catron County,New Mexico,35,003,3451.0
Chaves County,New Mexico,35,005,57038.0
Colfax County,New Mexico,35,007,10394.0
Curry County,New Mexico,35,009,33022.0
De Baca County,New Mexico,35,011,1364.0
Dona Ana County,New Mexico,35,013,188300.0
Eddy County,New Mexico,35,015,52019.0
Grant County,New Mexico,35,017,25630.0
Guadalupe County,New Mexico,35,019,3395.0
Hidalgo County,New Mexico,35,023,4031.0
Lea County,New Mexico,35,025,62117.0
Lincoln County,New Mexico,35,027,18843.0
Los Alamos County,New Mexico,35,028,15929.0
Luna County,New Mexico,35,029,22231.0
McKinley County,New Mexico,35,031,10426.0
Mora County,New Mexico,35,033,2991.0
Otero County,New Mexico,35,035,52309.0
Quay County,New Mexico,35,037,7373.0
Rio Arriba County,New Mexico,35,039,20775.0
Roosevelt County,New Mexico,35,041,14255.0
Sandoval County,New Mexico,35,043,102859.0
San Juan County,New Mexico,35,045,66160.0
San Miguel County,New Mexico,35,047,16882.0
Santa Fe County,New Mexico,35,049,125090.0
Sierra County,New Mexico,35,051,9907.0
Socorro County,New Mexico,35,053,13439.0
Taos County,New Mexico,35,055,27682.0
Torrance County,New Mexico,35,057,14122.0
Union County,New Mexico,35,059,3583.0
Cibola County,New Mexico,35,006,12932.0
Valencia County,New Mexico,35,061,63117.0
Albany County,New York,36,001,231246.0
Allegany County,New York,36,003,44565.0
Bronx County,New York,36,005,315533.0
Broome County,New York,36,007,165108.0
Cattaraugus County,New York,36,009,70859.0
Cayuga County,New York,36,011,71056.0
Chautauqua County,New York,36,013,118515.0
Chemung County,New York,36,015,74766.0
Chenango County,New York,36,017,46037.0
Clinton County,New York,36,019,73237.0
Columbia County,New York,36,021,53725.0
Cortland County,New York,36,023,45302.0
Delaware County,New York,36,025,42629.0
Dutchess County,New York,36,027,229746.0
Erie County,New York,36,029,715409.0
Essex County,New York,36,031,34788.0
Franklin County,New York,36,033,41726.0
Fulton County,New York,36,035,50640.0
Genesee County,New York,36,037,53142.0
Greene County,New York,36,039,42486.0
Hamilton County,New York,36,041,4394.0
Herkimer County,New York,36,043,59365.0
Jefferson County,New York,36,045,97448.0
Kings County,New York,36,047,1132426.0
Lewis County,New York,36,049,25725.0
Livingston County,New York,36,051,58916.0
Madison County,New York,36,053,67360.0
Monroe County,New York,36,055,564617.0
Montgomery County,New York,36,057,42970.0
Nassau County,New York,36,059,922873.0
New York County,New York,36,061,922033.0
Niagara County,New York,36,063,183860.0
Oneida County,New York,36,065,196219.0
Onondaga County,New York,36,067,368328.0
Ontario County,New York,36,069,101371.0
Orange County,New York,36,071,281683.0
Orleans County,New York,36,073,36345.0
Oswego County,New York,36,075,113114.0
Otsego County,New York,36,077,56036.0
Putnam County,New York,36,079,85846.0
Queens County,New York,36,081,875191.0
Rensselaer County,New York,36,083,137002.0
Richmond County,New York,36,085,352034.0
Rockland County,New York,36,087,229240.0
Saint Lawrence County,New York,36,089,101115.0
Saratoga County,New York,36,091,211792.0
Schenectady County,New York,36,093,118130.0
Schoharie County,New York,36,095,29791.0
Schuyler County,New York,36,097,17289.0
Seneca County,New York,36,099,31355.0
Steuben County,New York,36,101,91286.0
Suffolk County,New York,36,103,1196719.0
Sullivan County,New York,36,105,59949.0
Tioga County,New York,36,107,46870.0
Tompkins County,New York,36,109,82359.0
Ulster County,New York,36,111,151001.0
Warren County,New York,36,113,61452.0
Washington County,New York,36,115,57686.0
Wayne County,New York,36,117,84123.0
Westchester County,New York,36,119,622855.0
Wyoming County,New York,36,121,36882.0
Yates County,New York,36,123,24122.0
Alamance County,North Carolina,37,001,113953.0
Alexander County,North Carolina,37,003,32622.0
Alleghany County,North Carolina,37,005,10501.0
Anson County,North Carolina,37,007,11892.0
Ashe County,North Carolina,37,009,25628.0
Avery County,North Carolina,37,011,16109.0
Beaufort County,North Carolina,37,013,33969.0
Bertie County,North Carolina,37,015,6830.0
Bladen County,North Carolina,37,017,19260.0
Brunswick County,North Carolina,37,019,110980.0
Buncombe County,North Carolina,37,021,228237.0
Burke County,North Carolina,37,023,75887.0
Cabarrus County,North Carolina,37,025,145738.0
Caldwell County,North Carolina,37,027,72802.0
Camden County,North Carolina,37,029,8718.0
Carteret County,North Carolina,37,031,62094.0
Caswell County,North Carolina,37,033,14307.0
Catawba County,North Carolina,37,035,124641.0
Chatham County,North Carolina,37,037,57718.0
Cherokee County,North Carolina,37,039,26095.0
Chowan County,North Carolina,37,041,8615.0
Clay County,North Carolina,37,043,10580.0
Cleveland County,North Carolina,37,045,72575.0
Columbus County,North Carolina,37,047,34778.0
Craven County,North Carolina,37,049,72130.0
Cumberland County,North Carolina,37,051,166394.0
Currituck County,North Carolina,37,053,23822.0
Dare County,North Carolina,37,055,33591.0
Davidson County,North Carolina,37,057,141830.0
Davie County,North Carolina,37,059,37753.0
Duplin County,North Carolina,37,061,42010.0
Durham County,North Carolina,37,063,161919.0
Edgecombe County,North Carolina,37,065,20721.0
Forsyth County,North Carolina,37,067,247912.0
Franklin County,North Carolina,37,069,44679.0
Gaston County,North Carolina,37,071,168959.0
Gates County,North Carolina,37,073,7314.0
Graham County,North Carolina,37,075,7436.0
Granville County,North Carolina,37,077,36216.0
Greene County,North Carolina,37,079,12519.0
Guilford County,North Carolina,37,081,291462.0
Halifax County,North Carolina,37,083,20721.0
Harnett County,North Carolina,37,085,88760.0
Haywood County,North Carolina,37,087,58313.0
Henderson County,North Carolina,37,089,104809.0
Hertford County,North Carolina,37,091,8422.0
Hoke County,North Carolina,37,093,23935.0
Hyde County,North Carolina,37,095,3468.0
Iredell County,North Carolina,37,097,142604.0
Jackson County,North Carolina,37,099,35688.0
Johnston County,North Carolina,37,101,152007.0
Jones County,North Carolina,37,103,6303.0
Lee County,North Carolina,37,105,44592.0
Lenoir County,North Carolina,37,107,31205.0
Lincoln County,North Carolina,37,109,74133.0
McDowell County,North Carolina,37,111,41437.0
Macon County,North Carolina,37,113,32536.0
Madison County,North Carolina,37,115,20504.0
Martin County,North Carolina,37,117,12460.0
Mecklenburg County,North Carolina,37,119,577943.0
Mitchell County,North Carolina,37,121,14474.0
Montgomery County,North Carolina,37,123,20612.0
Moore County,North Carolina,37,125,79973.0
Nash County,North Carolina,37,127,48968.0
New Hanover County,North Carolina,37,129,184851.0
Northampton County,North Carolina,37,131,7900.0
Onslow County,North Carolina,37,133,145758.0
Orange County,North Carolina,37,135,109195.0
Pamlico County,North Carolina,37,137,9664.0
Pasquotank County,North Carolina,37,139,23087.0
Pender County,North Carolina,37,141,46947.0
Perquimans County,North Carolina,37,143,9904.0
Person County,North Carolina,37,145,26592.0
Pitt County,North Carolina,37,147,102087.0
Polk County,North Carolina,37,149,18556.0
Randolph County,North Carolina,37,151,119970.0
Richmond County,North Carolina,37,153,27785.0
Robeson County,North Carolina,37,155,37096.0
Rockingham County,North Carolina,37,157,68702.0
Rowan County,North Carolina,37,159,107590.0
Rutherford County,North Carolina,37,161,57790.0
Sampson County,North Carolina,37,163,39791.0
Scotland County,North Carolina,37,165,15317.0
Stanly County,North Carolina,37,167,51502.0
Stokes County,North Carolina,37,169,42590.0
Surry County,North Carolina,37,171,65358.0
Swain County,North Carolina,37,173,9147.0
Transylvania County,North Carolina,37,175,30933.0
Tyrrell County,North Carolina,37,177,2268.0
Union County,North Carolina,37,179,187754.0
Vance County,North Carolina,37,181,18961.0
Wake County,North Carolina,37,183,698759.0
Warren County,North Carolina,37,185,7900.0
Washington County,North Carolina,37,187,5450.0
Watauga County,North Carolina,37,189,51539.0
Wayne County,North Carolina,37,191,78721.0
Wilkes County,North Carolina,37,193,62347.0
Wilson County,North Carolina,37,195,41323.0
Yadkin County,North Carolina,37,197,34639.0
Yancey County,North Carolina,37,199,17083.0
Adams County,North Dakota,38,001,2172.0
Barnes County,North Dakota,38,003,10046.0
Benson County,North Dakota,38,005,2793.0
Bottineau County,North Dakota,38,009,6048.0
Bowman County,North Dakota,38,011,3026.0
Burke County,North Dakota,38,013,2099.0
Burleigh County,North Dakota,38,015,85927.0
Cass County,North Dakota,38,017,154002.0
Cavalier County,North Dakota,38,019,3609.0
Dickey County,North Dakota,38,021,4769.0
Divide County,North Dakota,38,023,2170.0
Dunn County,North Dakota,38,025,3731.0
Eddy County,North Dakota,38,027,2097.0
Emmons County,North Dakota,38,029,3182.0
Foster County,North Dakota,38,031,3127.0
Golden Valley County,North Dakota,38,033,1711.0
Grand Forks County,North Dakota,38,035,60439.0
Grant County,North Dakota,38,037,2271.0
Griggs County,North Dakota,38,039,2296.0
Hettinger County,North Dakota,38,041,2343.0
Kidder County,North Dakota,38,043,2369.0
LaMoure County,North Dakota,38,045,3981.0
Logan County,North Dakota,38,047,1833.0
McHenry County,North Dakota,38,049,5700.0
McIntosh County,North Dakota,38,051,2492.0
McKenzie County,North Dakota,38,053,11112.0
McLean County,North Dakota,38,055,8620.0
Mercer County,North Dakota,38,057,7869.0
Morton County,North Dakota,38,059,28149.0
Mountrail County,North Dakota,38,061,6648.0
Nelson County,North Dakota,38,063,2794.0
Oliver County,North Dakota,38,065,1671.0
Pembina County,North Dakota,38,067,6551.0
Pierce County,North Dakota,38,069,3869.0
Ramsey County,North Dakota,38,071,9764.0
Ransom County,North Dakota,38,073,5067.0
Renville County,North Dakota,38,075,2364.0
Richland County,North Dakota,38,077,15120.0
Rolette County,North Dakota,38,079,2640.0
Sargent County,North Dakota,38,081,3647.0
Sheridan County,North Dakota,38,083,1393.0
Sioux County,North Dakota,38,085,581.0
Stark County,North Dakota,38,089,28352.0
Steele County,North Dakota,38,091,1708.0
Stutsman County,North Dakota,38,093,19479.0
Towner County,North Dakota,38,095,2052.0
Traill County,North Dakota,38,097,7468.0
Walsh County,North Dakota,38,099,10130.0
Ward County,North Dakota,38,101,59575.0
Wells County,North Dakota,38,103,3892.0
Williams County,North Dakota,38,105,28778.0
Adams County,Ohio,39,001,27455.0
Allen County,Ohio,39,003,85161.0
Ashland County,Ohio,39,005,51783.0
Ashtabula County,Ohio,39,007,90804.0
Athens County,Ohio,39,009,60024.0
Auglaize County,Ohio,39,011,44142.0
Belmont County,Ohio,39,013,63374.0
Brown County,Ohio,39,015,42265.0
Butler County,Ohio,39,017,320689.0
Carroll County,Ohio,39,019,27126.0
Champaign County,Ohio,39,021,36711.0
Clark County,Ohio,39,023,116999.0
Clermont County,Ohio,39,025,194339.0
Clinton County,Ohio,39,027,39562.0
Columbiana County,Ohio,39,029,97715.0
Coshocton County,Ohio,39,031,35436.0
Crawford County,Ohio,39,033,40391.0
Cuyahoga County,Ohio,39,035,778519.0
Darke County,Ohio,39,037,50108.0
Defiance County,Ohio,39,039,34608.0
Delaware County,Ohio,39,041,175014.0
Erie County,Ohio,39,043,63928.0
Fairfield County,Ohio,39,045,134573.0
Fayette County,Ohio,39,047,26802.0
Franklin County,Ohio,39,049,855170.0
Fulton County,Ohio,39,051,39307.0
Gallia County,Ohio,39,053,28219.0
Geauga County,Ohio,39,055,90764.0
Greene County,Ohio,39,057,142871.0
Guernsey County,Ohio,39,059,37144.0
Hamilton County,Ohio,39,061,548299.0
Hancock County,Ohio,39,063,69813.0
Hardin County,Ohio,39,065,30171.0
