County,State,State_FIPS,County_FIPS,asian_population
Polk County,Minnesota,27,119,29292.0
Pope County,Minnesota,27,121,10677.0
Ramsey County,Minnesota,27,123,364572.0
Red Lake County,Minnesota,27,125,3857.0
Redwood County,Minnesota,27,127,14063.0
Renville County,Minnesota,27,129,14268.0
Rice County,Minnesota,27,131,58393.0
Rock County,Minnesota,27,133,9238.0
Roseau County,Minnesota,27,135,14618.0
Saint Louis County,Minnesota,27,137,185808.0
Scott County,Minnesota,27,139,117647.0
Sherburne County,Minnesota,27,141,84945.0
Sibley County,Minnesota,27,143,14537.0
Stearns County,Minnesota,27,145,138925.0
Steele County,Minnesota,27,147,33357.0
Stevens County,Minnesota,27,149,9098.0
Swift County,Minnesota,27,151,9136.0
Todd County,Minnesota,27,153,23343.0
Traverse County,Minnesota,27,155,3170.0
Wabasha County,Minnesota,27,157,20861.0
Wadena County,Minnesota,27,159,13263.0
Waseca County,Minnesota,27,161,17874.0
Washington County,Minnesota,27,163,214624.0
Watonwan County,Minnesota,27,165,10406.0
Wilkin County,Minnesota,27,167,6311.0
Winona County,Minnesota,27,169,48202.0
Wright County,Minnesota,27,171,121695.0
Yellow Medicine County,Minnesota,27,173,9344.0
Adams County,Mississippi,28,001,12856.0
Alcorn County,Mississippi,28,003,31563.0
Amite County,Mississippi,28,005,7395.0
Attala County,Mississippi,28,007,10649.0
Benton County,Mississippi,28,009,5166.0
Bolivar County,Mississippi,28,011,11197.0
Calhoun County,Mississippi,28,013,10103.0
Carroll County,Mississippi,28,015,6702.0
Chickasaw County,Mississippi,28,017,9522.0
Choctaw County,Mississippi,28,019,5661.0
Claiborne County,Mississippi,28,021,1271.0
Clarke County,Mississippi,28,023,10502.0
Clay County,Mississippi,28,025,8213.0
Coahoma County,Mississippi,28,027,5710.0
Copiah County,Mississippi,28,029,13316.0
Covington County,Mississippi,28,031,12226.0
DeSoto County,Mississippi,28,033,120452.0
Forrest County,Mississippi,28,035,45641.0
Franklin County,Mississippi,28,037,4997.0
George County,Mississippi,28,039,20627.0
Greene County,Mississippi,28,041,10179.0
Grenada County,Mississippi,28,043,11991.0
Hancock County,Mississippi,28,045,39686.0
Harrison County,Mississippi,28,047,136231.0
Hinds County,Mississippi,28,049,67125.0
Holmes County,Mississippi,28,051,3105.0
Humphreys County,Mississippi,28,053,2031.0
Issaquena County,Mississippi,28,055,443.0
Itawamba County,Mississippi,28,057,21508.0
Jackson County,Mississippi,28,059,101686.0
Jasper County,Mississippi,28,061,7674.0
Jefferson County,Mississippi,28,063,1057.0
Jefferson Davis County,Mississippi,28,065,4586.0
Jones County,Mississippi,28,067,47154.0
Kemper County,Mississippi,28,069,3761.0
Lafayette County,Mississippi,28,071,36841.0
Lamar County,Mississippi,28,073,44635.0
Lauderdale County,Mississippi,28,075,43482.0
Lawrence County,Mississippi,28,077,8349.0
Leake County,Mississippi,28,079,12091.0
Lee County,Mississippi,28,081,58614.0
Leflore County,Mississippi,28,083,8004.0
Lincoln County,Mississippi,28,085,23722.0
Lowndes County,Mississippi,28,087,32116.0
Madison County,Mississippi,28,089,56847.0
Marion County,Mississippi,28,091,17170.0
Marshall County,Mississippi,28,093,17902.0
Monroe County,Mississippi,28,095,24635.0
Montgomery County,Mississippi,28,097,5603.0
Neshoba County,Mississippi,28,099,17543.0
Newton County,Mississippi,28,101,13699.0
Noxubee County,Mississippi,28,103,3094.0
Oktibbeha County,Mississippi,28,105,28608.0
Panola County,Mississippi,28,107,16779.0
Pearl River County,Mississippi,28,109,46411.0
Perry County,Mississippi,28,111,9441.0
Pike County,Mississippi,28,113,18282.0
Pontotoc County,Mississippi,28,115,24275.0
Prentiss County,Mississippi,28,117,21309.0
Quitman County,Mississippi,28,119,2246.0
Rankin County,Mississippi,28,121,113170.0
Scott County,Mississippi,28,123,16920.0
Sharkey County,Mississippi,28,125,1342.0
Simpson County,Mississippi,28,127,17211.0
Smith County,Mississippi,28,129,12172.0
Stone County,Mississippi,28,131,14147.0
Sunflower County,Mississippi,28,133,7197.0
Tallahatchie County,Mississippi,28,135,6299.0
Tate County,Mississippi,28,137,19059.0
Tippah County,Mississippi,28,139,17919.0
Tishomingo County,Mississippi,28,141,18471.0
Tunica County,Mississippi,28,143,2209.0
Union County,Mississippi,28,145,22763.0
Walthall County,Mississippi,28,147,7967.0
Warren County,Mississippi,28,149,23804.0
Washington County,Mississippi,28,151,13446.0
Wayne County,Mississippi,28,153,12154.0
Webster County,Mississippi,28,155,7880.0
Wilkinson County,Mississippi,28,157,2698.0
Winston County,Mississippi,28,159,9602.0
Yalobusha County,Mississippi,28,161,7330.0
Yazoo County,Mississippi,28,163,10730.0
Adair County,Missouri,29,001,23906.0
Andrew County,Missouri,29,003,16724.0
Atchison County,Missouri,29,005,5325.0
Audrain County,Missouri,29,007,23082.0
Barry County,Missouri,29,009,33003.0
Barton County,Missouri,29,011,11469.0
Bates County,Missouri,29,013,15888.0
Benton County,Missouri,29,015,18305.0
Bollinger County,Missouri,29,017,12088.0
Boone County,Missouri,29,019,140147.0
Buchanan County,Missouri,29,021,79539.0
Butler County,Missouri,29,023,38957.0
Caldwell County,Missouri,29,025,8776.0
Callaway County,Missouri,29,027,40893.0
Camden County,Missouri,29,029,42376.0
Cape Girardeau County,Missouri,29,031,68536.0
Carroll County,Missouri,29,033,8693.0
Carter County,Missouri,29,035,6023.0
Cass County,Missouri,29,037,92918.0
Cedar County,Missouri,29,039,13399.0
Chariton County,Missouri,29,041,7368.0
Christian County,Missouri,29,043,77373.0
Clark County,Missouri,29,045,6760.0
Clay County,Missouri,29,047,199863.0
Clinton County,Missouri,29,049,19521.0
Cole County,Missouri,29,051,63664.0
Cooper County,Missouri,29,053,15714.0
Crawford County,Missouri,29,055,24081.0
Dade County,Missouri,29,057,7279.0
Dallas County,Missouri,29,059,15824.0
Daviess County,Missouri,29,061,8064.0
DeKalb County,Missouri,29,063,10929.0
Dent County,Missouri,29,065,15061.0
Douglas County,Missouri,29,067,13297.0
Dunklin County,Missouri,29,069,27053.0
Franklin County,Missouri,29,071,98010.0
Gasconade County,Missouri,29,073,14612.0
Gentry County,Missouri,29,075,6612.0
Greene County,Missouri,29,077,257825.0
Grundy County,Missouri,29,079,9830.0
Harrison County,Missouri,29,081,8494.0
Henry County,Missouri,29,083,21184.0
Hickory County,Missouri,29,085,9031.0
Holt County,Missouri,29,087,4474.0
Howard County,Missouri,29,089,9333.0
Howell County,Missouri,29,091,38729.0
Iron County,Missouri,29,093,9811.0
Jackson County,Missouri,29,095,453254.0
Jasper County,Missouri,29,097,106870.0
Jefferson County,Missouri,29,099,213311.0
Johnson County,Missouri,29,101,48378.0
Knox County,Missouri,29,103,3898.0
Laclede County,Missouri,29,105,34006.0
Lafayette County,Missouri,29,107,31039.0
Lawrence County,Missouri,29,109,36247.0
Lewis County,Missouri,29,111,9546.0
Lincoln County,Missouri,29,113,50974.0
Linn County,Missouri,29,115,11902.0
Livingston County,Missouri,29,117,14204.0
McDonald County,Missouri,29,119,20359.0
Macon County,Missouri,29,121,14657.0
Madison County,Missouri,29,123,11849.0
Maries County,Missouri,29,125,8732.0
Marion County,Missouri,29,127,26253.0
Mercer County,Missouri,29,129,3613.0
Miller County,Missouri,29,131,24001.0
Mississippi County,Missouri,29,133,10485.0
Moniteau County,Missouri,29,135,14694.0
Monroe County,Missouri,29,137,8237.0
Montgomery County,Missouri,29,139,11473.0
Morgan County,Missouri,29,141,19475.0
New Madrid County,Missouri,29,143,14998.0
Newton County,Missouri,29,145,53461.0
Nodaway County,Missouri,29,147,21821.0
Oregon County,Missouri,29,149,10470.0
Osage County,Missouri,29,151,13530.0
Ozark County,Missouri,29,153,9203.0
Pemiscot County,Missouri,29,155,12528.0
Perry County,Missouri,29,157,18587.0
Pettis County,Missouri,29,159,38154.0
Phelps County,Missouri,29,161,40954.0
Pike County,Missouri,29,163,16619.0
Platte County,Missouri,29,165,81177.0
Polk County,Missouri,29,167,29706.0
Pulaski County,Missouri,29,169,39986.0
Putnam County,Missouri,29,171,4790.0
Ralls County,Missouri,29,173,9923.0
Randolph County,Missouri,29,175,22756.0
Ray County,Missouri,29,177,22049.0
Reynolds County,Missouri,29,179,6327.0
Ripley County,Missouri,29,181,13492.0
Saint Charles County,Missouri,29,183,338626.0
Saint Clair County,Missouri,29,185,9132.0
Sainte Genevieve County,Missouri,29,186,17382.0
Saint Francois County,Missouri,29,187,61477.0
Saint Louis County,Missouri,29,189,697037.0
Saline County,Missouri,29,195,19924.0
Schuyler County,Missouri,29,197,4307.0
Scotland County,Missouri,29,199,4815.0
Scott County,Missouri,29,201,33574.0
Shannon County,Missouri,29,203,7955.0
Shelby County,Missouri,29,205,6051.0
Stoddard County,Missouri,29,207,29003.0
Stone County,Missouri,29,209,30345.0
Sullivan County,Missouri,29,211,6111.0
Taney County,Missouri,29,213,49873.0
Texas County,Missouri,29,215,23932.0
Vernon County,Missouri,29,217,20080.0
Warren County,Missouri,29,219,31141.0
Washington County,Missouri,29,221,23750.0
Wayne County,Missouri,29,223,13005.0
Webster County,Missouri,29,225,34986.0
Worth County,Missouri,29,227,2028.0
Wright County,Missouri,29,229,17760.0
Saint Louis City,Missouri,29,510,145402.0
Beaverhead County,Montana,30,001,8852.0
Big Horn County,Montana,30,003,4371.0
Blaine County,Montana,30,005,3161.0
Broadwater County,Montana,30,007,5403.0
Carbon County,Montana,30,009,9901.0
Carter County,Montana,30,011,1210.0
Cascade County,Montana,30,013,72774.0
Chouteau County,Montana,30,015,4456.0
Custer County,Montana,30,017,11304.0
Daniels County,Montana,30,019,1726.0
Dawson County,Montana,30,021,8897.0
Deer Lodge County,Montana,30,023,8597.0
Fallon County,Montana,30,025,2952.0
Fergus County,Montana,30,027,10927.0
Flathead County,Montana,30,029,88607.0
Gallatin County,Montana,30,031,90417.0
Garfield County,Montana,30,033,1022.0
Glacier County,Montana,30,035,4597.0
Granite County,Montana,30,039,3122.0
Hill County,Montana,30,041,12036.0
Jefferson County,Montana,30,043,10931.0
Judith Basin County,Montana,30,045,1966.0
Lake County,Montana,30,047,19995.0
Lewis and Clark County,Montana,30,049,61200.0
Liberty County,Montana,30,051,2279.0
Lincoln County,Montana,30,053,18556.0
McCone County,Montana,30,055,1636.0
Madison County,Montana,30,057,7433.0
Meagher County,Montana,30,059,1869.0
Mineral County,Montana,30,061,4172.0
Missoula County,Montana,30,063,103255.0
Musselshell County,Montana,30,065,4589.0
Phillips County,Montana,30,071,3634.0
Pondera County,Montana,30,073,5103.0
Powder River County,Montana,30,075,1635.0
Powell County,Montana,30,077,6438.0
Prairie County,Montana,30,079,1329.0
Ravalli County,Montana,30,081,39020.0
Richland County,Montana,30,083,10532.0
Roosevelt County,Montana,30,085,4093.0
Rosebud County,Montana,30,087,5706.0
Sanders County,Montana,30,089,10387.0
Sheridan County,Montana,30,091,3367.0
Silver Bow County,Montana,30,093,32701.0
Stillwater County,Montana,30,095,8893.0
Sweet Grass County,Montana,30,097,3486.0
Teton County,Montana,30,099,5784.0
Toole County,Montana,30,101,4677.0
Valley County,Montana,30,105,6550.0
Wheatland County,Montana,30,107,2031.0
Wibaux County,Montana,30,109,986.0
Yellowstone County,Montana,30,111,139385.0
Park County,Montana,30,067,15123.0
Adams County,Nebraska,31,001,29847.0
Antelope County,Nebraska,31,003,6368.0
Boone County,Nebraska,31,011,5334.0
Box Butte County,Nebraska,31,013,10487.0
Boyd County,Nebraska,31,015,1978.0
Brown County,Nebraska,31,017,3000.0
Buffalo County,Nebraska,31,019,44725.0
Burt County,Nebraska,31,021,6359.0
Butler County,Nebraska,31,023,7994.0
Cass County,Nebraska,31,025,24552.0
Cedar County,Nebraska,31,027,8560.0
Chase County,Nebraska,31,029,3822.0
Cherry County,Nebraska,31,031,5283.0
Cheyenne County,Nebraska,31,033,9689.0
Clay County,Nebraska,31,035,6176.0
Colfax County,Nebraska,31,037,9598.0
Cuming County,Nebraska,31,039,8715.0
Custer County,Nebraska,31,041,10516.0
Dakota County,Nebraska,31,043,14249.0
Dawes County,Nebraska,31,045,8159.0
Dawson County,Nebraska,31,047,21475.0
Deuel County,Nebraska,31,049,1867.0
Dixon County,Nebraska,31,051,5606.0
Dodge County,Nebraska,31,053,35192.0
Douglas County,Nebraska,31,055,424747.0
Dundy County,Nebraska,31,057,1985.0
Fillmore County,Nebraska,31,059,5537.0
Franklin County,Nebraska,31,061,3047.0
Frontier County,Nebraska,31,063,2528.0
Furnas County,Nebraska,31,065,4738.0
Gage County,Nebraska,31,067,21090.0
Garden County,Nebraska,31,069,1775.0
Garfield County,Nebraska,31,071,1894.0
Gosper County,Nebraska,31,073,1917.0
Greeley County,Nebraska,31,077,2435.0
Hall County,Nebraska,31,079,56386.0
Hamilton County,Nebraska,31,081,8793.0
Harlan County,Nebraska,31,083,3367.0
Hitchcock County,Nebraska,31,087,2858.0
Holt County,Nebraska,31,089,10129.0
Howard County,Nebraska,31,093,6224.0
Jefferson County,Nebraska,31,095,7223.0
Johnson County,Nebraska,31,097,4515.0
Kearney County,Nebraska,31,099,6426.0
Keith County,Nebraska,31,101,7859.0
Kimball County,Nebraska,31,105,3584.0
Knox County,Nebraska,31,107,7489.0
Lancaster County,Nebraska,31,109,260342.0
Lincoln County,Nebraska,31,111,34329.0
Madison County,Nebraska,31,119,32357.0
Merrick County,Nebraska,31,121,7491.0
Morrill County,Nebraska,31,123,4685.0
Nance County,Nebraska,31,125,3625.0
Nemaha County,Nebraska,31,127,6895.0
Nuckolls County,Nebraska,31,129,4302.0
Otoe County,Nebraska,31,131,15288.0
Pawnee County,Nebraska,31,133,2701.0
Perkins County,Nebraska,31,135,2890.0
Phelps County,Nebraska,31,137,8947.0
Pierce County,Nebraska,31,139,7040.0
Platte County,Nebraska,31,141,31170.0
Polk County,Nebraska,31,143,5085.0
Red Willow County,Nebraska,31,145,10637.0
Richardson County,Nebraska,31,147,7651.0
Rock County,Nebraska,31,149,1340.0
Saline County,Nebraska,31,151,13157.0
Sarpy County,Nebraska,31,153,150178.0
Saunders County,Nebraska,31,155,20338.0
Scotts Bluff County,Nebraska,31,157,34223.0
Seward County,Nebraska,31,159,16399.0
Sheridan County,Nebraska,31,161,4476.0
Sherman County,Nebraska,31,163,3042.0
Sioux County,Nebraska,31,165,1179.0
Stanton County,Nebraska,31,167,5910.0
Thayer County,Nebraska,31,169,5032.0
Thurston County,Nebraska,31,173,2877.0
Valley County,Nebraska,31,175,4182.0
Washington County,Nebraska,31,177,19706.0
Wayne County,Nebraska,31,179,8978.0
Webster County,Nebraska,31,181,3532.0
York County,Nebraska,31,185,13218.0
Churchill County,Nevada,32,001,19848.0
Clark County,Nevada,32,003,1297687.0
Douglas County,Nevada,32,005,42132.0
Elko County,Nevada,32,007,45445.0
Eureka County,Nevada,32,011,1599.0
Humboldt County,Nevada,32,013,14859.0
Lander County,Nevada,32,015,5259.0
Lincoln County,Nevada,32,017,4708.0
Lyon County,Nevada,32,019,44289.0
Mineral County,Nevada,32,021,3045.0
Nye County,Nevada,32,023,36514.0
Pershing County,Nevada,32,027,5805.0
Storey County,Nevada,32,029,3703.0
Washoe County,Nevada,32,031,350006.0
White Pine County,Nevada,32,033,8634.0
Carson City,Nevada,32,510,45131.0
Belknap County,New Hampshire,33,001,58218.0
Carroll County,New Hampshire,33,003,46276.0
Cheshire County,New Hampshire,33,005,73134.0
Coos County,New Hampshire,33,007,30451.0
Grafton County,New Hampshire,33,009,83302.0
Hillsborough County,New Hampshire,33,011,366740.0
Merrimack County,New Hampshire,33,013,139873.0
Rockingham County,New Hampshire,33,015,284738.0
Strafford County,New Hampshire,33,017,116997.0
Sullivan County,New Hampshire,33,019,41584.0
Atlantic County,New Jersey,34,001,184901.0
Bergen County,New Jersey,34,003,652390.0
Burlington County,New Jersey,34,005,328004.0
Camden County,New Jersey,34,007,324009.0
Cape May County,New Jersey,34,009,87036.0
Cumberland County,New Jersey,34,011,99014.0
Essex County,New Jersey,34,013,331872.0
Gloucester County,New Jersey,34,015,238011.0
Hudson County,New Jersey,34,017,368591.0
Hunterdon County,New Jersey,34,019,114966.0
Mercer County,New Jersey,34,021,232960.0
Middlesex County,New Jersey,34,023,506865.0
Monmouth County,New Jersey,34,025,519725.0
Morris County,New Jersey,34,027,406313.0
Ocean County,New Jersey,34,029,535865.0
Passaic County,New Jersey,34,031,326207.0
Salem County,New Jersey,34,033,52260.0
Somerset County,New Jersey,34,035,225609.0
Sussex County,New Jersey,34,037,136207.0
Union County,New Jersey,34,039,317541.0
Warren County,New Jersey,34,041,95594.0
Bernalillo County,New Mexico,35,001,484208.0
Catron County,New Mexico,35,003,3455.0
Chaves County,New Mexico,35,005,52370.0
Colfax County,New Mexico,35,007,11112.0
Curry County,New Mexico,35,009,35179.0
De Baca County,New Mexico,35,011,1617.0
Dona Ana County,New Mexico,35,013,190551.0
Eddy County,New Mexico,35,015,49855.0
Grant County,New Mexico,35,017,25942.0
Guadalupe County,New Mexico,35,019,3809.0
Hidalgo County,New Mexico,35,023,4235.0
Lea County,New Mexico,35,025,59507.0
Lincoln County,New Mexico,35,027,17081.0
Los Alamos County,New Mexico,35,028,15554.0
Luna County,New Mexico,35,029,22180.0
McKinley County,New Mexico,35,031,12530.0
Mora County,New Mexico,35,033,2966.0
Otero County,New Mexico,35,035,49613.0
Quay County,New Mexico,35,037,7828.0
Rio Arriba County,New Mexico,35,039,24974.0
Roosevelt County,New Mexico,35,041,14644.0
Sandoval County,New Mexico,35,043,95608.0
San Juan County,New Mexico,35,045,66443.0
San Miguel County,New Mexico,35,047,16157.0
Santa Fe County,New Mexico,35,049,122459.0
Sierra County,New Mexico,35,051,10615.0
Socorro County,New Mexico,35,053,14169.0
Taos County,New Mexico,35,055,23264.0
Torrance County,New Mexico,35,057,14194.0
Union County,New Mexico,35,059,3432.0
Cibola County,New Mexico,35,006,11878.0
Valencia County,New Mexico,35,061,56957.0
Albany County,New York,36,001,236881.0
Allegany County,New York,36,003,45982.0
Bronx County,New York,36,005,299869.0
Broome County,New York,36,007,172145.0
Cattaraugus County,New York,36,009,72829.0
Cayuga County,New York,36,011,73064.0
Chautauqua County,New York,36,013,123422.0
Chemung County,New York,36,015,78077.0
Chenango County,New York,36,017,47687.0
Clinton County,New York,36,019,74714.0
Columbia County,New York,36,021,55911.0
Cortland County,New York,36,023,46242.0
Delaware County,New York,36,025,44597.0
Dutchess County,New York,36,027,233097.0
Erie County,New York,36,029,724864.0
Essex County,New York,36,031,36206.0
Franklin County,New York,36,033,42552.0
Fulton County,New York,36,035,51984.0
Genesee County,New York,36,037,54819.0
Greene County,New York,36,039,43319.0
Hamilton County,New York,36,041,4534.0
Herkimer County,New York,36,043,61490.0
Jefferson County,New York,36,045,102762.0
Kings County,New York,36,047,1126111.0
Lewis County,New York,36,049,26257.0
Livingston County,New York,36,051,60451.0
Madison County,New York,36,053,68687.0
Monroe County,New York,36,055,569193.0
Montgomery County,New York,36,057,44234.0
Nassau County,New York,36,059,951347.0
New York County,New York,36,061,919474.0
Niagara County,New York,36,063,188346.0
Oneida County,New York,36,065,200833.0
Onondaga County,New York,36,067,376424.0
Ontario County,New York,36,069,101946.0
Orange County,New York,36,071,281896.0
Orleans County,New York,36,073,37776.0
Oswego County,New York,36,075,115869.0
Otsego County,New York,36,077,57734.0
Putnam County,New York,36,079,89663.0
Queens County,New York,36,081,946834.0
Rensselaer County,New York,36,083,139539.0
Richmond County,New York,36,085,355926.0
Rockland County,New York,36,087,227139.0
Saint Lawrence County,New York,36,089,104302.0
Saratoga County,New York,36,091,209990.0
Schenectady County,New York,36,093,121404.0
Schoharie County,New York,36,095,30630.0
Schuyler County,New York,36,097,17793.0
Seneca County,New York,36,099,32358.0
Steuben County,New York,36,101,93711.0
Suffolk County,New York,36,103,1215341.0
Sullivan County,New York,36,105,62006.0
Tioga County,New York,36,107,48601.0
Tompkins County,New York,36,109,84393.0
Ulster County,New York,36,111,157076.0
Warren County,New York,36,113,62686.0
Washington County,New York,36,115,58949.0
Wayne County,New York,36,117,86083.0
Westchester County,New York,36,119,644076.0
Wyoming County,New York,36,121,38038.0
Yates County,New York,36,123,24474.0
Alamance County,North Carolina,37,001,109891.0
Alexander County,North Carolina,37,003,33210.0
Alleghany County,North Carolina,37,005,9911.0
Anson County,North Carolina,37,007,12578.0
Ashe County,North Carolina,37,009,25537.0
Avery County,North Carolina,37,011,15807.0
Beaufort County,North Carolina,37,013,33324.0
Bertie County,North Carolina,37,015,7429.0
Bladen County,North Carolina,37,017,20102.0
Brunswick County,North Carolina,37,019,96724.0
Buncombe County,North Carolina,37,021,219420.0
Burke County,North Carolina,37,023,75947.0
Cabarrus County,North Carolina,37,025,141034.0
Caldwell County,North Carolina,37,027,73184.0
Camden County,North Carolina,37,029,8383.0
Carteret County,North Carolina,37,031,60638.0
Caswell County,North Carolina,37,033,14527.0
Catawba County,North Carolina,37,035,125221.0
Chatham County,North Carolina,37,037,53264.0
Cherokee County,North Carolina,37,039,25385.0
Chowan County,North Carolina,37,041,9241.0
Clay County,North Carolina,37,043,10419.0
Cleveland County,North Carolina,37,045,73670.0
Columbus County,North Carolina,37,047,35328.0
Craven County,North Carolina,37,049,73667.0
Cumberland County,North Carolina,37,051,168501.0
Currituck County,North Carolina,37,053,22111.0
Dare County,North Carolina,37,055,31518.0
Davidson County,North Carolina,37,057,141927.0
Davie County,North Carolina,37,059,36263.0
Duplin County,North Carolina,37,061,36779.0
Durham County,North Carolina,37,063,148213.0
Edgecombe County,North Carolina,37,065,21471.0
Forsyth County,North Carolina,37,067,242474.0
Franklin County,North Carolina,37,069,41972.0
Gaston County,North Carolina,37,071,160781.0
Gates County,North Carolina,37,073,7523.0
Graham County,North Carolina,37,075,7709.0
Granville County,North Carolina,37,077,35926.0
Greene County,North Carolina,37,079,11660.0
Guilford County,North Carolina,37,081,287617.0
Halifax County,North Carolina,37,083,21402.0
Harnett County,North Carolina,37,085,84461.0
Haywood County,North Carolina,37,087,56809.0
Henderson County,North Carolina,37,089,99704.0
Hertford County,North Carolina,37,091,8672.0
Hoke County,North Carolina,37,093,23741.0
Hyde County,North Carolina,37,095,3610.0
Iredell County,North Carolina,37,097,134454.0
Jackson County,North Carolina,37,099,33999.0
Johnston County,North Carolina,37,101,139949.0
Jones County,North Carolina,37,103,6618.0
Lee County,North Carolina,37,105,41119.0
Lenoir County,North Carolina,37,107,32450.0
Lincoln County,North Carolina,37,109,71037.0
McDowell County,North Carolina,37,111,40707.0
Macon County,North Carolina,37,113,31271.0
Madison County,North Carolina,37,115,20136.0
Martin County,North Carolina,37,117,12656.0
Mecklenburg County,North Carolina,37,119,561253.0
Mitchell County,North Carolina,37,121,14808.0
Montgomery County,North Carolina,37,123,21312.0
Moore County,North Carolina,37,125,75967.0
Nash County,North Carolina,37,127,51528.0
New Hanover County,North Carolina,37,129,172714.0
Northampton County,North Carolina,37,131,8395.0
Onslow County,North Carolina,37,133,136587.0
Orange County,North Carolina,37,135,103958.0
Pamlico County,North Carolina,37,137,9762.0
Pasquotank County,North Carolina,37,139,23459.0
Pender County,North Carolina,37,141,42079.0
Perquimans County,North Carolina,37,143,9857.0
Person County,North Carolina,37,145,26999.0
Pitt County,North Carolina,37,147,101984.0
Polk County,North Carolina,37,149,18584.0
Randolph County,North Carolina,37,151,124532.0
Richmond County,North Carolina,37,153,28875.0
Robeson County,North Carolina,37,155,40564.0
Rockingham County,North Carolina,37,157,69696.0
Rowan County,North Carolina,37,159,108084.0
Rutherford County,North Carolina,37,161,57070.0
Sampson County,North Carolina,37,163,39112.0
Scotland County,North Carolina,37,165,16548.0
Stanly County,North Carolina,37,167,51433.0
Stokes County,North Carolina,37,169,43460.0
Surry County,North Carolina,37,171,67552.0
Swain County,North Carolina,37,173,9154.0
Transylvania County,North Carolina,37,175,29744.0
Tyrrell County,North Carolina,37,177,2487.0
Union County,North Carolina,37,179,172966.0
Vance County,North Carolina,37,181,19558.0
Wake County,North Carolina,37,183,660230.0
Warren County,North Carolina,37,185,8038.0
Washington County,North Carolina,37,187,5918.0
Watauga County,North Carolina,37,189,49183.0
Wayne County,North Carolina,37,191,71217.0
Wilkes County,North Carolina,37,193,62888.0
Wilson County,North Carolina,37,195,41499.0
Yadkin County,North Carolina,37,197,34703.0
Yancey County,North Carolina,37,199,16993.0
Adams County,North Dakota,38,001,2183.0
Barnes County,North Dakota,38,003,10488.0
Benson County,North Dakota,38,005,2902.0
Bottineau County,North Dakota,38,009,6233.0
Bowman County,North Dakota,38,011,3078.0
Burke County,North Dakota,38,013,2161.0
Burleigh County,North Dakota,38,015,81440.0
Cass County,North Dakota,38,017,146454.0
Cavalier County,North Dakota,38,019,3742.0
Dickey County,North Dakota,38,021,5006.0
Divide County,North Dakota,38,023,2214.0
Dunn County,North Dakota,38,025,3515.0
Eddy County,North Dakota,38,027,2211.0
Emmons County,North Dakota,38,029,3356.0
Foster County,North Dakota,38,031,3285.0
Golden Valley County,North Dakota,38,033,1776.0
Grand Forks County,North Dakota,38,035,61389.0
Grant County,North Dakota,38,037,2302.0
Griggs County,North Dakota,38,039,2255.0
Hettinger County,North Dakota,38,041,2517.0
Kidder County,North Dakota,38,043,2353.0
LaMoure County,North Dakota,38,045,4052.0
Logan County,North Dakota,38,047,1906.0
McHenry County,North Dakota,38,049,5660.0
McIntosh County,North Dakota,38,051,2669.0
McKenzie County,North Dakota,38,053,7530.0
McLean County,North Dakota,38,055,8608.0
Mercer County,North Dakota,38,057,8275.0
Morton County,North Dakota,38,059,26802.0
Mountrail County,North Dakota,38,061,6117.0
Nelson County,North Dakota,38,063,2935.0
Oliver County,North Dakota,38,065,1683.0
Pembina County,North Dakota,38,067,6835.0
Pierce County,North Dakota,38,069,4247.0
Ramsey County,North Dakota,38,071,10092.0
Ransom County,North Dakota,38,073,5301.0
Renville County,North Dakota,38,075,2519.0
Richland County,North Dakota,38,077,15338.0
Rolette County,North Dakota,38,079,2909.0
Sargent County,North Dakota,38,081,3722.0
Sheridan County,North Dakota,38,083,1314.0
Sioux County,North Dakota,38,085,617.0
Stark County,North Dakota,38,089,26517.0
Steele County,North Dakota,38,091,1972.0
Stutsman County,North Dakota,38,093,19909.0
Towner County,North Dakota,38,095,2064.0
Traill County,North Dakota,38,097,7784.0
Walsh County,North Dakota,38,099,9950.0
Ward County,North Dakota,38,101,59997.0
Wells County,North Dakota,38,103,4121.0
Williams County,North Dakota,38,105,26358.0
Adams County,Ohio,39,001,27503.0
Allen County,Ohio,39,003,87886.0
Ashland County,Ohio,39,005,51560.0
Ashtabula County,Ohio,39,007,93048.0
Athens County,Ohio,39,009,59154.0
Auglaize County,Ohio,39,011,44677.0
Belmont County,Ohio,39,013,65031.0
Brown County,Ohio,39,015,43024.0
Butler County,Ohio,39,017,320503.0
Carroll County,Ohio,39,019,27558.0
Champaign County,Ohio,39,021,37204.0
Clark County,Ohio,39,023,118001.0
Clermont County,Ohio,39,025,191010.0
Clinton County,Ohio,39,027,39655.0
Columbiana County,Ohio,39,029,100959.0
Coshocton County,Ohio,39,031,35604.0
Crawford County,Ohio,39,033,41365.0
Cuyahoga County,Ohio,39,035,803486.0
Darke County,Ohio,39,037,51124.0
Defiance County,Ohio,39,039,35577.0
Delaware County,Ohio,39,041,164974.0
Erie County,Ohio,39,043,65913.0
Fairfield County,Ohio,39,045,133366.0
Fayette County,Ohio,39,047,27181.0
Franklin County,Ohio,39,049,836912.0
Fulton County,Ohio,39,051,40030.0
Gallia County,Ohio,39,053,28863.0
Geauga County,Ohio,39,055,90818.0
Greene County,Ohio,39,057,141418.0
Guernsey County,Ohio,39,059,37981.0
Hamilton County,Ohio,39,061,552922.0
Hancock County,Ohio,39,063,70426.0
Hardin County,Ohio,39,065,30515.0
