County,State,State_FIPS,County_FIPS,white_population
Franklin County,Missouri,29,071,98448
Gasconade County,Missouri,29,073,14841
Gentry County,Missouri,29,075,6657
Greene County,Missouri,29,077,252247
Grundy County,Missouri,29,079,9956
Harrison County,Missouri,29,081,8706
Henry County,Missouri,29,083,21459
Hickory County,Missouri,29,085,8824
Holt County,Missouri,29,087,4709
Howard County,Missouri,29,089,9342
Howell County,Missouri,29,091,39042
Iron County,Missouri,29,093,10191
Jackson County,Missouri,29,095,453515
Jasper County,Missouri,29,097,106370
Jefferson County,Missouri,29,099,211034
Johnson County,Missouri,29,101,47784
Knox County,Missouri,29,103,3995
Laclede County,Missouri,29,105,34130
Lafayette County,Missouri,29,107,31472
Lawrence County,Missouri,29,109,36699
Lewis County,Missouri,29,111,9657
Lincoln County,Missouri,29,113,49836
Linn County,Missouri,29,115,12292
Livingston County,Missouri,29,117,14404
McDonald County,Missouri,29,119,20317
Macon County,Missouri,29,121,14798
Madison County,Missouri,29,123,12003
Maries County,Missouri,29,125,8874
Marion County,Missouri,29,127,26349
Mercer County,Missouri,29,129,3695
Miller County,Missouri,29,131,24012
Mississippi County,Missouri,29,133,10602
Moniteau County,Missouri,29,135,14198
Monroe County,Missouri,29,137,8425
Montgomery County,Missouri,29,139,11712
Morgan County,Missouri,29,141,19810
New Madrid County,Missouri,29,143,15379
Newton County,Missouri,29,145,52933
Nodaway County,Missouri,29,147,22175
Oregon County,Missouri,29,149,10465
Osage County,Missouri,29,151,13704
Ozark County,Missouri,29,153,9435
Pemiscot County,Missouri,29,155,13008
Perry County,Missouri,29,157,18556
Pettis County,Missouri,29,159,37782
Phelps County,Missouri,29,161,40956
Pike County,Missouri,29,163,16763
Platte County,Missouri,29,165,78483
Polk County,Missouri,29,167,29948
Pulaski County,Missouri,29,169,39868
Putnam County,Missouri,29,171,4878
Ralls County,Missouri,29,173,9897
Randolph County,Missouri,29,175,23061
Ray County,Missouri,29,177,22528
Reynolds County,Missouri,29,179,6460
Ripley County,Missouri,29,181,13635
Saint Charles County,Missouri,29,183,327981
Saint Clair County,Missouri,29,185,9299
Sainte Genevieve County,Missouri,29,186,17647
Saint Francois County,Missouri,29,187,61082
Saint Louis County,Missouri,29,189,705720
Saline County,Missouri,29,195,20139
Schuyler County,Missouri,29,197,4317
Scotland County,Missouri,29,199,4792
Scott County,Missouri,29,201,33804
Shannon County,Missouri,29,203,8112
Shelby County,Missouri,29,205,6199
Stoddard County,Missouri,29,207,29062
Stone County,Missouri,29,209,27935
Sullivan County,Missouri,29,211,6391
Taney County,Missouri,29,213,48610
Texas County,Missouri,29,215,24120
Vernon County,Missouri,29,217,20255
Warren County,Missouri,29,219,30594
Washington County,Missouri,29,221,24087
Wayne County,Missouri,29,223,13046
Webster County,Missouri,29,225,34824
Worth County,Missouri,29,227,2123
Wright County,Missouri,29,229,18092
Saint Louis City,Missouri,29,510,141594
Beaverhead County,Montana,30,001,8816
Big Horn County,Montana,30,003,4236
Blaine County,Montana,30,005,3187
Broadwater County,Montana,30,007,5325
Carbon County,Montana,30,009,9748
Carter County,Montana,30,011,1255
Cascade County,Montana,30,013,72665
Chouteau County,Montana,30,015,4469
Custer County,Montana,30,017,11217
Daniels County,Montana,30,019,1629
Dawson County,Montana,30,021,8696
Deer Lodge County,Montana,30,023,8622
Fallon County,Montana,30,025,2989
Fergus County,Montana,30,027,11122
Flathead County,Montana,30,029,87017
Gallatin County,Montana,30,031,85949
Garfield County,Montana,30,033,1076
Glacier County,Montana,30,035,4244
Granite County,Montana,30,039,3011
Hill County,Montana,30,041,11917
Jefferson County,Montana,30,043,10864
Judith Basin County,Montana,30,045,2026
Lake County,Montana,30,047,20215
Lewis and Clark County,Montana,30,049,59516
Liberty County,Montana,30,051,2246
Lincoln County,Montana,30,053,18831
McCone County,Montana,30,055,1764
Madison County,Montana,30,057,7453
Meagher County,Montana,30,059,1876
Mineral County,Montana,30,061,3994
Missoula County,Montana,30,063,101761
Musselshell County,Montana,30,065,4411
Phillips County,Montana,30,071,3636
Pondera County,Montana,30,073,5105
Powder River County,Montana,30,075,1577
Powell County,Montana,30,077,6534
Prairie County,Montana,30,079,1143
Ravalli County,Montana,30,081,38841
Richland County,Montana,30,083,9529
Roosevelt County,Montana,30,085,3836
Rosebud County,Montana,30,087,5720
Sanders County,Montana,30,089,10484
Sheridan County,Montana,30,091,3286
Silver Bow County,Montana,30,093,32503
Stillwater County,Montana,30,095,8796
Sweet Grass County,Montana,30,097,3565
Teton County,Montana,30,099,5833
Toole County,Montana,30,101,4733
Valley County,Montana,30,105,6464
Wheatland County,Montana,30,107,2096
Wibaux County,Montana,30,109,890
Yellowstone County,Montana,30,111,134147
Park County,Montana,30,067,15140
Adams County,Nebraska,31,001,29659
Antelope County,Nebraska,31,003,6564
Boone County,Nebraska,31,011,5443
Box Butte County,Nebraska,31,013,10253
Boyd County,Nebraska,31,015,1992
Brown County,Nebraska,31,017,3131
Buffalo County,Nebraska,31,019,43319
Burt County,Nebraska,31,021,6582
Butler County,Nebraska,31,023,8140
Cass County,Nebraska,31,025,24482
Cedar County,Nebraska,31,027,8714
Chase County,Nebraska,31,029,3883
Cherry County,Nebraska,31,031,5349
Cheyenne County,Nebraska,31,033,9698
Clay County,Nebraska,31,035,6343
Colfax County,Nebraska,31,037,9465
Cuming County,Nebraska,31,039,8749
Custer County,Nebraska,31,041,10650
Dakota County,Nebraska,31,043,14769
Dawes County,Nebraska,31,045,8335
Dawson County,Nebraska,31,047,19722
Deuel County,Nebraska,31,049,1936
Dixon County,Nebraska,31,051,5810
Dodge County,Nebraska,31,053,35222
Douglas County,Nebraska,31,055,405196
Dundy County,Nebraska,31,057,1981
Fillmore County,Nebraska,31,059,5692
Franklin County,Nebraska,31,061,3141
Frontier County,Nebraska,31,063,2657
Furnas County,Nebraska,31,065,4803
Gage County,Nebraska,31,067,21624
Garden County,Nebraska,31,069,1960
Garfield County,Nebraska,31,071,2078
Gosper County,Nebraska,31,073,1937
Greeley County,Nebraska,31,077,2495
Hall County,Nebraska,31,079,53936
Hamilton County,Nebraska,31,081,8950
Harlan County,Nebraska,31,083,3364
Hitchcock County,Nebraska,31,087,2848
Holt County,Nebraska,31,089,10097
Howard County,Nebraska,31,093,6181
Jefferson County,Nebraska,31,095,7437
Johnson County,Nebraska,31,097,4663
Kearney County,Nebraska,31,099,6404
Keith County,Nebraska,31,101,7948
Kimball County,Nebraska,31,105,3634
Knox County,Nebraska,31,107,7699
Lancaster County,Nebraska,31,109,253964
Lincoln County,Nebraska,31,111,34094
Madison County,Nebraska,31,119,32498
Merrick County,Nebraska,31,121,7562
Morrill County,Nebraska,31,123,4819
Nance County,Nebraska,31,125,3684
Nemaha County,Nebraska,31,127,6981
Nuckolls County,Nebraska,31,129,4420
Otoe County,Nebraska,31,131,15288
Pawnee County,Nebraska,31,133,2730
Perkins County,Nebraska,31,135,2925
Phelps County,Nebraska,31,137,8995
Pierce County,Nebraska,31,139,7099
Platte County,Nebraska,31,141,30786
Polk County,Nebraska,31,143,5216
Red Willow County,Nebraska,31,145,10692
Richardson County,Nebraska,31,147,7911
Rock County,Nebraska,31,149,1496
Saline County,Nebraska,31,151,13340
Sarpy County,Nebraska,31,153,142252
Saunders County,Nebraska,31,155,20214
Scotts Bluff County,Nebraska,31,157,34089
Seward County,Nebraska,31,159,16213
Sheridan County,Nebraska,31,161,4680
Sherman County,Nebraska,31,163,3094
Sioux County,Nebraska,31,165,1224
Stanton County,Nebraska,31,167,5854
Thayer County,Nebraska,31,169,5097
Thurston County,Nebraska,31,173,2765
Valley County,Nebraska,31,175,4240
Washington County,Nebraska,31,177,19718
Wayne County,Nebraska,31,179,9123
Webster County,Nebraska,31,181,3659
York County,Nebraska,31,185,13000
Churchill County,Nevada,32,001,20441
Clark County,Nevada,32,003,1337840
Douglas County,Nevada,32,005,42561
Elko County,Nevada,32,007,43614
Eureka County,Nevada,32,011,1672
Humboldt County,Nevada,32,013,14539
Lander County,Nevada,32,015,5285
Lincoln County,Nevada,32,017,4787
Lyon County,Nevada,32,019,45453
Mineral County,Nevada,32,021,3617
Nye County,Nevada,32,023,39416
Pershing County,Nevada,32,027,5732
Storey County,Nevada,32,029,3783
Washoe County,Nevada,32,031,345079
White Pine County,Nevada,32,033,8577
Carson City,Nevada,32,510,46852
Belknap County,New Hampshire,33,001,58087
Carroll County,New Hampshire,33,003,46531
Cheshire County,New Hampshire,33,005,74213
Coos County,New Hampshire,33,007,31875
Grafton County,New Hampshire,33,009,83441
Hillsborough County,New Hampshire,33,011,366151
Merrimack County,New Hampshire,33,013,140170
Rockingham County,New Hampshire,33,015,283117
Strafford County,New Hampshire,33,017,115715
Sullivan County,New Hampshire,33,019,42140
Atlantic County,New Jersey,34,001,180960
Bergen County,New Jersey,34,003,666754
Burlington County,New Jersey,34,005,333460
Camden County,New Jersey,34,007,332006
Cape May County,New Jersey,34,009,88060
Cumberland County,New Jersey,34,011,100432
Essex County,New Jersey,34,013,339640
Gloucester County,New Jersey,34,015,239402
Hudson County,New Jersey,34,017,355293
Hunterdon County,New Jersey,34,019,116882
Mercer County,New Jersey,34,021,232853
Middlesex County,New Jersey,34,023,509495
Monmouth County,New Jersey,34,025,525127
Morris County,New Jersey,34,027,407897
Ocean County,New Jersey,34,029,526812
Passaic County,New Jersey,34,031,329232
Salem County,New Jersey,34,033,52871
Somerset County,New Jersey,34,035,229327
Sussex County,New Jersey,34,037,139363
Union County,New Jersey,34,039,317464
Warren County,New Jersey,34,041,97693
Bernalillo County,New Mexico,35,001,462080
Catron County,New Mexico,35,003,3376
Chaves County,New Mexico,35,005,53373
Colfax County,New Mexico,35,007,10981
Curry County,New Mexico,35,009,33410
De Baca County,New Mexico,35,011,1624
Dona Ana County,New Mexico,35,013,186963
Eddy County,New Mexico,35,015,46503
Grant County,New Mexico,35,017,22602
Guadalupe County,New Mexico,35,019,3293
Hidalgo County,New Mexico,35,023,4004
Lea County,New Mexico,35,025,55487
Lincoln County,New Mexico,35,027,17297
Los Alamos County,New Mexico,35,028,15932
Luna County,New Mexico,35,029,22815
McKinley County,New Mexico,35,031,12146
Mora County,New Mexico,35,033,3672
Otero County,New Mexico,35,035,50689
Quay County,New Mexico,35,037,7713
Rio Arriba County,New Mexico,35,039,28827
Roosevelt County,New Mexico,35,041,15281
Sandoval County,New Mexico,35,043,95072
San Juan County,New Mexico,35,045,69170
San Miguel County,New Mexico,35,047,22283
Santa Fe County,New Mexico,35,049,123374
Sierra County,New Mexico,35,051,10893
Socorro County,New Mexico,35,053,14155
Taos County,New Mexico,35,055,18757
Torrance County,New Mexico,35,057,14584
Union County,New Mexico,35,059,3305
Cibola County,New Mexico,35,006,12865
Valencia County,New Mexico,35,061,49592
Albany County,New York,36,001,237873
Allegany County,New York,36,003,46960
Bronx County,New York,36,005,312055
Broome County,New York,36,007,176883
Cattaraugus County,New York,36,009,74589
Cayuga County,New York,36,011,74104
Chautauqua County,New York,36,013,125574
Chemung County,New York,36,015,79138
Chenango County,New York,36,017,48781
Clinton County,New York,36,019,75715
Columbia County,New York,36,021,57054
Cortland County,New York,36,023,46737
Delaware County,New York,36,025,45527
Dutchess County,New York,36,027,235943
Erie County,New York,36,029,736093
Essex County,New York,36,031,36708
Franklin County,New York,36,033,43360
Fulton County,New York,36,035,52865
Genesee County,New York,36,037,55716
Greene County,New York,36,039,44467
Hamilton County,New York,36,041,4692
Herkimer County,New York,36,043,62338
Jefferson County,New York,36,045,102535
Kings County,New York,36,047,1119881
Lewis County,New York,36,049,26434
Livingston County,New York,36,051,61181
Madison County,New York,36,053,69358
Monroe County,New York,36,055,570868
Montgomery County,New York,36,057,45715
Nassau County,New York,36,059,973573
New York County,New York,36,061,909145
Niagara County,New York,36,063,191753
Oneida County,New York,36,065,203928
Onondaga County,New York,36,067,380600
Ontario County,New York,36,069,101122
Orange County,New York,36,071,288487
Orleans County,New York,36,073,38500
Oswego County,New York,36,075,117371
Otsego County,New York,36,077,58869
Putnam County,New York,36,079,89418
Queens County,New York,36,081,950264
Rensselaer County,New York,36,083,140475
Richmond County,New York,36,085,354836
Rockland County,New York,36,087,226906
Saint Lawrence County,New York,36,089,104807
Saratoga County,New York,36,091,207694
Schenectady County,New York,36,093,124632
Schoharie County,New York,36,095,31271
Schuyler County,New York,36,097,17927
Seneca County,New York,36,099,32695
Steuben County,New York,36,101,94265
Suffolk County,New York,36,103,1227708
Sullivan County,New York,36,105,62970
Tioga County,New York,36,107,49443
Tompkins County,New York,36,109,84172
Ulster County,New York,36,111,160024
Warren County,New York,36,113,63459
Washington County,New York,36,115,59603
Wayne County,New York,36,117,87495
Westchester County,New York,36,119,642623
Wyoming County,New York,36,121,38432
Yates County,New York,36,123,24657
Alamance County,North Carolina,37,001,105718
Alexander County,North Carolina,37,003,32871
Alleghany County,North Carolina,37,005,10276
Anson County,North Carolina,37,007,12687
Ashe County,North Carolina,37,009,25561
Avery County,North Carolina,37,011,15503
Beaufort County,North Carolina,37,013,32475
Bertie County,North Carolina,37,015,7456
Bladen County,North Carolina,37,017,20176
Brunswick County,North Carolina,37,019,91265
Buncombe County,North Carolina,37,021,211727
Burke County,North Carolina,37,023,77635
Cabarrus County,North Carolina,37,025,139602
Caldwell County,North Carolina,37,027,74276
Camden County,North Carolina,37,029,8191
Carteret County,North Carolina,37,031,58957
Caswell County,North Carolina,37,033,14783
Catawba County,North Carolina,37,035,127427
Chatham County,North Carolina,37,037,50154
Cherokee County,North Carolina,37,039,25427
Chowan County,North Carolina,37,041,9323
Clay County,North Carolina,37,043,10169
Cleveland County,North Carolina,37,045,74895
Columbus County,North Carolina,37,047,35334
Craven County,North Carolina,37,049,72226
Cumberland County,North Carolina,37,051,165619
Currituck County,North Carolina,37,053,21443
Dare County,North Carolina,37,055,31611
Davidson County,North Carolina,37,057,139671
Davie County,North Carolina,37,059,36119
Duplin County,North Carolina,37,061,33479
Durham County,North Carolina,37,063,131635
Edgecombe County,North Carolina,37,065,21988
Forsyth County,North Carolina,37,067,229686
Franklin County,North Carolina,37,069,40547
Gaston County,North Carolina,37,071,160843
Gates County,North Carolina,37,073,7666
Graham County,North Carolina,37,075,7864
Granville County,North Carolina,37,077,36140
Greene County,North Carolina,37,079,10624
Guilford County,North Carolina,37,081,282773
Halifax County,North Carolina,37,083,21959
Harnett County,North Carolina,37,085,80169
Haywood County,North Carolina,37,087,56326
Henderson County,North Carolina,37,089,96600
Hertford County,North Carolina,37,091,8814
Hoke County,North Carolina,37,093,22299
Hyde County,North Carolina,37,095,3453
Iredell County,North Carolina,37,097,131158
Jackson County,North Carolina,37,099,33714
Johnston County,North Carolina,37,101,132547
Jones County,North Carolina,37,103,6321
Lee County,North Carolina,37,105,38505
Lenoir County,North Carolina,37,107,31686
Lincoln County,North Carolina,37,109,70721
McDowell County,North Carolina,37,111,41380
Macon County,North Carolina,37,113,31663
Madison County,North Carolina,37,115,19919
Martin County,North Carolina,37,117,12910
Mecklenburg County,North Carolina,37,119,537507
Mitchell County,North Carolina,37,121,15122
Montgomery County,North Carolina,37,123,21052
Moore County,North Carolina,37,125,72722
Nash County,North Carolina,37,127,53751
New Hanover County,North Carolina,37,129,163535
Northampton County,North Carolina,37,131,8775
Onslow County,North Carolina,37,133,131513
Orange County,North Carolina,37,135,102023
Pamlico County,North Carolina,37,137,10114
Pasquotank County,North Carolina,37,139,23357
Pender County,North Carolina,37,141,40013
Perquimans County,North Carolina,37,143,9589
Person County,North Carolina,37,145,27065
Pitt County,North Carolina,37,147,100209
Polk County,North Carolina,37,149,18768
Randolph County,North Carolina,37,151,124563
Richmond County,North Carolina,37,153,28978
Robeson County,North Carolina,37,155,41535
Rockingham County,North Carolina,37,157,70534
Rowan County,North Carolina,37,159,106969
Rutherford County,North Carolina,37,161,58319
Sampson County,North Carolina,37,163,36408
Scotland County,North Carolina,37,165,17114
Stanly County,North Carolina,37,167,51333
Stokes County,North Carolina,37,169,44254
Surry County,North Carolina,37,171,67694
Swain County,North Carolina,37,173,9447
Transylvania County,North Carolina,37,175,30233
Tyrrell County,North Carolina,37,177,2430
Union County,North Carolina,37,179,164971
Vance County,North Carolina,37,181,19115
Wake County,North Carolina,37,183,619850
Warren County,North Carolina,37,185,8011
Washington County,North Carolina,37,187,6067
Watauga County,North Carolina,37,189,48237
Wayne County,North Carolina,37,191,70278
Wilkes County,North Carolina,37,193,62652
Wilson County,North Carolina,37,195,41892
Yadkin County,North Carolina,37,197,34590
Yancey County,North Carolina,37,199,17312
Adams County,North Dakota,38,001,2269
Barnes County,North Dakota,38,003,10622
Benson County,North Dakota,38,005,2928
Bottineau County,North Dakota,38,009,6120
Bowman County,North Dakota,38,011,3066
Burke County,North Dakota,38,013,1958
Burleigh County,North Dakota,38,015,76391
Cass County,North Dakota,38,017,137444
Cavalier County,North Dakota,38,019,3858
Dickey County,North Dakota,38,021,5098
Divide County,North Dakota,38,023,2056
Dunn County,North Dakota,38,025,3110
Eddy County,North Dakota,38,027,2300
Emmons County,North Dakota,38,029,3521
Foster County,North Dakota,38,031,3325
Golden Valley County,North Dakota,38,033,1606
Grand Forks County,North Dakota,38,035,60580
Grant County,North Dakota,38,037,2253
Griggs County,North Dakota,38,039,2354
Hettinger County,North Dakota,38,041,2444
Kidder County,North Dakota,38,043,2369
LaMoure County,North Dakota,38,045,4106
Logan County,North Dakota,38,047,1970
McHenry County,North Dakota,38,049,5340
McIntosh County,North Dakota,38,051,2748
McKenzie County,North Dakota,38,053,5127
McLean County,North Dakota,38,055,8282
Mercer County,North Dakota,38,057,8070
Morton County,North Dakota,38,059,25731
Mountrail County,North Dakota,38,061,5145
Nelson County,North Dakota,38,063,3036
Oliver County,North Dakota,38,065,1805
Pembina County,North Dakota,38,067,7060
Pierce County,North Dakota,38,069,4171
Ramsey County,North Dakota,38,071,10063
Ransom County,North Dakota,38,073,5379
Renville County,North Dakota,38,075,2393
Richland County,North Dakota,38,077,15499
Rolette County,North Dakota,38,079,2887
Sargent County,North Dakota,38,081,3768
Sheridan County,North Dakota,38,083,1236
Sioux County,North Dakota,38,085,529
Stark County,North Dakota,38,089,23405
Steele County,North Dakota,38,091,1961
Stutsman County,North Dakota,38,093,20031
Towner County,North Dakota,38,095,2197
Traill County,North Dakota,38,097,7827
Walsh County,North Dakota,38,099,10337
Ward County,North Dakota,38,101,55979
Wells County,North Dakota,38,103,4147
Williams County,North Dakota,38,105,21315
Adams County,Ohio,39,001,27875
Allen County,Ohio,39,003,88630
Ashland County,Ohio,39,005,51720
Ashtabula County,Ohio,39,007,94328
Athens County,Ohio,39,009,59315
Auglaize County,Ohio,39,011,44926
Belmont County,Ohio,39,013,65828
Brown County,Ohio,39,015,43541
Butler County,Ohio,39,017,318829
Carroll County,Ohio,39,019,28252
Champaign County,Ohio,39,021,37897
Clark County,Ohio,39,023,119714
Clermont County,Ohio,39,025,189441
Clinton County,Ohio,39,027,39993
Columbiana County,Ohio,39,029,102885
Coshocton County,Ohio,39,031,35811
Crawford County,Ohio,39,033,42313
Cuyahoga County,Ohio,39,035,824432
Darke County,Ohio,39,037,51686
Defiance County,Ohio,39,039,36195
Delaware County,Ohio,39,041,156541
Erie County,Ohio,39,043,67307
Fairfield County,Ohio,39,045,131999
Fayette County,Ohio,39,047,27380
Franklin County,Ohio,39,049,818220
Fulton County,Ohio,39,051,40799
Gallia County,Ohio,39,053,29250
Geauga County,Ohio,39,055,90694
Greene County,Ohio,39,057,140174
Guernsey County,Ohio,39,059,38468
Hamilton County,Ohio,39,061,555920
Hancock County,Ohio,39,063,70460
Hardin County,Ohio,39,065,30877
Harrison County,Ohio,39,067,15170
Henry County,Ohio,39,069,27006
Highland County,Ohio,39,071,41833
Hocking County,Ohio,39,073,28604
Holmes County,Ohio,39,075,41955
Huron County,Ohio,39,077,56273
Jackson County,Ohio,39,079,32124
Jefferson County,Ohio,39,081,63625
Knox County,Ohio,39,083,58833
Lake County,Ohio,39,085,214594
Lawrence County,Ohio,39,087,59804
Licking County,Ohio,39,089,155098
Logan County,Ohio,39,091,43682
Lorain County,Ohio,39,093,255556
Lucas County,Ohio,39,095,328791
Madison County,Ohio,39,097,39247
Mahoning County,Ohio,39,099,191858
Marion County,Ohio,39,101,60324
Medina County,Ohio,39,103,165340
Meigs County,Ohio,39,105,23099
Mercer County,Ohio,39,107,39995
Miami County,Ohio,39,109,97118
Monroe County,Ohio,39,111,14434
Montgomery County,Ohio,39,113,396579
Morgan County,Ohio,39,115,14058
Morrow County,Ohio,39,117,34017
Muskingum County,Ohio,39,119,80100
Noble County,Ohio,39,121,13393
Ottawa County,Ohio,39,123,39777
Paulding County,Ohio,39,125,18728
Perry County,Ohio,39,127,35336
Pickaway County,Ohio,39,129,52498
Pike County,Ohio,39,131,27741
Portage County,Ohio,39,133,148536
Preble County,Ohio,39,135,41287
Putnam County,Ohio,39,137,33307
Richland County,Ohio,39,139,108498
Ross County,Ohio,39,141,70451
Sandusky County,Ohio,39,143,55865
Scioto County,Ohio,39,145,74648
Seneca County,Ohio,39,147,53589
Shelby County,Ohio,39,149,46963
Stark County,Ohio,39,151,333935
Summit County,Ohio,39,153,437759
Trumbull County,Ohio,39,155,187213
Tuscarawas County,Ohio,39,157,90001
Union County,Ohio,39,159,48546
Van Wert County,Ohio,39,161,27911
Vinton County,Ohio,39,163,13060
Warren County,Ohio,39,165,193666
Washington County,Ohio,39,167,59611
Wayne County,Ohio,39,169,109905
Williams County,Ohio,39,171,36407
Wood County,Ohio,39,173,116210
Wyandot County,Ohio,39,175,22074
Adair County,Oklahoma,40,001,10287
Alfalfa County,Oklahoma,40,003,4789
Atoka County,Oklahoma,40,005,10572
Beaver County,Oklahoma,40,007,4908
Beckham County,Oklahoma,40,009,19523
Blaine County,Oklahoma,40,011,8322
Bryan County,Oklahoma,40,013,31831
Caddo County,Oklahoma,40,015,18413
Canadian County,Oklahoma,40,017,96902
Carter County,Oklahoma,40,019,36560
Cherokee County,Oklahoma,40,021,25088
Choctaw County,Oklahoma,40,023,9727
Cimarron County,Oklahoma,40,025,2074
Cleveland County,Oklahoma,40,027,204939
Coal County,Oklahoma,40,029,4299
Comanche County,Oklahoma,40,031,80135
Cotton County,Oklahoma,40,033,5013
Craig County,Oklahoma,40,035,10007
Creek County,Oklahoma,40,037,55793
Custer County,Oklahoma,40,039,23011
Delaware County,Oklahoma,40,041,27896
Dewey County,Oklahoma,40,043,4254
Ellis County,Oklahoma,40,045,3908
Garfield County,Oklahoma,40,047,50923
Garvin County,Oklahoma,40,049,22819
Grady County,Oklahoma,40,051,44931
Grant County,Oklahoma,40,053,4200
Greer County,Oklahoma,40,055,5038
Harmon County,Oklahoma,40,057,1983
Harper County,Oklahoma,40,059,3528
Haskell County,Oklahoma,40,061,9487
Hughes County,Oklahoma,40,063,9367
Jackson County,Oklahoma,40,065,20407
Jefferson County,Oklahoma,40,067,5460
Johnston County,Oklahoma,40,069,7957
Kay County,Oklahoma,40,071,36991
Kingfisher County,Oklahoma,40,073,12871
Kiowa County,Oklahoma,40,075,7598
Latimer County,Oklahoma,40,077,7800
Le Flore County,Oklahoma,40,079,38116
Lincoln County,Oklahoma,40,081,29405
Logan County,Oklahoma,40,083,34385
Love County,Oklahoma,40,085,7965
McClain County,Oklahoma,40,087,29385
McCurtain County,Oklahoma,40,089,22607
McIntosh County,Oklahoma,40,091,14249
Major County,Oklahoma,40,093,6917
Marshall County,Oklahoma,40,095,11760
Mayes County,Oklahoma,40,097,28087
Murray County,Oklahoma,40,099,10349
Muskogee County,Oklahoma,40,101,43806
Noble County,Oklahoma,40,103,9718
Nowata County,Oklahoma,40,105,7304
Okfuskee County,Oklahoma,40,107,7857
Oklahoma County,Oklahoma,40,109,491985
Okmulgee County,Oklahoma,40,111,26264
Osage County,Oklahoma,40,113,31368
Ottawa County,Oklahoma,40,115,22323
Pawnee County,Oklahoma,40,117,13338
Payne County,Oklahoma,40,119,62788
Pittsburg County,Oklahoma,40,121,33374
Pontotoc County,Oklahoma,40,123,27126
Pottawatomie County,Oklahoma,40,125,53560
Pushmataha County,Oklahoma,40,127,8624
Roger Mills County,Oklahoma,40,129,3346
Rogers County,Oklahoma,40,131,66225
Seminole County,Oklahoma,40,133,17409
Sequoyah County,Oklahoma,40,135,28210
Stephens County,Oklahoma,40,137,38460
Texas County,Oklahoma,40,139,14152
Tillman County,Oklahoma,40,141,6327
Tulsa County,Oklahoma,40,143,436770
Wagoner County,Oklahoma,40,145,55906
Washington County,Oklahoma,40,147,40408
Washita County,Oklahoma,40,149,10562
Woods County,Oklahoma,40,151,7835
Woodward County,Oklahoma,40,153,18416
Baker County,Oregon,41,001,15378
Benton County,Oregon,41,003,75397
Clackamas County,Oregon,41,005,339189
Clatsop County,Oregon,41,007,33958
Columbia County,Oregon,41,009,45912
Coos County,Oregon,41,011,57000
Crook County,Oregon,41,013,19849
Curry County,Oregon,41,015,20658
Deschutes County,Oregon,41,017,148163
Douglas County,Oregon,41,019,100130
Gilliam County,Oregon,41,021,1771
Grant County,Oregon,41,023,7032
Harney County,Oregon,41,025,6845
Hood River County,Oregon,41,027,19983
Jackson County,Oregon,41,029,187279
Jefferson County,Oregon,41,031,15511
Josephine County,Oregon,41,033,77667
Klamath County,Oregon,41,035,58405
Lake County,Oregon,41,037,7114
Lane County,Oregon,41,039,314114
Lincoln County,Oregon,41,041,40666
Linn County,Oregon,41,043,106970
Malheur County,Oregon,41,045,25936
Marion County,Oregon,41,047,253676
Morrow County,Oregon,41,049,9995
Multnomah County,Oregon,41,051,578509
Polk County,Oregon,41,053,66132
Sherman County,Oregon,41,055,1764
Tillamook County,Oregon,41,057,23416
Umatilla County,Oregon,41,059,66632
Union County,Oregon,41,061,24041
Wallowa County,Oregon,41,063,6667
Wasco County,Oregon,41,065,21386
Washington County,Oregon,41,067,409015
Wheeler County,Oregon,41,069,1235
Yamhill County,Oregon,41,071,85312
Adams County,Pennsylvania,42,001,93884
Allegheny County,Pennsylvania,42,003,998821
Armstrong County,Pennsylvania,42,005,67494
Beaver County,Pennsylvania,42,007,155603
Bedford County,Pennsylvania,42,009,48747
Berks County,Pennsylvania,42,011,348705
Blair County,Pennsylvania,42,013,122432
Bradford County,Pennsylvania,42,015,61089
Bucks County,Pennsylvania,42,017,562737
Butler County,Pennsylvania,42,019,177829
Cambria County,Pennsylvania,42,021,134809
Cameron County,Pennsylvania,42,023,4972
Carbon County,Pennsylvania,42,025,62472
Centre County,Pennsylvania,42,027,137411
Chester County,Pennsylvania,42,029,436742
Clarion County,Pennsylvania,42,031,38852
Clearfield County,Pennsylvania,42,033,78262
Clinton County,Pennsylvania,42,035,37942
Columbia County,Pennsylvania,42,037,64330
Crawford County,Pennsylvania,42,039,84946
Cumberland County,Pennsylvania,42,041,214006
Dauphin County,Pennsylvania,42,043,197274
Delaware County,Pennsylvania,42,045,407100
Elk County,Pennsylvania,42,047,31438
Erie County,Pennsylvania,42,049,247864
Fayette County,Pennsylvania,42,051,127766
Forest County,Pennsylvania,42,053,6095
Franklin County,Pennsylvania,42,055,139798
Fulton County,Pennsylvania,42,057,14465
Greene County,Pennsylvania,42,059,35586
Huntingdon County,Pennsylvania,42,061,42616
Indiana County,Pennsylvania,42,063,84033
Jefferson County,Pennsylvania,42,065,44293
Juniata County,Pennsylvania,42,067,24109
Lackawanna County,Pennsylvania,42,069,200321
Lancaster County,Pennsylvania,42,071,467604
Lawrence County,Pennsylvania,42,073,85239
Lebanon County,Pennsylvania,42,075,119364
Lehigh County,Pennsylvania,42,077,284775
Luzerne County,Pennsylvania,42,079,294883
Lycoming County,Pennsylvania,42,081,107893
McKean County,Pennsylvania,42,083,41417
Mercer County,Pennsylvania,42,085,106816
Mifflin County,Pennsylvania,42,087,45674
