County,State,State_FIPS,County_FIPS,white_population
Gasconade County,Missouri,29,073,15008
Gentry County,Missouri,29,075,6673
Greene County,Missouri,29,077,247867
Grundy County,Missouri,29,079,9955
Harrison County,Missouri,29,081,8751
Henry County,Missouri,29,083,21611
Hickory County,Missouri,29,085,9257
Holt County,Missouri,29,087,4826
Howard County,Missouri,29,089,9313
Howell County,Missouri,29,091,38530
Iron County,Missouri,29,093,10280
Jackson County,Missouri,29,095,452227
Jasper County,Missouri,29,097,104783
Jefferson County,Missouri,29,099,209181
Johnson County,Missouri,29,101,46918
Knox County,Missouri,29,103,4032
Laclede County,Missouri,29,105,33902
Lafayette County,Missouri,29,107,31698
Lawrence County,Missouri,29,109,36689
Lewis County,Missouri,29,111,9666
Lincoln County,Missouri,29,113,48924
Linn County,Missouri,29,115,12508
Livingston County,Missouri,29,117,14326
McDonald County,Missouri,29,119,20249
Macon County,Missouri,29,121,14841
Madison County,Missouri,29,123,11964
Maries County,Missouri,29,125,8992
Marion County,Missouri,29,127,26346
Mercer County,Missouri,29,129,3674
Miller County,Missouri,29,131,24086
Mississippi County,Missouri,29,133,10957
Moniteau County,Missouri,29,135,14258
Monroe County,Missouri,29,137,8655
Montgomery County,Missouri,29,139,11790
Morgan County,Missouri,29,141,20035
New Madrid County,Missouri,29,143,15451
Newton County,Missouri,29,145,52188
Nodaway County,Missouri,29,147,21920
Oregon County,Missouri,29,149,10306
Osage County,Missouri,29,151,13608
Ozark County,Missouri,29,153,9444
Pemiscot County,Missouri,29,155,13185
Perry County,Missouri,29,157,18534
Pettis County,Missouri,29,159,37690
Phelps County,Missouri,29,161,40728
Pike County,Missouri,29,163,16796
Platte County,Missouri,29,165,76644
Polk County,Missouri,29,167,28035
Pulaski County,Missouri,29,169,37975
Putnam County,Missouri,29,171,4894
Ralls County,Missouri,29,173,9866
Randolph County,Missouri,29,175,23182
Ray County,Missouri,29,177,22920
Reynolds County,Missouri,29,179,6443
Ripley County,Missouri,29,181,13956
Saint Charles County,Missouri,29,183,320568
Saint Clair County,Missouri,29,185,9368
Sainte Genevieve County,Missouri,29,186,17783
Saint Francois County,Missouri,29,187,60420
Saint Louis County,Missouri,29,189,713549
Saline County,Missouri,29,195,20134
Schuyler County,Missouri,29,197,4314
Scotland County,Missouri,29,199,4799
Scott County,Missouri,29,201,34047
Shannon County,Missouri,29,203,8038
Shelby County,Missouri,29,205,6321
Stoddard County,Missouri,29,207,29325
Stone County,Missouri,29,209,27412
Sullivan County,Missouri,29,211,6255
Taney County,Missouri,29,213,46290
Texas County,Missouri,29,215,23991
Vernon County,Missouri,29,217,20246
Warren County,Missouri,29,219,29755
Washington County,Missouri,29,221,23871
Wayne County,Missouri,29,223,13014
Webster County,Missouri,29,225,34426
Worth County,Missouri,29,227,2169
Wright County,Missouri,29,229,18147
Saint Louis City,Missouri,29,510,140629
Beaverhead County,Montana,30,001,8663
Big Horn County,Montana,30,003,4123
Blaine County,Montana,30,005,3156
Broadwater County,Montana,30,007,4984
Carbon County,Montana,30,009,9746
Carter County,Montana,30,011,1267
Cascade County,Montana,30,013,72286
Chouteau County,Montana,30,015,4452
Custer County,Montana,30,017,11106
Daniels County,Montana,30,019,1570
Dawson County,Montana,30,021,8628
Deer Lodge County,Montana,30,023,8629
Fallon County,Montana,30,025,2743
Fergus County,Montana,30,027,11102
Flathead County,Montana,30,029,85561
Gallatin County,Montana,30,031,83262
Garfield County,Montana,30,033,1220
Glacier County,Montana,30,035,4213
Granite County,Montana,30,039,2953
Hill County,Montana,30,041,11825
Jefferson County,Montana,30,043,10677
Judith Basin County,Montana,30,045,1935
Lake County,Montana,30,047,20215
Lewis and Clark County,Montana,30,049,58044
Liberty County,Montana,30,051,2232
Lincoln County,Montana,30,053,18765
McCone County,Montana,30,055,1671
Madison County,Montana,30,057,7388
Meagher County,Montana,30,059,1949
Mineral County,Montana,30,061,4014
Missoula County,Montana,30,063,100221
Musselshell County,Montana,30,065,4226
Phillips County,Montana,30,071,3649
Pondera County,Montana,30,073,5049
Powder River County,Montana,30,075,1586
Powell County,Montana,30,077,6556
Prairie County,Montana,30,079,1068
Ravalli County,Montana,30,081,38591
Richland County,Montana,30,083,9132
Roosevelt County,Montana,30,085,3825
Rosebud County,Montana,30,087,5627
Sanders County,Montana,30,089,10481
Sheridan County,Montana,30,091,3293
Silver Bow County,Montana,30,093,32056
Stillwater County,Montana,30,095,8613
Sweet Grass County,Montana,30,097,3608
Teton County,Montana,30,099,5865
Toole County,Montana,30,101,4804
Valley County,Montana,30,105,6440
Wheatland County,Montana,30,107,2096
Wibaux County,Montana,30,109,1014
Yellowstone County,Montana,30,111,131086
Park County,Montana,30,067,15202
Adams County,Nebraska,31,001,29464
Antelope County,Nebraska,31,003,6642
Boone County,Nebraska,31,011,5547
Box Butte County,Nebraska,31,013,10091
Boyd County,Nebraska,31,015,2026
Brown County,Nebraska,31,017,3138
Buffalo County,Nebraska,31,019,42396
Burt County,Nebraska,31,021,6735
Butler County,Nebraska,31,023,8236
Cass County,Nebraska,31,025,24656
Cedar County,Nebraska,31,027,8820
Chase County,Nebraska,31,029,3768
Cherry County,Nebraska,31,031,5312
Cheyenne County,Nebraska,31,033,9647
Clay County,Nebraska,31,035,6361
Colfax County,Nebraska,31,037,9005
Cuming County,Nebraska,31,039,8651
Custer County,Nebraska,31,041,10763
Dakota County,Nebraska,31,043,15180
Dawes County,Nebraska,31,045,8374
Dawson County,Nebraska,31,047,18770
Deuel County,Nebraska,31,049,1907
Dixon County,Nebraska,31,051,5808
Dodge County,Nebraska,31,053,34629
Douglas County,Nebraska,31,055,397810
Dundy County,Nebraska,31,057,1916
Fillmore County,Nebraska,31,059,5743
Franklin County,Nebraska,31,061,3178
Frontier County,Nebraska,31,063,2717
Furnas County,Nebraska,31,065,4856
Gage County,Nebraska,31,067,22058
Garden County,Nebraska,31,069,2030
Garfield County,Nebraska,31,071,2014
Gosper County,Nebraska,31,073,1979
Greeley County,Nebraska,31,077,2523
Hall County,Nebraska,31,079,51133
Hamilton County,Nebraska,31,081,9055
Harlan County,Nebraska,31,083,3409
Hitchcock County,Nebraska,31,087,2859
Holt County,Nebraska,31,089,10194
Howard County,Nebraska,31,093,6211
Jefferson County,Nebraska,31,095,7573
Johnson County,Nebraska,31,097,4668
Kearney County,Nebraska,31,099,6382
Keith County,Nebraska,31,101,8057
Kimball County,Nebraska,31,105,3623
Knox County,Nebraska,31,107,7867
Lancaster County,Nebraska,31,109,249169
Lincoln County,Nebraska,31,111,33826
Madison County,Nebraska,31,119,32188
Merrick County,Nebraska,31,121,7566
Morrill County,Nebraska,31,123,4832
Nance County,Nebraska,31,125,3681
Nemaha County,Nebraska,31,127,7064
Nuckolls County,Nebraska,31,129,4441
Otoe County,Nebraska,31,131,15330
Pawnee County,Nebraska,31,133,2724
Perkins County,Nebraska,31,135,2955
Phelps County,Nebraska,31,137,8950
Pierce County,Nebraska,31,139,7180
Platte County,Nebraska,31,141,30243
Polk County,Nebraska,31,143,5280
Red Willow County,Nebraska,31,145,10696
Richardson County,Nebraska,31,147,8049
Rock County,Nebraska,31,149,1651
Saline County,Nebraska,31,151,13247
Sarpy County,Nebraska,31,153,135136
Saunders County,Nebraska,31,155,20050
Scotts Bluff County,Nebraska,31,157,32799
Seward County,Nebraska,31,159,16172
Sheridan County,Nebraska,31,161,4765
Sherman County,Nebraska,31,163,3088
Sioux County,Nebraska,31,165,1299
Stanton County,Nebraska,31,167,5958
Thayer County,Nebraska,31,169,5193
Thurston County,Nebraska,31,173,2709
Valley County,Nebraska,31,175,4250
Washington County,Nebraska,31,177,19630
Wayne County,Nebraska,31,179,9176
Webster County,Nebraska,31,181,3656
York County,Nebraska,31,185,13251
Churchill County,Nevada,32,001,21281
Clark County,Nevada,32,003,1322477
Douglas County,Nevada,32,005,43193
Elko County,Nevada,32,007,42006
Eureka County,Nevada,32,011,1628
Humboldt County,Nevada,32,013,13577
Lander County,Nevada,32,015,4947
Lincoln County,Nevada,32,017,4569
Lyon County,Nevada,32,019,45770
Mineral County,Nevada,32,021,3870
Nye County,Nevada,32,023,39182
Pershing County,Nevada,32,027,5574
Storey County,Nevada,32,029,3668
Washoe County,Nevada,32,031,329997
White Pine County,Nevada,32,033,8350
Carson City,Nevada,32,510,47102
Belknap County,New Hampshire,33,001,58245
Carroll County,New Hampshire,33,003,46665
Cheshire County,New Hampshire,33,005,74665
Coos County,New Hampshire,33,007,32522
Grafton County,New Hampshire,33,009,83055
Hillsborough County,New Hampshire,33,011,365757
Merrimack County,New Hampshire,33,013,140785
Rockingham County,New Hampshire,33,015,282343
Strafford County,New Hampshire,33,017,115138
Sullivan County,New Hampshire,33,019,42364
Atlantic County,New Jersey,34,001,179226
Bergen County,New Jersey,34,003,667878
Burlington County,New Jersey,34,005,335487
Camden County,New Jersey,34,007,336398
Cape May County,New Jersey,34,009,88555
Cumberland County,New Jersey,34,011,101800
Essex County,New Jersey,34,013,331632
Gloucester County,New Jersey,34,015,239402
Hudson County,New Jersey,34,017,348636
Hunterdon County,New Jersey,34,019,117824
Mercer County,New Jersey,34,021,236121
Middlesex County,New Jersey,34,023,497759
Monmouth County,New Jersey,34,025,522198
Morris County,New Jersey,34,027,408050
Ocean County,New Jersey,34,029,517816
Passaic County,New Jersey,34,031,305874
Salem County,New Jersey,34,033,53323
Somerset County,New Jersey,34,035,231888
Sussex County,New Jersey,34,037,140585
Union County,New Jersey,34,039,314238
Warren County,New Jersey,34,041,99320
Bernalillo County,New Mexico,35,001,449473
Catron County,New Mexico,35,003,3381
Chaves County,New Mexico,35,005,51536
Colfax County,New Mexico,35,007,11621
Curry County,New Mexico,35,009,30982
De Baca County,New Mexico,35,011,1486
Dona Ana County,New Mexico,35,013,177309
Eddy County,New Mexico,35,015,42984
Grant County,New Mexico,35,017,21646
Guadalupe County,New Mexico,35,019,2430
Hidalgo County,New Mexico,35,023,3708
Lea County,New Mexico,35,025,52683
Lincoln County,New Mexico,35,027,18286
Los Alamos County,New Mexico,35,028,16000
Luna County,New Mexico,35,029,22909
McKinley County,New Mexico,35,031,12602
Mora County,New Mexico,35,033,2986
Otero County,New Mexico,35,035,49269
Quay County,New Mexico,35,037,7349
Rio Arriba County,New Mexico,35,039,30211
Roosevelt County,New Mexico,35,041,14536
Sandoval County,New Mexico,35,043,87788
San Juan County,New Mexico,35,045,70036
San Miguel County,New Mexico,35,047,21150
Santa Fe County,New Mexico,35,049,113369
Sierra County,New Mexico,35,051,11219
Socorro County,New Mexico,35,053,13988
Taos County,New Mexico,35,055,17519
Torrance County,New Mexico,35,057,13028
Union County,New Mexico,35,059,3488
Cibola County,New Mexico,35,006,12993
Valencia County,New Mexico,35,061,45250
Albany County,New York,36,001,239946
Allegany County,New York,36,003,47388
Bronx County,New York,36,005,299048
Broome County,New York,36,007,178141
Cattaraugus County,New York,36,009,75552
Cayuga County,New York,36,011,74600
Chautauqua County,New York,36,013,126806
Chemung County,New York,36,015,79496
Chenango County,New York,36,017,49397
Clinton County,New York,36,019,76211
Columbia County,New York,36,021,57922
Cortland County,New York,36,023,47035
Delaware County,New York,36,025,45992
Dutchess County,New York,36,027,236568
Erie County,New York,36,029,741195
Essex County,New York,36,031,37002
Franklin County,New York,36,033,43438
Fulton County,New York,36,035,53174
Genesee County,New York,36,037,56346
Greene County,New York,36,039,44853
Hamilton County,New York,36,041,4741
Herkimer County,New York,36,043,62295
Jefferson County,New York,36,045,100779
Kings County,New York,36,047,1082607
Lewis County,New York,36,049,26427
Livingston County,New York,36,051,61715
Madison County,New York,36,053,69320
Monroe County,New York,36,055,573511
Montgomery County,New York,36,057,45819
Nassau County,New York,36,059,983730
New York County,New York,36,061,888905
Niagara County,New York,36,063,192991
Oneida County,New York,36,065,205844
Onondaga County,New York,36,067,381903
Ontario County,New York,36,069,99860
Orange County,New York,36,071,287914
Orleans County,New York,36,073,38831
Oswego County,New York,36,075,118109
Otsego County,New York,36,077,59377
Putnam County,New York,36,079,88916
Queens County,New York,36,081,947722
Rensselaer County,New York,36,083,140335
Richmond County,New York,36,085,351112
Rockland County,New York,36,087,228533
Saint Lawrence County,New York,36,089,104796
Saratoga County,New York,36,091,205842
Schenectady County,New York,36,093,124589
Schoharie County,New York,36,095,31593
Schuyler County,New York,36,097,17977
Seneca County,New York,36,099,32749
Steuben County,New York,36,101,94374
Suffolk County,New York,36,103,1230714
Sullivan County,New York,36,105,63910
Tioga County,New York,36,107,49924
Tompkins County,New York,36,109,83863
Ulster County,New York,36,111,160766
Warren County,New York,36,113,63700
Washington County,New York,36,115,59643
Wayne County,New York,36,117,87678
Westchester County,New York,36,119,638026
Wyoming County,New York,36,121,38258
Yates County,New York,36,123,24594
Alamance County,North Carolina,37,001,103107
Alexander County,North Carolina,37,003,32700
Alleghany County,North Carolina,37,005,10025
Anson County,North Carolina,37,007,12473
Ashe County,North Carolina,37,009,25739
Avery County,North Carolina,37,011,15652
Beaufort County,North Carolina,37,013,32075
Bertie County,North Carolina,37,015,7496
Bladen County,North Carolina,37,017,19684
Brunswick County,North Carolina,37,019,85645
Buncombe County,North Carolina,37,021,207006
Burke County,North Carolina,37,023,77371
Cabarrus County,North Carolina,37,025,134725
Caldwell County,North Carolina,37,027,73817
Camden County,North Carolina,37,029,7891
Carteret County,North Carolina,37,031,57815
Caswell County,North Carolina,37,033,14984
Catawba County,North Carolina,37,035,125454
Chatham County,North Carolina,37,037,47443
Cherokee County,North Carolina,37,039,25440
Chowan County,North Carolina,37,041,9147
Clay County,North Carolina,37,043,10055
Cleveland County,North Carolina,37,045,74684
Columbus County,North Carolina,37,047,35071
Craven County,North Carolina,37,049,69475
Cumberland County,North Carolina,37,051,162533
Currituck County,North Carolina,37,053,21103
Dare County,North Carolina,37,055,31602
Davidson County,North Carolina,37,057,138221
Davie County,North Carolina,37,059,36073
Duplin County,North Carolina,37,061,32508
Durham County,North Carolina,37,063,119759
Edgecombe County,North Carolina,37,065,22071
Forsyth County,North Carolina,37,067,218048
Franklin County,North Carolina,37,069,38922
Gaston County,North Carolina,37,071,159627
Gates County,North Carolina,37,073,7572
Graham County,North Carolina,37,075,7869
Granville County,North Carolina,37,077,34506
Greene County,North Carolina,37,079,11053
Guilford County,North Carolina,37,081,279555
Halifax County,North Carolina,37,083,22389
Harnett County,North Carolina,37,085,74933
Haywood County,North Carolina,37,087,56142
Henderson County,North Carolina,37,089,91734
Hertford County,North Carolina,37,091,8837
Hoke County,North Carolina,37,093,20484
Hyde County,North Carolina,37,095,3280
Iredell County,North Carolina,37,097,127106
Jackson County,North Carolina,37,099,32977
Johnston County,North Carolina,37,101,125392
Jones County,North Carolina,37,103,6263
Lee County,North Carolina,37,105,36402
Lenoir County,North Carolina,37,107,31339
Lincoln County,North Carolina,37,109,67927
McDowell County,North Carolina,37,111,41151
Macon County,North Carolina,37,113,31288
Madison County,North Carolina,37,115,19833
Martin County,North Carolina,37,117,12927
Mecklenburg County,North Carolina,37,119,515081
Mitchell County,North Carolina,37,121,15132
Montgomery County,North Carolina,37,123,19954
Moore County,North Carolina,37,125,69985
Nash County,North Carolina,37,127,53610
New Hanover County,North Carolina,37,129,155774
Northampton County,North Carolina,37,131,8858
Onslow County,North Carolina,37,133,123986
Orange County,North Carolina,37,135,98464
Pamlico County,North Carolina,37,137,10002
Pasquotank County,North Carolina,37,139,23237
Pender County,North Carolina,37,141,38401
Perquimans County,North Carolina,37,143,9450
Person County,North Carolina,37,145,27051
Pitt County,North Carolina,37,147,96928
Polk County,North Carolina,37,149,18703
Randolph County,North Carolina,37,151,120872
Richmond County,North Carolina,37,153,28620
Robeson County,North Carolina,37,155,41214
Rockingham County,North Carolina,37,157,70717
Rowan County,North Carolina,37,159,105558
Rutherford County,North Carolina,37,161,57884
Sampson County,North Carolina,37,163,35567
Scotland County,North Carolina,37,165,17516
Stanly County,North Carolina,37,167,50525
Stokes County,North Carolina,37,169,44414
Surry County,North Carolina,37,171,67736
Swain County,North Carolina,37,173,9415
Transylvania County,North Carolina,37,175,29833
Tyrrell County,North Carolina,37,177,2547
Union County,North Carolina,37,179,156214
Vance County,North Carolina,37,181,19239
Wake County,North Carolina,37,183,577130
Warren County,North Carolina,37,185,8036
Washington County,North Carolina,37,187,6061
Watauga County,North Carolina,37,189,47102
Wayne County,North Carolina,37,191,70835
Wilkes County,North Carolina,37,193,62447
Wilson County,North Carolina,37,195,41313
Yadkin County,North Carolina,37,197,34491
Yancey County,North Carolina,37,199,17425
Adams County,North Dakota,38,001,2254
Barnes County,North Dakota,38,003,10703
Benson County,North Dakota,38,005,3007
Bottineau County,North Dakota,38,009,6085
Bowman County,North Dakota,38,011,3055
Burke County,North Dakota,38,013,1911
Burleigh County,North Dakota,38,015,73742
Cass County,North Dakota,38,017,133357
Cavalier County,North Dakota,38,019,3982
Dickey County,North Dakota,38,021,5197
Divide County,North Dakota,38,023,2025
Dunn County,North Dakota,38,025,2961
Eddy County,North Dakota,38,027,2372
Emmons County,North Dakota,38,029,3596
Foster County,North Dakota,38,031,3417
Golden Valley County,North Dakota,38,033,1503
Grand Forks County,North Dakota,38,035,60571
Grant County,North Dakota,38,037,2391
Griggs County,North Dakota,38,039,2390
Hettinger County,North Dakota,38,041,2477
Kidder County,North Dakota,38,043,2487
LaMoure County,North Dakota,38,045,4167
Logan County,North Dakota,38,047,2001
McHenry County,North Dakota,38,049,5276
McIntosh County,North Dakota,38,051,2866
McKenzie County,North Dakota,38,053,4565
McLean County,North Dakota,38,055,8143
Mercer County,North Dakota,38,057,7971
Morton County,North Dakota,38,059,25198
Mountrail County,North Dakota,38,061,4806
Nelson County,North Dakota,38,063,3151
Oliver County,North Dakota,38,065,1774
Pembina County,North Dakota,38,067,7261
Pierce County,North Dakota,38,069,4071
Ramsey County,North Dakota,38,071,10054
Ransom County,North Dakota,38,073,5482
Renville County,North Dakota,38,075,2378
Richland County,North Dakota,38,077,15694
Rolette County,North Dakota,38,079,2963
Sargent County,North Dakota,38,081,3872
Sheridan County,North Dakota,38,083,1251
Sioux County,North Dakota,38,085,541
Stark County,North Dakota,38,089,22458
Steele County,North Dakota,38,091,1937
Stutsman County,North Dakota,38,093,20132
Towner County,North Dakota,38,095,2196
Traill County,North Dakota,38,097,7878
Walsh County,North Dakota,38,099,10542
Ward County,North Dakota,38,101,54027
Wells County,North Dakota,38,103,4141
Williams County,North Dakota,38,105,19518
Adams County,Ohio,39,001,27967
Allen County,Ohio,39,003,89096
Ashland County,Ohio,39,005,51920
Ashtabula County,Ohio,39,007,94974
Athens County,Ohio,39,009,59454
Auglaize County,Ohio,39,011,45148
Belmont County,Ohio,39,013,66176
Brown County,Ohio,39,015,43655
Butler County,Ohio,39,017,318293
Carroll County,Ohio,39,019,28422
Champaign County,Ohio,39,021,38154
Clark County,Ohio,39,023,121496
Clermont County,Ohio,39,025,187891
Clinton County,Ohio,39,027,40079
Columbiana County,Ohio,39,029,103924
Coshocton County,Ohio,39,031,36014
Crawford County,Ohio,39,033,43125
Cuyahoga County,Ohio,39,035,839588
Darke County,Ohio,39,037,51909
Defiance County,Ohio,39,039,36570
Delaware County,Ohio,39,041,149640
Erie County,Ohio,39,043,67406
Fairfield County,Ohio,39,045,130811
Fayette County,Ohio,39,047,27397
Franklin County,Ohio,39,049,810291
Fulton County,Ohio,39,051,41166
Gallia County,Ohio,39,053,29389
Geauga County,Ohio,39,055,90908
Greene County,Ohio,39,057,139383
Guernsey County,Ohio,39,059,38777
Hamilton County,Ohio,39,061,559257
Hancock County,Ohio,39,063,69580
Hardin County,Ohio,39,065,31071
Harrison County,Ohio,39,067,15288
Henry County,Ohio,39,069,27317
Highland County,Ohio,39,071,42005
Hocking County,Ohio,39,073,28585
Holmes County,Ohio,39,075,41566
Huron County,Ohio,39,077,56481
Jackson County,Ohio,39,079,32274
Jefferson County,Ohio,39,081,64419
Knox County,Ohio,39,083,58358
Lake County,Ohio,39,085,215239
Lawrence County,Ohio,39,087,60271
Licking County,Ohio,39,089,153564
Logan County,Ohio,39,091,43904
Lorain County,Ohio,39,093,254020
Lucas County,Ohio,39,095,332889
Madison County,Ohio,39,097,38960
Mahoning County,Ohio,39,099,195482
Marion County,Ohio,39,101,60491
Medina County,Ohio,39,103,163619
Meigs County,Ohio,39,105,23110
Mercer County,Ohio,39,107,40121
Miami County,Ohio,39,109,97097
Monroe County,Ohio,39,111,14489
Montgomery County,Ohio,39,113,399904
Morgan County,Ohio,39,115,14195
Morrow County,Ohio,39,117,32914
Muskingum County,Ohio,39,119,80261
Noble County,Ohio,39,121,13339
Ottawa County,Ohio,39,123,39903
Paulding County,Ohio,39,125,18805
Perry County,Ohio,39,127,35133
Pickaway County,Ohio,39,129,51851
Pike County,Ohio,39,131,27804
Portage County,Ohio,39,133,147890
Preble County,Ohio,39,135,41678
Putnam County,Ohio,39,137,33426
Richland County,Ohio,39,139,110302
Ross County,Ohio,39,141,70347
Sandusky County,Ohio,39,143,56093
Scioto County,Ohio,39,145,74634
Seneca County,Ohio,39,147,53971
Shelby County,Ohio,39,149,46984
Stark County,Ohio,39,151,335487
Summit County,Ohio,39,153,441107
Trumbull County,Ohio,39,155,189870
Tuscarawas County,Ohio,39,157,90006
Union County,Ohio,39,159,47512
Van Wert County,Ohio,39,161,28128
Vinton County,Ohio,39,163,13198
Warren County,Ohio,39,165,190000
Washington County,Ohio,39,167,60092
Wayne County,Ohio,39,169,110019
Williams County,Ohio,39,171,36939
Wood County,Ohio,39,173,116353
Wyandot County,Ohio,39,175,22101
Adair County,Oklahoma,40,001,10337
Alfalfa County,Oklahoma,40,003,5018
Atoka County,Oklahoma,40,005,10731
Beaver County,Oklahoma,40,007,5015
Beckham County,Oklahoma,40,009,19318
Blaine County,Oklahoma,40,011,8162
Bryan County,Oklahoma,40,013,31644
Caddo County,Oklahoma,40,015,18071
Canadian County,Oklahoma,40,017,91765
Carter County,Oklahoma,40,019,36295
Cherokee County,Oklahoma,40,021,24724
Choctaw County,Oklahoma,40,023,10008
Cimarron County,Oklahoma,40,025,2126
Cleveland County,Oklahoma,40,027,197394
Coal County,Oklahoma,40,029,4263
Comanche County,Oklahoma,40,031,76870
Cotton County,Oklahoma,40,033,5156
Craig County,Oklahoma,40,035,10110
Creek County,Oklahoma,40,037,55365
Custer County,Oklahoma,40,039,22018
Delaware County,Oklahoma,40,041,27937
Dewey County,Oklahoma,40,043,4232
Ellis County,Oklahoma,40,045,3866
Garfield County,Oklahoma,40,047,50338
Garvin County,Oklahoma,40,049,23270
Grady County,Oklahoma,40,051,44495
Grant County,Oklahoma,40,053,4328
Greer County,Oklahoma,40,055,4580
Harmon County,Oklahoma,40,057,1991
Harper County,Oklahoma,40,059,3435
Haskell County,Oklahoma,40,061,9412
Hughes County,Oklahoma,40,063,9337
Jackson County,Oklahoma,40,065,20416
Jefferson County,Oklahoma,40,067,5535
Johnston County,Oklahoma,40,069,8073
Kay County,Oklahoma,40,071,37613
Kingfisher County,Oklahoma,40,073,12716
Kiowa County,Oklahoma,40,075,7685
Latimer County,Oklahoma,40,077,7828
Le Flore County,Oklahoma,40,079,38377
Lincoln County,Oklahoma,40,081,29201
Logan County,Oklahoma,40,083,32673
Love County,Oklahoma,40,085,7838
McClain County,Oklahoma,40,087,28176
McCurtain County,Oklahoma,40,089,22825
McIntosh County,Oklahoma,40,091,14082
Major County,Oklahoma,40,093,6945
Marshall County,Oklahoma,40,095,11937
Mayes County,Oklahoma,40,097,28359
Murray County,Oklahoma,40,099,10486
Muskogee County,Oklahoma,40,101,43237
Noble County,Oklahoma,40,103,9796
Nowata County,Oklahoma,40,105,7382
Okfuskee County,Oklahoma,40,107,7932
Oklahoma County,Oklahoma,40,109,479350
Okmulgee County,Oklahoma,40,111,26581
Osage County,Oklahoma,40,113,30895
Ottawa County,Oklahoma,40,115,22678
Pawnee County,Oklahoma,40,117,13454
Payne County,Oklahoma,40,119,62078
Pittsburg County,Oklahoma,40,121,33641
Pontotoc County,Oklahoma,40,123,26818
Pottawatomie County,Oklahoma,40,125,53209
Pushmataha County,Oklahoma,40,127,8672
Roger Mills County,Oklahoma,40,129,3211
Rogers County,Oklahoma,40,131,65606
Seminole County,Oklahoma,40,133,17310
Sequoyah County,Oklahoma,40,135,28598
Stephens County,Oklahoma,40,137,38359
Texas County,Oklahoma,40,139,14127
Tillman County,Oklahoma,40,141,6017
Tulsa County,Oklahoma,40,143,428570
Wagoner County,Oklahoma,40,145,53805
Washington County,Oklahoma,40,147,39677
Washita County,Oklahoma,40,149,10646
Woods County,Oklahoma,40,151,7799
Woodward County,Oklahoma,40,153,18311
Baker County,Oregon,41,001,15407
Benton County,Oregon,41,003,74257
Clackamas County,Oregon,41,005,334264
Clatsop County,Oregon,41,007,33454
Columbia County,Oregon,41,009,46088
Coos County,Oregon,41,011,57577
Crook County,Oregon,41,013,20360
Curry County,Oregon,41,015,20893
Deschutes County,Oregon,41,017,144477
Douglas County,Oregon,41,019,100023
Gilliam County,Oregon,41,021,1554
Grant County,Oregon,41,023,7031
Harney County,Oregon,41,025,6836
Hood River County,Oregon,41,027,18921
Jackson County,Oregon,41,029,184822
Jefferson County,Oregon,41,031,15981
Josephine County,Oregon,41,033,76916
Klamath County,Oregon,41,035,58987
Lake County,Oregon,41,037,7181
Lane County,Oregon,41,039,309994
Lincoln County,Oregon,41,041,40632
Linn County,Oregon,41,043,104673
Malheur County,Oregon,41,045,24531
Marion County,Oregon,41,047,254254
Morrow County,Oregon,41,049,9795
Multnomah County,Oregon,41,051,558717
Polk County,Oregon,41,053,64640
Sherman County,Oregon,41,055,1755
Tillamook County,Oregon,41,057,23090
Umatilla County,Oregon,41,059,65098
Union County,Oregon,41,061,23924
Wallowa County,Oregon,41,063,6637
Wasco County,Oregon,41,065,21445
Washington County,Oregon,41,067,401846
Wheeler County,Oregon,41,069,1385
Yamhill County,Oregon,41,071,82805
Adams County,Pennsylvania,42,001,93905
Allegheny County,Pennsylvania,42,003,1003321
Armstrong County,Pennsylvania,42,005,68107
Beaver County,Pennsylvania,42,007,156869
Bedford County,Pennsylvania,42,009,49037
Berks County,Pennsylvania,42,011,344302
Blair County,Pennsylvania,42,013,122519
Bradford County,Pennsylvania,42,015,60911
Bucks County,Pennsylvania,42,017,564298
Butler County,Pennsylvania,42,019,176961
Cambria County,Pennsylvania,42,021,136759
Cameron County,Pennsylvania,42,023,5114
Carbon County,Pennsylvania,42,025,62132
Centre County,Pennsylvania,42,027,135751
Chester County,Pennsylvania,42,029,428615
Clarion County,Pennsylvania,42,031,39293
Clearfield County,Pennsylvania,42,033,78959
Clinton County,Pennsylvania,42,035,37760
Columbia County,Pennsylvania,42,037,64167
Crawford County,Pennsylvania,42,039,85835
Cumberland County,Pennsylvania,42,041,212397
Dauphin County,Pennsylvania,42,043,196732
Delaware County,Pennsylvania,42,045,411963
Elk County,Pennsylvania,42,047,32063
Erie County,Pennsylvania,42,049,248289
Fayette County,Pennsylvania,42,051,129926
Forest County,Pennsylvania,42,053,6323
Franklin County,Pennsylvania,42,055,137439
Fulton County,Pennsylvania,42,057,14538
Greene County,Pennsylvania,42,059,37125
Huntingdon County,Pennsylvania,42,061,42804
Indiana County,Pennsylvania,42,063,84495
Jefferson County,Pennsylvania,42,065,44536
Juniata County,Pennsylvania,42,067,23779
Lackawanna County,Pennsylvania,42,069,200192
Lancaster County,Pennsylvania,42,071,461689
Lawrence County,Pennsylvania,42,073,86324
Lebanon County,Pennsylvania,42,075,118633
Lehigh County,Pennsylvania,42,077,279462
Luzerne County,Pennsylvania,42,079,296697
Lycoming County,Pennsylvania,42,081,108227
McKean County,Pennsylvania,42,083,41937
Mercer County,Pennsylvania,42,085,108034
Mifflin County,Pennsylvania,42,087,45649
Monroe County,Pennsylvania,42,089,134284
