County,State,State_FIPS,County_FIPS,white_population
Franklin County,Missouri,29,071,98340
Gasconade County,Missouri,29,073,14769
Gentry County,Missouri,29,075,6649
Greene County,Missouri,29,077,254054
Grundy County,Missouri,29,079,9933
Harrison County,Missouri,29,081,8683
Henry County,Missouri,29,083,21409
Hickory County,Missouri,29,085,9223
Holt County,Missouri,29,087,4638
Howard County,Missouri,29,089,9351
Howell County,Missouri,29,091,38879
Iron County,Missouri,29,093,10101
Jackson County,Missouri,29,095,453675
Jasper County,Missouri,29,097,106266
Jefferson County,Missouri,29,099,212074
Johnson County,Missouri,29,101,48108
Knox County,Missouri,29,103,3976
Laclede County,Missouri,29,105,34179
Lafayette County,Missouri,29,107,31337
Lawrence County,Missouri,29,109,36628
Lewis County,Missouri,29,111,9629
Lincoln County,Missouri,29,113,50233
Linn County,Missouri,29,115,12133
Livingston County,Missouri,29,117,14361
McDonald County,Missouri,29,119,20469
Macon County,Missouri,29,121,14771
Madison County,Missouri,29,123,12022
Maries County,Missouri,29,125,8865
Marion County,Missouri,29,127,26350
Mercer County,Missouri,29,129,3671
Miller County,Missouri,29,131,24049
Mississippi County,Missouri,29,133,10627
Moniteau County,Missouri,29,135,14655
Monroe County,Missouri,29,137,8326
Montgomery County,Missouri,29,139,11662
Morgan County,Missouri,29,141,19695
New Madrid County,Missouri,29,143,15251
Newton County,Missouri,29,145,53133
Nodaway County,Missouri,29,147,22162
Oregon County,Missouri,29,149,10493
Osage County,Missouri,29,151,13675
Ozark County,Missouri,29,153,9406
Pemiscot County,Missouri,29,155,12893
Perry County,Missouri,29,157,18537
Pettis County,Missouri,29,159,38342
Phelps County,Missouri,29,161,41036
Pike County,Missouri,29,163,16716
Platte County,Missouri,29,165,79144
Polk County,Missouri,29,167,29894
Pulaski County,Missouri,29,169,40759
Putnam County,Missouri,29,171,4837
Ralls County,Missouri,29,173,9882
Randolph County,Missouri,29,175,22972
Ray County,Missouri,29,177,22320
Reynolds County,Missouri,29,179,6462
Ripley County,Missouri,29,181,13624
Saint Charles County,Missouri,29,183,331304
Saint Clair County,Missouri,29,185,9242
Sainte Genevieve County,Missouri,29,186,17593
Saint Francois County,Missouri,29,187,61305
Saint Louis County,Missouri,29,189,702852
Saline County,Missouri,29,195,19897
Schuyler County,Missouri,29,197,4315
Scotland County,Missouri,29,199,4837
Scott County,Missouri,29,201,33806
Shannon County,Missouri,29,203,8083
Shelby County,Missouri,29,205,6138
Stoddard County,Missouri,29,207,29007
Stone County,Missouri,29,209,29053
Sullivan County,Missouri,29,211,6144
Taney County,Missouri,29,213,49015
Texas County,Missouri,29,215,24059
Vernon County,Missouri,29,217,20263
Warren County,Missouri,29,219,30754
Washington County,Missouri,29,221,24049
Wayne County,Missouri,29,223,13035
Webster County,Missouri,29,225,34790
Worth County,Missouri,29,227,2108
Wright County,Missouri,29,229,17933
Saint Louis City,Missouri,29,510,143308
Beaverhead County,Montana,30,001,8817
Big Horn County,Montana,30,003,4321
Blaine County,Montana,30,005,3182
Broadwater County,Montana,30,007,5387
Carbon County,Montana,30,009,9813
Carter County,Montana,30,011,1224
Cascade County,Montana,30,013,72816
Chouteau County,Montana,30,015,4434
Custer County,Montana,30,017,11248
Daniels County,Montana,30,019,1686
Dawson County,Montana,30,021,8766
Deer Lodge County,Montana,30,023,8672
Fallon County,Montana,30,025,3006
Fergus County,Montana,30,027,11116
Flathead County,Montana,30,029,87406
Gallatin County,Montana,30,031,87156
Garfield County,Montana,30,033,1125
Glacier County,Montana,30,035,4336
Granite County,Montana,30,039,3024
Hill County,Montana,30,041,11920
Jefferson County,Montana,30,043,10894
Judith Basin County,Montana,30,045,2019
Lake County,Montana,30,047,20145
Lewis and Clark County,Montana,30,049,60047
Liberty County,Montana,30,051,2239
Lincoln County,Montana,30,053,18779
McCone County,Montana,30,055,1720
Madison County,Montana,30,057,7458
Meagher County,Montana,30,059,1862
Mineral County,Montana,30,061,4137
Missoula County,Montana,30,063,102205
Musselshell County,Montana,30,065,4482
Phillips County,Montana,30,071,3629
Pondera County,Montana,30,073,5090
Powder River County,Montana,30,075,1615
Powell County,Montana,30,077,6517
Prairie County,Montana,30,079,1149
Ravalli County,Montana,30,081,38781
Richland County,Montana,30,083,9792
Roosevelt County,Montana,30,085,3924
Rosebud County,Montana,30,087,5715
Sanders County,Montana,30,089,10481
Sheridan County,Montana,30,091,3297
Silver Bow County,Montana,30,093,32714
Stillwater County,Montana,30,095,8867
Sweet Grass County,Montana,30,097,3498
Teton County,Montana,30,099,5798
Toole County,Montana,30,101,4703
Valley County,Montana,30,105,6475
Wheatland County,Montana,30,107,2052
Wibaux County,Montana,30,109,928
Yellowstone County,Montana,30,111,135668
Park County,Montana,30,067,15065
Adams County,Nebraska,31,001,29563
Antelope County,Nebraska,31,003,6512
Boone County,Nebraska,31,011,5414
Box Butte County,Nebraska,31,013,10124
Boyd County,Nebraska,31,015,2051
Brown County,Nebraska,31,017,3123
Buffalo County,Nebraska,31,019,43775
Burt County,Nebraska,31,021,6423
Butler County,Nebraska,31,023,8132
Cass County,Nebraska,31,025,24396
Cedar County,Nebraska,31,027,8690
Chase County,Nebraska,31,029,3860
Cherry County,Nebraska,31,031,5139
Cheyenne County,Nebraska,31,033,9654
Clay County,Nebraska,31,035,6279
Colfax County,Nebraska,31,037,9490
Cuming County,Nebraska,31,039,8678
Custer County,Nebraska,31,041,10604
Dakota County,Nebraska,31,043,14759
Dawes County,Nebraska,31,045,8303
Dawson County,Nebraska,31,047,20535
Deuel County,Nebraska,31,049,1931
Dixon County,Nebraska,31,051,5740
Dodge County,Nebraska,31,053,35283
Douglas County,Nebraska,31,055,412154
Dundy County,Nebraska,31,057,1965
Fillmore County,Nebraska,31,059,5656
Franklin County,Nebraska,31,061,3123
Frontier County,Nebraska,31,063,2527
Furnas County,Nebraska,31,065,4792
Gage County,Nebraska,31,067,21422
Garden County,Nebraska,31,069,1910
Garfield County,Nebraska,31,071,1926
Gosper County,Nebraska,31,073,1942
Greeley County,Nebraska,31,077,2493
Hall County,Nebraska,31,079,54967
Hamilton County,Nebraska,31,081,8891
Harlan County,Nebraska,31,083,3369
Hitchcock County,Nebraska,31,087,2823
Holt County,Nebraska,31,089,10081
Howard County,Nebraska,31,093,6186
Jefferson County,Nebraska,31,095,7417
Johnson County,Nebraska,31,097,4549
Kearney County,Nebraska,31,099,6419
Keith County,Nebraska,31,101,7970
Kimball County,Nebraska,31,105,3626
Knox County,Nebraska,31,107,7635
Lancaster County,Nebraska,31,109,255532
Lincoln County,Nebraska,31,111,34173
Madison County,Nebraska,31,119,32561
Merrick County,Nebraska,31,121,7564
Morrill County,Nebraska,31,123,4778
Nance County,Nebraska,31,125,3652
Nemaha County,Nebraska,31,127,6976
Nuckolls County,Nebraska,31,129,4390
Otoe County,Nebraska,31,131,15227
Pawnee County,Nebraska,31,133,2703
Perkins County,Nebraska,31,135,2931
Phelps County,Nebraska,31,137,9008
Pierce County,Nebraska,31,139,7066
Platte County,Nebraska,31,141,30809
Polk County,Nebraska,31,143,5152
Red Willow County,Nebraska,31,145,10679
Richardson County,Nebraska,31,147,7768
Rock County,Nebraska,31,149,1376
Saline County,Nebraska,31,151,13447
Sarpy County,Nebraska,31,153,144750
Saunders County,Nebraska,31,155,20273
Scotts Bluff County,Nebraska,31,157,34161
Seward County,Nebraska,31,159,16279
Sheridan County,Nebraska,31,161,4627
Sherman County,Nebraska,31,163,3086
Sioux County,Nebraska,31,165,1200
Stanton County,Nebraska,31,167,5963
Thayer County,Nebraska,31,169,5104
Thurston County,Nebraska,31,173,2789
Valley County,Nebraska,31,175,4175
Washington County,Nebraska,31,177,19728
Wayne County,Nebraska,31,179,9072
Webster County,Nebraska,31,181,3652
York County,Nebraska,31,185,13130
Churchill County,Nevada,32,001,20247
Clark County,Nevada,32,003,1316033
Douglas County,Nevada,32,005,42189
Elko County,Nevada,32,007,44163
Eureka County,Nevada,32,011,1714
Humboldt County,Nevada,32,013,14795
Lander County,Nevada,32,015,5427
Lincoln County,Nevada,32,017,4796
Lyon County,Nevada,32,019,45432
Mineral County,Nevada,32,021,3329
Nye County,Nevada,32,023,38588
Pershing County,Nevada,32,027,5573
Storey County,Nevada,32,029,3720
Washoe County,Nevada,32,031,346755
White Pine County,Nevada,32,033,8675
Carson City,Nevada,32,510,46482
Belknap County,New Hampshire,33,001,58011
Carroll County,New Hampshire,33,003,46503
Cheshire County,New Hampshire,33,005,73839
Coos County,New Hampshire,33,007,31472
Grafton County,New Hampshire,33,009,83322
Hillsborough County,New Hampshire,33,011,365621
Merrimack County,New Hampshire,33,013,139973
Rockingham County,New Hampshire,33,015,283694
Strafford County,New Hampshire,33,017,116104
Sullivan County,New Hampshire,33,019,41865
Atlantic County,New Jersey,34,001,184166
Bergen County,New Jersey,34,003,659011
Burlington County,New Jersey,34,005,332572
Camden County,New Jersey,34,007,328064
Cape May County,New Jersey,34,009,87796
Cumberland County,New Jersey,34,011,98069
Essex County,New Jersey,34,013,336779
Gloucester County,New Jersey,34,015,239442
Hudson County,New Jersey,34,017,357072
Hunterdon County,New Jersey,34,019,116175
Mercer County,New Jersey,34,021,229433
Middlesex County,New Jersey,34,023,508506
Monmouth County,New Jersey,34,025,523186
Morris County,New Jersey,34,027,407342
Ocean County,New Jersey,34,029,530983
Passaic County,New Jersey,34,031,337688
Salem County,New Jersey,34,033,52830
Somerset County,New Jersey,34,035,227782
Sussex County,New Jersey,34,037,138451
Union County,New Jersey,34,039,316214
Warren County,New Jersey,34,041,97223
Bernalillo County,New Mexico,35,001,474615
Catron County,New Mexico,35,003,3454
Chaves County,New Mexico,35,005,52496
Colfax County,New Mexico,35,007,11247
Curry County,New Mexico,35,009,35363
De Baca County,New Mexico,35,011,1577
Dona Ana County,New Mexico,35,013,188621
Eddy County,New Mexico,35,015,47119
Grant County,New Mexico,35,017,23971
Guadalupe County,New Mexico,35,019,3701
Hidalgo County,New Mexico,35,023,4241
Lea County,New Mexico,35,025,56914
Lincoln County,New Mexico,35,027,16958
Los Alamos County,New Mexico,35,028,15804
Luna County,New Mexico,35,029,22620
McKinley County,New Mexico,35,031,12157
Mora County,New Mexico,35,033,3715
Otero County,New Mexico,35,035,50374
Quay County,New Mexico,35,037,7880
Rio Arriba County,New Mexico,35,039,27913
Roosevelt County,New Mexico,35,041,14647
Sandoval County,New Mexico,35,043,96800
San Juan County,New Mexico,35,045,68824
San Miguel County,New Mexico,35,047,20399
Santa Fe County,New Mexico,35,049,122756
Sierra County,New Mexico,35,051,10879
Socorro County,New Mexico,35,053,14227
Taos County,New Mexico,35,055,19909
Torrance County,New Mexico,35,057,14137
Union County,New Mexico,35,059,3431
Cibola County,New Mexico,35,006,12497
Valencia County,New Mexico,35,061,51221
Albany County,New York,36,001,237732
Allegany County,New York,36,003,46716
Bronx County,New York,36,005,308645
Broome County,New York,36,007,175393
Cattaraugus County,New York,36,009,73987
Cayuga County,New York,36,011,73784
Chautauqua County,New York,36,013,124843
Chemung County,New York,36,015,79190
Chenango County,New York,36,017,48365
Clinton County,New York,36,019,75448
Columbia County,New York,36,021,56760
Cortland County,New York,36,023,46385
Delaware County,New York,36,025,45170
Dutchess County,New York,36,027,235801
Erie County,New York,36,029,731926
Essex County,New York,36,031,34906
Franklin County,New York,36,033,43316
Fulton County,New York,36,035,52620
Genesee County,New York,36,037,55502
Greene County,New York,36,039,44074
Hamilton County,New York,36,041,4670
Herkimer County,New York,36,043,62154
Jefferson County,New York,36,045,102848
Kings County,New York,36,047,1124830
Lewis County,New York,36,049,26395
Livingston County,New York,36,051,60869
Madison County,New York,36,053,69154
Monroe County,New York,36,055,569984
Montgomery County,New York,36,057,45026
Nassau County,New York,36,059,963399
New York County,New York,36,061,915330
Niagara County,New York,36,063,191056
Oneida County,New York,36,065,203079
Onondaga County,New York,36,067,379351
Ontario County,New York,36,069,101360
Orange County,New York,36,071,284911
Orleans County,New York,36,073,38356
Oswego County,New York,36,075,116920
Otsego County,New York,36,077,58601
Putnam County,New York,36,079,89382
Queens County,New York,36,081,955167
Rensselaer County,New York,36,083,139931
Richmond County,New York,36,085,355183
Rockland County,New York,36,087,227418
Saint Lawrence County,New York,36,089,104822
Saratoga County,New York,36,091,208607
Schenectady County,New York,36,093,123618
Schoharie County,New York,36,095,31041
Schuyler County,New York,36,097,17871
Seneca County,New York,36,099,32660
Steuben County,New York,36,101,94092
Suffolk County,New York,36,103,1221821
Sullivan County,New York,36,105,62666
Tioga County,New York,36,107,49201
Tompkins County,New York,36,109,84191
Ulster County,New York,36,111,158953
Warren County,New York,36,113,63224
Washington County,New York,36,115,59703
Wayne County,New York,36,117,86958
Westchester County,New York,36,119,640921
Wyoming County,New York,36,121,38462
Yates County,New York,36,123,24578
Alamance County,North Carolina,37,001,106388
Alexander County,North Carolina,37,003,32954
Alleghany County,North Carolina,37,005,10175
Anson County,North Carolina,37,007,12802
Ashe County,North Carolina,37,009,25671
Avery County,North Carolina,37,011,15576
Beaufort County,North Carolina,37,013,32850
Bertie County,North Carolina,37,015,7516
Bladen County,North Carolina,37,017,20182
Brunswick County,North Carolina,37,019,92642
Buncombe County,North Carolina,37,021,214603
Burke County,North Carolina,37,023,77077
Cabarrus County,North Carolina,37,025,141557
Caldwell County,North Carolina,37,027,73930
Camden County,North Carolina,37,029,8245
Carteret County,North Carolina,37,031,59574
Caswell County,North Carolina,37,033,14679
Catawba County,North Carolina,37,035,127149
Chatham County,North Carolina,37,037,51281
Cherokee County,North Carolina,37,039,25415
Chowan County,North Carolina,37,041,9458
Clay County,North Carolina,37,043,10198
Cleveland County,North Carolina,37,045,74478
Columbus County,North Carolina,37,047,35331
Craven County,North Carolina,37,049,73419
Cumberland County,North Carolina,37,051,166915
Currituck County,North Carolina,37,053,21587
Dare County,North Carolina,37,055,31327
Davidson County,North Carolina,37,057,140662
Davie County,North Carolina,37,059,36245
Duplin County,North Carolina,37,061,33384
Durham County,North Carolina,37,063,137100
Edgecombe County,North Carolina,37,065,22102
Forsyth County,North Carolina,37,067,234728
Franklin County,North Carolina,37,069,41160
Gaston County,North Carolina,37,071,160707
Gates County,North Carolina,37,073,7671
Graham County,North Carolina,37,075,7848
Granville County,North Carolina,37,077,35788
Greene County,North Carolina,37,079,10980
Guilford County,North Carolina,37,081,283947
Halifax County,North Carolina,37,083,21860
Harnett County,North Carolina,37,085,82467
Haywood County,North Carolina,37,087,56279
Henderson County,North Carolina,37,089,98161
Hertford County,North Carolina,37,091,8842
Hoke County,North Carolina,37,093,23014
Hyde County,North Carolina,37,095,3534
Iredell County,North Carolina,37,097,132113
Jackson County,North Carolina,37,099,33823
Johnston County,North Carolina,37,101,135289
Jones County,North Carolina,37,103,6487
Lee County,North Carolina,37,105,39540
Lenoir County,North Carolina,37,107,31858
Lincoln County,North Carolina,37,109,71100
McDowell County,North Carolina,37,111,41208
Macon County,North Carolina,37,113,31506
Madison County,North Carolina,37,115,20023
Martin County,North Carolina,37,117,13003
Mecklenburg County,North Carolina,37,119,544287
Mitchell County,North Carolina,37,121,15072
Montgomery County,North Carolina,37,123,21263
Moore County,North Carolina,37,125,73973
Nash County,North Carolina,37,127,53304
New Hanover County,North Carolina,37,129,166336
Northampton County,North Carolina,37,131,8650
Onslow County,North Carolina,37,133,134964
Orange County,North Carolina,37,135,103164
Pamlico County,North Carolina,37,137,10099
Pasquotank County,North Carolina,37,139,23494
Pender County,North Carolina,37,141,40782
Perquimans County,North Carolina,37,143,9720
Person County,North Carolina,37,145,27167
Pitt County,North Carolina,37,147,101034
Polk County,North Carolina,37,149,18662
Randolph County,North Carolina,37,151,126256
Richmond County,North Carolina,37,153,28812
Robeson County,North Carolina,37,155,41696
Rockingham County,North Carolina,37,157,70144
Rowan County,North Carolina,37,159,107361
Rutherford County,North Carolina,37,161,58101
Sampson County,North Carolina,37,163,36737
Scotland County,North Carolina,37,165,16954
Stanly County,North Carolina,37,167,51243
Stokes County,North Carolina,37,169,44050
Surry County,North Carolina,37,171,67542
Swain County,North Carolina,37,173,9299
Transylvania County,North Carolina,37,175,29854
Tyrrell County,North Carolina,37,177,2625
Union County,North Carolina,37,179,167444
Vance County,North Carolina,37,181,19488
Wake County,North Carolina,37,183,635076
Warren County,North Carolina,37,185,7985
Washington County,North Carolina,37,187,6019
Watauga County,North Carolina,37,189,46818
Wayne County,North Carolina,37,191,70343
Wilkes County,North Carolina,37,193,62842
Wilson County,North Carolina,37,195,41799
Yadkin County,North Carolina,37,197,34644
Yancey County,North Carolina,37,199,17179
Adams County,North Dakota,38,001,2249
Barnes County,North Dakota,38,003,10580
Benson County,North Dakota,38,005,2923
Bottineau County,North Dakota,38,009,6195
Bowman County,North Dakota,38,011,3042
Burke County,North Dakota,38,013,2024
Burleigh County,North Dakota,38,015,77883
Cass County,North Dakota,38,017,140555
Cavalier County,North Dakota,38,019,3826
Dickey County,North Dakota,38,021,5064
Divide County,North Dakota,38,023,2112
Dunn County,North Dakota,38,025,3203
Eddy County,North Dakota,38,027,2293
Emmons County,North Dakota,38,029,3474
Foster County,North Dakota,38,031,3314
Golden Valley County,North Dakota,38,033,1630
Grand Forks County,North Dakota,38,035,60654
Grant County,North Dakota,38,037,2229
Griggs County,North Dakota,38,039,2340
Hettinger County,North Dakota,38,041,2472
Kidder County,North Dakota,38,043,2344
LaMoure County,North Dakota,38,045,4088
Logan County,North Dakota,38,047,1926
McHenry County,North Dakota,38,049,5470
McIntosh County,North Dakota,38,051,2706
McKenzie County,North Dakota,38,053,5758
McLean County,North Dakota,38,055,8391
Mercer County,North Dakota,38,057,8091
Morton County,North Dakota,38,059,26011
Mountrail County,North Dakota,38,061,5415
Nelson County,North Dakota,38,063,3012
Oliver County,North Dakota,38,065,1764
Pembina County,North Dakota,38,067,7007
Pierce County,North Dakota,38,069,4139
Ramsey County,North Dakota,38,071,10045
Ransom County,North Dakota,38,073,5342
Renville County,North Dakota,38,075,2452
Richland County,North Dakota,38,077,15358
Rolette County,North Dakota,38,079,2868
Sargent County,North Dakota,38,081,3743
Sheridan County,North Dakota,38,083,1269
Sioux County,North Dakota,38,085,558
Stark County,North Dakota,38,089,24111
Steele County,North Dakota,38,091,1944
Stutsman County,North Dakota,38,093,20072
Towner County,North Dakota,38,095,2188
Traill County,North Dakota,38,097,7831
Walsh County,North Dakota,38,099,10216
Ward County,North Dakota,38,101,57347
Wells County,North Dakota,38,103,4133
Williams County,North Dakota,38,105,22848
Adams County,Ohio,39,001,27746
Allen County,Ohio,39,003,88393
Ashland County,Ohio,39,005,51671
Ashtabula County,Ohio,39,007,94188
Athens County,Ohio,39,009,59431
Auglaize County,Ohio,39,011,44840
Belmont County,Ohio,39,013,65681
Brown County,Ohio,39,015,43463
Butler County,Ohio,39,017,320355
Carroll County,Ohio,39,019,28026
Champaign County,Ohio,39,021,37729
Clark County,Ohio,39,023,118954
Clermont County,Ohio,39,025,189895
Clinton County,Ohio,39,027,39749
Columbiana County,Ohio,39,029,102063
Coshocton County,Ohio,39,031,35669
Crawford County,Ohio,39,033,42032
Cuyahoga County,Ohio,39,035,816138
Darke County,Ohio,39,037,51507
Defiance County,Ohio,39,039,36001
Delaware County,Ohio,39,041,159666
Erie County,Ohio,39,043,66871
Fairfield County,Ohio,39,045,132447
Fayette County,Ohio,39,047,27304
Franklin County,Ohio,39,049,823640
Fulton County,Ohio,39,051,40607
Gallia County,Ohio,39,053,29191
Geauga County,Ohio,39,055,90771
Greene County,Ohio,39,057,140546
Guernsey County,Ohio,39,059,38320
Hamilton County,Ohio,39,061,555408
Hancock County,Ohio,39,063,70588
Hardin County,Ohio,39,065,30691
Harrison County,Ohio,39,067,15118
Henry County,Ohio,39,069,26909
Highland County,Ohio,39,071,41822
Hocking County,Ohio,39,073,28496
Holmes County,Ohio,39,075,42327
Huron County,Ohio,39,077,56097
Jackson County,Ohio,39,079,32013
Jefferson County,Ohio,39,081,63219
Knox County,Ohio,39,083,58922
Lake County,Ohio,39,085,213608
Lawrence County,Ohio,39,087,59613
Licking County,Ohio,39,089,155695
Logan County,Ohio,39,091,43519
Lorain County,Ohio,39,093,257603
Lucas County,Ohio,39,095,324818
Madison County,Ohio,39,097,39232
Mahoning County,Ohio,39,099,190429
Marion County,Ohio,39,101,59892
Medina County,Ohio,39,103,166043
Meigs County,Ohio,39,105,23091
Mercer County,Ohio,39,107,39841
Miami County,Ohio,39,109,97360
Monroe County,Ohio,39,111,14375
Montgomery County,Ohio,39,113,396964
Morgan County,Ohio,39,115,14020
Morrow County,Ohio,39,117,34089
Muskingum County,Ohio,39,119,79811
Noble County,Ohio,39,121,13491
Ottawa County,Ohio,39,123,39759
Paulding County,Ohio,39,125,18623
Perry County,Ohio,39,127,35288
Pickaway County,Ohio,39,129,52648
Pike County,Ohio,39,131,27678
Portage County,Ohio,39,133,150219
Preble County,Ohio,39,135,41035
Putnam County,Ohio,39,137,32929
Richland County,Ohio,39,139,107625
Ross County,Ohio,39,141,70389
Sandusky County,Ohio,39,143,55615
Scioto County,Ohio,39,145,74461
Seneca County,Ohio,39,147,53171
Shelby County,Ohio,39,149,46840
Stark County,Ohio,39,151,333437
Summit County,Ohio,39,153,436237
Trumbull County,Ohio,39,155,186070
Tuscarawas County,Ohio,39,157,89864
Union County,Ohio,39,159,48962
Van Wert County,Ohio,39,161,27753
Vinton County,Ohio,39,163,13003
Warren County,Ohio,39,165,195003
Washington County,Ohio,39,167,59396
Wayne County,Ohio,39,169,109971
Williams County,Ohio,39,171,36151
Wood County,Ohio,39,173,117326
Wyandot County,Ohio,39,175,21980
Adair County,Oklahoma,40,001,10174
Alfalfa County,Oklahoma,40,003,4747
Atoka County,Oklahoma,40,005,10464
Beaver County,Oklahoma,40,007,4864
Beckham County,Oklahoma,40,009,19494
Blaine County,Oklahoma,40,011,7966
Bryan County,Oklahoma,40,013,32107
Caddo County,Oklahoma,40,015,18552
Canadian County,Oklahoma,40,017,99039
Carter County,Oklahoma,40,019,36210
Cherokee County,Oklahoma,40,021,25058
Choctaw County,Oklahoma,40,023,9657
Cimarron County,Oklahoma,40,025,2009
Cleveland County,Oklahoma,40,027,207954
Coal County,Oklahoma,40,029,4310
Comanche County,Oklahoma,40,031,80932
Cotton County,Oklahoma,40,033,4961
Craig County,Oklahoma,40,035,9912
Creek County,Oklahoma,40,037,55992
Custer County,Oklahoma,40,039,23550
Delaware County,Oklahoma,40,041,27745
Dewey County,Oklahoma,40,043,4252
Ellis County,Oklahoma,40,045,3904
Garfield County,Oklahoma,40,047,50725
Garvin County,Oklahoma,40,049,22597
Grady County,Oklahoma,40,051,45272
Grant County,Oklahoma,40,053,4148
Greer County,Oklahoma,40,055,4956
Harmon County,Oklahoma,40,057,2026
Harper County,Oklahoma,40,059,3538
Haskell County,Oklahoma,40,061,9507
Hughes County,Oklahoma,40,063,9406
Jackson County,Oklahoma,40,065,20089
Jefferson County,Oklahoma,40,067,5419
Johnston County,Oklahoma,40,069,7976
Kay County,Oklahoma,40,071,36932
Kingfisher County,Oklahoma,40,073,13059
Kiowa County,Oklahoma,40,075,7485
Latimer County,Oklahoma,40,077,7648
Le Flore County,Oklahoma,40,079,37959
Lincoln County,Oklahoma,40,081,29460
Logan County,Oklahoma,40,083,35188
Love County,Oklahoma,40,085,8093
McClain County,Oklahoma,40,087,29660
McCurtain County,Oklahoma,40,089,22182
McIntosh County,Oklahoma,40,091,14312
Major County,Oklahoma,40,093,6843
Marshall County,Oklahoma,40,095,11682
Mayes County,Oklahoma,40,097,28065
Murray County,Oklahoma,40,099,10342
Muskogee County,Oklahoma,40,101,43544
Noble County,Oklahoma,40,103,9693
Nowata County,Oklahoma,40,105,7325
Okfuskee County,Oklahoma,40,107,7850
Oklahoma County,Oklahoma,40,109,501213
Okmulgee County,Oklahoma,40,111,26202
Osage County,Oklahoma,40,113,31423
Ottawa County,Oklahoma,40,115,22261
Pawnee County,Oklahoma,40,117,13333
Payne County,Oklahoma,40,119,63316
Pittsburg County,Oklahoma,40,121,33027
Pontotoc County,Oklahoma,40,123,27173
Pottawatomie County,Oklahoma,40,125,53543
Pushmataha County,Oklahoma,40,127,8577
Roger Mills County,Oklahoma,40,129,3364
Rogers County,Oklahoma,40,131,66321
Seminole County,Oklahoma,40,133,17411
Sequoyah County,Oklahoma,40,135,27850
Stephens County,Oklahoma,40,137,38298
Texas County,Oklahoma,40,139,14086
Tillman County,Oklahoma,40,141,6106
Tulsa County,Oklahoma,40,143,439171
Wagoner County,Oklahoma,40,145,56450
Washington County,Oklahoma,40,147,40539
Washita County,Oklahoma,40,149,10567
Woods County,Oklahoma,40,151,7858
Woodward County,Oklahoma,40,153,18686
Baker County,Oregon,41,001,15319
Benton County,Oregon,41,003,75783
Clackamas County,Oregon,41,005,341361
Clatsop County,Oregon,41,007,33885
Columbia County,Oregon,41,009,45811
Coos County,Oregon,41,011,56471
Crook County,Oregon,41,013,19528
Curry County,Oregon,41,015,20632
Deschutes County,Oregon,41,017,149607
Douglas County,Oregon,41,019,99536
Gilliam County,Oregon,41,021,1830
Grant County,Oregon,41,023,7010
Harney County,Oregon,41,025,6752
Hood River County,Oregon,41,027,20327
Jackson County,Oregon,41,029,188399
Jefferson County,Oregon,41,031,14632
Josephine County,Oregon,41,033,77729
Klamath County,Oregon,41,035,58118
Lake County,Oregon,41,037,7056
Lane County,Oregon,41,039,313762
Lincoln County,Oregon,41,041,40603
Linn County,Oregon,41,043,108295
Malheur County,Oregon,41,045,25611
Marion County,Oregon,41,047,257758
Morrow County,Oregon,41,049,9954
Multnomah County,Oregon,41,051,585524
Polk County,Oregon,41,053,66643
Sherman County,Oregon,41,055,1745
Tillamook County,Oregon,41,057,23097
Umatilla County,Oregon,41,059,66745
Union County,Oregon,41,061,24084
Wallowa County,Oregon,41,063,6658
Wasco County,Oregon,41,065,22007
Washington County,Oregon,41,067,416974
Wheeler County,Oregon,41,069,1232
Yamhill County,Oregon,41,071,86671
Adams County,Pennsylvania,42,001,94086
Allegheny County,Pennsylvania,42,003,998456
Armstrong County,Pennsylvania,42,005,67150
Beaver County,Pennsylvania,42,007,155255
Bedford County,Pennsylvania,42,009,48519
Berks County,Pennsylvania,42,011,346342
Blair County,Pennsylvania,42,013,122136
Bradford County,Pennsylvania,42,015,61131
Bucks County,Pennsylvania,42,017,561169
Butler County,Pennsylvania,42,019,178204
Cambria County,Pennsylvania,42,021,133776
Cameron County,Pennsylvania,42,023,4907
Carbon County,Pennsylvania,42,025,62410
Centre County,Pennsylvania,42,027,137980
Chester County,Pennsylvania,42,029,438698
Clarion County,Pennsylvania,42,031,38552
Clearfield County,Pennsylvania,42,033,78077
Clinton County,Pennsylvania,42,035,38071
Columbia County,Pennsylvania,42,037,64331
Crawford County,Pennsylvania,42,039,84687
Cumberland County,Pennsylvania,42,041,214719
Dauphin County,Pennsylvania,42,043,196403
Delaware County,Pennsylvania,42,045,404244
Elk County,Pennsylvania,42,047,31256
Erie County,Pennsylvania,42,049,247774
Fayette County,Pennsylvania,42,051,126802
Forest County,Pennsylvania,42,053,5888
Franklin County,Pennsylvania,42,055,140494
Fulton County,Pennsylvania,42,057,14391
Greene County,Pennsylvania,42,059,35438
Huntingdon County,Pennsylvania,42,061,42530
Indiana County,Pennsylvania,42,063,83817
Jefferson County,Pennsylvania,42,065,44201
Juniata County,Pennsylvania,42,067,24079
Lackawanna County,Pennsylvania,42,069,199677
Lancaster County,Pennsylvania,42,071,468324
Lawrence County,Pennsylvania,42,073,84514
Lebanon County,Pennsylvania,42,075,119607
Lehigh County,Pennsylvania,42,077,284482
Luzerne County,Pennsylvania,42,079,292789
Lycoming County,Pennsylvania,42,081,107755
McKean County,Pennsylvania,42,083,41204
Mercer County,Pennsylvania,42,085,106201
Mifflin County,Pennsylvania,42,087,45602
