County,State,State_FIPS,County_FIPS,high_school_and_above_percentage
Leake County,Mississippi,28,079,12.1
Lee County,Mississippi,28,081,23.5
Leflore County,Mississippi,28,083,17.9
Lincoln County,Mississippi,28,085,15.0
Lowndes County,Mississippi,28,087,23.6
Madison County,Mississippi,28,089,46.5
Marion County,Mississippi,28,091,12.9
Marshall County,Mississippi,28,093,13.1
Monroe County,Mississippi,28,095,16.5
Montgomery County,Mississippi,28,097,21.0
Neshoba County,Mississippi,28,099,14.1
Newton County,Mississippi,28,101,16.3
Noxubee County,Mississippi,28,103,12.9
Oktibbeha County,Mississippi,28,105,42.6
Panola County,Mississippi,28,107,14.4
Pearl River County,Mississippi,28,109,15.0
Perry County,Mississippi,28,111,10.6
Pike County,Mississippi,28,113,15.9
Pontotoc County,Mississippi,28,115,14.9
Prentiss County,Mississippi,28,117,12.3
Quitman County,Mississippi,28,119,11.8
Rankin County,Mississippi,28,121,29.2
Scott County,Mississippi,28,123,12.7
Sharkey County,Mississippi,28,125,21.5
Simpson County,Mississippi,28,127,13.3
Smith County,Mississippi,28,129,11.0
Stone County,Mississippi,28,131,15.0
Sunflower County,Mississippi,28,133,14.5
Tallahatchie County,Mississippi,28,135,10.1
Tate County,Mississippi,28,137,16.1
Tippah County,Mississippi,28,139,14.5
Tishomingo County,Mississippi,28,141,11.5
Tunica County,Mississippi,28,143,17.1
Union County,Mississippi,28,145,14.7
Walthall County,Mississippi,28,147,10.3
Warren County,Mississippi,28,149,22.9
Washington County,Mississippi,28,151,19.0
Wayne County,Mississippi,28,153,12.6
Webster County,Mississippi,28,155,18.1
Wilkinson County,Mississippi,28,157,14.9
Winston County,Mississippi,28,159,15.9
Yalobusha County,Mississippi,28,161,14.0
Yazoo County,Mississippi,28,163,14.3
Adair County,Missouri,29,001,31.0
Andrew County,Missouri,29,003,25.1
Atchison County,Missouri,29,005,23.3
Audrain County,Missouri,29,007,13.7
Barry County,Missouri,29,009,12.8
Barton County,Missouri,29,011,17.4
Bates County,Missouri,29,013,15.0
Benton County,Missouri,29,015,11.6
Bollinger County,Missouri,29,017,9.4
Boone County,Missouri,29,019,45.9
Buchanan County,Missouri,29,021,19.9
Butler County,Missouri,29,023,15.9
Caldwell County,Missouri,29,025,17.4
Callaway County,Missouri,29,027,21.6
Camden County,Missouri,29,029,22.0
Cape Girardeau County,Missouri,29,031,29.8
Carroll County,Missouri,29,033,17.1
Carter County,Missouri,29,035,12.3
Cass County,Missouri,29,037,25.8
Cedar County,Missouri,29,039,13.8
Chariton County,Missouri,29,041,16.4
Christian County,Missouri,29,043,27.9
Clark County,Missouri,29,045,13.2
Clay County,Missouri,29,047,31.9
Clinton County,Missouri,29,049,18.5
Cole County,Missouri,29,051,31.4
Cooper County,Missouri,29,053,20.7
Crawford County,Missouri,29,055,11.2
Dade County,Missouri,29,057,15.1
Dallas County,Missouri,29,059,12.1
Daviess County,Missouri,29,061,17.3
DeKalb County,Missouri,29,063,14.5
Dent County,Missouri,29,065,12.9
Douglas County,Missouri,29,067,9.4
Dunklin County,Missouri,29,069,12.9
Franklin County,Missouri,29,071,20.4
Gasconade County,Missouri,29,073,17.1
Gentry County,Missouri,29,075,20.0
Greene County,Missouri,29,077,30.5
Grundy County,Missouri,29,079,17.9
Harrison County,Missouri,29,081,14.5
Henry County,Missouri,29,083,15.9
Hickory County,Missouri,29,085,9.8
Holt County,Missouri,29,087,21.7
Howard County,Missouri,29,089,25.5
Howell County,Missouri,29,091,15.4
Iron County,Missouri,29,093,11.7
Jackson County,Missouri,29,095,30.2
Jasper County,Missouri,29,097,22.7
Jefferson County,Missouri,29,099,19.8
Johnson County,Missouri,29,101,28.4
Knox County,Missouri,29,103,15.9
Laclede County,Missouri,29,105,13.7
Lafayette County,Missouri,29,107,18.3
Lawrence County,Missouri,29,109,15.9
Lewis County,Missouri,29,111,14.4
Lincoln County,Missouri,29,113,15.7
Linn County,Missouri,29,115,14.8
Livingston County,Missouri,29,117,18.8
McDonald County,Missouri,29,119,12.7
Macon County,Missouri,29,121,15.3
Madison County,Missouri,29,123,12.5
Maries County,Missouri,29,125,13.6
Marion County,Missouri,29,127,20.9
Mercer County,Missouri,29,129,17.6
Miller County,Missouri,29,131,16.0
Mississippi County,Missouri,29,133,11.4
Moniteau County,Missouri,29,135,17.5
Monroe County,Missouri,29,137,14.4
Montgomery County,Missouri,29,139,12.9
Morgan County,Missouri,29,141,12.6
New Madrid County,Missouri,29,143,12.6
Newton County,Missouri,29,145,19.4
Nodaway County,Missouri,29,147,26.8
Oregon County,Missouri,29,149,12.8
Osage County,Missouri,29,151,18.8
Ozark County,Missouri,29,153,13.6
Pemiscot County,Missouri,29,155,12.0
Perry County,Missouri,29,157,16.3
Pettis County,Missouri,29,159,17.7
Phelps County,Missouri,29,161,28.7
Pike County,Missouri,29,163,15.5
Platte County,Missouri,29,165,41.5
Polk County,Missouri,29,167,20.3
Pulaski County,Missouri,29,169,25.8
Putnam County,Missouri,29,171,18.1
Ralls County,Missouri,29,173,13.2
Randolph County,Missouri,29,175,14.6
Ray County,Missouri,29,177,14.4
Reynolds County,Missouri,29,179,9.8
Ripley County,Missouri,29,181,11.9
Saint Charles County,Missouri,29,183,37.1
Saint Clair County,Missouri,29,185,13.6
Sainte Genevieve County,Missouri,29,186,15.6
Saint Francois County,Missouri,29,187,13.3
Saint Louis County,Missouri,29,189,42.8
Saline County,Missouri,29,195,18.7
Schuyler County,Missouri,29,197,14.0
Scotland County,Missouri,29,199,12.6
Scott County,Missouri,29,201,13.6
Shannon County,Missouri,29,203,14.2
Shelby County,Missouri,29,205,15.7
Stoddard County,Missouri,29,207,14.1
Stone County,Missouri,29,209,18.4
Sullivan County,Missouri,29,211,10.7
Taney County,Missouri,29,213,17.8
Texas County,Missouri,29,215,13.8
Vernon County,Missouri,29,217,17.3
Warren County,Missouri,29,219,18.7
Washington County,Missouri,29,221,8.9
Wayne County,Missouri,29,223,12.1
Webster County,Missouri,29,225,15.7
Worth County,Missouri,29,227,19.1
Wright County,Missouri,29,229,11.8
Saint Louis City,Missouri,29,510,34.1
Beaverhead County,Montana,30,001,33.0
Big Horn County,Montana,30,003,17.6
Blaine County,Montana,30,005,20.7
Broadwater County,Montana,30,007,28.6
Carbon County,Montana,30,009,31.1
Carter County,Montana,30,011,16.6
Cascade County,Montana,30,013,27.3
Chouteau County,Montana,30,015,25.6
Custer County,Montana,30,017,22.4
Daniels County,Montana,30,019,23.0
Dawson County,Montana,30,021,19.8
Deer Lodge County,Montana,30,023,17.1
Fallon County,Montana,30,025,15.9
Fergus County,Montana,30,027,29.5
Flathead County,Montana,30,029,29.1
Gallatin County,Montana,30,031,48.8
Garfield County,Montana,30,033,17.5
Glacier County,Montana,30,035,18.4
Granite County,Montana,30,039,25.0
Hill County,Montana,30,041,23.7
Jefferson County,Montana,30,043,32.9
Judith Basin County,Montana,30,045,28.3
Lake County,Montana,30,047,26.0
Lewis and Clark County,Montana,30,049,37.5
Liberty County,Montana,30,051,16.3
Lincoln County,Montana,30,053,20.4
McCone County,Montana,30,055,17.4
Madison County,Montana,30,057,30.3
Meagher County,Montana,30,059,19.6
Mineral County,Montana,30,061,15.2
Missoula County,Montana,30,063,42.6
Musselshell County,Montana,30,065,15.0
Phillips County,Montana,30,071,18.1
Pondera County,Montana,30,073,22.1
Powder River County,Montana,30,075,25.6
Powell County,Montana,30,077,18.2
Prairie County,Montana,30,079,20.5
Ravalli County,Montana,30,081,26.5
Richland County,Montana,30,083,19.7
Roosevelt County,Montana,30,085,15.5
Rosebud County,Montana,30,087,18.8
Sanders County,Montana,30,089,17.3
Sheridan County,Montana,30,091,20.8
Silver Bow County,Montana,30,093,25.9
Stillwater County,Montana,30,095,25.0
Sweet Grass County,Montana,30,097,25.4
Teton County,Montana,30,099,23.7
Toole County,Montana,30,101,14.8
Valley County,Montana,30,105,21.1
Wheatland County,Montana,30,107,17.8
Wibaux County,Montana,30,109,22.7
Yellowstone County,Montana,30,111,30.2
Park County,Montana,30,067,34.1
Adams County,Nebraska,31,001,23.5
Antelope County,Nebraska,31,003,18.6
Boone County,Nebraska,31,011,19.8
Box Butte County,Nebraska,31,013,17.4
Boyd County,Nebraska,31,015,20.2
Brown County,Nebraska,31,017,18.2
Buffalo County,Nebraska,31,019,33.6
Burt County,Nebraska,31,021,19.1
Butler County,Nebraska,31,023,18.7
Cass County,Nebraska,31,025,26.8
Cedar County,Nebraska,31,027,18.4
Chase County,Nebraska,31,029,19.4
Cherry County,Nebraska,31,031,20.1
Cheyenne County,Nebraska,31,033,26.3
Clay County,Nebraska,31,035,17.8
Colfax County,Nebraska,31,037,14.4
Cuming County,Nebraska,31,039,21.2
Custer County,Nebraska,31,041,21.7
Dakota County,Nebraska,31,043,12.6
Dawes County,Nebraska,31,045,37.0
Dawson County,Nebraska,31,047,15.8
Deuel County,Nebraska,31,049,18.1
Dixon County,Nebraska,31,051,18.8
Dodge County,Nebraska,31,053,19.0
Douglas County,Nebraska,31,055,37.9
Dundy County,Nebraska,31,057,21.1
Fillmore County,Nebraska,31,059,19.2
Franklin County,Nebraska,31,061,20.0
Frontier County,Nebraska,31,063,19.5
Furnas County,Nebraska,31,065,18.2
Gage County,Nebraska,31,067,20.3
Garden County,Nebraska,31,069,24.2
Garfield County,Nebraska,31,071,19.5
Gosper County,Nebraska,31,073,24.1
Greeley County,Nebraska,31,077,17.3
Hall County,Nebraska,31,079,19.8
Hamilton County,Nebraska,31,081,25.7
Harlan County,Nebraska,31,083,18.7
Hitchcock County,Nebraska,31,087,17.4
Holt County,Nebraska,31,089,21.0
Howard County,Nebraska,31,093,20.1
Jefferson County,Nebraska,31,095,14.7
Johnson County,Nebraska,31,097,17.3
Kearney County,Nebraska,31,099,22.3
Keith County,Nebraska,31,101,22.0
Kimball County,Nebraska,31,105,17.5
Knox County,Nebraska,31,107,20.8
Lancaster County,Nebraska,31,109,37.9
Lincoln County,Nebraska,31,111,22.2
Madison County,Nebraska,31,119,20.4
Merrick County,Nebraska,31,121,17.6
Morrill County,Nebraska,31,123,18.9
Nance County,Nebraska,31,125,18.3
Nemaha County,Nebraska,31,127,28.0
Nuckolls County,Nebraska,31,129,19.1
Otoe County,Nebraska,31,131,21.4
Pawnee County,Nebraska,31,133,15.9
Perkins County,Nebraska,31,135,22.9
Phelps County,Nebraska,31,137,26.0
Pierce County,Nebraska,31,139,22.5
Platte County,Nebraska,31,141,21.5
Polk County,Nebraska,31,143,20.9
Red Willow County,Nebraska,31,145,18.7
Richardson County,Nebraska,31,147,19.4
Rock County,Nebraska,31,149,18.9
Saline County,Nebraska,31,151,13.4
Sarpy County,Nebraska,31,153,39.5
Saunders County,Nebraska,31,155,26.5
Scotts Bluff County,Nebraska,31,157,22.1
Seward County,Nebraska,31,159,28.1
Sheridan County,Nebraska,31,161,25.8
Sherman County,Nebraska,31,163,18.3
Sioux County,Nebraska,31,165,26.6
Stanton County,Nebraska,31,167,17.6
Thayer County,Nebraska,31,169,20.7
Thurston County,Nebraska,31,173,16.0
Valley County,Nebraska,31,175,20.3
Washington County,Nebraska,31,177,30.8
Wayne County,Nebraska,31,179,32.4
Webster County,Nebraska,31,181,22.8
York County,Nebraska,31,185,28.1
Churchill County,Nevada,32,001,18.3
Clark County,Nevada,32,003,23.3
Douglas County,Nevada,32,005,27.2
Elko County,Nevada,32,007,17.7
Eureka County,Nevada,32,011,13.5
Humboldt County,Nevada,32,013,15.2
Lander County,Nevada,32,015,13.3
Lincoln County,Nevada,32,017,21.7
Lyon County,Nevada,32,019,14.7
Mineral County,Nevada,32,021,14.0
Nye County,Nevada,32,023,11.5
Pershing County,Nevada,32,027,13.7
Storey County,Nevada,32,029,22.9
Washoe County,Nevada,32,031,29.8
White Pine County,Nevada,32,033,14.6
Carson City,Nevada,32,510,21.6
Belknap County,New Hampshire,33,001,31.5
Carroll County,New Hampshire,33,003,34.0
Cheshire County,New Hampshire,33,005,32.6
Coos County,New Hampshire,33,007,18.3
Grafton County,New Hampshire,33,009,39.3
Hillsborough County,New Hampshire,33,011,36.5
Merrimack County,New Hampshire,33,013,35.2
Rockingham County,New Hampshire,33,015,40.6
Strafford County,New Hampshire,33,017,35.7
Sullivan County,New Hampshire,33,019,25.9
Atlantic County,New Jersey,34,001,26.6
Bergen County,New Jersey,34,003,47.9
Burlington County,New Jersey,34,005,36.8
Camden County,New Jersey,34,007,31.1
Cape May County,New Jersey,34,009,31.3
Cumberland County,New Jersey,34,011,14.4
Essex County,New Jersey,34,013,34.0
Gloucester County,New Jersey,34,015,31.0
Hudson County,New Jersey,34,017,39.3
Hunterdon County,New Jersey,34,019,50.7
Mercer County,New Jersey,34,021,41.5
Middlesex County,New Jersey,34,023,42.0
Monmouth County,New Jersey,34,025,44.0
Morris County,New Jersey,34,027,52.6
Ocean County,New Jersey,34,029,28.4
Passaic County,New Jersey,34,031,27.0
Salem County,New Jersey,34,033,21.0
Somerset County,New Jersey,34,035,53.1
Sussex County,New Jersey,34,037,34.4
Union County,New Jersey,34,039,34.1
Warren County,New Jersey,34,041,31.7
Bernalillo County,New Mexico,35,001,33.4
Catron County,New Mexico,35,003,25.8
Chaves County,New Mexico,35,005,19.0
Colfax County,New Mexico,35,007,20.5
Curry County,New Mexico,35,009,19.9
De Baca County,New Mexico,35,011,10.4
Dona Ana County,New Mexico,35,013,27.4
Eddy County,New Mexico,35,015,16.2
Grant County,New Mexico,35,017,27.0
Guadalupe County,New Mexico,35,019,13.1
Hidalgo County,New Mexico,35,023,14.4
Lea County,New Mexico,35,025,13.1
Lincoln County,New Mexico,35,027,29.6
Los Alamos County,New Mexico,35,028,65.5
Luna County,New Mexico,35,029,14.1
McKinley County,New Mexico,35,031,10.8
Mora County,New Mexico,35,033,12.7
Otero County,New Mexico,35,035,18.3
Quay County,New Mexico,35,037,15.4
Rio Arriba County,New Mexico,35,039,18.5
Roosevelt County,New Mexico,35,041,24.5
Sandoval County,New Mexico,35,043,30.1
San Juan County,New Mexico,35,045,14.6
San Miguel County,New Mexico,35,047,19.6
Santa Fe County,New Mexico,35,049,41.4
Sierra County,New Mexico,35,051,19.2
Socorro County,New Mexico,35,053,19.5
Taos County,New Mexico,35,055,27.7
Torrance County,New Mexico,35,057,17.7
Union County,New Mexico,35,059,15.9
Cibola County,New Mexico,35,006,12.4
Valencia County,New Mexico,35,061,16.3
Albany County,New York,36,001,40.5
Allegany County,New York,36,003,19.8
Bronx County,New York,36,005,19.4
Broome County,New York,36,007,28.0
Cattaraugus County,New York,36,009,18.9
Cayuga County,New York,36,011,22.4
Chautauqua County,New York,36,013,21.2
Chemung County,New York,36,015,25.1
Chenango County,New York,36,017,18.6
Clinton County,New York,36,019,21.9
Columbia County,New York,36,021,30.1
Cortland County,New York,36,023,26.0
Delaware County,New York,36,025,21.6
Dutchess County,New York,36,027,34.6
Erie County,New York,36,029,32.9
Essex County,New York,36,031,26.7
Franklin County,New York,36,033,18.7
Fulton County,New York,36,035,17.7
Genesee County,New York,36,037,21.4
Greene County,New York,36,039,22.0
Hamilton County,New York,36,041,20.0
Herkimer County,New York,36,043,20.7
Jefferson County,New York,36,045,21.4
Kings County,New York,36,047,35.2
Lewis County,New York,36,049,16.3
Livingston County,New York,36,051,23.7
Madison County,New York,36,053,27.0
Monroe County,New York,36,055,37.1
Montgomery County,New York,36,057,17.0
Nassau County,New York,36,059,44.4
New York County,New York,36,061,60.7
Niagara County,New York,36,063,23.5
Oneida County,New York,36,065,23.9
Onondaga County,New York,36,067,35.0
Ontario County,New York,36,069,33.7
Orange County,New York,36,071,29.5
Orleans County,New York,36,073,15.9
Oswego County,New York,36,075,18.3
Otsego County,New York,36,077,29.6
Putnam County,New York,36,079,38.5
Queens County,New York,36,081,30.8
Rensselaer County,New York,36,083,29.8
Richmond County,New York,36,085,32.1
Rockland County,New York,36,087,40.4
Saint Lawrence County,New York,36,089,23.1
Saratoga County,New York,36,091,40.4
Schenectady County,New York,36,093,30.8
Schoharie County,New York,36,095,21.6
Schuyler County,New York,36,097,22.1
Seneca County,New York,36,099,20.5
Steuben County,New York,36,101,22.6
Suffolk County,New York,36,103,35.0
Sullivan County,New York,36,105,23.4
Tioga County,New York,36,107,24.7
Tompkins County,New York,36,109,52.6
Ulster County,New York,36,111,31.4
Warren County,New York,36,113,29.3
Washington County,New York,36,115,19.8
Wayne County,New York,36,117,21.7
Westchester County,New York,36,119,47.7
Wyoming County,New York,36,121,15.4
Yates County,New York,36,123,23.9
Alamance County,North Carolina,37,001,22.9
Alexander County,North Carolina,37,003,13.9
Alleghany County,North Carolina,37,005,18.7
Anson County,North Carolina,37,007,9.2
Ashe County,North Carolina,37,009,19.5
Avery County,North Carolina,37,011,20.2
Beaufort County,North Carolina,37,013,19.6
Bertie County,North Carolina,37,015,12.3
Bladen County,North Carolina,37,017,14.5
Brunswick County,North Carolina,37,019,28.0
Buncombe County,North Carolina,37,021,38.5
Burke County,North Carolina,37,023,16.7
Cabarrus County,North Carolina,37,025,30.0
Caldwell County,North Carolina,37,027,14.8
Camden County,North Carolina,37,029,18.1
Carteret County,North Carolina,37,031,26.7
Caswell County,North Carolina,37,033,13.7
Catawba County,North Carolina,37,035,21.5
Chatham County,North Carolina,37,037,40.1
Cherokee County,North Carolina,37,039,19.2
Chowan County,North Carolina,37,041,19.0
Clay County,North Carolina,37,043,23.1
Cleveland County,North Carolina,37,045,16.5
Columbus County,North Carolina,37,047,12.5
Craven County,North Carolina,37,049,24.3
Cumberland County,North Carolina,37,051,24.3
Currituck County,North Carolina,37,053,22.9
Dare County,North Carolina,37,055,29.8
Davidson County,North Carolina,37,057,18.1
Davie County,North Carolina,37,059,23.0
Duplin County,North Carolina,37,061,10.8
Durham County,North Carolina,37,063,47.3
Edgecombe County,North Carolina,37,065,11.6
Forsyth County,North Carolina,37,067,33.8
Franklin County,North Carolina,37,069,21.0
Gaston County,North Carolina,37,071,20.5
Gates County,North Carolina,37,073,15.7
Graham County,North Carolina,37,075,14.2
Granville County,North Carolina,37,077,21.0
Greene County,North Carolina,37,079,9.8
Guilford County,North Carolina,37,081,34.9
Halifax County,North Carolina,37,083,14.0
Harnett County,North Carolina,37,085,20.3
Haywood County,North Carolina,37,087,24.3
Henderson County,North Carolina,37,089,31.2
Hertford County,North Carolina,37,091,15.3
Hoke County,North Carolina,37,093,18.3
Hyde County,North Carolina,37,095,7.2
Iredell County,North Carolina,37,097,26.9
Jackson County,North Carolina,37,099,30.5
Johnston County,North Carolina,37,101,21.7
Jones County,North Carolina,37,103,14.2
Lee County,North Carolina,37,105,21.2
Lenoir County,North Carolina,37,107,13.5
Lincoln County,North Carolina,37,109,20.2
McDowell County,North Carolina,37,111,15.9
Macon County,North Carolina,37,113,22.2
Madison County,North Carolina,37,115,25.9
Martin County,North Carolina,37,117,15.8
Mecklenburg County,North Carolina,37,119,44.1
Mitchell County,North Carolina,37,121,18.1
Montgomery County,North Carolina,37,123,14.0
Moore County,North Carolina,37,125,36.0
Nash County,North Carolina,37,127,20.3
New Hanover County,North Carolina,37,129,38.9
Northampton County,North Carolina,37,131,12.8
Onslow County,North Carolina,37,133,20.2
Orange County,North Carolina,37,135,57.6
Pamlico County,North Carolina,37,137,19.4
Pasquotank County,North Carolina,37,139,20.4
Pender County,North Carolina,37,141,25.6
Perquimans County,North Carolina,37,143,19.7
Person County,North Carolina,37,145,15.3
Pitt County,North Carolina,37,147,30.9
Polk County,North Carolina,37,149,31.9
Randolph County,North Carolina,37,151,15.3
Richmond County,North Carolina,37,153,14.3
Robeson County,North Carolina,37,155,12.8
Rockingham County,North Carolina,37,157,14.7
Rowan County,North Carolina,37,159,18.4
Rutherford County,North Carolina,37,161,17.3
Sampson County,North Carolina,37,163,12.5
Scotland County,North Carolina,37,165,15.9
Stanly County,North Carolina,37,167,16.5
Stokes County,North Carolina,37,169,13.9
Surry County,North Carolina,37,171,16.5
Swain County,North Carolina,37,173,15.0
Transylvania County,North Carolina,37,175,29.9
Tyrrell County,North Carolina,37,177,7.6
Union County,North Carolina,37,179,34.0
Vance County,North Carolina,37,181,12.1
Wake County,North Carolina,37,183,51.0
Warren County,North Carolina,37,185,15.8
Washington County,North Carolina,37,187,9.1
Watauga County,North Carolina,37,189,41.7
Wayne County,North Carolina,37,191,19.7
Wilkes County,North Carolina,37,193,15.4
Wilson County,North Carolina,37,195,18.8
Yadkin County,North Carolina,37,197,12.0
Yancey County,North Carolina,37,199,19.7
Adams County,North Dakota,38,001,27.4
Barnes County,North Dakota,38,003,25.8
Benson County,North Dakota,38,005,15.4
Bottineau County,North Dakota,38,009,21.9
Bowman County,North Dakota,38,011,24.5
Burke County,North Dakota,38,013,20.1
Burleigh County,North Dakota,38,015,35.1
Cass County,North Dakota,38,017,38.3
Cavalier County,North Dakota,38,019,18.8
Dickey County,North Dakota,38,021,27.6
Divide County,North Dakota,38,023,19.4
Dunn County,North Dakota,38,025,23.0
Eddy County,North Dakota,38,027,23.3
Emmons County,North Dakota,38,029,15.5
Foster County,North Dakota,38,031,23.7
Golden Valley County,North Dakota,38,033,22.0
Grand Forks County,North Dakota,38,035,34.0
Grant County,North Dakota,38,037,18.2
Griggs County,North Dakota,38,039,22.6
Hettinger County,North Dakota,38,041,14.5
Kidder County,North Dakota,38,043,19.2
LaMoure County,North Dakota,38,045,23.2
Logan County,North Dakota,38,047,13.7
McHenry County,North Dakota,38,049,19.6
McIntosh County,North Dakota,38,051,17.2
McKenzie County,North Dakota,38,053,25.3
McLean County,North Dakota,38,055,18.7
Mercer County,North Dakota,38,057,22.7
Morton County,North Dakota,38,059,26.1
Mountrail County,North Dakota,38,061,21.7
Nelson County,North Dakota,38,063,20.5
Oliver County,North Dakota,38,065,19.6
Pembina County,North Dakota,38,067,20.2
Pierce County,North Dakota,38,069,15.8
Ramsey County,North Dakota,38,071,24.7
Ransom County,North Dakota,38,073,19.1
Renville County,North Dakota,38,075,16.2
Richland County,North Dakota,38,077,22.2
Rolette County,North Dakota,38,079,20.7
Sargent County,North Dakota,38,081,18.6
Sheridan County,North Dakota,38,083,14.1
Sioux County,North Dakota,38,085,17.3
Stark County,North Dakota,38,089,23.8
Steele County,North Dakota,38,091,25.6
Stutsman County,North Dakota,38,093,24.0
Towner County,North Dakota,38,095,18.1
Traill County,North Dakota,38,097,26.1
Walsh County,North Dakota,38,099,16.8
Ward County,North Dakota,38,101,27.9
Wells County,North Dakota,38,103,22.9
Williams County,North Dakota,38,105,22.6
Adams County,Ohio,39,001,12.1
Allen County,Ohio,39,003,17.7
Ashland County,Ohio,39,005,20.2
Ashtabula County,Ohio,39,007,13.4
Athens County,Ohio,39,009,29.6
Auglaize County,Ohio,39,011,18.5
Belmont County,Ohio,39,013,16.1
Brown County,Ohio,39,015,12.8
Butler County,Ohio,39,017,29.6
Carroll County,Ohio,39,019,12.3
Champaign County,Ohio,39,021,16.1
Clark County,Ohio,39,023,18.6
Clermont County,Ohio,39,025,28.3
Clinton County,Ohio,39,027,17.5
Columbiana County,Ohio,39,029,13.9
Coshocton County,Ohio,39,031,12.6
Crawford County,Ohio,39,033,14.7
Cuyahoga County,Ohio,39,035,31.5
Darke County,Ohio,39,037,14.2
Defiance County,Ohio,39,039,16.2
Delaware County,Ohio,39,041,53.8
Erie County,Ohio,39,043,22.4
Fairfield County,Ohio,39,045,26.6
Fayette County,Ohio,39,047,15.8
Franklin County,Ohio,39,049,38.7
Fulton County,Ohio,39,051,17.3
Gallia County,Ohio,39,053,16.2
Geauga County,Ohio,39,055,38.0
Greene County,Ohio,39,057,38.8
Guernsey County,Ohio,39,059,13.9
Hamilton County,Ohio,39,061,36.3
Hancock County,Ohio,39,063,27.1
Hardin County,Ohio,39,065,15.5
Harrison County,Ohio,39,067,10.9
Henry County,Ohio,39,069,17.4
Highland County,Ohio,39,071,12.3
Hocking County,Ohio,39,073,14.1
Holmes County,Ohio,39,075,8.5
Huron County,Ohio,39,077,13.7
Jackson County,Ohio,39,079,15.8
Jefferson County,Ohio,39,081,14.9
Knox County,Ohio,39,083,22.7
Lake County,Ohio,39,085,27.2
Lawrence County,Ohio,39,087,14.5
Licking County,Ohio,39,089,24.6
Logan County,Ohio,39,091,15.1
Lorain County,Ohio,39,093,23.7
Lucas County,Ohio,39,095,25.6
Madison County,Ohio,39,097,16.7
Mahoning County,Ohio,39,099,23.2
Marion County,Ohio,39,101,13.5
Medina County,Ohio,39,103,32.1
Meigs County,Ohio,39,105,13.0
Mercer County,Ohio,39,107,16.6
Miami County,Ohio,39,109,21.0
Monroe County,Ohio,39,111,11.4
Montgomery County,Ohio,39,113,26.8
Morgan County,Ohio,39,115,13.0
Morrow County,Ohio,39,117,13.6
Muskingum County,Ohio,39,119,15.7
Noble County,Ohio,39,121,10.6
Ottawa County,Ohio,39,123,22.3
Paulding County,Ohio,39,125,14.0
Perry County,Ohio,39,127,11.7
Pickaway County,Ohio,39,129,17.3
Pike County,Ohio,39,131,13.3
Portage County,Ohio,39,133,27.5
Preble County,Ohio,39,135,14.4
Putnam County,Ohio,39,137,19.0
Richland County,Ohio,39,139,17.2
Ross County,Ohio,39,141,16.0
Sandusky County,Ohio,39,143,15.2
Scioto County,Ohio,39,145,15.2
Seneca County,Ohio,39,147,15.3
Shelby County,Ohio,39,149,17.1
Stark County,Ohio,39,151,22.8
Summit County,Ohio,39,153,31.6
Trumbull County,Ohio,39,155,18.7
Tuscarawas County,Ohio,39,157,15.1
Union County,Ohio,39,159,30.8
Van Wert County,Ohio,39,161,16.4
Vinton County,Ohio,39,163,10.3
Warren County,Ohio,39,165,41.9
Washington County,Ohio,39,167,18.7
Wayne County,Ohio,39,169,21.0
Williams County,Ohio,39,171,14.6
Wood County,Ohio,39,173,32.2
Wyandot County,Ohio,39,175,15.0
Adair County,Oklahoma,40,001,13.6
Alfalfa County,Oklahoma,40,003,20.9
Atoka County,Oklahoma,40,005,14.6
Beaver County,Oklahoma,40,007,19.9
Beckham County,Oklahoma,40,009,16.7
Blaine County,Oklahoma,40,011,17.0
Bryan County,Oklahoma,40,013,22.5
Caddo County,Oklahoma,40,015,17.0
Canadian County,Oklahoma,40,017,26.2
Carter County,Oklahoma,40,019,20.4
Cherokee County,Oklahoma,40,021,24.0
Choctaw County,Oklahoma,40,023,12.5
Cimarron County,Oklahoma,40,025,21.2
Cleveland County,Oklahoma,40,027,32.1
Coal County,Oklahoma,40,029,16.6
Comanche County,Oklahoma,40,031,21.9
Cotton County,Oklahoma,40,033,15.8
Craig County,Oklahoma,40,035,14.7
Creek County,Oklahoma,40,037,15.6
Custer County,Oklahoma,40,039,26.5
Delaware County,Oklahoma,40,041,16.5
Dewey County,Oklahoma,40,043,21.8
Ellis County,Oklahoma,40,045,21.6
Garfield County,Oklahoma,40,047,22.5
Garvin County,Oklahoma,40,049,15.5
Grady County,Oklahoma,40,051,18.9
Grant County,Oklahoma,40,053,25.9
Greer County,Oklahoma,40,055,14.3
Harmon County,Oklahoma,40,057,22.5
Harper County,Oklahoma,40,059,23.8
Haskell County,Oklahoma,40,061,12.9
Hughes County,Oklahoma,40,063,12.4
Jackson County,Oklahoma,40,065,21.1
Jefferson County,Oklahoma,40,067,12.5
Johnston County,Oklahoma,40,069,16.6
Kay County,Oklahoma,40,071,20.1
Kingfisher County,Oklahoma,40,073,23.7
Kiowa County,Oklahoma,40,075,17.1
Latimer County,Oklahoma,40,077,16.3
Le Flore County,Oklahoma,40,079,14.9
Lincoln County,Oklahoma,40,081,14.3
Logan County,Oklahoma,40,083,28.0
Love County,Oklahoma,40,085,14.8
McClain County,Oklahoma,40,087,24.1
McCurtain County,Oklahoma,40,089,13.5
McIntosh County,Oklahoma,40,091,13.6
Major County,Oklahoma,40,093,16.7
Marshall County,Oklahoma,40,095,14.6
