County,State,State_FIPS,County_FIPS,poverty_rate
Leake County,Mississippi,28,079,27.1
Lee County,Mississippi,28,081,18.5
Leflore County,Mississippi,28,083,40.4
Lincoln County,Mississippi,28,085,25.5
Lowndes County,Mississippi,28,087,21.9
Madison County,Mississippi,28,089,12.7
Marion County,Mississippi,28,091,27.3
Marshall County,Mississippi,28,093,18.2
Monroe County,Mississippi,28,095,20.6
Montgomery County,Mississippi,28,097,28.5
Neshoba County,Mississippi,28,099,22.3
Newton County,Mississippi,28,101,23.3
Noxubee County,Mississippi,28,103,32.4
Oktibbeha County,Mississippi,28,105,32.6
Panola County,Mississippi,28,107,22.4
Pearl River County,Mississippi,28,109,20.3
Perry County,Mississippi,28,111,19.7
Pike County,Mississippi,28,113,31.7
Pontotoc County,Mississippi,28,115,18.0
Prentiss County,Mississippi,28,117,22.7
Quitman County,Mississippi,28,119,37.8
Rankin County,Mississippi,28,121,9.6
Scott County,Mississippi,28,123,26.5
Sharkey County,Mississippi,28,125,31.4
Simpson County,Mississippi,28,127,27.4
Smith County,Mississippi,28,129,22.7
Stone County,Mississippi,28,131,20.3
Sunflower County,Mississippi,28,133,34.6
Tallahatchie County,Mississippi,28,135,28.2
Tate County,Mississippi,28,137,15.7
Tippah County,Mississippi,28,139,23.5
Tishomingo County,Mississippi,28,141,18.6
Tunica County,Mississippi,28,143,28.4
Union County,Mississippi,28,145,19.1
Walthall County,Mississippi,28,147,25.9
Warren County,Mississippi,28,149,23.7
Washington County,Mississippi,28,151,34.9
Wayne County,Mississippi,28,153,25.5
Webster County,Mississippi,28,155,21.5
Wilkinson County,Mississippi,28,157,35.6
Winston County,Mississippi,28,159,28.3
Yalobusha County,Mississippi,28,161,21.6
Yazoo County,Mississippi,28,163,34.5
Adair County,Missouri,29,001,26.0
Andrew County,Missouri,29,003,9.2
Atchison County,Missouri,29,005,12.0
Audrain County,Missouri,29,007,17.7
Barry County,Missouri,29,009,22.3
Barton County,Missouri,29,011,22.9
Bates County,Missouri,29,013,16.3
Benton County,Missouri,29,015,19.3
Bollinger County,Missouri,29,017,23.7
Boone County,Missouri,29,019,19.3
Buchanan County,Missouri,29,021,18.4
Butler County,Missouri,29,023,21.6
Caldwell County,Missouri,29,025,13.2
Callaway County,Missouri,29,027,13.1
Camden County,Missouri,29,029,18.2
Cape Girardeau County,Missouri,29,031,17.7
Carroll County,Missouri,29,033,18.5
Carter County,Missouri,29,035,20.6
Cass County,Missouri,29,037,9.3
Cedar County,Missouri,29,039,23.3
Chariton County,Missouri,29,041,15.4
Christian County,Missouri,29,043,11.0
Clark County,Missouri,29,045,13.8
Clay County,Missouri,29,047,9.1
Clinton County,Missouri,29,049,9.5
Cole County,Missouri,29,051,12.6
Cooper County,Missouri,29,053,13.3
Crawford County,Missouri,29,055,21.4
Dade County,Missouri,29,057,20.6
Dallas County,Missouri,29,059,18.2
Daviess County,Missouri,29,061,16.3
DeKalb County,Missouri,29,063,14.2
Dent County,Missouri,29,065,22.4
Douglas County,Missouri,29,067,20.5
Dunklin County,Missouri,29,069,27.4
Franklin County,Missouri,29,071,12.0
Gasconade County,Missouri,29,073,14.3
Gentry County,Missouri,29,075,15.9
Greene County,Missouri,29,077,18.7
Grundy County,Missouri,29,079,19.9
Harrison County,Missouri,29,081,18.6
Henry County,Missouri,29,083,21.4
Hickory County,Missouri,29,085,25.2
Holt County,Missouri,29,087,13.9
Howard County,Missouri,29,089,18.2
Howell County,Missouri,29,091,22.7
Iron County,Missouri,29,093,21.8
Jackson County,Missouri,29,095,17.2
Jasper County,Missouri,29,097,17.8
Jefferson County,Missouri,29,099,10.9
Johnson County,Missouri,29,101,17.0
Knox County,Missouri,29,103,20.1
Laclede County,Missouri,29,105,19.2
Lafayette County,Missouri,29,107,12.2
Lawrence County,Missouri,29,109,18.1
Lewis County,Missouri,29,111,13.8
Lincoln County,Missouri,29,113,13.8
Linn County,Missouri,29,115,18.4
Livingston County,Missouri,29,117,17.8
McDonald County,Missouri,29,119,20.7
Macon County,Missouri,29,121,18.8
Madison County,Missouri,29,123,16.4
Maries County,Missouri,29,125,18.9
Marion County,Missouri,29,127,17.3
Mercer County,Missouri,29,129,14.6
Miller County,Missouri,29,131,19.3
Mississippi County,Missouri,29,133,30.5
Moniteau County,Missouri,29,135,12.3
Monroe County,Missouri,29,137,15.7
Montgomery County,Missouri,29,139,17.5
Morgan County,Missouri,29,141,24.2
New Madrid County,Missouri,29,143,24.6
Newton County,Missouri,29,145,14.4
Nodaway County,Missouri,29,147,25.5
Oregon County,Missouri,29,149,26.3
Osage County,Missouri,29,151,6.9
Ozark County,Missouri,29,153,27.2
Pemiscot County,Missouri,29,155,29.1
Perry County,Missouri,29,157,7.9
Pettis County,Missouri,29,159,16.9
Phelps County,Missouri,29,161,20.6
Pike County,Missouri,29,163,15.2
Platte County,Missouri,29,165,7.1
Polk County,Missouri,29,167,17.6
Pulaski County,Missouri,29,169,14.6
Putnam County,Missouri,29,171,18.7
Ralls County,Missouri,29,173,12.6
Randolph County,Missouri,29,175,17.6
Ray County,Missouri,29,177,16.1
Reynolds County,Missouri,29,179,19.6
Ripley County,Missouri,29,181,23.9
Saint Charles County,Missouri,29,183,6.1
Saint Clair County,Missouri,29,185,22.4
Sainte Genevieve County,Missouri,29,186,14.5
Saint Francois County,Missouri,29,187,16.8
Saint Louis County,Missouri,29,189,10.3
Saline County,Missouri,29,195,17.1
Schuyler County,Missouri,29,197,22.1
Scotland County,Missouri,29,199,16.4
Scott County,Missouri,29,201,19.6
Shannon County,Missouri,29,203,22.6
Shelby County,Missouri,29,205,15.7
Stoddard County,Missouri,29,207,16.7
Stone County,Missouri,29,209,13.4
Sullivan County,Missouri,29,211,16.4
Taney County,Missouri,29,213,17.8
Texas County,Missouri,29,215,26.2
Vernon County,Missouri,29,217,17.4
Warren County,Missouri,29,219,13.6
Washington County,Missouri,29,221,19.8
Wayne County,Missouri,29,223,23.0
Webster County,Missouri,29,225,18.7
Worth County,Missouri,29,227,13.1
Wright County,Missouri,29,229,25.3
Saint Louis City,Missouri,29,510,26.7
Beaverhead County,Montana,30,001,17.0
Big Horn County,Montana,30,003,27.8
Blaine County,Montana,30,005,28.6
Broadwater County,Montana,30,007,8.3
Carbon County,Montana,30,009,10.8
Carter County,Montana,30,011,12.7
Cascade County,Montana,30,013,14.7
Chouteau County,Montana,30,015,21.8
Custer County,Montana,30,017,11.2
Daniels County,Montana,30,019,4.8
Dawson County,Montana,30,021,15.3
Deer Lodge County,Montana,30,023,20.8
Fallon County,Montana,30,025,6.9
Fergus County,Montana,30,027,14.0
Flathead County,Montana,30,029,13.8
Gallatin County,Montana,30,031,13.5
Garfield County,Montana,30,033,6.7
Glacier County,Montana,30,035,33.3
Granite County,Montana,30,039,14.4
Hill County,Montana,30,041,22.0
Jefferson County,Montana,30,043,8.5
Judith Basin County,Montana,30,045,12.6
Lake County,Montana,30,047,21.4
Lewis and Clark County,Montana,30,049,12.1
Liberty County,Montana,30,051,15.4
Lincoln County,Montana,30,053,17.9
McCone County,Montana,30,055,10.9
Madison County,Montana,30,057,11.3
Meagher County,Montana,30,059,15.3
Mineral County,Montana,30,061,20.8
Missoula County,Montana,30,063,16.1
Musselshell County,Montana,30,065,17.0
Phillips County,Montana,30,071,16.3
Pondera County,Montana,30,073,20.2
Powder River County,Montana,30,075,7.7
Powell County,Montana,30,077,10.5
Prairie County,Montana,30,079,18.3
Ravalli County,Montana,30,081,17.5
Richland County,Montana,30,083,8.6
Roosevelt County,Montana,30,085,26.9
Rosebud County,Montana,30,087,19.7
Sanders County,Montana,30,089,22.3
Sheridan County,Montana,30,091,11.0
Silver Bow County,Montana,30,093,19.4
Stillwater County,Montana,30,095,7.3
Sweet Grass County,Montana,30,097,11.8
Teton County,Montana,30,099,10.6
Toole County,Montana,30,101,16.9
Valley County,Montana,30,105,9.6
Wheatland County,Montana,30,107,17.6
Wibaux County,Montana,30,109,13.2
Yellowstone County,Montana,30,111,10.4
Park County,Montana,30,067,12.1
Adams County,Nebraska,31,001,11.2
Antelope County,Nebraska,31,003,11.8
Boone County,Nebraska,31,011,7.5
Box Butte County,Nebraska,31,013,14.0
Boyd County,Nebraska,31,015,12.5
Brown County,Nebraska,31,017,17.3
Buffalo County,Nebraska,31,019,13.6
Burt County,Nebraska,31,021,10.0
Butler County,Nebraska,31,023,8.7
Cass County,Nebraska,31,025,7.0
Cedar County,Nebraska,31,027,10.4
Chase County,Nebraska,31,029,9.8
Cherry County,Nebraska,31,031,8.0
Cheyenne County,Nebraska,31,033,10.0
Clay County,Nebraska,31,035,9.9
Colfax County,Nebraska,31,037,12.0
Cuming County,Nebraska,31,039,12.4
Custer County,Nebraska,31,041,10.9
Dakota County,Nebraska,31,043,16.0
Dawes County,Nebraska,31,045,16.0
Dawson County,Nebraska,31,047,15.2
Deuel County,Nebraska,31,049,10.5
Dixon County,Nebraska,31,051,11.9
Dodge County,Nebraska,31,053,11.8
Douglas County,Nebraska,31,055,14.2
Dundy County,Nebraska,31,057,8.5
Fillmore County,Nebraska,31,059,10.1
Franklin County,Nebraska,31,061,13.1
Frontier County,Nebraska,31,063,11.0
Furnas County,Nebraska,31,065,15.6
Gage County,Nebraska,31,067,10.4
Garden County,Nebraska,31,069,11.6
Garfield County,Nebraska,31,071,7.3
Gosper County,Nebraska,31,073,5.8
Greeley County,Nebraska,31,077,8.7
Hall County,Nebraska,31,079,14.8
Hamilton County,Nebraska,31,081,9.0
Harlan County,Nebraska,31,083,15.9
Hitchcock County,Nebraska,31,087,16.2
Holt County,Nebraska,31,089,9.7
Howard County,Nebraska,31,093,9.5
Jefferson County,Nebraska,31,095,11.7
Johnson County,Nebraska,31,097,12.5
Kearney County,Nebraska,31,099,6.9
Keith County,Nebraska,31,101,12.8
Kimball County,Nebraska,31,105,10.3
Knox County,Nebraska,31,107,12.5
Lancaster County,Nebraska,31,109,14.3
Lincoln County,Nebraska,31,111,12.0
Madison County,Nebraska,31,119,14.9
Merrick County,Nebraska,31,121,10.0
Morrill County,Nebraska,31,123,12.3
Nance County,Nebraska,31,125,12.4
Nemaha County,Nebraska,31,127,10.8
Nuckolls County,Nebraska,31,129,12.8
Otoe County,Nebraska,31,131,10.8
Pawnee County,Nebraska,31,133,20.2
Perkins County,Nebraska,31,135,6.8
Phelps County,Nebraska,31,137,8.3
Pierce County,Nebraska,31,139,6.6
Platte County,Nebraska,31,141,8.7
Polk County,Nebraska,31,143,8.1
Red Willow County,Nebraska,31,145,11.8
Richardson County,Nebraska,31,147,18.0
Rock County,Nebraska,31,149,10.4
Saline County,Nebraska,31,151,11.9
Sarpy County,Nebraska,31,153,6.2
Saunders County,Nebraska,31,155,9.2
Scotts Bluff County,Nebraska,31,157,13.5
Seward County,Nebraska,31,159,9.0
Sheridan County,Nebraska,31,161,16.8
Sherman County,Nebraska,31,163,13.3
Sioux County,Nebraska,31,165,11.0
Stanton County,Nebraska,31,167,9.5
Thayer County,Nebraska,31,169,12.0
Thurston County,Nebraska,31,173,31.5
Valley County,Nebraska,31,175,12.8
Washington County,Nebraska,31,177,9.2
Wayne County,Nebraska,31,179,12.1
Webster County,Nebraska,31,181,10.4
York County,Nebraska,31,185,9.4
Churchill County,Nevada,32,001,16.3
Clark County,Nevada,32,003,15.0
Douglas County,Nevada,32,005,10.9
Elko County,Nevada,32,007,10.5
Eureka County,Nevada,32,011,10.8
Humboldt County,Nevada,32,013,11.9
Lander County,Nevada,32,015,12.9
Lincoln County,Nevada,32,017,12.7
Lyon County,Nevada,32,019,15.3
Mineral County,Nevada,32,021,21.2
Nye County,Nevada,32,023,17.2
Pershing County,Nevada,32,027,16.4
Storey County,Nevada,32,029,7.2
Washoe County,Nevada,32,031,15.0
White Pine County,Nevada,32,033,12.8
Carson City,Nevada,32,510,16.7
Belknap County,New Hampshire,33,001,10.3
Carroll County,New Hampshire,33,003,10.1
Cheshire County,New Hampshire,33,005,10.9
Coos County,New Hampshire,33,007,13.3
Grafton County,New Hampshire,33,009,11.7
Hillsborough County,New Hampshire,33,011,8.6
Merrimack County,New Hampshire,33,013,8.6
Rockingham County,New Hampshire,33,015,5.1
Strafford County,New Hampshire,33,017,10.1
Sullivan County,New Hampshire,33,019,9.0
Atlantic County,New Jersey,34,001,15.5
Bergen County,New Jersey,34,003,7.5
Burlington County,New Jersey,34,005,6.5
Camden County,New Jersey,34,007,13.3
Cape May County,New Jersey,34,009,10.4
Cumberland County,New Jersey,34,011,18.5
Essex County,New Jersey,34,013,17.2
Gloucester County,New Jersey,34,015,8.1
Hudson County,New Jersey,34,017,17.4
Hunterdon County,New Jersey,34,019,4.5
Mercer County,New Jersey,34,021,11.2
Middlesex County,New Jersey,34,023,8.9
Monmouth County,New Jersey,34,025,7.6
Morris County,New Jersey,34,027,4.6
Ocean County,New Jersey,34,029,11.2
Passaic County,New Jersey,34,031,16.8
Salem County,New Jersey,34,033,13.8
Somerset County,New Jersey,34,035,5.2
Sussex County,New Jersey,34,037,5.8
Union County,New Jersey,34,039,10.8
Warren County,New Jersey,34,041,7.9
Bernalillo County,New Mexico,35,001,18.7
Catron County,New Mexico,35,003,22.9
Chaves County,New Mexico,35,005,22.2
Colfax County,New Mexico,35,007,21.4
Curry County,New Mexico,35,009,21.6
De Baca County,New Mexico,35,011,20.0
Dona Ana County,New Mexico,35,013,27.6
Eddy County,New Mexico,35,015,13.7
Grant County,New Mexico,35,017,21.5
Guadalupe County,New Mexico,35,019,14.2
Hidalgo County,New Mexico,35,023,24.3
Lea County,New Mexico,35,025,15.8
Lincoln County,New Mexico,35,027,18.0
Los Alamos County,New Mexico,35,028,5.1
Luna County,New Mexico,35,029,29.5
McKinley County,New Mexico,35,031,38.1
Mora County,New Mexico,35,033,22.5
Otero County,New Mexico,35,035,24.8
Quay County,New Mexico,35,037,19.3
Rio Arriba County,New Mexico,35,039,23.4
Roosevelt County,New Mexico,35,041,25.9
Sandoval County,New Mexico,35,043,14.4
San Juan County,New Mexico,35,045,20.6
San Miguel County,New Mexico,35,047,30.1
Santa Fe County,New Mexico,35,049,15.6
Sierra County,New Mexico,35,051,22.1
Socorro County,New Mexico,35,053,22.5
Taos County,New Mexico,35,055,21.9
Torrance County,New Mexico,35,057,31.1
Union County,New Mexico,35,059,16.9
Cibola County,New Mexico,35,006,27.4
Valencia County,New Mexico,35,061,23.2
Albany County,New York,36,001,12.9
Allegany County,New York,36,003,17.1
Bronx County,New York,36,005,30.5
Broome County,New York,36,007,17.4
Cattaraugus County,New York,36,009,17.5
Cayuga County,New York,36,011,11.4
Chautauqua County,New York,36,013,19.4
Chemung County,New York,36,015,15.9
Chenango County,New York,36,017,15.4
Clinton County,New York,36,019,16.1
Columbia County,New York,36,021,12.7
Cortland County,New York,36,023,13.8
Delaware County,New York,36,025,15.9
Dutchess County,New York,36,027,9.2
Erie County,New York,36,029,14.7
Essex County,New York,36,031,10.1
Franklin County,New York,36,033,19.2
Fulton County,New York,36,035,16.7
Genesee County,New York,36,037,12.5
Greene County,New York,36,039,13.0
Hamilton County,New York,36,041,11.3
Herkimer County,New York,36,043,14.0
Jefferson County,New York,36,045,14.6
Kings County,New York,36,047,22.7
Lewis County,New York,36,049,14.0
Livingston County,New York,36,051,14.9
Madison County,New York,36,053,11.9
Monroe County,New York,36,055,14.9
Montgomery County,New York,36,057,20.6
Nassau County,New York,36,059,6.0
New York County,New York,36,061,17.6
Niagara County,New York,36,063,13.6
Oneida County,New York,36,065,16.7
Onondaga County,New York,36,067,15.2
Ontario County,New York,36,069,10.3
Orange County,New York,36,071,12.6
Orleans County,New York,36,073,15.6
Oswego County,New York,36,075,18.3
Otsego County,New York,36,077,16.3
Putnam County,New York,36,079,5.2
Queens County,New York,36,081,14.6
Rensselaer County,New York,36,083,12.4
Richmond County,New York,36,085,12.9
Rockland County,New York,36,087,14.5
Saint Lawrence County,New York,36,089,19.2
Saratoga County,New York,36,091,6.4
Schenectady County,New York,36,093,12.0
Schoharie County,New York,36,095,14.1
Schuyler County,New York,36,097,14.6
Seneca County,New York,36,099,12.4
Steuben County,New York,36,101,15.1
Suffolk County,New York,36,103,7.3
Sullivan County,New York,36,105,17.1
Tioga County,New York,36,107,11.0
Tompkins County,New York,36,109,20.1
Ulster County,New York,36,111,13.0
Warren County,New York,36,113,11.1
Washington County,New York,36,115,12.9
Wayne County,New York,36,117,11.9
Westchester County,New York,36,119,9.8
Wyoming County,New York,36,121,11.5
Yates County,New York,36,123,13.9
Alamance County,North Carolina,37,001,18.5
Alexander County,North Carolina,37,003,17.4
Alleghany County,North Carolina,37,005,19.5
Anson County,North Carolina,37,007,22.8
Ashe County,North Carolina,37,009,19.9
Avery County,North Carolina,37,011,16.7
Beaufort County,North Carolina,37,013,17.5
Bertie County,North Carolina,37,015,20.9
Bladen County,North Carolina,37,017,28.1
Brunswick County,North Carolina,37,019,15.2
Buncombe County,North Carolina,37,021,14.8
Burke County,North Carolina,37,023,19.9
Cabarrus County,North Carolina,37,025,11.7
Caldwell County,North Carolina,37,027,17.6
Camden County,North Carolina,37,029,10.4
Carteret County,North Carolina,37,031,13.1
Caswell County,North Carolina,37,033,22.1
Catawba County,North Carolina,37,035,15.9
Chatham County,North Carolina,37,037,13.6
Cherokee County,North Carolina,37,039,19.5
Chowan County,North Carolina,37,041,24.4
Clay County,North Carolina,37,043,16.2
Cleveland County,North Carolina,37,045,20.8
Columbus County,North Carolina,37,047,23.0
Craven County,North Carolina,37,049,15.2
Cumberland County,North Carolina,37,051,17.6
Currituck County,North Carolina,37,053,10.0
Dare County,North Carolina,37,055,8.2
Davidson County,North Carolina,37,057,16.2
Davie County,North Carolina,37,059,13.9
Duplin County,North Carolina,37,061,27.6
Durham County,North Carolina,37,063,17.4
Edgecombe County,North Carolina,37,065,25.7
Forsyth County,North Carolina,37,067,19.5
Franklin County,North Carolina,37,069,16.3
Gaston County,North Carolina,37,071,17.2
Gates County,North Carolina,37,073,12.0
Graham County,North Carolina,37,075,19.3
Granville County,North Carolina,37,077,16.5
Greene County,North Carolina,37,079,24.3
Guilford County,North Carolina,37,081,17.6
Halifax County,North Carolina,37,083,26.8
Harnett County,North Carolina,37,085,18.3
Haywood County,North Carolina,37,087,16.7
Henderson County,North Carolina,37,089,13.3
Hertford County,North Carolina,37,091,24.4
Hoke County,North Carolina,37,093,22.9
Hyde County,North Carolina,37,095,22.4
Iredell County,North Carolina,37,097,13.3
Jackson County,North Carolina,37,099,23.1
Johnston County,North Carolina,37,101,14.6
Jones County,North Carolina,37,103,22.8
Lee County,North Carolina,37,105,18.3
Lenoir County,North Carolina,37,107,22.1
Lincoln County,North Carolina,37,109,15.1
McDowell County,North Carolina,37,111,20.0
Macon County,North Carolina,37,113,18.4
Madison County,North Carolina,37,115,16.6
Martin County,North Carolina,37,117,20.2
Mecklenburg County,North Carolina,37,119,14.2
Mitchell County,North Carolina,37,121,18.0
Montgomery County,North Carolina,37,123,21.9
Moore County,North Carolina,37,125,14.6
Nash County,North Carolina,37,127,17.4
New Hanover County,North Carolina,37,129,17.7
Northampton County,North Carolina,37,131,28.5
Onslow County,North Carolina,37,133,13.9
Orange County,North Carolina,37,135,14.5
Pamlico County,North Carolina,37,137,14.5
Pasquotank County,North Carolina,37,139,17.4
Pender County,North Carolina,37,141,18.7
Perquimans County,North Carolina,37,143,16.5
Person County,North Carolina,37,145,18.5
Pitt County,North Carolina,37,147,24.5
Polk County,North Carolina,37,149,14.5
Randolph County,North Carolina,37,151,16.9
Richmond County,North Carolina,37,153,25.8
Robeson County,North Carolina,37,155,30.8
Rockingham County,North Carolina,37,157,19.4
Rowan County,North Carolina,37,159,18.0
Rutherford County,North Carolina,37,161,19.3
Sampson County,North Carolina,37,163,24.2
Scotland County,North Carolina,37,165,31.5
Stanly County,North Carolina,37,167,17.1
Stokes County,North Carolina,37,169,15.4
Surry County,North Carolina,37,171,17.9
Swain County,North Carolina,37,173,23.4
Transylvania County,North Carolina,37,175,14.4
Tyrrell County,North Carolina,37,177,25.3
Union County,North Carolina,37,179,9.7
Vance County,North Carolina,37,181,25.6
Wake County,North Carolina,37,183,10.8
Warren County,North Carolina,37,185,24.2
Washington County,North Carolina,37,187,23.6
Watauga County,North Carolina,37,189,31.3
Wayne County,North Carolina,37,191,21.8
Wilkes County,North Carolina,37,193,21.1
Wilson County,North Carolina,37,195,22.5
Yadkin County,North Carolina,37,197,19.0
Yancey County,North Carolina,37,199,21.3
Adams County,North Dakota,38,001,10.5
Barnes County,North Dakota,38,003,9.8
Benson County,North Dakota,38,005,33.5
Bottineau County,North Dakota,38,009,9.0
Bowman County,North Dakota,38,011,7.6
Burke County,North Dakota,38,013,11.8
Burleigh County,North Dakota,38,015,7.7
Cass County,North Dakota,38,017,11.8
Cavalier County,North Dakota,38,019,5.3
Dickey County,North Dakota,38,021,8.6
Divide County,North Dakota,38,023,9.4
Dunn County,North Dakota,38,025,11.7
Eddy County,North Dakota,38,027,13.4
Emmons County,North Dakota,38,029,12.0
Foster County,North Dakota,38,031,9.4
Golden Valley County,North Dakota,38,033,9.5
Grand Forks County,North Dakota,38,035,17.7
Grant County,North Dakota,38,037,13.6
Griggs County,North Dakota,38,039,7.3
Hettinger County,North Dakota,38,041,8.3
Kidder County,North Dakota,38,043,7.0
LaMoure County,North Dakota,38,045,9.6
Logan County,North Dakota,38,047,7.0
McHenry County,North Dakota,38,049,10.0
McIntosh County,North Dakota,38,051,9.6
McKenzie County,North Dakota,38,053,12.8
McLean County,North Dakota,38,055,9.8
Mercer County,North Dakota,38,057,7.5
Morton County,North Dakota,38,059,8.7
Mountrail County,North Dakota,38,061,11.8
Nelson County,North Dakota,38,063,8.6
Oliver County,North Dakota,38,065,4.1
Pembina County,North Dakota,38,067,6.0
Pierce County,North Dakota,38,069,18.3
Ramsey County,North Dakota,38,071,11.0
Ransom County,North Dakota,38,073,9.2
Renville County,North Dakota,38,075,6.7
Richland County,North Dakota,38,077,9.9
Rolette County,North Dakota,38,079,31.6
Sargent County,North Dakota,38,081,5.8
Sheridan County,North Dakota,38,083,16.9
Sioux County,North Dakota,38,085,38.0
Stark County,North Dakota,38,089,6.8
Steele County,North Dakota,38,091,6.1
Stutsman County,North Dakota,38,093,10.8
Towner County,North Dakota,38,095,14.1
Traill County,North Dakota,38,097,8.3
Walsh County,North Dakota,38,099,10.6
Ward County,North Dakota,38,101,7.3
Wells County,North Dakota,38,103,5.2
Williams County,North Dakota,38,105,9.8
Adams County,Ohio,39,001,24.5
Allen County,Ohio,39,003,16.1
Ashland County,Ohio,39,005,15.4
Ashtabula County,Ohio,39,007,19.6
Athens County,Ohio,39,009,31.2
Auglaize County,Ohio,39,011,8.8
Belmont County,Ohio,39,013,15.1
Brown County,Ohio,39,015,16.7
Butler County,Ohio,39,017,13.6
Carroll County,Ohio,39,019,14.0
Champaign County,Ohio,39,021,11.2
Clark County,Ohio,39,023,17.9
Clermont County,Ohio,39,025,10.5
Clinton County,Ohio,39,027,15.2
Columbiana County,Ohio,39,029,15.8
Coshocton County,Ohio,39,031,14.0
Crawford County,Ohio,39,033,15.7
Cuyahoga County,Ohio,39,035,18.5
Darke County,Ohio,39,037,12.4
Defiance County,Ohio,39,039,13.6
Delaware County,Ohio,39,041,4.9
Erie County,Ohio,39,043,12.8
Fairfield County,Ohio,39,045,10.2
Fayette County,Ohio,39,047,18.6
Franklin County,Ohio,39,049,17.1
Fulton County,Ohio,39,051,11.2
Gallia County,Ohio,39,053,21.4
Geauga County,Ohio,39,055,6.9
Greene County,Ohio,39,057,12.8
Guernsey County,Ohio,39,059,19.8
Hamilton County,Ohio,39,061,17.8
Hancock County,Ohio,39,063,13.5
Hardin County,Ohio,39,065,15.6
Harrison County,Ohio,39,067,18.1
Henry County,Ohio,39,069,10.2
Highland County,Ohio,39,071,20.7
Hocking County,Ohio,39,073,16.6
Holmes County,Ohio,39,075,12.9
Huron County,Ohio,39,077,12.9
Jackson County,Ohio,39,079,23.0
Jefferson County,Ohio,39,081,17.2
Knox County,Ohio,39,083,15.6
Lake County,Ohio,39,085,8.5
Lawrence County,Ohio,39,087,18.4
Licking County,Ohio,39,089,12.6
Logan County,Ohio,39,091,14.0
Lorain County,Ohio,39,093,14.0
Lucas County,Ohio,39,095,20.7
Madison County,Ohio,39,097,10.6
Mahoning County,Ohio,39,099,18.1
Marion County,Ohio,39,101,17.4
Medina County,Ohio,39,103,6.6
Meigs County,Ohio,39,105,22.8
Mercer County,Ohio,39,107,8.3
Miami County,Ohio,39,109,11.1
Monroe County,Ohio,39,111,18.8
Montgomery County,Ohio,39,113,18.5
Morgan County,Ohio,39,115,20.3
Morrow County,Ohio,39,117,11.0
Muskingum County,Ohio,39,119,17.4
Noble County,Ohio,39,121,11.9
Ottawa County,Ohio,39,123,11.1
Paulding County,Ohio,39,125,11.0
Perry County,Ohio,39,127,20.6
Pickaway County,Ohio,39,129,12.2
Pike County,Ohio,39,131,20.7
Portage County,Ohio,39,133,15.0
Preble County,Ohio,39,135,13.5
Putnam County,Ohio,39,137,7.8
Richland County,Ohio,39,139,16.5
Ross County,Ohio,39,141,18.8
Sandusky County,Ohio,39,143,13.2
Scioto County,Ohio,39,145,24.0
Seneca County,Ohio,39,147,15.6
Shelby County,Ohio,39,149,9.5
Stark County,Ohio,39,151,14.1
Summit County,Ohio,39,153,14.3
Trumbull County,Ohio,39,155,17.5
Tuscarawas County,Ohio,39,157,13.6
Union County,Ohio,39,159,7.9
Van Wert County,Ohio,39,161,12.3
Vinton County,Ohio,39,163,21.3
Warren County,Ohio,39,165,5.4
Washington County,Ohio,39,167,15.7
Wayne County,Ohio,39,169,12.7
Williams County,Ohio,39,171,14.4
Wood County,Ohio,39,173,13.7
Wyandot County,Ohio,39,175,11.1
Adair County,Oklahoma,40,001,30.1
Alfalfa County,Oklahoma,40,003,12.5
Atoka County,Oklahoma,40,005,22.0
Beaver County,Oklahoma,40,007,10.1
Beckham County,Oklahoma,40,009,14.0
Blaine County,Oklahoma,40,011,14.1
Bryan County,Oklahoma,40,013,17.5
Caddo County,Oklahoma,40,015,20.8
Canadian County,Oklahoma,40,017,8.0
Carter County,Oklahoma,40,019,15.5
Cherokee County,Oklahoma,40,021,22.4
Choctaw County,Oklahoma,40,023,28.5
Cimarron County,Oklahoma,40,025,15.7
Cleveland County,Oklahoma,40,027,12.5
Coal County,Oklahoma,40,029,19.6
Comanche County,Oklahoma,40,031,16.8
Cotton County,Oklahoma,40,033,16.1
Craig County,Oklahoma,40,035,17.7
Creek County,Oklahoma,40,037,15.0
Custer County,Oklahoma,40,039,16.1
Delaware County,Oklahoma,40,041,19.8
Dewey County,Oklahoma,40,043,18.1
Ellis County,Oklahoma,40,045,15.4
Garfield County,Oklahoma,40,047,13.1
Garvin County,Oklahoma,40,049,18.6
Grady County,Oklahoma,40,051,12.7
Grant County,Oklahoma,40,053,9.1
Greer County,Oklahoma,40,055,19.0
Harmon County,Oklahoma,40,057,16.0
Harper County,Oklahoma,40,059,13.8
Haskell County,Oklahoma,40,061,20.2
Hughes County,Oklahoma,40,063,19.8
Jackson County,Oklahoma,40,065,16.8
Jefferson County,Oklahoma,40,067,19.5
Johnston County,Oklahoma,40,069,21.2
Kay County,Oklahoma,40,071,17.8
Kingfisher County,Oklahoma,40,073,8.4
Kiowa County,Oklahoma,40,075,21.6
Latimer County,Oklahoma,40,077,19.1
Le Flore County,Oklahoma,40,079,22.8
Lincoln County,Oklahoma,40,081,15.0
Logan County,Oklahoma,40,083,12.3
Love County,Oklahoma,40,085,12.7
McClain County,Oklahoma,40,087,9.6
McCurtain County,Oklahoma,40,089,23.7
McIntosh County,Oklahoma,40,091,18.9
Major County,Oklahoma,40,093,13.6
Marshall County,Oklahoma,40,095,16.6
