County,State,State_FIPS,County_FIPS,unemployment_rate
Johnson County,Indiana,18,081,5.5
Knox County,Indiana,18,083,5.3
Kosciusko County,Indiana,18,085,5.3
LaGrange County,Indiana,18,087,4.1
Lake County,Indiana,18,089,9.6
LaPorte County,Indiana,18,091,8.8
Lawrence County,Indiana,18,093,5.6
Madison County,Indiana,18,095,7.8
Marion County,Indiana,18,097,9.0
Marshall County,Indiana,18,099,7.7
Martin County,Indiana,18,101,5.4
Miami County,Indiana,18,103,8.9
Monroe County,Indiana,18,105,6.6
Montgomery County,Indiana,18,107,5.4
Morgan County,Indiana,18,109,6.4
Newton County,Indiana,18,111,7.2
Noble County,Indiana,18,113,7.0
Ohio County,Indiana,18,115,5.9
Orange County,Indiana,18,117,5.5
Owen County,Indiana,18,119,6.8
Parke County,Indiana,18,121,7.0
Perry County,Indiana,18,123,4.1
Pike County,Indiana,18,125,3.9
Porter County,Indiana,18,127,6.3
Posey County,Indiana,18,129,4.6
Pulaski County,Indiana,18,131,7.0
Putnam County,Indiana,18,133,6.5
Randolph County,Indiana,18,135,6.4
Ripley County,Indiana,18,137,6.6
Rush County,Indiana,18,139,5.7
Saint Joseph County,Indiana,18,141,7.5
Scott County,Indiana,18,143,6.7
Shelby County,Indiana,18,145,7.7
Spencer County,Indiana,18,147,5.7
Starke County,Indiana,18,149,9.5
Steuben County,Indiana,18,151,5.9
Sullivan County,Indiana,18,153,5.6
Switzerland County,Indiana,18,155,6.9
Tippecanoe County,Indiana,18,157,6.2
Tipton County,Indiana,18,159,5.3
Union County,Indiana,18,161,5.4
Vanderburgh County,Indiana,18,163,5.7
Vermillion County,Indiana,18,165,6.2
Vigo County,Indiana,18,167,8.1
Wabash County,Indiana,18,169,5.9
Warren County,Indiana,18,171,5.0
Warrick County,Indiana,18,173,4.5
Washington County,Indiana,18,175,8.7
Wayne County,Indiana,18,177,7.3
Wells County,Indiana,18,179,3.8
White County,Indiana,18,181,5.4
Whitley County,Indiana,18,183,4.7
Adair County,Iowa,19,001,2.8
Adams County,Iowa,19,003,3.1
Allamakee County,Iowa,19,005,4.7
Appanoose County,Iowa,19,007,6.6
Audubon County,Iowa,19,009,2.8
Benton County,Iowa,19,011,3.8
Black Hawk County,Iowa,19,013,6.3
Boone County,Iowa,19,015,4.3
Bremer County,Iowa,19,017,3.2
Buchanan County,Iowa,19,019,3.8
Buena Vista County,Iowa,19,021,4.5
Butler County,Iowa,19,023,3.2
Calhoun County,Iowa,19,025,2.7
Carroll County,Iowa,19,027,2.6
Cass County,Iowa,19,029,3.3
Cedar County,Iowa,19,031,3.3
Cerro Gordo County,Iowa,19,033,4.1
Cherokee County,Iowa,19,035,3.2
Chickasaw County,Iowa,19,037,3.2
Clarke County,Iowa,19,039,4.6
Clay County,Iowa,19,041,3.3
Clayton County,Iowa,19,043,4.0
Clinton County,Iowa,19,045,4.6
Crawford County,Iowa,19,047,5.7
Dallas County,Iowa,19,049,2.2
Davis County,Iowa,19,051,4.1
Decatur County,Iowa,19,053,5.8
Delaware County,Iowa,19,055,3.4
Des Moines County,Iowa,19,057,5.7
Dickinson County,Iowa,19,059,3.4
Dubuque County,Iowa,19,061,4.0
Emmet County,Iowa,19,063,5.3
Fayette County,Iowa,19,065,4.3
Floyd County,Iowa,19,067,3.5
Franklin County,Iowa,19,069,5.4
Fremont County,Iowa,19,071,3.9
Greene County,Iowa,19,073,5.8
Grundy County,Iowa,19,075,3.8
Guthrie County,Iowa,19,077,3.3
Hamilton County,Iowa,19,079,3.0
Hancock County,Iowa,19,081,1.8
Hardin County,Iowa,19,083,3.4
Harrison County,Iowa,19,085,2.8
Henry County,Iowa,19,087,4.9
Howard County,Iowa,19,089,3.7
Humboldt County,Iowa,19,091,3.9
Ida County,Iowa,19,093,3.6
Iowa County,Iowa,19,095,1.8
Jackson County,Iowa,19,097,4.8
Jasper County,Iowa,19,099,4.9
Jefferson County,Iowa,19,101,6.6
Johnson County,Iowa,19,103,3.2
Jones County,Iowa,19,105,4.5
Keokuk County,Iowa,19,107,5.5
Kossuth County,Iowa,19,109,1.8
Lee County,Iowa,19,111,7.9
Linn County,Iowa,19,113,4.2
Louisa County,Iowa,19,115,4.3
Lucas County,Iowa,19,117,5.1
Lyon County,Iowa,19,119,1.9
Madison County,Iowa,19,121,4.8
Mahaska County,Iowa,19,123,6.3
Marion County,Iowa,19,125,3.9
Marshall County,Iowa,19,127,5.9
Mills County,Iowa,19,129,3.9
Mitchell County,Iowa,19,131,3.6
Monona County,Iowa,19,133,4.1
Monroe County,Iowa,19,135,5.9
Montgomery County,Iowa,19,137,8.4
Muscatine County,Iowa,19,139,4.5
O'Brien County,Iowa,19,141,2.7
Osceola County,Iowa,19,143,2.7
Page County,Iowa,19,145,4.3
Palo Alto County,Iowa,19,147,2.0
Plymouth County,Iowa,19,149,3.6
Pocahontas County,Iowa,19,151,4.8
Polk County,Iowa,19,153,5.2
Pottawattamie County,Iowa,19,155,4.9
Poweshiek County,Iowa,19,157,4.3
Ringgold County,Iowa,19,159,5.3
Sac County,Iowa,19,161,3.9
Scott County,Iowa,19,163,4.9
Shelby County,Iowa,19,165,3.3
Sioux County,Iowa,19,167,1.8
Story County,Iowa,19,169,5.2
Tama County,Iowa,19,171,5.7
Taylor County,Iowa,19,173,3.3
Union County,Iowa,19,175,4.1
Van Buren County,Iowa,19,177,3.7
Wapello County,Iowa,19,179,7.0
Warren County,Iowa,19,181,5.2
Washington County,Iowa,19,183,4.2
Wayne County,Iowa,19,185,3.0
Webster County,Iowa,19,187,6.6
Winnebago County,Iowa,19,189,6.6
Winneshiek County,Iowa,19,191,2.5
Woodbury County,Iowa,19,193,5.0
Worth County,Iowa,19,195,6.3
Wright County,Iowa,19,197,6.2
Allen County,Kansas,20,001,5.3
Anderson County,Kansas,20,003,3.7
Atchison County,Kansas,20,005,6.7
Barber County,Kansas,20,007,3.2
Barton County,Kansas,20,009,5.5
Bourbon County,Kansas,20,011,2.5
Brown County,Kansas,20,013,3.9
Butler County,Kansas,20,015,5.3
Chase County,Kansas,20,017,4.1
Chautauqua County,Kansas,20,019,6.2
Cherokee County,Kansas,20,021,6.5
Cheyenne County,Kansas,20,023,1.7
Clark County,Kansas,20,025,1.9
Clay County,Kansas,20,027,3.1
Cloud County,Kansas,20,029,5.9
Coffey County,Kansas,20,031,4.8
Comanche County,Kansas,20,033,4.7
Cowley County,Kansas,20,035,6.2
Crawford County,Kansas,20,037,5.8
Decatur County,Kansas,20,039,2.8
Dickinson County,Kansas,20,041,5.6
Doniphan County,Kansas,20,043,5.1
Douglas County,Kansas,20,045,5.3
Edwards County,Kansas,20,047,1.6
Elk County,Kansas,20,049,5.8
Ellis County,Kansas,20,051,3.4
Ellsworth County,Kansas,20,053,3.4
Finney County,Kansas,20,055,4.8
Ford County,Kansas,20,057,7.2
Franklin County,Kansas,20,059,6.0
Geary County,Kansas,20,061,9.2
Gove County,Kansas,20,063,1.8
Graham County,Kansas,20,065,1.6
Grant County,Kansas,20,067,5.0
Gray County,Kansas,20,069,3.0
Greeley County,Kansas,20,071,1.2
Greenwood County,Kansas,20,073,4.1
Hamilton County,Kansas,20,075,1.8
Harper County,Kansas,20,077,4.4
Harvey County,Kansas,20,079,3.7
Haskell County,Kansas,20,081,3.9
Hodgeman County,Kansas,20,083,1.4
Jackson County,Kansas,20,085,5.2
Jefferson County,Kansas,20,087,7.1
Jewell County,Kansas,20,089,2.2
Johnson County,Kansas,20,091,4.1
Kearny County,Kansas,20,093,2.3
Kingman County,Kansas,20,095,5.5
Kiowa County,Kansas,20,097,3.9
Labette County,Kansas,20,099,5.3
Lane County,Kansas,20,101,3.6
Leavenworth County,Kansas,20,103,5.0
Lincoln County,Kansas,20,105,6.6
Linn County,Kansas,20,107,6.6
Logan County,Kansas,20,109,3.6
Lyon County,Kansas,20,111,6.6
McPherson County,Kansas,20,113,2.4
Marion County,Kansas,20,115,4.7
Marshall County,Kansas,20,117,3.3
Meade County,Kansas,20,119,2.4
Miami County,Kansas,20,121,4.3
Mitchell County,Kansas,20,123,2.8
Montgomery County,Kansas,20,125,7.4
Morris County,Kansas,20,127,2.7
Morton County,Kansas,20,129,7.9
Nemaha County,Kansas,20,131,1.8
Neosho County,Kansas,20,133,3.4
Ness County,Kansas,20,135,3.3
Norton County,Kansas,20,137,1.7
Osage County,Kansas,20,139,7.9
Osborne County,Kansas,20,141,3.8
Ottawa County,Kansas,20,143,4.2
Pawnee County,Kansas,20,145,1.2
Phillips County,Kansas,20,147,3.0
Pottawatomie County,Kansas,20,149,4.3
Pratt County,Kansas,20,151,5.3
Rawlins County,Kansas,20,153,2.4
Reno County,Kansas,20,155,5.2
Republic County,Kansas,20,157,3.6
Rice County,Kansas,20,159,5.4
Riley County,Kansas,20,161,5.7
Rooks County,Kansas,20,163,4.1
Rush County,Kansas,20,165,5.2
Russell County,Kansas,20,167,6.5
Saline County,Kansas,20,169,4.5
Scott County,Kansas,20,171,4.8
Sedgwick County,Kansas,20,173,6.0
Seward County,Kansas,20,175,8.5
Shawnee County,Kansas,20,177,6.0
Sheridan County,Kansas,20,179,1.4
Sherman County,Kansas,20,181,3.7
Smith County,Kansas,20,183,3.6
Stafford County,Kansas,20,185,3.5
Stanton County,Kansas,20,187,1.1
Stevens County,Kansas,20,189,3.7
Sumner County,Kansas,20,191,6.0
Thomas County,Kansas,20,193,1.9
Trego County,Kansas,20,195,1.4
Wabaunsee County,Kansas,20,197,4.7
Wallace County,Kansas,20,199,6.6
Washington County,Kansas,20,201,2.9
Wichita County,Kansas,20,203,2.6
Wilson County,Kansas,20,205,5.7
Woodson County,Kansas,20,207,5.7
Wyandotte County,Kansas,20,209,9.3
Adair County,Kentucky,21,001,5.8
Allen County,Kentucky,21,003,7.1
Anderson County,Kentucky,21,005,7.4
Ballard County,Kentucky,21,007,5.3
Barren County,Kentucky,21,009,7.6
Bath County,Kentucky,21,011,9.6
Bell County,Kentucky,21,013,10.6
Boone County,Kentucky,21,015,5.3
Bourbon County,Kentucky,21,017,7.7
Boyd County,Kentucky,21,019,8.5
Boyle County,Kentucky,21,021,5.6
Bracken County,Kentucky,21,023,8.8
Breathitt County,Kentucky,21,025,12.0
Breckinridge County,Kentucky,21,027,10.3
Bullitt County,Kentucky,21,029,6.7
Butler County,Kentucky,21,031,5.4
Caldwell County,Kentucky,21,033,8.0
Calloway County,Kentucky,21,035,6.9
Campbell County,Kentucky,21,037,5.8
Carlisle County,Kentucky,21,039,7.9
Carroll County,Kentucky,21,041,10.9
Carter County,Kentucky,21,043,10.8
Casey County,Kentucky,21,045,9.3
Christian County,Kentucky,21,047,10.4
Clark County,Kentucky,21,049,6.9
Clay County,Kentucky,21,051,11.7
Clinton County,Kentucky,21,053,8.9
Crittenden County,Kentucky,21,055,6.1
Cumberland County,Kentucky,21,057,7.2
Daviess County,Kentucky,21,059,6.5
Edmonson County,Kentucky,21,061,10.1
Elliott County,Kentucky,21,063,7.6
Estill County,Kentucky,21,065,13.7
Fayette County,Kentucky,21,067,6.4
Fleming County,Kentucky,21,069,9.9
Floyd County,Kentucky,21,071,11.2
Franklin County,Kentucky,21,073,7.8
Fulton County,Kentucky,21,075,10.5
Gallatin County,Kentucky,21,077,6.0
Garrard County,Kentucky,21,079,8.9
Grant County,Kentucky,21,081,6.2
Graves County,Kentucky,21,083,8.4
Grayson County,Kentucky,21,085,6.9
Green County,Kentucky,21,087,7.5
Greenup County,Kentucky,21,089,9.5
Hancock County,Kentucky,21,091,6.6
Hardin County,Kentucky,21,093,7.6
Harlan County,Kentucky,21,095,10.3
Harrison County,Kentucky,21,097,6.9
Hart County,Kentucky,21,099,6.9
Henderson County,Kentucky,21,101,6.4
Henry County,Kentucky,21,103,6.4
Hickman County,Kentucky,21,105,7.2
Hopkins County,Kentucky,21,107,6.4
Jackson County,Kentucky,21,109,12.8
Jefferson County,Kentucky,21,111,7.2
Jessamine County,Kentucky,21,113,8.0
Johnson County,Kentucky,21,115,10.2
Kenton County,Kentucky,21,117,6.5
Knott County,Kentucky,21,119,14.8
Knox County,Kentucky,21,121,13.3
Larue County,Kentucky,21,123,7.7
Laurel County,Kentucky,21,125,9.9
Lawrence County,Kentucky,21,127,8.8
Lee County,Kentucky,21,129,13.8
Leslie County,Kentucky,21,131,17.0
Letcher County,Kentucky,21,133,12.9
Lewis County,Kentucky,21,135,6.8
Lincoln County,Kentucky,21,137,10.7
Livingston County,Kentucky,21,139,5.1
Logan County,Kentucky,21,141,7.4
Lyon County,Kentucky,21,143,5.8
McCracken County,Kentucky,21,145,5.1
McCreary County,Kentucky,21,147,17.6
McLean County,Kentucky,21,149,7.4
Madison County,Kentucky,21,151,7.7
Magoffin County,Kentucky,21,153,12.6
Marion County,Kentucky,21,155,8.7
Marshall County,Kentucky,21,157,6.8
Martin County,Kentucky,21,159,18.6
Mason County,Kentucky,21,161,6.6
Meade County,Kentucky,21,163,9.0
Menifee County,Kentucky,21,165,10.7
Mercer County,Kentucky,21,167,9.3
Metcalfe County,Kentucky,21,169,7.1
Monroe County,Kentucky,21,171,9.0
Montgomery County,Kentucky,21,173,8.9
Morgan County,Kentucky,21,175,8.5
Muhlenberg County,Kentucky,21,177,8.4
Nelson County,Kentucky,21,179,7.1
Nicholas County,Kentucky,21,181,7.8
Ohio County,Kentucky,21,183,10.7
Oldham County,Kentucky,21,185,4.1
Owen County,Kentucky,21,187,8.5
Owsley County,Kentucky,21,189,8.4
Pendleton County,Kentucky,21,191,5.6
Perry County,Kentucky,21,193,15.2
Pike County,Kentucky,21,195,10.2
Powell County,Kentucky,21,197,7.4
Pulaski County,Kentucky,21,199,9.2
Robertson County,Kentucky,21,201,5.8
Rockcastle County,Kentucky,21,203,11.2
Rowan County,Kentucky,21,205,6.3
Russell County,Kentucky,21,207,10.6
Scott County,Kentucky,21,209,5.3
Shelby County,Kentucky,21,211,4.9
Simpson County,Kentucky,21,213,5.5
Spencer County,Kentucky,21,215,6.7
Taylor County,Kentucky,21,217,8.8
Todd County,Kentucky,21,219,7.9
Trigg County,Kentucky,21,221,10.1
Trimble County,Kentucky,21,223,15.0
Union County,Kentucky,21,225,8.4
Warren County,Kentucky,21,227,6.8
Washington County,Kentucky,21,229,5.8
Wayne County,Kentucky,21,231,12.8
Webster County,Kentucky,21,233,7.1
Whitley County,Kentucky,21,235,9.8
Wolfe County,Kentucky,21,237,10.2
Woodford County,Kentucky,21,239,4.3
Acadia Parish,Louisiana,22,001,9.1
Allen Parish,Louisiana,22,003,9.3
Ascension Parish,Louisiana,22,005,5.9
Assumption Parish,Louisiana,22,007,8.2
Avoyelles Parish,Louisiana,22,009,8.5
Beauregard Parish,Louisiana,22,011,7.0
Bienville Parish,Louisiana,22,013,10.0
Bossier Parish,Louisiana,22,015,5.7
Caddo Parish,Louisiana,22,017,7.1
Calcasieu Parish,Louisiana,22,019,7.4
Caldwell Parish,Louisiana,22,021,10.9
Cameron Parish,Louisiana,22,023,3.5
Catahoula Parish,Louisiana,22,025,7.3
Claiborne Parish,Louisiana,22,027,14.4
Concordia Parish,Louisiana,22,029,9.7
De Soto Parish,Louisiana,22,031,9.8
East Baton Rouge Parish,Louisiana,22,033,7.0
East Carroll Parish,Louisiana,22,035,11.5
East Feliciana Parish,Louisiana,22,037,6.1
Evangeline Parish,Louisiana,22,039,11.2
Franklin Parish,Louisiana,22,041,10.1
Grant Parish,Louisiana,22,043,8.4
Iberia Parish,Louisiana,22,045,11.2
Iberville Parish,Louisiana,22,047,7.2
Jackson Parish,Louisiana,22,049,5.6
Jefferson Parish,Louisiana,22,051,6.4
Jefferson Davis Parish,Louisiana,22,053,8.5
Lafayette Parish,Louisiana,22,055,5.1
Lafourche Parish,Louisiana,22,057,7.3
LaSalle Parish,Louisiana,22,059,5.2
Lincoln Parish,Louisiana,22,061,10.4
Livingston Parish,Louisiana,22,063,6.2
Madison Parish,Louisiana,22,065,14.1
Morehouse Parish,Louisiana,22,067,8.1
Natchitoches Parish,Louisiana,22,069,12.1
Orleans Parish,Louisiana,22,071,9.8
Ouachita Parish,Louisiana,22,073,7.8
Plaquemines Parish,Louisiana,22,075,3.9
Pointe Coupee Parish,Louisiana,22,077,8.8
Rapides Parish,Louisiana,22,079,8.0
Red River Parish,Louisiana,22,081,8.0
Richland Parish,Louisiana,22,083,10.7
Sabine Parish,Louisiana,22,085,9.8
Saint Bernard Parish,Louisiana,22,087,11.1
Saint Charles Parish,Louisiana,22,089,8.2
Saint Helena Parish,Louisiana,22,091,14.3
Saint James Parish,Louisiana,22,093,8.4
Saint John the Baptist Parish,Louisiana,22,095,8.2
Saint Landry Parish,Louisiana,22,097,5.8
Saint Martin Parish,Louisiana,22,099,7.0
Saint Mary Parish,Louisiana,22,101,10.9
Saint Tammany Parish,Louisiana,22,103,7.3
Tangipahoa Parish,Louisiana,22,105,9.8
Tensas Parish,Louisiana,22,107,15.0
Terrebonne Parish,Louisiana,22,109,5.3
Union Parish,Louisiana,22,111,6.6
Vermilion Parish,Louisiana,22,113,8.2
Vernon Parish,Louisiana,22,115,8.2
Washington Parish,Louisiana,22,117,13.1
Webster Parish,Louisiana,22,119,8.3
West Baton Rouge Parish,Louisiana,22,121,6.6
West Carroll Parish,Louisiana,22,123,11.1
West Feliciana Parish,Louisiana,22,125,10.5
Winn Parish,Louisiana,22,127,7.4
Androscoggin County,Maine,23,001,5.8
Aroostook County,Maine,23,003,6.2
Cumberland County,Maine,23,005,4.6
Franklin County,Maine,23,007,6.9
Hancock County,Maine,23,009,6.4
Kennebec County,Maine,23,011,7.0
Knox County,Maine,23,013,5.6
Lincoln County,Maine,23,015,3.6
Oxford County,Maine,23,017,7.4
Penobscot County,Maine,23,019,7.3
Piscataquis County,Maine,23,021,10.0
Sagadahoc County,Maine,23,023,5.1
Somerset County,Maine,23,025,9.2
Waldo County,Maine,23,027,7.2
Washington County,Maine,23,029,8.6
York County,Maine,23,031,5.1
Allegany County,Maryland,24,001,9.4
Anne Arundel County,Maryland,24,003,5.5
Baltimore County,Maryland,24,005,6.0
Calvert County,Maryland,24,009,7.8
Caroline County,Maryland,24,011,7.5
Carroll County,Maryland,24,013,4.5
Cecil County,Maryland,24,015,6.6
Charles County,Maryland,24,017,5.0
Dorchester County,Maryland,24,019,10.1
Frederick County,Maryland,24,021,5.3
Garrett County,Maryland,24,023,5.6
Harford County,Maryland,24,025,6.0
Howard County,Maryland,24,027,4.6
Kent County,Maryland,24,029,5.6
Queen Anne's County,Maryland,24,035,4.3
Saint Mary's County,Maryland,24,037,4.4
Somerset County,Maryland,24,039,8.4
Talbot County,Maryland,24,041,6.0
Washington County,Maryland,24,043,7.5
Wicomico County,Maryland,24,045,7.7
Worcester County,Maryland,24,047,7.7
Baltimore City,Maryland,24,510,11.4
Montgomery County,Maryland,24,031,5.8
Prince George's County,Maryland,24,033,8.0
Barnstable County,Massachusetts,25,001,6.3
Berkshire County,Massachusetts,25,003,8.2
Bristol County,Massachusetts,25,005,8.1
Dukes County,Massachusetts,25,007,4.3
Essex County,Massachusetts,25,009,7.0
Franklin County,Massachusetts,25,011,6.1
Hampden County,Massachusetts,25,013,8.8
Hampshire County,Massachusetts,25,015,7.1
Middlesex County,Massachusetts,25,017,5.4
Nantucket County,Massachusetts,25,019,3.4
Norfolk County,Massachusetts,25,021,6.3
Plymouth County,Massachusetts,25,023,6.9
Suffolk County,Massachusetts,25,025,7.9
Worcester County,Massachusetts,25,027,6.7
Alcona County,Michigan,26,001,10.3
Alger County,Michigan,26,003,7.6
Allegan County,Michigan,26,005,4.7
Alpena County,Michigan,26,007,7.8
Antrim County,Michigan,26,009,7.8
Arenac County,Michigan,26,011,10.8
Baraga County,Michigan,26,013,6.8
Barry County,Michigan,26,015,6.2
Bay County,Michigan,26,017,8.2
Benzie County,Michigan,26,019,7.6
Berrien County,Michigan,26,021,7.8
Branch County,Michigan,26,023,5.5
Calhoun County,Michigan,26,025,8.5
Cass County,Michigan,26,027,8.9
Charlevoix County,Michigan,26,029,7.5
Cheboygan County,Michigan,26,031,12.6
Chippewa County,Michigan,26,033,10.1
Clare County,Michigan,26,035,12.5
Clinton County,Michigan,26,037,5.3
Crawford County,Michigan,26,039,10.9
Delta County,Michigan,26,041,7.5
Dickinson County,Michigan,26,043,6.9
Eaton County,Michigan,26,045,6.7
Emmet County,Michigan,26,047,7.5
Genesee County,Michigan,26,049,12.0
Gladwin County,Michigan,26,051,9.3
Gogebic County,Michigan,26,053,8.5
Grand Traverse County,Michigan,26,055,5.8
Gratiot County,Michigan,26,057,8.0
Hillsdale County,Michigan,26,059,7.6
Houghton County,Michigan,26,061,7.4
Huron County,Michigan,26,063,6.6
Ingham County,Michigan,26,065,8.9
Ionia County,Michigan,26,067,8.2
Iosco County,Michigan,26,069,11.5
Iron County,Michigan,26,071,7.7
Isabella County,Michigan,26,073,9.9
Jackson County,Michigan,26,075,8.9
Kalamazoo County,Michigan,26,077,7.3
Kalkaska County,Michigan,26,079,8.9
Kent County,Michigan,26,081,6.3
Keweenaw County,Michigan,26,083,6.6
Lake County,Michigan,26,085,12.1
Lapeer County,Michigan,26,087,9.2
Leelanau County,Michigan,26,089,6.6
Lenawee County,Michigan,26,091,7.4
Livingston County,Michigan,26,093,5.5
Luce County,Michigan,26,095,13.4
Mackinac County,Michigan,26,097,11.2
Macomb County,Michigan,26,099,7.5
Manistee County,Michigan,26,101,10.7
Marquette County,Michigan,26,103,7.2
Mason County,Michigan,26,105,9.8
Mecosta County,Michigan,26,107,10.7
Menominee County,Michigan,26,109,7.1
Midland County,Michigan,26,111,7.6
Missaukee County,Michigan,26,113,8.8
Monroe County,Michigan,26,115,7.0
Montcalm County,Michigan,26,117,8.6
Montmorency County,Michigan,26,119,13.8
Muskegon County,Michigan,26,121,10.4
Newaygo County,Michigan,26,123,8.9
Oakland County,Michigan,26,125,6.3
Oceana County,Michigan,26,127,8.3
Ogemaw County,Michigan,26,129,10.8
Ontonagon County,Michigan,26,131,12.0
Osceola County,Michigan,26,133,8.8
Oscoda County,Michigan,26,135,10.3
Otsego County,Michigan,26,137,6.8
Ottawa County,Michigan,26,139,5.3
Presque Isle County,Michigan,26,141,12.4
Roscommon County,Michigan,26,143,14.0
Saginaw County,Michigan,26,145,9.5
Saint Clair County,Michigan,26,147,9.1
Saint Joseph County,Michigan,26,149,6.6
Sanilac County,Michigan,26,151,9.2
Schoolcraft County,Michigan,26,153,12.1
Shiawassee County,Michigan,26,155,8.8
Tuscola County,Michigan,26,157,8.4
Van Buren County,Michigan,26,159,7.6
Washtenaw County,Michigan,26,161,6.3
Wayne County,Michigan,26,163,13.0
Wexford County,Michigan,26,165,8.2
Aitkin County,Minnesota,27,001,7.0
Anoka County,Minnesota,27,003,4.9
Becker County,Minnesota,27,005,3.7
Beltrami County,Minnesota,27,007,10.3
Benton County,Minnesota,27,009,5.0
Big Stone County,Minnesota,27,011,2.3
Blue Earth County,Minnesota,27,013,4.9
Brown County,Minnesota,27,015,2.7
Carlton County,Minnesota,27,017,4.3
Carver County,Minnesota,27,019,3.0
Cass County,Minnesota,27,021,6.3
Chippewa County,Minnesota,27,023,2.2
Chisago County,Minnesota,27,025,5.4
Clay County,Minnesota,27,027,3.1
Clearwater County,Minnesota,27,029,7.3
Cook County,Minnesota,27,031,2.4
Cottonwood County,Minnesota,27,033,4.8
Crow Wing County,Minnesota,27,035,4.3
Dakota County,Minnesota,27,037,4.4
Dodge County,Minnesota,27,039,3.3
Douglas County,Minnesota,27,041,4.0
Faribault County,Minnesota,27,043,3.1
Fillmore County,Minnesota,27,045,3.5
Freeborn County,Minnesota,27,047,4.6
Goodhue County,Minnesota,27,049,4.7
Grant County,Minnesota,27,051,4.5
Hennepin County,Minnesota,27,053,5.1
Houston County,Minnesota,27,055,4.0
Hubbard County,Minnesota,27,057,4.4
Isanti County,Minnesota,27,059,6.1
Itasca County,Minnesota,27,061,6.0
Jackson County,Minnesota,27,063,3.3
Kanabec County,Minnesota,27,065,7.5
Kandiyohi County,Minnesota,27,067,3.8
Kittson County,Minnesota,27,069,2.7
Koochiching County,Minnesota,27,071,7.5
Lac qui Parle County,Minnesota,27,073,3.4
Lake County,Minnesota,27,075,4.1
Lake of the Woods County,Minnesota,27,077,3.9
Le Sueur County,Minnesota,27,079,4.3
Lincoln County,Minnesota,27,081,3.2
Lyon County,Minnesota,27,083,4.3
McLeod County,Minnesota,27,085,3.8
Mahnomen County,Minnesota,27,087,10.1
Marshall County,Minnesota,27,089,4.0
Martin County,Minnesota,27,091,3.2
Meeker County,Minnesota,27,093,3.9
Mille Lacs County,Minnesota,27,095,6.4
Morrison County,Minnesota,27,097,4.5
Mower County,Minnesota,27,099,5.8
Murray County,Minnesota,27,101,4.2
Nicollet County,Minnesota,27,103,3.5
Nobles County,Minnesota,27,105,7.0
Norman County,Minnesota,27,107,3.4
Olmsted County,Minnesota,27,109,4.2
Otter Tail County,Minnesota,27,111,4.0
Pennington County,Minnesota,27,113,3.3
Pine County,Minnesota,27,115,6.6
Pipestone County,Minnesota,27,117,4.2
Polk County,Minnesota,27,119,4.0
Pope County,Minnesota,27,121,3.7
Ramsey County,Minnesota,27,123,6.5
Red Lake County,Minnesota,27,125,4.0
Redwood County,Minnesota,27,127,3.5
Renville County,Minnesota,27,129,3.4
Rice County,Minnesota,27,131,4.3
Rock County,Minnesota,27,133,2.1
Roseau County,Minnesota,27,135,2.1
Saint Louis County,Minnesota,27,137,5.8
Scott County,Minnesota,27,139,4.0
Sherburne County,Minnesota,27,141,4.1
Sibley County,Minnesota,27,143,4.2
Stearns County,Minnesota,27,145,4.8
Steele County,Minnesota,27,147,4.3
Stevens County,Minnesota,27,149,3.0
Swift County,Minnesota,27,151,3.3
Todd County,Minnesota,27,153,4.3
Traverse County,Minnesota,27,155,4.4
Wabasha County,Minnesota,27,157,3.4
Wadena County,Minnesota,27,159,5.2
Waseca County,Minnesota,27,161,4.7
Washington County,Minnesota,27,163,4.0
Watonwan County,Minnesota,27,165,2.7
Wilkin County,Minnesota,27,167,2.0
Winona County,Minnesota,27,169,5.7
Wright County,Minnesota,27,171,4.4
Yellow Medicine County,Minnesota,27,173,3.1
Adams County,Mississippi,28,001,10.1
Alcorn County,Mississippi,28,003,7.7
Amite County,Mississippi,28,005,10.6
Attala County,Mississippi,28,007,11.4
Benton County,Mississippi,28,009,13.8
Bolivar County,Mississippi,28,011,14.4
Calhoun County,Mississippi,28,013,9.7
Carroll County,Mississippi,28,015,8.9
Chickasaw County,Mississippi,28,017,10.9
Choctaw County,Mississippi,28,019,13.3
Claiborne County,Mississippi,28,021,20.9
Clarke County,Mississippi,28,023,10.6
Clay County,Mississippi,28,025,13.8
Coahoma County,Mississippi,28,027,21.1
Copiah County,Mississippi,28,029,14.7
Covington County,Mississippi,28,031,13.1
DeSoto County,Mississippi,28,033,6.7
Forrest County,Mississippi,28,035,12.5
Franklin County,Mississippi,28,037,10.0
George County,Mississippi,28,039,8.8
Greene County,Mississippi,28,041,10.4
Grenada County,Mississippi,28,043,9.6
Hancock County,Mississippi,28,045,8.8
Harrison County,Mississippi,28,047,9.6
Hinds County,Mississippi,28,049,10.5
Holmes County,Mississippi,28,051,18.9
Humphreys County,Mississippi,28,053,25.1
Issaquena County,Mississippi,28,055,10.7
Itawamba County,Mississippi,28,057,7.2
Jackson County,Mississippi,28,059,8.7
Jasper County,Mississippi,28,061,6.5
Jefferson County,Mississippi,28,063,11.9
Jefferson Davis County,Mississippi,28,065,14.5
Jones County,Mississippi,28,067,7.5
Kemper County,Mississippi,28,069,9.3
Lafayette County,Mississippi,28,071,7.3
Lamar County,Mississippi,28,073,8.5
Lauderdale County,Mississippi,28,075,9.0
Lawrence County,Mississippi,28,077,10.1
