County,State,State_FIPS,County_FIPS,high_school_and_above_percentage
Leake County,Mississippi,28,079,7.1
Lee County,Mississippi,28,081,21.9
Leflore County,Mississippi,28,083,15.8
Lincoln County,Mississippi,28,085,16.6
Lowndes County,Mississippi,28,087,20.2
Madison County,Mississippi,28,089,45.2
Marion County,Mississippi,28,091,13.7
Marshall County,Mississippi,28,093,8.3
Monroe County,Mississippi,28,095,13.5
Montgomery County,Mississippi,28,097,13.2
Neshoba County,Mississippi,28,099,11.2
Newton County,Mississippi,28,101,12.7
Noxubee County,Mississippi,28,103,10.2
Oktibbeha County,Mississippi,28,105,40.8
Panola County,Mississippi,28,107,12.9
Pearl River County,Mississippi,28,109,15.5
Perry County,Mississippi,28,111,6.8
Pike County,Mississippi,28,113,16.4
Pontotoc County,Mississippi,28,115,10.4
Prentiss County,Mississippi,28,117,9.6
Quitman County,Mississippi,28,119,9.4
Rankin County,Mississippi,28,121,28.8
Scott County,Mississippi,28,123,10.8
Sharkey County,Mississippi,28,125,13.7
Simpson County,Mississippi,28,127,13.5
Smith County,Mississippi,28,129,17.0
Stone County,Mississippi,28,131,10.3
Sunflower County,Mississippi,28,133,8.5
Tallahatchie County,Mississippi,28,135,5.7
Tate County,Mississippi,28,137,13.2
Tippah County,Mississippi,28,139,8.6
Tishomingo County,Mississippi,28,141,10.7
Tunica County,Mississippi,28,143,11.9
Union County,Mississippi,28,145,13.0
Walthall County,Mississippi,28,147,13.0
Warren County,Mississippi,28,149,25.0
Washington County,Mississippi,28,151,17.6
Wayne County,Mississippi,28,153,9.6
Webster County,Mississippi,28,155,17.2
Wilkinson County,Mississippi,28,157,6.6
Winston County,Mississippi,28,159,13.7
Yalobusha County,Mississippi,28,161,16.6
Yazoo County,Mississippi,28,163,11.6
Adair County,Missouri,29,001,25.1
Andrew County,Missouri,29,003,17.9
Atchison County,Missouri,29,005,22.6
Audrain County,Missouri,29,007,14.4
Barry County,Missouri,29,009,11.6
Barton County,Missouri,29,011,11.8
Bates County,Missouri,29,013,11.4
Benton County,Missouri,29,015,14.3
Bollinger County,Missouri,29,017,8.4
Boone County,Missouri,29,019,45.9
Buchanan County,Missouri,29,021,18.5
Butler County,Missouri,29,023,13.8
Caldwell County,Missouri,29,025,10.6
Callaway County,Missouri,29,027,19.8
Camden County,Missouri,29,029,20.5
Cape Girardeau County,Missouri,29,031,26.0
Carroll County,Missouri,29,033,16.7
Carter County,Missouri,29,035,10.3
Cass County,Missouri,29,037,20.6
Cedar County,Missouri,29,039,11.5
Chariton County,Missouri,29,041,11.0
Christian County,Missouri,29,043,28.0
Clark County,Missouri,29,045,11.7
Clay County,Missouri,29,047,30.7
Clinton County,Missouri,29,049,17.4
Cole County,Missouri,29,051,31.3
Cooper County,Missouri,29,053,15.0
Crawford County,Missouri,29,055,11.3
Dade County,Missouri,29,057,8.9
Dallas County,Missouri,29,059,10.2
Daviess County,Missouri,29,061,12.3
DeKalb County,Missouri,29,063,9.0
Dent County,Missouri,29,065,10.6
Douglas County,Missouri,29,067,8.4
Dunklin County,Missouri,29,069,8.9
Franklin County,Missouri,29,071,16.1
Gasconade County,Missouri,29,073,14.7
Gentry County,Missouri,29,075,9.9
Greene County,Missouri,29,077,28.3
Grundy County,Missouri,29,079,10.4
Harrison County,Missouri,29,081,7.1
Henry County,Missouri,29,083,14.5
Hickory County,Missouri,29,085,8.6
Holt County,Missouri,29,087,13.4
Howard County,Missouri,29,089,21.2
Howell County,Missouri,29,091,13.2
Iron County,Missouri,29,093,10.3
Jackson County,Missouri,29,095,27.4
Jasper County,Missouri,29,097,19.2
Jefferson County,Missouri,29,099,15.7
Johnson County,Missouri,29,101,23.3
Knox County,Missouri,29,103,13.7
Laclede County,Missouri,29,105,13.5
Lafayette County,Missouri,29,107,15.5
Lawrence County,Missouri,29,109,13.5
Lewis County,Missouri,29,111,12.1
Lincoln County,Missouri,29,113,9.6
Linn County,Missouri,29,115,13.3
Livingston County,Missouri,29,117,21.6
McDonald County,Missouri,29,119,8.6
Macon County,Missouri,29,121,13.7
Madison County,Missouri,29,123,11.8
Maries County,Missouri,29,125,10.2
Marion County,Missouri,29,127,17.2
Mercer County,Missouri,29,129,11.4
Miller County,Missouri,29,131,13.2
Mississippi County,Missouri,29,133,11.0
Moniteau County,Missouri,29,135,13.8
Monroe County,Missouri,29,137,12.2
Montgomery County,Missouri,29,139,9.6
Morgan County,Missouri,29,141,12.4
New Madrid County,Missouri,29,143,10.8
Newton County,Missouri,29,145,17.9
Nodaway County,Missouri,29,147,21.5
Oregon County,Missouri,29,149,8.3
Osage County,Missouri,29,151,11.6
Ozark County,Missouri,29,153,11.8
Pemiscot County,Missouri,29,155,8.7
Perry County,Missouri,29,157,11.0
Pettis County,Missouri,29,159,14.4
Phelps County,Missouri,29,161,26.9
Pike County,Missouri,29,163,10.4
Platte County,Missouri,29,165,38.1
Polk County,Missouri,29,167,17.2
Pulaski County,Missouri,29,169,19.7
Putnam County,Missouri,29,171,14.0
Ralls County,Missouri,29,173,15.7
Randolph County,Missouri,29,175,10.3
Ray County,Missouri,29,177,12.2
Reynolds County,Missouri,29,179,5.8
Ripley County,Missouri,29,181,10.7
Saint Charles County,Missouri,29,183,35.2
Saint Clair County,Missouri,29,185,13.8
Sainte Genevieve County,Missouri,29,186,10.9
Saint Francois County,Missouri,29,187,13.0
Saint Louis County,Missouri,29,189,42.1
Saline County,Missouri,29,195,15.8
Schuyler County,Missouri,29,197,10.0
Scotland County,Missouri,29,199,15.1
Scott County,Missouri,29,201,11.5
Shannon County,Missouri,29,203,12.6
Shelby County,Missouri,29,205,12.7
Stoddard County,Missouri,29,207,11.2
Stone County,Missouri,29,209,18.6
Sullivan County,Missouri,29,211,9.3
Taney County,Missouri,29,213,21.8
Texas County,Missouri,29,215,11.5
Vernon County,Missouri,29,217,15.5
Warren County,Missouri,29,219,15.8
Washington County,Missouri,29,221,6.4
Wayne County,Missouri,29,223,7.7
Webster County,Missouri,29,225,11.6
Worth County,Missouri,29,227,11.2
Wright County,Missouri,29,229,9.2
Saint Louis City,Missouri,29,510,27.7
Beaverhead County,Montana,30,001,29.8
Big Horn County,Montana,30,003,13.0
Blaine County,Montana,30,005,10.8
Broadwater County,Montana,30,007,13.7
Carbon County,Montana,30,009,25.0
Carter County,Montana,30,011,12.6
Cascade County,Montana,30,013,24.9
Chouteau County,Montana,30,015,23.0
Custer County,Montana,30,017,18.0
Daniels County,Montana,30,019,23.7
Dawson County,Montana,30,021,16.9
Deer Lodge County,Montana,30,023,16.3
Fallon County,Montana,30,025,14.4
Fergus County,Montana,30,027,23.6
Flathead County,Montana,30,029,27.7
Gallatin County,Montana,30,031,44.6
Garfield County,Montana,30,033,11.5
Glacier County,Montana,30,035,12.4
Granite County,Montana,30,039,26.3
Hill County,Montana,30,041,19.2
Jefferson County,Montana,30,043,29.1
Judith Basin County,Montana,30,045,27.7
Lake County,Montana,30,047,28.1
Lewis and Clark County,Montana,30,049,36.2
Liberty County,Montana,30,051,13.6
Lincoln County,Montana,30,053,16.9
McCone County,Montana,30,055,12.2
Madison County,Montana,30,057,33.0
Meagher County,Montana,30,059,11.5
Mineral County,Montana,30,061,13.2
Missoula County,Montana,30,063,38.1
Musselshell County,Montana,30,065,10.1
Phillips County,Montana,30,071,14.2
Pondera County,Montana,30,073,18.6
Powder River County,Montana,30,075,14.9
Powell County,Montana,30,077,15.2
Prairie County,Montana,30,079,11.4
Ravalli County,Montana,30,081,27.2
Richland County,Montana,30,083,15.4
Roosevelt County,Montana,30,085,14.7
Rosebud County,Montana,30,087,16.4
Sanders County,Montana,30,089,15.3
Sheridan County,Montana,30,091,14.4
Silver Bow County,Montana,30,093,24.8
Stillwater County,Montana,30,095,21.2
Sweet Grass County,Montana,30,097,27.7
Teton County,Montana,30,099,23.2
Toole County,Montana,30,101,13.3
Valley County,Montana,30,105,18.3
Wheatland County,Montana,30,107,20.5
Wibaux County,Montana,30,109,11.0
Yellowstone County,Montana,30,111,29.1
Park County,Montana,30,067,29.1
Adams County,Nebraska,31,001,21.1
Antelope County,Nebraska,31,003,14.6
Boone County,Nebraska,31,011,12.9
Box Butte County,Nebraska,31,013,20.6
Boyd County,Nebraska,31,015,15.3
Brown County,Nebraska,31,017,18.3
Buffalo County,Nebraska,31,019,29.9
Burt County,Nebraska,31,021,20.0
Butler County,Nebraska,31,023,15.0
Cass County,Nebraska,31,025,23.3
Cedar County,Nebraska,31,027,12.6
Chase County,Nebraska,31,029,11.1
Cherry County,Nebraska,31,031,25.0
Cheyenne County,Nebraska,31,033,29.3
Clay County,Nebraska,31,035,16.0
Colfax County,Nebraska,31,037,10.7
Cuming County,Nebraska,31,039,12.6
Custer County,Nebraska,31,041,17.1
Dakota County,Nebraska,31,043,10.4
Dawes County,Nebraska,31,045,33.7
Dawson County,Nebraska,31,047,14.2
Deuel County,Nebraska,31,049,20.4
Dixon County,Nebraska,31,051,9.7
Dodge County,Nebraska,31,053,17.0
Douglas County,Nebraska,31,055,36.5
Dundy County,Nebraska,31,057,28.7
Fillmore County,Nebraska,31,059,17.0
Franklin County,Nebraska,31,061,15.2
Frontier County,Nebraska,31,063,21.0
Furnas County,Nebraska,31,065,19.0
Gage County,Nebraska,31,067,18.3
Garden County,Nebraska,31,069,18.7
Garfield County,Nebraska,31,071,12.6
Gosper County,Nebraska,31,073,17.7
Greeley County,Nebraska,31,077,11.3
Hall County,Nebraska,31,079,16.1
Hamilton County,Nebraska,31,081,21.7
Harlan County,Nebraska,31,083,15.3
Hitchcock County,Nebraska,31,087,10.5
Holt County,Nebraska,31,089,14.6
Howard County,Nebraska,31,093,11.4
Jefferson County,Nebraska,31,095,14.4
Johnson County,Nebraska,31,097,8.8
Kearney County,Nebraska,31,099,24.5
Keith County,Nebraska,31,101,19.4
Kimball County,Nebraska,31,105,20.6
Knox County,Nebraska,31,107,16.9
Lancaster County,Nebraska,31,109,35.7
Lincoln County,Nebraska,31,111,19.1
Madison County,Nebraska,31,119,20.5
Merrick County,Nebraska,31,121,12.2
Morrill County,Nebraska,31,123,21.8
Nance County,Nebraska,31,125,11.2
Nemaha County,Nebraska,31,127,24.2
Nuckolls County,Nebraska,31,129,12.5
Otoe County,Nebraska,31,131,19.6
Pawnee County,Nebraska,31,133,16.4
Perkins County,Nebraska,31,135,21.5
Phelps County,Nebraska,31,137,22.2
Pierce County,Nebraska,31,139,11.8
Platte County,Nebraska,31,141,19.6
Polk County,Nebraska,31,143,16.7
Red Willow County,Nebraska,31,145,24.7
Richardson County,Nebraska,31,147,14.5
Rock County,Nebraska,31,149,22.9
Saline County,Nebraska,31,151,13.9
Sarpy County,Nebraska,31,153,38.5
Saunders County,Nebraska,31,155,22.3
Scotts Bluff County,Nebraska,31,157,19.5
Seward County,Nebraska,31,159,28.3
Sheridan County,Nebraska,31,161,22.1
Sherman County,Nebraska,31,163,15.8
Sioux County,Nebraska,31,165,24.5
Stanton County,Nebraska,31,167,10.0
Thayer County,Nebraska,31,169,13.9
Thurston County,Nebraska,31,173,12.0
Valley County,Nebraska,31,175,14.1
Washington County,Nebraska,31,177,28.4
Wayne County,Nebraska,31,179,31.5
Webster County,Nebraska,31,181,11.7
York County,Nebraska,31,185,24.5
Churchill County,Nevada,32,001,19.4
Clark County,Nevada,32,003,22.4
Douglas County,Nevada,32,005,27.8
Elko County,Nevada,32,007,14.5
Eureka County,Nevada,32,011,16.8
Humboldt County,Nevada,32,013,13.2
Lander County,Nevada,32,015,12.0
Lincoln County,Nevada,32,017,18.3
Lyon County,Nevada,32,019,12.5
Mineral County,Nevada,32,021,11.4
Nye County,Nevada,32,023,11.5
Pershing County,Nevada,32,027,10.9
Storey County,Nevada,32,029,10.7
Washoe County,Nevada,32,031,27.9
White Pine County,Nevada,32,033,13.2
Carson City,Nevada,32,510,24.4
Belknap County,New Hampshire,33,001,27.4
Carroll County,New Hampshire,33,003,28.6
Cheshire County,New Hampshire,33,005,31.1
Coos County,New Hampshire,33,007,15.6
Grafton County,New Hampshire,33,009,34.6
Hillsborough County,New Hampshire,33,011,35.8
Merrimack County,New Hampshire,33,013,31.8
Rockingham County,New Hampshire,33,015,37.7
Strafford County,New Hampshire,33,017,30.6
Sullivan County,New Hampshire,33,019,25.5
Atlantic County,New Jersey,34,001,24.0
Bergen County,New Jersey,34,003,46.4
Burlington County,New Jersey,34,005,34.7
Camden County,New Jersey,34,007,29.1
Cape May County,New Jersey,34,009,27.0
Cumberland County,New Jersey,34,011,11.8
Essex County,New Jersey,34,013,31.4
Gloucester County,New Jersey,34,015,26.9
Hudson County,New Jersey,34,017,36.3
Hunterdon County,New Jersey,34,019,49.7
Mercer County,New Jersey,34,021,39.6
Middlesex County,New Jersey,34,023,40.4
Monmouth County,New Jersey,34,025,41.5
Morris County,New Jersey,34,027,51.5
Ocean County,New Jersey,34,029,25.8
Passaic County,New Jersey,34,031,26.1
Salem County,New Jersey,34,033,18.2
Somerset County,New Jersey,34,035,52.8
Sussex County,New Jersey,34,037,31.7
Union County,New Jersey,34,039,31.9
Warren County,New Jersey,34,041,29.8
Bernalillo County,New Mexico,35,001,32.6
Catron County,New Mexico,35,003,19.2
Chaves County,New Mexico,35,005,16.5
Colfax County,New Mexico,35,007,19.8
Curry County,New Mexico,35,009,17.0
De Baca County,New Mexico,35,011,22.0
Dona Ana County,New Mexico,35,013,25.9
Eddy County,New Mexico,35,015,15.1
Grant County,New Mexico,35,017,21.5
Guadalupe County,New Mexico,35,019,6.3
Hidalgo County,New Mexico,35,023,17.2
Lea County,New Mexico,35,025,11.2
Lincoln County,New Mexico,35,027,26.0
Los Alamos County,New Mexico,35,028,68.4
Luna County,New Mexico,35,029,13.9
McKinley County,New Mexico,35,031,10.6
Mora County,New Mexico,35,033,14.6
Otero County,New Mexico,35,035,18.9
Quay County,New Mexico,35,037,15.3
Rio Arriba County,New Mexico,35,039,14.9
Roosevelt County,New Mexico,35,041,18.0
Sandoval County,New Mexico,35,043,30.0
San Juan County,New Mexico,35,045,15.8
San Miguel County,New Mexico,35,047,22.0
Santa Fe County,New Mexico,35,049,39.1
Sierra County,New Mexico,35,051,16.9
Socorro County,New Mexico,35,053,22.4
Taos County,New Mexico,35,055,29.4
Torrance County,New Mexico,35,057,13.3
Union County,New Mexico,35,059,18.8
Cibola County,New Mexico,35,006,12.2
Valencia County,New Mexico,35,061,15.6
Albany County,New York,36,001,38.7
Allegany County,New York,36,003,16.6
Bronx County,New York,36,005,15.9
Broome County,New York,36,007,26.9
Cattaraugus County,New York,36,009,17.1
Cayuga County,New York,36,011,16.4
Chautauqua County,New York,36,013,19.5
Chemung County,New York,36,015,21.6
Chenango County,New York,36,017,16.2
Clinton County,New York,36,019,19.3
Columbia County,New York,36,021,28.5
Cortland County,New York,36,023,23.0
Delaware County,New York,36,025,18.6
Dutchess County,New York,36,027,31.9
Erie County,New York,36,029,30.5
Essex County,New York,36,031,22.7
Franklin County,New York,36,033,14.9
Fulton County,New York,36,035,13.8
Genesee County,New York,36,037,18.8
Greene County,New York,36,039,17.2
Hamilton County,New York,36,041,21.6
Herkimer County,New York,36,043,18.1
Jefferson County,New York,36,045,19.8
Kings County,New York,36,047,29.0
Lewis County,New York,36,049,14.2
Livingston County,New York,36,051,21.3
Madison County,New York,36,053,24.3
Monroe County,New York,36,055,36.2
Montgomery County,New York,36,057,15.5
Nassau County,New York,36,059,42.2
New York County,New York,36,061,58.1
Niagara County,New York,36,063,18.6
Oneida County,New York,36,065,21.5
Onondaga County,New York,36,067,33.5
Ontario County,New York,36,069,31.8
Orange County,New York,36,071,26.7
Orleans County,New York,36,073,13.8
Oswego County,New York,36,075,14.3
Otsego County,New York,36,077,23.7
Putnam County,New York,36,079,37.2
Queens County,New York,36,081,29.7
Rensselaer County,New York,36,083,27.2
Richmond County,New York,36,085,28.6
Rockland County,New York,36,087,40.8
Saint Lawrence County,New York,36,089,17.2
Saratoga County,New York,36,091,35.6
Schenectady County,New York,36,093,29.3
Schoharie County,New York,36,095,19.7
Schuyler County,New York,36,097,16.1
Seneca County,New York,36,099,16.6
Steuben County,New York,36,101,19.5
Suffolk County,New York,36,103,32.6
Sullivan County,New York,36,105,18.6
Tioga County,New York,36,107,24.2
Tompkins County,New York,36,109,50.0
Ulster County,New York,36,111,27.7
Warren County,New York,36,113,28.8
Washington County,New York,36,115,14.9
Wayne County,New York,36,117,20.1
Westchester County,New York,36,119,45.1
Wyoming County,New York,36,121,11.1
Yates County,New York,36,123,20.3
Alamance County,North Carolina,37,001,22.4
Alexander County,North Carolina,37,003,11.1
Alleghany County,North Carolina,37,005,16.7
Anson County,North Carolina,37,007,5.5
Ashe County,North Carolina,37,009,17.6
Avery County,North Carolina,37,011,18.9
Beaufort County,North Carolina,37,013,19.2
Bertie County,North Carolina,37,015,8.4
Bladen County,North Carolina,37,017,7.4
Brunswick County,North Carolina,37,019,23.8
Buncombe County,North Carolina,37,021,30.2
Burke County,North Carolina,37,023,14.3
Cabarrus County,North Carolina,37,025,22.8
Caldwell County,North Carolina,37,027,12.9
Camden County,North Carolina,37,029,15.0
Carteret County,North Carolina,37,031,25.1
Caswell County,North Carolina,37,033,9.5
Catawba County,North Carolina,37,035,19.9
Chatham County,North Carolina,37,037,35.5
Cherokee County,North Carolina,37,039,17.2
Chowan County,North Carolina,37,041,14.5
Clay County,North Carolina,37,043,19.2
Cleveland County,North Carolina,37,045,15.9
Columbus County,North Carolina,37,047,10.7
Craven County,North Carolina,37,049,22.0
Cumberland County,North Carolina,37,051,21.5
Currituck County,North Carolina,37,053,19.0
Dare County,North Carolina,37,055,31.5
Davidson County,North Carolina,37,057,15.7
Davie County,North Carolina,37,059,24.3
Duplin County,North Carolina,37,061,8.4
Durham County,North Carolina,37,063,41.6
Edgecombe County,North Carolina,37,065,9.2
Forsyth County,North Carolina,37,067,31.6
Franklin County,North Carolina,37,069,14.1
Gaston County,North Carolina,37,071,18.6
Gates County,North Carolina,37,073,8.8
Graham County,North Carolina,37,075,12.2
Granville County,North Carolina,37,077,12.9
Greene County,North Carolina,37,079,8.2
Guilford County,North Carolina,37,081,32.8
Halifax County,North Carolina,37,083,9.6
Harnett County,North Carolina,37,085,15.4
Haywood County,North Carolina,37,087,21.5
Henderson County,North Carolina,37,089,28.9
Hertford County,North Carolina,37,091,12.5
Hoke County,North Carolina,37,093,13.1
Hyde County,North Carolina,37,095,10.6
Iredell County,North Carolina,37,097,22.7
Jackson County,North Carolina,37,099,29.0
Johnston County,North Carolina,37,101,17.8
Jones County,North Carolina,37,103,8.7
Lee County,North Carolina,37,105,16.8
Lenoir County,North Carolina,37,107,13.4
Lincoln County,North Carolina,37,109,17.9
McDowell County,North Carolina,37,111,15.0
Macon County,North Carolina,37,113,21.4
Madison County,North Carolina,37,115,18.6
Martin County,North Carolina,37,117,9.4
Mecklenburg County,North Carolina,37,119,41.2
Mitchell County,North Carolina,37,121,14.6
Montgomery County,North Carolina,37,123,14.4
Moore County,North Carolina,37,125,32.9
Nash County,North Carolina,37,127,18.3
New Hanover County,North Carolina,37,129,36.2
Northampton County,North Carolina,37,131,8.5
Onslow County,North Carolina,37,133,16.7
Orange County,North Carolina,37,135,53.6
Pamlico County,North Carolina,37,137,16.5
Pasquotank County,North Carolina,37,139,14.8
Pender County,North Carolina,37,141,17.3
Perquimans County,North Carolina,37,143,19.9
Person County,North Carolina,37,145,11.2
Pitt County,North Carolina,37,147,28.1
Polk County,North Carolina,37,149,28.2
Randolph County,North Carolina,37,151,12.0
Richmond County,North Carolina,37,153,9.5
Robeson County,North Carolina,37,155,10.1
Rockingham County,North Carolina,37,157,11.6
Rowan County,North Carolina,37,159,16.3
Rutherford County,North Carolina,37,161,15.2
Sampson County,North Carolina,37,163,11.3
Scotland County,North Carolina,37,165,13.7
Stanly County,North Carolina,37,167,14.8
Stokes County,North Carolina,37,169,10.4
Surry County,North Carolina,37,171,14.2
Swain County,North Carolina,37,173,18.5
Transylvania County,North Carolina,37,175,25.8
Tyrrell County,North Carolina,37,177,7.5
Union County,North Carolina,37,179,29.7
Vance County,North Carolina,37,181,9.6
Wake County,North Carolina,37,183,49.4
Warren County,North Carolina,37,185,11.6
Washington County,North Carolina,37,187,7.7
Watauga County,North Carolina,37,189,37.1
Wayne County,North Carolina,37,191,14.9
Wilkes County,North Carolina,37,193,12.2
Wilson County,North Carolina,37,195,16.6
Yadkin County,North Carolina,37,197,10.7
Yancey County,North Carolina,37,199,14.8
Adams County,North Dakota,38,001,18.1
Barnes County,North Dakota,38,003,25.0
Benson County,North Dakota,38,005,8.4
Bottineau County,North Dakota,38,009,21.4
Bowman County,North Dakota,38,011,20.4
Burke County,North Dakota,38,013,15.0
Burleigh County,North Dakota,38,015,33.0
Cass County,North Dakota,38,017,34.9
Cavalier County,North Dakota,38,019,14.2
Dickey County,North Dakota,38,021,18.6
Divide County,North Dakota,38,023,18.3
Dunn County,North Dakota,38,025,13.7
Eddy County,North Dakota,38,027,16.1
Emmons County,North Dakota,38,029,12.2
Foster County,North Dakota,38,031,15.4
Golden Valley County,North Dakota,38,033,14.0
Grand Forks County,North Dakota,38,035,32.4
Grant County,North Dakota,38,037,13.2
Griggs County,North Dakota,38,039,20.4
Hettinger County,North Dakota,38,041,19.3
Kidder County,North Dakota,38,043,14.2
LaMoure County,North Dakota,38,045,19.4
Logan County,North Dakota,38,047,14.8
McHenry County,North Dakota,38,049,11.0
McIntosh County,North Dakota,38,051,15.0
McKenzie County,North Dakota,38,053,25.5
McLean County,North Dakota,38,055,15.7
Mercer County,North Dakota,38,057,14.2
Morton County,North Dakota,38,059,19.3
Mountrail County,North Dakota,38,061,19.1
Nelson County,North Dakota,38,063,24.4
Oliver County,North Dakota,38,065,19.8
Pembina County,North Dakota,38,067,14.4
Pierce County,North Dakota,38,069,7.5
Ramsey County,North Dakota,38,071,21.9
Ransom County,North Dakota,38,073,17.4
Renville County,North Dakota,38,075,19.2
Richland County,North Dakota,38,077,22.2
Rolette County,North Dakota,38,079,15.0
Sargent County,North Dakota,38,081,13.1
Sheridan County,North Dakota,38,083,11.6
Sioux County,North Dakota,38,085,5.1
Stark County,North Dakota,38,089,21.8
Steele County,North Dakota,38,091,19.0
Stutsman County,North Dakota,38,093,23.1
Towner County,North Dakota,38,095,19.1
Traill County,North Dakota,38,097,25.6
Walsh County,North Dakota,38,099,15.2
Ward County,North Dakota,38,101,24.1
Wells County,North Dakota,38,103,15.3
Williams County,North Dakota,38,105,17.7
Adams County,Ohio,39,001,9.4
Allen County,Ohio,39,003,16.4
Ashland County,Ohio,39,005,16.6
Ashtabula County,Ohio,39,007,12.3
Athens County,Ohio,39,009,27.1
Auglaize County,Ohio,39,011,15.8
Belmont County,Ohio,39,013,15.0
Brown County,Ohio,39,015,9.2
Butler County,Ohio,39,017,27.3
Carroll County,Ohio,39,019,12.3
Champaign County,Ohio,39,021,14.9
Clark County,Ohio,39,023,16.2
Clermont County,Ohio,39,025,26.2
Clinton County,Ohio,39,027,14.6
Columbiana County,Ohio,39,029,11.5
Coshocton County,Ohio,39,031,13.1
Crawford County,Ohio,39,033,11.3
Cuyahoga County,Ohio,39,035,29.7
Darke County,Ohio,39,037,10.8
Defiance County,Ohio,39,039,16.9
Delaware County,Ohio,39,041,52.7
Erie County,Ohio,39,043,20.8
Fairfield County,Ohio,39,045,24.9
Fayette County,Ohio,39,047,13.3
Franklin County,Ohio,39,049,37.0
Fulton County,Ohio,39,051,13.7
Gallia County,Ohio,39,053,13.2
Geauga County,Ohio,39,055,34.3
Greene County,Ohio,39,057,38.9
Guernsey County,Ohio,39,059,10.7
Hamilton County,Ohio,39,061,34.4
Hancock County,Ohio,39,063,25.3
Hardin County,Ohio,39,065,14.8
Harrison County,Ohio,39,067,8.3
Henry County,Ohio,39,069,12.9
Highland County,Ohio,39,071,9.2
Hocking County,Ohio,39,073,9.9
Holmes County,Ohio,39,075,8.6
Huron County,Ohio,39,077,11.7
Jackson County,Ohio,39,079,11.1
Jefferson County,Ohio,39,081,13.9
Knox County,Ohio,39,083,19.5
Lake County,Ohio,39,085,26.0
Lawrence County,Ohio,39,087,12.9
Licking County,Ohio,39,089,23.1
Logan County,Ohio,39,091,14.9
Lorain County,Ohio,39,093,20.7
Lucas County,Ohio,39,095,23.2
Madison County,Ohio,39,097,15.0
Mahoning County,Ohio,39,099,21.6
Marion County,Ohio,39,101,11.6
Medina County,Ohio,39,103,31.3
Meigs County,Ohio,39,105,9.4
Mercer County,Ohio,39,107,14.4
Miami County,Ohio,39,109,20.8
Monroe County,Ohio,39,111,9.9
Montgomery County,Ohio,39,113,25.8
Morgan County,Ohio,39,115,8.1
Morrow County,Ohio,39,117,12.8
Muskingum County,Ohio,39,119,15.1
Noble County,Ohio,39,121,8.0
Ottawa County,Ohio,39,123,19.6
Paulding County,Ohio,39,125,9.3
Perry County,Ohio,39,127,7.1
Pickaway County,Ohio,39,129,12.1
Pike County,Ohio,39,131,14.3
Portage County,Ohio,39,133,24.9
Preble County,Ohio,39,135,10.9
Putnam County,Ohio,39,137,17.1
Richland County,Ohio,39,139,14.6
Ross County,Ohio,39,141,11.3
Sandusky County,Ohio,39,143,11.5
Scioto County,Ohio,39,145,11.6
Seneca County,Ohio,39,147,14.6
Shelby County,Ohio,39,149,12.5
Stark County,Ohio,39,151,21.8
Summit County,Ohio,39,153,30.9
Trumbull County,Ohio,39,155,17.0
Tuscarawas County,Ohio,39,157,14.5
Union County,Ohio,39,159,29.4
Van Wert County,Ohio,39,161,14.2
Vinton County,Ohio,39,163,8.7
Warren County,Ohio,39,165,37.6
Washington County,Ohio,39,167,17.0
Wayne County,Ohio,39,169,19.4
Williams County,Ohio,39,171,12.3
Wood County,Ohio,39,173,30.4
Wyandot County,Ohio,39,175,14.8
Adair County,Oklahoma,40,001,9.8
Alfalfa County,Oklahoma,40,003,15.6
Atoka County,Oklahoma,40,005,11.9
Beaver County,Oklahoma,40,007,17.6
Beckham County,Oklahoma,40,009,12.7
Blaine County,Oklahoma,40,011,15.2
Bryan County,Oklahoma,40,013,20.3
Caddo County,Oklahoma,40,015,13.9
Canadian County,Oklahoma,40,017,24.8
Carter County,Oklahoma,40,019,16.0
Cherokee County,Oklahoma,40,021,20.7
Choctaw County,Oklahoma,40,023,8.8
Cimarron County,Oklahoma,40,025,15.2
Cleveland County,Oklahoma,40,027,32.0
Coal County,Oklahoma,40,029,6.3
Comanche County,Oklahoma,40,031,20.3
Cotton County,Oklahoma,40,033,18.6
Craig County,Oklahoma,40,035,12.9
Creek County,Oklahoma,40,037,15.2
Custer County,Oklahoma,40,039,24.2
Delaware County,Oklahoma,40,041,14.3
Dewey County,Oklahoma,40,043,17.8
Ellis County,Oklahoma,40,045,22.6
Garfield County,Oklahoma,40,047,21.6
Garvin County,Oklahoma,40,049,15.3
Grady County,Oklahoma,40,051,14.9
Grant County,Oklahoma,40,053,21.3
Greer County,Oklahoma,40,055,8.3
Harmon County,Oklahoma,40,057,13.3
Harper County,Oklahoma,40,059,18.8
Haskell County,Oklahoma,40,061,11.7
Hughes County,Oklahoma,40,063,11.2
Jackson County,Oklahoma,40,065,23.4
Jefferson County,Oklahoma,40,067,10.5
Johnston County,Oklahoma,40,069,16.9
Kay County,Oklahoma,40,071,20.8
Kingfisher County,Oklahoma,40,073,17.9
Kiowa County,Oklahoma,40,075,18.4
Latimer County,Oklahoma,40,077,13.4
Le Flore County,Oklahoma,40,079,11.5
Lincoln County,Oklahoma,40,081,13.0
Logan County,Oklahoma,40,083,25.0
Love County,Oklahoma,40,085,13.6
McClain County,Oklahoma,40,087,17.6
McCurtain County,Oklahoma,40,089,12.3
McIntosh County,Oklahoma,40,091,9.3
Major County,Oklahoma,40,093,17.4
Marshall County,Oklahoma,40,095,15.9
