County,State,State_FIPS,County_FIPS,poverty_rate
Lawrence County,Mississippi,28,077,19.4
Leake County,Mississippi,28,079,25.9
Lee County,Mississippi,28,081,15.9
Leflore County,Mississippi,28,083,39.2
Lincoln County,Mississippi,28,085,22.0
Lowndes County,Mississippi,28,087,22.1
Madison County,Mississippi,28,089,10.9
Marion County,Mississippi,28,091,28.9
Marshall County,Mississippi,28,093,18.3
Monroe County,Mississippi,28,095,18.0
Montgomery County,Mississippi,28,097,27.3
Neshoba County,Mississippi,28,099,23.7
Newton County,Mississippi,28,101,26.1
Noxubee County,Mississippi,28,103,29.5
Oktibbeha County,Mississippi,28,105,30.0
Panola County,Mississippi,28,107,20.9
Pearl River County,Mississippi,28,109,16.1
Perry County,Mississippi,28,111,18.7
Pike County,Mississippi,28,113,33.8
Pontotoc County,Mississippi,28,115,19.2
Prentiss County,Mississippi,28,117,23.6
Quitman County,Mississippi,28,119,35.5
Rankin County,Mississippi,28,121,8.2
Scott County,Mississippi,28,123,29.0
Sharkey County,Mississippi,28,125,25.9
Simpson County,Mississippi,28,127,24.9
Smith County,Mississippi,28,129,16.9
Stone County,Mississippi,28,131,17.1
Sunflower County,Mississippi,28,133,31.5
Tallahatchie County,Mississippi,28,135,30.6
Tate County,Mississippi,28,137,19.7
Tippah County,Mississippi,28,139,19.7
Tishomingo County,Mississippi,28,141,17.8
Tunica County,Mississippi,28,143,21.9
Union County,Mississippi,28,145,15.6
Walthall County,Mississippi,28,147,27.7
Warren County,Mississippi,28,149,20.6
Washington County,Mississippi,28,151,33.3
Wayne County,Mississippi,28,153,22.0
Webster County,Mississippi,28,155,25.5
Wilkinson County,Mississippi,28,157,32.8
Winston County,Mississippi,28,159,23.0
Yalobusha County,Mississippi,28,161,16.2
Yazoo County,Mississippi,28,163,32.5
Adair County,Missouri,29,001,26.4
Andrew County,Missouri,29,003,8.6
Atchison County,Missouri,29,005,10.2
Audrain County,Missouri,29,007,15.3
Barry County,Missouri,29,009,21.0
Barton County,Missouri,29,011,21.6
Bates County,Missouri,29,013,12.3
Benton County,Missouri,29,015,19.1
Bollinger County,Missouri,29,017,17.0
Boone County,Missouri,29,019,18.3
Buchanan County,Missouri,29,021,17.2
Butler County,Missouri,29,023,21.8
Caldwell County,Missouri,29,025,14.9
Callaway County,Missouri,29,027,11.6
Camden County,Missouri,29,029,16.0
Cape Girardeau County,Missouri,29,031,17.0
Carroll County,Missouri,29,033,15.7
Carter County,Missouri,29,035,17.2
Cass County,Missouri,29,037,9.8
Cedar County,Missouri,29,039,18.5
Chariton County,Missouri,29,041,11.9
Christian County,Missouri,29,043,10.2
Clark County,Missouri,29,045,13.3
Clay County,Missouri,29,047,7.9
Clinton County,Missouri,29,049,10.9
Cole County,Missouri,29,051,10.8
Cooper County,Missouri,29,053,11.9
Crawford County,Missouri,29,055,19.5
Dade County,Missouri,29,057,22.5
Dallas County,Missouri,29,059,15.0
Daviess County,Missouri,29,061,13.0
DeKalb County,Missouri,29,063,13.5
Dent County,Missouri,29,065,21.0
Douglas County,Missouri,29,067,21.4
Dunklin County,Missouri,29,069,27.1
Franklin County,Missouri,29,071,10.8
Gasconade County,Missouri,29,073,9.8
Gentry County,Missouri,29,075,17.4
Greene County,Missouri,29,077,17.9
Grundy County,Missouri,29,079,16.3
Harrison County,Missouri,29,081,18.6
Henry County,Missouri,29,083,21.5
Hickory County,Missouri,29,085,17.4
Holt County,Missouri,29,087,12.9
Howard County,Missouri,29,089,15.0
Howell County,Missouri,29,091,22.2
Iron County,Missouri,29,093,20.9
Jackson County,Missouri,29,095,15.2
Jasper County,Missouri,29,097,17.4
Jefferson County,Missouri,29,099,10.3
Johnson County,Missouri,29,101,15.4
Knox County,Missouri,29,103,19.2
Laclede County,Missouri,29,105,15.0
Lafayette County,Missouri,29,107,13.0
Lawrence County,Missouri,29,109,16.9
Lewis County,Missouri,29,111,15.5
Lincoln County,Missouri,29,113,12.6
Linn County,Missouri,29,115,15.0
Livingston County,Missouri,29,117,16.4
McDonald County,Missouri,29,119,19.5
Macon County,Missouri,29,121,15.0
Madison County,Missouri,29,123,15.6
Maries County,Missouri,29,125,16.2
Marion County,Missouri,29,127,18.5
Mercer County,Missouri,29,129,10.9
Miller County,Missouri,29,131,17.9
Mississippi County,Missouri,29,133,25.0
Moniteau County,Missouri,29,135,13.2
Monroe County,Missouri,29,137,14.1
Montgomery County,Missouri,29,139,17.1
Morgan County,Missouri,29,141,23.0
New Madrid County,Missouri,29,143,23.1
Newton County,Missouri,29,145,13.9
Nodaway County,Missouri,29,147,23.3
Oregon County,Missouri,29,149,23.9
Osage County,Missouri,29,151,7.2
Ozark County,Missouri,29,153,26.3
Pemiscot County,Missouri,29,155,27.9
Perry County,Missouri,29,157,8.2
Pettis County,Missouri,29,159,17.2
Phelps County,Missouri,29,161,22.3
Pike County,Missouri,29,163,14.0
Platte County,Missouri,29,165,6.9
Polk County,Missouri,29,167,14.5
Pulaski County,Missouri,29,169,14.4
Putnam County,Missouri,29,171,18.1
Ralls County,Missouri,29,173,12.5
Randolph County,Missouri,29,175,15.5
Ray County,Missouri,29,177,14.8
Reynolds County,Missouri,29,179,18.2
Ripley County,Missouri,29,181,26.9
Saint Charles County,Missouri,29,183,5.6
Saint Clair County,Missouri,29,185,17.6
Sainte Genevieve County,Missouri,29,186,14.6
Saint Francois County,Missouri,29,187,16.3
Saint Louis County,Missouri,29,189,9.7
Saline County,Missouri,29,195,16.3
Schuyler County,Missouri,29,197,15.6
Scotland County,Missouri,29,199,15.8
Scott County,Missouri,29,201,20.7
Shannon County,Missouri,29,203,28.5
Shelby County,Missouri,29,205,15.0
Stoddard County,Missouri,29,207,16.2
Stone County,Missouri,29,209,12.6
Sullivan County,Missouri,29,211,17.6
Taney County,Missouri,29,213,17.2
Texas County,Missouri,29,215,24.3
Vernon County,Missouri,29,217,13.6
Warren County,Missouri,29,219,13.3
Washington County,Missouri,29,221,20.1
Wayne County,Missouri,29,223,24.1
Webster County,Missouri,29,225,16.8
Worth County,Missouri,29,227,15.2
Wright County,Missouri,29,229,24.9
Saint Louis City,Missouri,29,510,24.2
Beaverhead County,Montana,30,001,15.9
Big Horn County,Montana,30,003,26.2
Blaine County,Montana,30,005,29.6
Broadwater County,Montana,30,007,6.9
Carbon County,Montana,30,009,10.1
Carter County,Montana,30,011,13.3
Cascade County,Montana,30,013,12.8
Chouteau County,Montana,30,015,18.9
Custer County,Montana,30,017,9.8
Daniels County,Montana,30,019,4.2
Dawson County,Montana,30,021,9.6
Deer Lodge County,Montana,30,023,19.2
Fallon County,Montana,30,025,9.7
Fergus County,Montana,30,027,13.8
Flathead County,Montana,30,029,11.7
Gallatin County,Montana,30,031,11.9
Garfield County,Montana,30,033,5.3
Glacier County,Montana,30,035,33.3
Granite County,Montana,30,039,8.2
Hill County,Montana,30,041,19.4
Jefferson County,Montana,30,043,8.8
Judith Basin County,Montana,30,045,13.7
Lake County,Montana,30,047,21.1
Lewis and Clark County,Montana,30,049,11.2
Liberty County,Montana,30,051,14.3
Lincoln County,Montana,30,053,18.5
McCone County,Montana,30,055,7.7
Madison County,Montana,30,057,10.6
Meagher County,Montana,30,059,15.0
Mineral County,Montana,30,061,17.0
Missoula County,Montana,30,063,14.9
Musselshell County,Montana,30,065,19.0
Phillips County,Montana,30,071,14.9
Pondera County,Montana,30,073,20.0
Powder River County,Montana,30,075,10.4
Powell County,Montana,30,077,12.7
Prairie County,Montana,30,079,11.2
Ravalli County,Montana,30,081,14.3
Richland County,Montana,30,083,5.4
Roosevelt County,Montana,30,085,28.3
Rosebud County,Montana,30,087,18.7
Sanders County,Montana,30,089,19.5
Sheridan County,Montana,30,091,11.0
Silver Bow County,Montana,30,093,19.1
Stillwater County,Montana,30,095,6.4
Sweet Grass County,Montana,30,097,7.9
Teton County,Montana,30,099,13.3
Toole County,Montana,30,101,15.0
Valley County,Montana,30,105,9.1
Wheatland County,Montana,30,107,17.2
Wibaux County,Montana,30,109,15.8
Yellowstone County,Montana,30,111,9.9
Park County,Montana,30,067,12.5
Adams County,Nebraska,31,001,13.0
Antelope County,Nebraska,31,003,12.6
Boone County,Nebraska,31,011,6.1
Box Butte County,Nebraska,31,013,11.9
Boyd County,Nebraska,31,015,10.6
Brown County,Nebraska,31,017,15.2
Buffalo County,Nebraska,31,019,14.1
Burt County,Nebraska,31,021,11.7
Butler County,Nebraska,31,023,7.5
Cass County,Nebraska,31,025,6.4
Cedar County,Nebraska,31,027,9.1
Chase County,Nebraska,31,029,8.4
Cherry County,Nebraska,31,031,10.5
Cheyenne County,Nebraska,31,033,10.0
Clay County,Nebraska,31,035,11.4
Colfax County,Nebraska,31,037,12.4
Cuming County,Nebraska,31,039,7.0
Custer County,Nebraska,31,041,11.2
Dakota County,Nebraska,31,043,16.6
Dawes County,Nebraska,31,045,14.4
Dawson County,Nebraska,31,047,13.1
Deuel County,Nebraska,31,049,10.2
Dixon County,Nebraska,31,051,12.5
Dodge County,Nebraska,31,053,13.7
Douglas County,Nebraska,31,055,12.7
Dundy County,Nebraska,31,057,10.3
Fillmore County,Nebraska,31,059,10.0
Franklin County,Nebraska,31,061,13.8
Frontier County,Nebraska,31,063,10.3
Furnas County,Nebraska,31,065,10.9
Gage County,Nebraska,31,067,9.8
Garden County,Nebraska,31,069,9.1
Garfield County,Nebraska,31,071,7.5
Gosper County,Nebraska,31,073,5.1
Greeley County,Nebraska,31,077,9.5
Hall County,Nebraska,31,079,13.0
Hamilton County,Nebraska,31,081,4.9
Harlan County,Nebraska,31,083,11.2
Hitchcock County,Nebraska,31,087,12.7
Holt County,Nebraska,31,089,8.4
Howard County,Nebraska,31,093,10.5
Jefferson County,Nebraska,31,095,12.0
Johnson County,Nebraska,31,097,9.4
Kearney County,Nebraska,31,099,10.6
Keith County,Nebraska,31,101,11.7
Kimball County,Nebraska,31,105,9.5
Knox County,Nebraska,31,107,10.9
Lancaster County,Nebraska,31,109,13.1
Lincoln County,Nebraska,31,111,12.2
Madison County,Nebraska,31,119,15.8
Merrick County,Nebraska,31,121,10.6
Morrill County,Nebraska,31,123,8.7
Nance County,Nebraska,31,125,11.3
Nemaha County,Nebraska,31,127,12.4
Nuckolls County,Nebraska,31,129,12.2
Otoe County,Nebraska,31,131,11.2
Pawnee County,Nebraska,31,133,15.6
Perkins County,Nebraska,31,135,5.5
Phelps County,Nebraska,31,137,8.8
Pierce County,Nebraska,31,139,7.3
Platte County,Nebraska,31,141,8.3
Polk County,Nebraska,31,143,7.8
Red Willow County,Nebraska,31,145,9.7
Richardson County,Nebraska,31,147,13.2
Rock County,Nebraska,31,149,7.4
Saline County,Nebraska,31,151,13.5
Sarpy County,Nebraska,31,153,5.4
Saunders County,Nebraska,31,155,8.4
Scotts Bluff County,Nebraska,31,157,13.4
Seward County,Nebraska,31,159,7.5
Sheridan County,Nebraska,31,161,18.0
Sherman County,Nebraska,31,163,11.4
Sioux County,Nebraska,31,165,10.7
Stanton County,Nebraska,31,167,8.8
Thayer County,Nebraska,31,169,8.4
Thurston County,Nebraska,31,173,28.3
Valley County,Nebraska,31,175,10.6
Washington County,Nebraska,31,177,8.1
Wayne County,Nebraska,31,179,14.2
Webster County,Nebraska,31,181,11.0
York County,Nebraska,31,185,10.1
Churchill County,Nevada,32,001,12.8
Clark County,Nevada,32,003,14.1
Douglas County,Nevada,32,005,9.3
Elko County,Nevada,32,007,11.9
Eureka County,Nevada,32,011,7.7
Humboldt County,Nevada,32,013,11.5
Lander County,Nevada,32,015,14.9
Lincoln County,Nevada,32,017,6.8
Lyon County,Nevada,32,019,11.6
Mineral County,Nevada,32,021,23.6
Nye County,Nevada,32,023,16.2
Pershing County,Nevada,32,027,15.1
Storey County,Nevada,32,029,7.9
Washoe County,Nevada,32,031,12.2
White Pine County,Nevada,32,033,10.9
Carson City,Nevada,32,510,13.7
Belknap County,New Hampshire,33,001,8.7
Carroll County,New Hampshire,33,003,9.6
Cheshire County,New Hampshire,33,005,9.9
Coos County,New Hampshire,33,007,12.8
Grafton County,New Hampshire,33,009,9.9
Hillsborough County,New Hampshire,33,011,8.1
Merrimack County,New Hampshire,33,013,7.2
Rockingham County,New Hampshire,33,015,4.7
Strafford County,New Hampshire,33,017,10.0
Sullivan County,New Hampshire,33,019,10.8
Atlantic County,New Jersey,34,001,14.3
Bergen County,New Jersey,34,003,7.0
Burlington County,New Jersey,34,005,6.5
Camden County,New Jersey,34,007,12.6
Cape May County,New Jersey,34,009,11.1
Cumberland County,New Jersey,34,011,17.6
Essex County,New Jersey,34,013,16.4
Gloucester County,New Jersey,34,015,7.4
Hudson County,New Jersey,34,017,16.3
Hunterdon County,New Jersey,34,019,4.8
Mercer County,New Jersey,34,021,11.4
Middlesex County,New Jersey,34,023,8.5
Monmouth County,New Jersey,34,025,7.4
Morris County,New Jersey,34,027,4.6
Ocean County,New Jersey,34,029,10.7
Passaic County,New Jersey,34,031,16.7
Salem County,New Jersey,34,033,13.0
Somerset County,New Jersey,34,035,4.7
Sussex County,New Jersey,34,037,5.1
Union County,New Jersey,34,039,9.8
Warren County,New Jersey,34,041,7.8
Bernalillo County,New Mexico,35,001,17.4
Catron County,New Mexico,35,003,22.9
Chaves County,New Mexico,35,005,20.6
Colfax County,New Mexico,35,007,23.8
Curry County,New Mexico,35,009,20.6
De Baca County,New Mexico,35,011,16.8
Dona Ana County,New Mexico,35,013,27.7
Eddy County,New Mexico,35,015,15.3
Grant County,New Mexico,35,017,21.8
Guadalupe County,New Mexico,35,019,14.5
Hidalgo County,New Mexico,35,023,28.1
Lea County,New Mexico,35,025,16.6
Lincoln County,New Mexico,35,027,16.2
Los Alamos County,New Mexico,35,028,5.3
Luna County,New Mexico,35,029,30.2
McKinley County,New Mexico,35,031,36.0
Mora County,New Mexico,35,033,19.3
Otero County,New Mexico,35,035,21.2
Quay County,New Mexico,35,037,22.1
Rio Arriba County,New Mexico,35,039,
Roosevelt County,New Mexico,35,041,25.6
Sandoval County,New Mexico,35,043,14.3
San Juan County,New Mexico,35,045,21.3
San Miguel County,New Mexico,35,047,27.7
Santa Fe County,New Mexico,35,049,12.8
Sierra County,New Mexico,35,051,24.9
Socorro County,New Mexico,35,053,29.1
Taos County,New Mexico,35,055,19.4
Torrance County,New Mexico,35,057,25.8
Union County,New Mexico,35,059,14.1
Cibola County,New Mexico,35,006,26.5
Valencia County,New Mexico,35,061,19.5
Albany County,New York,36,001,12.0
Allegany County,New York,36,003,17.0
Bronx County,New York,36,005,29.1
Broome County,New York,36,007,17.0
Cattaraugus County,New York,36,009,16.5
Cayuga County,New York,36,011,11.7
Chautauqua County,New York,36,013,18.7
Chemung County,New York,36,015,14.8
Chenango County,New York,36,017,14.3
Clinton County,New York,36,019,15.3
Columbia County,New York,36,021,11.9
Cortland County,New York,36,023,15.5
Delaware County,New York,36,025,16.2
Dutchess County,New York,36,027,9.1
Erie County,New York,36,029,14.5
Essex County,New York,36,031,9.5
Franklin County,New York,36,033,18.2
Fulton County,New York,36,035,15.5
Genesee County,New York,36,037,11.4
Greene County,New York,36,039,13.3
Hamilton County,New York,36,041,6.9
Herkimer County,New York,36,043,14.6
Jefferson County,New York,36,045,14.2
Kings County,New York,36,047,21.1
Lewis County,New York,36,049,14.1
Livingston County,New York,36,051,13.6
Madison County,New York,36,053,9.9
Monroe County,New York,36,055,14.7
Montgomery County,New York,36,057,19.9
Nassau County,New York,36,059,5.7
New York County,New York,36,061,16.6
Niagara County,New York,36,063,13.4
Oneida County,New York,36,065,16.1
Onondaga County,New York,36,067,14.6
Ontario County,New York,36,069,9.6
Orange County,New York,36,071,11.8
Orleans County,New York,36,073,14.3
Oswego County,New York,36,075,17.9
Otsego County,New York,36,077,15.4
Putnam County,New York,36,079,5.3
Queens County,New York,36,081,13.0
Rensselaer County,New York,36,083,12.0
Richmond County,New York,36,085,12.8
Rockland County,New York,36,087,14.3
Saint Lawrence County,New York,36,089,17.7
Saratoga County,New York,36,091,6.2
Schenectady County,New York,36,093,11.4
Schoharie County,New York,36,095,13.2
Schuyler County,New York,36,097,13.9
Seneca County,New York,36,099,12.4
Steuben County,New York,36,101,14.0
Suffolk County,New York,36,103,7.1
Sullivan County,New York,36,105,14.7
Tioga County,New York,36,107,10.5
Tompkins County,New York,36,109,19.6
Ulster County,New York,36,111,13.9
Warren County,New York,36,113,10.5
Washington County,New York,36,115,12.0
Wayne County,New York,36,117,11.3
Westchester County,New York,36,119,9.2
Wyoming County,New York,36,121,10.9
Yates County,New York,36,123,11.4
Alamance County,North Carolina,37,001,16.8
Alexander County,North Carolina,37,003,14.9
Alleghany County,North Carolina,37,005,24.6
Anson County,North Carolina,37,007,19.8
Ashe County,North Carolina,37,009,18.0
Avery County,North Carolina,37,011,14.4
Beaufort County,North Carolina,37,013,19.2
Bertie County,North Carolina,37,015,23.0
Bladen County,North Carolina,37,017,26.0
Brunswick County,North Carolina,37,019,12.9
Buncombe County,North Carolina,37,021,12.3
Burke County,North Carolina,37,023,18.1
Cabarrus County,North Carolina,37,025,10.9
Caldwell County,North Carolina,37,027,16.6
Camden County,North Carolina,37,029,11.2
Carteret County,North Carolina,37,031,11.6
Caswell County,North Carolina,37,033,19.6
Catawba County,North Carolina,37,035,13.2
Chatham County,North Carolina,37,037,11.9
Cherokee County,North Carolina,37,039,16.5
Chowan County,North Carolina,37,041,19.6
Clay County,North Carolina,37,043,15.8
Cleveland County,North Carolina,37,045,20.2
Columbus County,North Carolina,37,047,23.8
Craven County,North Carolina,37,049,15.3
Cumberland County,North Carolina,37,051,18.2
Currituck County,North Carolina,37,053,10.0
Dare County,North Carolina,37,055,8.2
Davidson County,North Carolina,37,057,15.5
Davie County,North Carolina,37,059,13.7
Duplin County,North Carolina,37,061,24.1
Durham County,North Carolina,37,063,16.0
Edgecombe County,North Carolina,37,065,23.6
Forsyth County,North Carolina,37,067,17.6
Franklin County,North Carolina,37,069,14.4
Gaston County,North Carolina,37,071,15.6
Gates County,North Carolina,37,073,11.1
Graham County,North Carolina,37,075,18.1
Granville County,North Carolina,37,077,13.9
Greene County,North Carolina,37,079,25.7
Guilford County,North Carolina,37,081,15.9
Halifax County,North Carolina,37,083,25.2
Harnett County,North Carolina,37,085,17.0
Haywood County,North Carolina,37,087,13.9
Henderson County,North Carolina,37,089,10.6
Hertford County,North Carolina,37,091,23.4
Hoke County,North Carolina,37,093,21.0
Hyde County,North Carolina,37,095,22.3
Iredell County,North Carolina,37,097,11.8
Jackson County,North Carolina,37,099,19.4
Johnston County,North Carolina,37,101,13.3
Jones County,North Carolina,37,103,26.2
Lee County,North Carolina,37,105,16.1
Lenoir County,North Carolina,37,107,23.0
Lincoln County,North Carolina,37,109,14.4
McDowell County,North Carolina,37,111,17.1
Macon County,North Carolina,37,113,16.6
Madison County,North Carolina,37,115,17.6
Martin County,North Carolina,37,117,18.2
Mecklenburg County,North Carolina,37,119,12.7
Mitchell County,North Carolina,37,121,14.0
Montgomery County,North Carolina,37,123,19.7
Moore County,North Carolina,37,125,12.6
Nash County,North Carolina,37,127,15.5
New Hanover County,North Carolina,37,129,17.3
Northampton County,North Carolina,37,131,21.9
Onslow County,North Carolina,37,133,13.8
Orange County,North Carolina,37,135,13.4
Pamlico County,North Carolina,37,137,14.1
Pasquotank County,North Carolina,37,139,16.1
Pender County,North Carolina,37,141,15.1
Perquimans County,North Carolina,37,143,15.5
Person County,North Carolina,37,145,17.7
Pitt County,North Carolina,37,147,23.9
Polk County,North Carolina,37,149,9.5
Randolph County,North Carolina,37,151,15.8
Richmond County,North Carolina,37,153,24.1
Robeson County,North Carolina,37,155,28.1
Rockingham County,North Carolina,37,157,18.0
Rowan County,North Carolina,37,159,16.5
Rutherford County,North Carolina,37,161,18.0
Sampson County,North Carolina,37,163,24.1
Scotland County,North Carolina,37,165,27.7
Stanly County,North Carolina,37,167,14.3
Stokes County,North Carolina,37,169,13.6
Surry County,North Carolina,37,171,16.9
Swain County,North Carolina,37,173,17.3
Transylvania County,North Carolina,37,175,14.7
Tyrrell County,North Carolina,37,177,25.2
Union County,North Carolina,37,179,8.9
Vance County,North Carolina,37,181,23.9
Wake County,North Carolina,37,183,9.8
Warren County,North Carolina,37,185,19.2
Washington County,North Carolina,37,187,23.5
Watauga County,North Carolina,37,189,27.2
Wayne County,North Carolina,37,191,21.4
Wilkes County,North Carolina,37,193,19.9
Wilson County,North Carolina,37,195,21.5
Yadkin County,North Carolina,37,197,15.3
Yancey County,North Carolina,37,199,19.2
Adams County,North Dakota,38,001,8.3
Barnes County,North Dakota,38,003,10.5
Benson County,North Dakota,38,005,34.8
Bottineau County,North Dakota,38,009,10.1
Bowman County,North Dakota,38,011,7.8
Burke County,North Dakota,38,013,6.6
Burleigh County,North Dakota,38,015,8.3
Cass County,North Dakota,38,017,10.7
Cavalier County,North Dakota,38,019,10.0
Dickey County,North Dakota,38,021,5.3
Divide County,North Dakota,38,023,13.7
Dunn County,North Dakota,38,025,8.9
Eddy County,North Dakota,38,027,13.7
Emmons County,North Dakota,38,029,10.2
Foster County,North Dakota,38,031,7.2
Golden Valley County,North Dakota,38,033,6.5
Grand Forks County,North Dakota,38,035,17.2
Grant County,North Dakota,38,037,11.8
Griggs County,North Dakota,38,039,8.1
Hettinger County,North Dakota,38,041,9.5
Kidder County,North Dakota,38,043,10.0
LaMoure County,North Dakota,38,045,11.6
Logan County,North Dakota,38,047,7.5
McHenry County,North Dakota,38,049,8.6
McIntosh County,North Dakota,38,051,8.1
McKenzie County,North Dakota,38,053,13.5
McLean County,North Dakota,38,055,8.2
Mercer County,North Dakota,38,057,7.1
Morton County,North Dakota,38,059,8.1
Mountrail County,North Dakota,38,061,10.1
Nelson County,North Dakota,38,063,10.5
Oliver County,North Dakota,38,065,9.0
Pembina County,North Dakota,38,067,7.0
Pierce County,North Dakota,38,069,17.1
Ramsey County,North Dakota,38,071,11.6
Ransom County,North Dakota,38,073,5.8
Renville County,North Dakota,38,075,4.7
Richland County,North Dakota,38,077,9.4
Rolette County,North Dakota,38,079,29.3
Sargent County,North Dakota,38,081,3.8
Sheridan County,North Dakota,38,083,14.0
Sioux County,North Dakota,38,085,36.5
Stark County,North Dakota,38,089,8.8
Steele County,North Dakota,38,091,6.0
Stutsman County,North Dakota,38,093,11.8
Towner County,North Dakota,38,095,12.2
Traill County,North Dakota,38,097,6.6
Walsh County,North Dakota,38,099,9.6
Ward County,North Dakota,38,101,9.1
Wells County,North Dakota,38,103,6.6
Williams County,North Dakota,38,105,6.9
Adams County,Ohio,39,001,22.6
Allen County,Ohio,39,003,14.8
Ashland County,Ohio,39,005,13.3
Ashtabula County,Ohio,39,007,20.3
Athens County,Ohio,39,009,30.6
Auglaize County,Ohio,39,011,8.7
Belmont County,Ohio,39,013,13.6
Brown County,Ohio,39,015,15.9
Butler County,Ohio,39,017,13.0
Carroll County,Ohio,39,019,13.1
Champaign County,Ohio,39,021,11.0
Clark County,Ohio,39,023,15.8
Clermont County,Ohio,39,025,9.5
Clinton County,Ohio,39,027,13.0
Columbiana County,Ohio,39,029,14.6
Coshocton County,Ohio,39,031,16.4
Crawford County,Ohio,39,033,15.0
Cuyahoga County,Ohio,39,035,18.1
Darke County,Ohio,39,037,10.1
Defiance County,Ohio,39,039,10.8
Delaware County,Ohio,39,041,4.6
Erie County,Ohio,39,043,12.0
Fairfield County,Ohio,39,045,9.4
Fayette County,Ohio,39,047,17.0
Franklin County,Ohio,39,049,16.3
Fulton County,Ohio,39,051,9.4
Gallia County,Ohio,39,053,22.5
Geauga County,Ohio,39,055,6.1
Greene County,Ohio,39,057,12.2
Guernsey County,Ohio,39,059,20.2
Hamilton County,Ohio,39,061,16.2
Hancock County,Ohio,39,063,11.6
Hardin County,Ohio,39,065,16.7
Harrison County,Ohio,39,067,17.0
Henry County,Ohio,39,069,9.7
Highland County,Ohio,39,071,20.9
Hocking County,Ohio,39,073,13.6
Holmes County,Ohio,39,075,11.1
Huron County,Ohio,39,077,13.6
Jackson County,Ohio,39,079,19.6
Jefferson County,Ohio,39,081,18.1
Knox County,Ohio,39,083,14.2
Lake County,Ohio,39,085,8.3
Lawrence County,Ohio,39,087,18.6
Licking County,Ohio,39,089,11.4
Logan County,Ohio,39,091,13.4
Lorain County,Ohio,39,093,13.7
Lucas County,Ohio,39,095,19.1
Madison County,Ohio,39,097,10.2
Mahoning County,Ohio,39,099,17.6
Marion County,Ohio,39,101,16.0
Medina County,Ohio,39,103,6.4
Meigs County,Ohio,39,105,22.4
Mercer County,Ohio,39,107,6.9
Miami County,Ohio,39,109,9.4
Monroe County,Ohio,39,111,16.6
Montgomery County,Ohio,39,113,17.4
Morgan County,Ohio,39,115,19.1
Morrow County,Ohio,39,117,10.2
Muskingum County,Ohio,39,119,16.3
Noble County,Ohio,39,121,15.4
Ottawa County,Ohio,39,123,10.4
Paulding County,Ohio,39,125,10.3
Perry County,Ohio,39,127,19.4
Pickaway County,Ohio,39,129,11.7
Pike County,Ohio,39,131,19.4
Portage County,Ohio,39,133,13.1
Preble County,Ohio,39,135,11.6
Putnam County,Ohio,39,137,6.7
Richland County,Ohio,39,139,14.3
Ross County,Ohio,39,141,17.9
Sandusky County,Ohio,39,143,13.6
Scioto County,Ohio,39,145,23.6
Seneca County,Ohio,39,147,14.7
Shelby County,Ohio,39,149,9.1
Stark County,Ohio,39,151,13.9
Summit County,Ohio,39,153,13.1
Trumbull County,Ohio,39,155,17.5
Tuscarawas County,Ohio,39,157,13.2
Union County,Ohio,39,159,6.9
Van Wert County,Ohio,39,161,11.1
Vinton County,Ohio,39,163,20.9
Warren County,Ohio,39,165,4.6
Washington County,Ohio,39,167,15.1
Wayne County,Ohio,39,169,12.4
Williams County,Ohio,39,171,13.7
Wood County,Ohio,39,173,13.3
Wyandot County,Ohio,39,175,9.5
Adair County,Oklahoma,40,001,29.3
Alfalfa County,Oklahoma,40,003,8.9
Atoka County,Oklahoma,40,005,20.2
Beaver County,Oklahoma,40,007,12.6
Beckham County,Oklahoma,40,009,14.2
Blaine County,Oklahoma,40,011,12.8
Bryan County,Oklahoma,40,013,16.7
Caddo County,Oklahoma,40,015,20.0
Canadian County,Oklahoma,40,017,8.4
Carter County,Oklahoma,40,019,16.9
Cherokee County,Oklahoma,40,021,20.9
Choctaw County,Oklahoma,40,023,29.0
Cimarron County,Oklahoma,40,025,16.4
Cleveland County,Oklahoma,40,027,12.5
Coal County,Oklahoma,40,029,22.9
Comanche County,Oklahoma,40,031,15.4
Cotton County,Oklahoma,40,033,17.4
Craig County,Oklahoma,40,035,18.5
Creek County,Oklahoma,40,037,15.5
Custer County,Oklahoma,40,039,17.6
Delaware County,Oklahoma,40,041,19.0
Dewey County,Oklahoma,40,043,17.1
Ellis County,Oklahoma,40,045,17.6
Garfield County,Oklahoma,40,047,14.7
Garvin County,Oklahoma,40,049,16.2
Grady County,Oklahoma,40,051,11.5
Grant County,Oklahoma,40,053,9.4
Greer County,Oklahoma,40,055,21.8
Harmon County,Oklahoma,40,057,15.7
Harper County,Oklahoma,40,059,10.5
Haskell County,Oklahoma,40,061,19.6
Hughes County,Oklahoma,40,063,21.8
Jackson County,Oklahoma,40,065,17.4
Jefferson County,Oklahoma,40,067,22.8
Johnston County,Oklahoma,40,069,20.1
Kay County,Oklahoma,40,071,17.5
Kingfisher County,Oklahoma,40,073,11.4
Kiowa County,Oklahoma,40,075,22.2
Latimer County,Oklahoma,40,077,18.9
Le Flore County,Oklahoma,40,079,21.7
Lincoln County,Oklahoma,40,081,14.2
Logan County,Oklahoma,40,083,12.9
Love County,Oklahoma,40,085,13.5
McClain County,Oklahoma,40,087,8.9
McCurtain County,Oklahoma,40,089,22.8
McIntosh County,Oklahoma,40,091,21.4
Major County,Oklahoma,40,093,12.0
