County,State,State_FIPS,County_FIPS,high_school_and_above_percentage
Lauderdale County,Mississippi,28,075,19.2
Lawrence County,Mississippi,28,077,13.6
Leake County,Mississippi,28,079,12.3
Lee County,Mississippi,28,081,23.1
Leflore County,Mississippi,28,083,18.8
Lincoln County,Mississippi,28,085,14.8
Lowndes County,Mississippi,28,087,22.4
Madison County,Mississippi,28,089,45.7
Marion County,Mississippi,28,091,12.7
Marshall County,Mississippi,28,093,13.0
Monroe County,Mississippi,28,095,15.6
Montgomery County,Mississippi,28,097,18.3
Neshoba County,Mississippi,28,099,14.4
Newton County,Mississippi,28,101,15.8
Noxubee County,Mississippi,28,103,14.5
Oktibbeha County,Mississippi,28,105,42.0
Panola County,Mississippi,28,107,15.6
Pearl River County,Mississippi,28,109,14.2
Perry County,Mississippi,28,111,9.0
Pike County,Mississippi,28,113,15.7
Pontotoc County,Mississippi,28,115,14.7
Prentiss County,Mississippi,28,117,12.0
Quitman County,Mississippi,28,119,12.9
Rankin County,Mississippi,28,121,29.6
Scott County,Mississippi,28,123,11.8
Sharkey County,Mississippi,28,125,19.0
Simpson County,Mississippi,28,127,12.8
Smith County,Mississippi,28,129,11.9
Stone County,Mississippi,28,131,14.0
Sunflower County,Mississippi,28,133,14.1
Tallahatchie County,Mississippi,28,135,8.9
Tate County,Mississippi,28,137,16.2
Tippah County,Mississippi,28,139,13.6
Tishomingo County,Mississippi,28,141,10.9
Tunica County,Mississippi,28,143,19.0
Union County,Mississippi,28,145,15.5
Walthall County,Mississippi,28,147,9.7
Warren County,Mississippi,28,149,23.6
Washington County,Mississippi,28,151,18.5
Wayne County,Mississippi,28,153,11.6
Webster County,Mississippi,28,155,18.5
Wilkinson County,Mississippi,28,157,13.0
Winston County,Mississippi,28,159,17.3
Yalobusha County,Mississippi,28,161,13.6
Yazoo County,Mississippi,28,163,12.9
Adair County,Missouri,29,001,30.5
Andrew County,Missouri,29,003,24.0
Atchison County,Missouri,29,005,22.3
Audrain County,Missouri,29,007,12.6
Barry County,Missouri,29,009,12.8
Barton County,Missouri,29,011,15.2
Bates County,Missouri,29,013,13.8
Benton County,Missouri,29,015,10.6
Bollinger County,Missouri,29,017,9.4
Boone County,Missouri,29,019,46.8
Buchanan County,Missouri,29,021,20.5
Butler County,Missouri,29,023,15.6
Caldwell County,Missouri,29,025,17.9
Callaway County,Missouri,29,027,20.5
Camden County,Missouri,29,029,21.3
Cape Girardeau County,Missouri,29,031,29.9
Carroll County,Missouri,29,033,17.3
Carter County,Missouri,29,035,12.1
Cass County,Missouri,29,037,25.3
Cedar County,Missouri,29,039,14.9
Chariton County,Missouri,29,041,15.8
Christian County,Missouri,29,043,26.5
Clark County,Missouri,29,045,12.3
Clay County,Missouri,29,047,31.9
Clinton County,Missouri,29,049,18.6
Cole County,Missouri,29,051,31.7
Cooper County,Missouri,29,053,20.5
Crawford County,Missouri,29,055,12.5
Dade County,Missouri,29,057,14.9
Dallas County,Missouri,29,059,13.2
Daviess County,Missouri,29,061,16.8
DeKalb County,Missouri,29,063,13.6
Dent County,Missouri,29,065,12.6
Douglas County,Missouri,29,067,9.4
Dunklin County,Missouri,29,069,11.4
Franklin County,Missouri,29,071,19.7
Gasconade County,Missouri,29,073,16.4
Gentry County,Missouri,29,075,19.4
Greene County,Missouri,29,077,29.9
Grundy County,Missouri,29,079,18.7
Harrison County,Missouri,29,081,13.9
Henry County,Missouri,29,083,15.5
Hickory County,Missouri,29,085,9.8
Holt County,Missouri,29,087,20.1
Howard County,Missouri,29,089,25.3
Howell County,Missouri,29,091,14.4
Iron County,Missouri,29,093,11.4
Jackson County,Missouri,29,095,29.4
Jasper County,Missouri,29,097,22.1
Jefferson County,Missouri,29,099,18.4
Johnson County,Missouri,29,101,27.8
Knox County,Missouri,29,103,15.5
Laclede County,Missouri,29,105,13.7
Lafayette County,Missouri,29,107,18.3
Lawrence County,Missouri,29,109,16.2
Lewis County,Missouri,29,111,13.9
Lincoln County,Missouri,29,113,15.2
Linn County,Missouri,29,115,14.6
Livingston County,Missouri,29,117,19.8
McDonald County,Missouri,29,119,13.3
Macon County,Missouri,29,121,15.8
Madison County,Missouri,29,123,12.3
Maries County,Missouri,29,125,14.0
Marion County,Missouri,29,127,20.5
Mercer County,Missouri,29,129,16.9
Miller County,Missouri,29,131,15.7
Mississippi County,Missouri,29,133,11.4
Moniteau County,Missouri,29,135,18.3
Monroe County,Missouri,29,137,14.0
Montgomery County,Missouri,29,139,13.5
Morgan County,Missouri,29,141,11.7
New Madrid County,Missouri,29,143,11.1
Newton County,Missouri,29,145,18.4
Nodaway County,Missouri,29,147,25.0
Oregon County,Missouri,29,149,12.6
Osage County,Missouri,29,151,19.1
Ozark County,Missouri,29,153,11.5
Pemiscot County,Missouri,29,155,11.7
Perry County,Missouri,29,157,16.1
Pettis County,Missouri,29,159,17.2
Phelps County,Missouri,29,161,27.9
Pike County,Missouri,29,163,13.3
Platte County,Missouri,29,165,40.7
Polk County,Missouri,29,167,19.6
Pulaski County,Missouri,29,169,23.9
Putnam County,Missouri,29,171,18.4
Ralls County,Missouri,29,173,12.7
Randolph County,Missouri,29,175,14.4
Ray County,Missouri,29,177,13.9
Reynolds County,Missouri,29,179,9.1
Ripley County,Missouri,29,181,11.3
Saint Charles County,Missouri,29,183,36.1
Saint Clair County,Missouri,29,185,11.4
Sainte Genevieve County,Missouri,29,186,13.9
Saint Francois County,Missouri,29,187,13.8
Saint Louis County,Missouri,29,189,42.4
Saline County,Missouri,29,195,18.8
Schuyler County,Missouri,29,197,12.5
Scotland County,Missouri,29,199,14.0
Scott County,Missouri,29,201,13.9
Shannon County,Missouri,29,203,15.0
Shelby County,Missouri,29,205,14.0
Stoddard County,Missouri,29,207,13.6
Stone County,Missouri,29,209,16.9
Sullivan County,Missouri,29,211,11.6
Taney County,Missouri,29,213,18.4
Texas County,Missouri,29,215,13.5
Vernon County,Missouri,29,217,16.2
Warren County,Missouri,29,219,18.2
Washington County,Missouri,29,221,8.0
Wayne County,Missouri,29,223,11.9
Webster County,Missouri,29,225,16.2
Worth County,Missouri,29,227,17.3
Wright County,Missouri,29,229,11.2
Saint Louis City,Missouri,29,510,33.0
Beaverhead County,Montana,30,001,30.9
Big Horn County,Montana,30,003,15.7
Blaine County,Montana,30,005,19.6
Broadwater County,Montana,30,007,27.3
Carbon County,Montana,30,009,29.2
Carter County,Montana,30,011,17.1
Cascade County,Montana,30,013,25.9
Chouteau County,Montana,30,015,24.7
Custer County,Montana,30,017,19.9
Daniels County,Montana,30,019,23.7
Dawson County,Montana,30,021,18.9
Deer Lodge County,Montana,30,023,15.9
Fallon County,Montana,30,025,14.8
Fergus County,Montana,30,027,28.6
Flathead County,Montana,30,029,28.9
Gallatin County,Montana,30,031,48.0
Garfield County,Montana,30,033,14.6
Glacier County,Montana,30,035,18.3
Granite County,Montana,30,039,25.0
Hill County,Montana,30,041,23.5
Jefferson County,Montana,30,043,33.1
Judith Basin County,Montana,30,045,31.3
Lake County,Montana,30,047,24.9
Lewis and Clark County,Montana,30,049,37.5
Liberty County,Montana,30,051,18.4
Lincoln County,Montana,30,053,19.0
McCone County,Montana,30,055,16.4
Madison County,Montana,30,057,26.6
Meagher County,Montana,30,059,21.2
Mineral County,Montana,30,061,12.7
Missoula County,Montana,30,063,41.8
Musselshell County,Montana,30,065,14.6
Phillips County,Montana,30,071,17.4
Pondera County,Montana,30,073,22.7
Powder River County,Montana,30,075,25.4
Powell County,Montana,30,077,18.0
Prairie County,Montana,30,079,19.2
Ravalli County,Montana,30,081,25.8
Richland County,Montana,30,083,18.4
Roosevelt County,Montana,30,085,14.2
Rosebud County,Montana,30,087,19.8
Sanders County,Montana,30,089,16.4
Sheridan County,Montana,30,091,20.1
Silver Bow County,Montana,30,093,25.9
Stillwater County,Montana,30,095,25.4
Sweet Grass County,Montana,30,097,24.7
Teton County,Montana,30,099,22.3
Toole County,Montana,30,101,14.7
Valley County,Montana,30,105,21.5
Wheatland County,Montana,30,107,19.1
Wibaux County,Montana,30,109,20.1
Yellowstone County,Montana,30,111,29.2
Park County,Montana,30,067,35.2
Adams County,Nebraska,31,001,22.6
Antelope County,Nebraska,31,003,18.6
Boone County,Nebraska,31,011,17.7
Box Butte County,Nebraska,31,013,15.7
Boyd County,Nebraska,31,015,19.6
Brown County,Nebraska,31,017,18.7
Buffalo County,Nebraska,31,019,33.5
Burt County,Nebraska,31,021,17.8
Butler County,Nebraska,31,023,17.4
Cass County,Nebraska,31,025,24.9
Cedar County,Nebraska,31,027,17.6
Chase County,Nebraska,31,029,18.5
Cherry County,Nebraska,31,031,19.1
Cheyenne County,Nebraska,31,033,24.4
Clay County,Nebraska,31,035,18.6
Colfax County,Nebraska,31,037,13.9
Cuming County,Nebraska,31,039,20.0
Custer County,Nebraska,31,041,21.4
Dakota County,Nebraska,31,043,13.0
Dawes County,Nebraska,31,045,34.7
Dawson County,Nebraska,31,047,15.2
Deuel County,Nebraska,31,049,17.8
Dixon County,Nebraska,31,051,19.0
Dodge County,Nebraska,31,053,18.9
Douglas County,Nebraska,31,055,37.6
Dundy County,Nebraska,31,057,19.5
Fillmore County,Nebraska,31,059,19.5
Franklin County,Nebraska,31,061,18.8
Frontier County,Nebraska,31,063,18.7
Furnas County,Nebraska,31,065,16.8
Gage County,Nebraska,31,067,20.1
Garden County,Nebraska,31,069,21.9
Garfield County,Nebraska,31,071,18.5
Gosper County,Nebraska,31,073,20.9
Greeley County,Nebraska,31,077,16.6
Hall County,Nebraska,31,079,19.0
Hamilton County,Nebraska,31,081,25.3
Harlan County,Nebraska,31,083,16.5
Hitchcock County,Nebraska,31,087,14.7
Holt County,Nebraska,31,089,21.2
Howard County,Nebraska,31,093,20.3
Jefferson County,Nebraska,31,095,14.9
Johnson County,Nebraska,31,097,16.0
Kearney County,Nebraska,31,099,23.9
Keith County,Nebraska,31,101,21.6
Kimball County,Nebraska,31,105,15.6
Knox County,Nebraska,31,107,20.2
Lancaster County,Nebraska,31,109,37.3
Lincoln County,Nebraska,31,111,21.7
Madison County,Nebraska,31,119,19.7
Merrick County,Nebraska,31,121,16.0
Morrill County,Nebraska,31,123,19.0
Nance County,Nebraska,31,125,17.3
Nemaha County,Nebraska,31,127,28.8
Nuckolls County,Nebraska,31,129,16.6
Otoe County,Nebraska,31,131,20.7
Pawnee County,Nebraska,31,133,16.2
Perkins County,Nebraska,31,135,23.1
Phelps County,Nebraska,31,137,23.3
Pierce County,Nebraska,31,139,21.4
Platte County,Nebraska,31,141,21.4
Polk County,Nebraska,31,143,21.5
Red Willow County,Nebraska,31,145,18.2
Richardson County,Nebraska,31,147,19.1
Rock County,Nebraska,31,149,17.5
Saline County,Nebraska,31,151,14.6
Sarpy County,Nebraska,31,153,38.4
Saunders County,Nebraska,31,155,26.1
Scotts Bluff County,Nebraska,31,157,21.4
Seward County,Nebraska,31,159,27.2
Sheridan County,Nebraska,31,161,25.1
Sherman County,Nebraska,31,163,15.9
Sioux County,Nebraska,31,165,29.1
Stanton County,Nebraska,31,167,19.2
Thayer County,Nebraska,31,169,19.6
Thurston County,Nebraska,31,173,15.9
Valley County,Nebraska,31,175,20.6
Washington County,Nebraska,31,177,30.6
Wayne County,Nebraska,31,179,36.3
Webster County,Nebraska,31,181,20.8
York County,Nebraska,31,185,28.3
Churchill County,Nevada,32,001,16.6
Clark County,Nevada,32,003,22.8
Douglas County,Nevada,32,005,26.3
Elko County,Nevada,32,007,18.1
Eureka County,Nevada,32,011,16.6
Humboldt County,Nevada,32,013,14.0
Lander County,Nevada,32,015,14.1
Lincoln County,Nevada,32,017,22.7
Lyon County,Nevada,32,019,14.5
Mineral County,Nevada,32,021,11.8
Nye County,Nevada,32,023,12.1
Pershing County,Nevada,32,027,11.0
Storey County,Nevada,32,029,23.1
Washoe County,Nevada,32,031,29.0
White Pine County,Nevada,32,033,14.0
Carson City,Nevada,32,510,21.0
Belknap County,New Hampshire,33,001,30.5
Carroll County,New Hampshire,33,003,33.6
Cheshire County,New Hampshire,33,005,31.4
Coos County,New Hampshire,33,007,17.8
Grafton County,New Hampshire,33,009,38.9
Hillsborough County,New Hampshire,33,011,36.3
Merrimack County,New Hampshire,33,013,34.9
Rockingham County,New Hampshire,33,015,39.6
Strafford County,New Hampshire,33,017,34.8
Sullivan County,New Hampshire,33,019,26.8
Atlantic County,New Jersey,34,001,25.9
Bergen County,New Jersey,34,003,47.6
Burlington County,New Jersey,34,005,36.4
Camden County,New Jersey,34,007,30.6
Cape May County,New Jersey,34,009,30.5
Cumberland County,New Jersey,34,011,14.3
Essex County,New Jersey,34,013,33.3
Gloucester County,New Jersey,34,015,29.9
Hudson County,New Jersey,34,017,38.6
Hunterdon County,New Jersey,34,019,49.6
Mercer County,New Jersey,34,021,40.4
Middlesex County,New Jersey,34,023,41.5
Monmouth County,New Jersey,34,025,43.3
Morris County,New Jersey,34,027,51.9
Ocean County,New Jersey,34,029,27.5
Passaic County,New Jersey,34,031,26.7
Salem County,New Jersey,34,033,20.3
Somerset County,New Jersey,34,035,53.0
Sussex County,New Jersey,34,037,33.7
Union County,New Jersey,34,039,33.4
Warren County,New Jersey,34,041,30.4
Bernalillo County,New Mexico,35,001,32.8
Catron County,New Mexico,35,003,24.8
Chaves County,New Mexico,35,005,19.3
Colfax County,New Mexico,35,007,22.1
Curry County,New Mexico,35,009,19.7
De Baca County,New Mexico,35,011,9.5
Dona Ana County,New Mexico,35,013,27.5
Eddy County,New Mexico,35,015,17.0
Grant County,New Mexico,35,017,27.4
Guadalupe County,New Mexico,35,019,13.9
Hidalgo County,New Mexico,35,023,15.4
Lea County,New Mexico,35,025,13.1
Lincoln County,New Mexico,35,027,28.6
Los Alamos County,New Mexico,35,028,64.6
Luna County,New Mexico,35,029,12.5
McKinley County,New Mexico,35,031,11.0
Mora County,New Mexico,35,033,13.2
Otero County,New Mexico,35,035,17.6
Quay County,New Mexico,35,037,15.2
Rio Arriba County,New Mexico,35,039,18.1
Roosevelt County,New Mexico,35,041,22.7
Sandoval County,New Mexico,35,043,29.7
San Juan County,New Mexico,35,045,15.5
San Miguel County,New Mexico,35,047,19.3
Santa Fe County,New Mexico,35,049,41.0
Sierra County,New Mexico,35,051,17.7
Socorro County,New Mexico,35,053,19.6
Taos County,New Mexico,35,055,28.0
Torrance County,New Mexico,35,057,17.7
Union County,New Mexico,35,059,15.9
Cibola County,New Mexico,35,006,12.4
Valencia County,New Mexico,35,061,17.1
Albany County,New York,36,001,39.7
Allegany County,New York,36,003,20.5
Bronx County,New York,36,005,19.1
Broome County,New York,36,007,27.8
Cattaraugus County,New York,36,009,18.1
Cayuga County,New York,36,011,21.6
Chautauqua County,New York,36,013,20.8
Chemung County,New York,36,015,24.4
Chenango County,New York,36,017,17.4
Clinton County,New York,36,019,22.2
Columbia County,New York,36,021,29.5
Cortland County,New York,36,023,24.8
Delaware County,New York,36,025,21.3
Dutchess County,New York,36,027,34.0
Erie County,New York,36,029,32.2
Essex County,New York,36,031,24.6
Franklin County,New York,36,033,18.4
Fulton County,New York,36,035,17.0
Genesee County,New York,36,037,21.2
Greene County,New York,36,039,20.3
Hamilton County,New York,36,041,21.6
Herkimer County,New York,36,043,21.5
Jefferson County,New York,36,045,20.8
Kings County,New York,36,047,34.1
Lewis County,New York,36,049,15.5
Livingston County,New York,36,051,24.5
Madison County,New York,36,053,26.7
Monroe County,New York,36,055,36.7
Montgomery County,New York,36,057,16.0
Nassau County,New York,36,059,43.5
New York County,New York,36,061,60.4
Niagara County,New York,36,063,23.5
Oneida County,New York,36,065,23.8
Onondaga County,New York,36,067,34.3
Ontario County,New York,36,069,32.1
Orange County,New York,36,071,28.7
Orleans County,New York,36,073,15.9
Oswego County,New York,36,075,18.0
Otsego County,New York,36,077,28.5
Putnam County,New York,36,079,38.9
Queens County,New York,36,081,30.6
Rensselaer County,New York,36,083,29.3
Richmond County,New York,36,085,31.4
Rockland County,New York,36,087,40.4
Saint Lawrence County,New York,36,089,22.8
Saratoga County,New York,36,091,39.6
Schenectady County,New York,36,093,30.6
Schoharie County,New York,36,095,20.5
Schuyler County,New York,36,097,20.8
Seneca County,New York,36,099,20.0
Steuben County,New York,36,101,22.3
Suffolk County,New York,36,103,34.4
Sullivan County,New York,36,105,22.4
Tioga County,New York,36,107,25.0
Tompkins County,New York,36,109,51.6
Ulster County,New York,36,111,31.0
Warren County,New York,36,113,28.4
Washington County,New York,36,115,20.2
Wayne County,New York,36,117,21.2
Westchester County,New York,36,119,47.3
Wyoming County,New York,36,121,15.0
Yates County,New York,36,123,23.2
Alamance County,North Carolina,37,001,22.1
Alexander County,North Carolina,37,003,13.3
Alleghany County,North Carolina,37,005,18.6
Anson County,North Carolina,37,007,9.5
Ashe County,North Carolina,37,009,19.5
Avery County,North Carolina,37,011,19.8
Beaufort County,North Carolina,37,013,18.6
Bertie County,North Carolina,37,015,11.5
Bladen County,North Carolina,37,017,14.8
Brunswick County,North Carolina,37,019,27.0
Buncombe County,North Carolina,37,021,36.6
Burke County,North Carolina,37,023,16.9
Cabarrus County,North Carolina,37,025,28.6
Caldwell County,North Carolina,37,027,13.8
Camden County,North Carolina,37,029,20.4
Carteret County,North Carolina,37,031,25.9
Caswell County,North Carolina,37,033,13.2
Catawba County,North Carolina,37,035,21.6
Chatham County,North Carolina,37,037,38.8
Cherokee County,North Carolina,37,039,19.2
Chowan County,North Carolina,37,041,20.1
Clay County,North Carolina,37,043,21.0
Cleveland County,North Carolina,37,045,16.3
Columbus County,North Carolina,37,047,12.0
Craven County,North Carolina,37,049,22.5
Cumberland County,North Carolina,37,051,24.1
Currituck County,North Carolina,37,053,21.9
Dare County,North Carolina,37,055,29.0
Davidson County,North Carolina,37,057,18.2
Davie County,North Carolina,37,059,23.6
Duplin County,North Carolina,37,061,10.3
Durham County,North Carolina,37,063,46.9
Edgecombe County,North Carolina,37,065,10.4
Forsyth County,North Carolina,37,067,33.6
Franklin County,North Carolina,37,069,20.4
Gaston County,North Carolina,37,071,19.8
Gates County,North Carolina,37,073,14.5
Graham County,North Carolina,37,075,14.0
Granville County,North Carolina,37,077,19.4
Greene County,North Carolina,37,079,9.2
Guilford County,North Carolina,37,081,34.5
Halifax County,North Carolina,37,083,13.4
Harnett County,North Carolina,37,085,19.3
Haywood County,North Carolina,37,087,23.8
Henderson County,North Carolina,37,089,29.7
Hertford County,North Carolina,37,091,15.0
Hoke County,North Carolina,37,093,17.8
Hyde County,North Carolina,37,095,8.7
Iredell County,North Carolina,37,097,25.7
Jackson County,North Carolina,37,099,29.4
Johnston County,North Carolina,37,101,21.2
Jones County,North Carolina,37,103,14.0
Lee County,North Carolina,37,105,20.8
Lenoir County,North Carolina,37,107,13.7
Lincoln County,North Carolina,37,109,19.7
McDowell County,North Carolina,37,111,14.6
Macon County,North Carolina,37,113,22.8
Madison County,North Carolina,37,115,24.7
Martin County,North Carolina,37,117,15.8
Mecklenburg County,North Carolina,37,119,43.1
Mitchell County,North Carolina,37,121,17.5
Montgomery County,North Carolina,37,123,14.5
Moore County,North Carolina,37,125,34.2
Nash County,North Carolina,37,127,19.6
New Hanover County,North Carolina,37,129,37.9
Northampton County,North Carolina,37,131,11.3
Onslow County,North Carolina,37,133,19.5
Orange County,North Carolina,37,135,57.7
Pamlico County,North Carolina,37,137,19.2
Pasquotank County,North Carolina,37,139,18.9
Pender County,North Carolina,37,141,23.1
Perquimans County,North Carolina,37,143,17.4
Person County,North Carolina,37,145,14.9
Pitt County,North Carolina,37,147,29.5
Polk County,North Carolina,37,149,31.8
Randolph County,North Carolina,37,151,15.1
Richmond County,North Carolina,37,153,13.8
Robeson County,North Carolina,37,155,12.6
Rockingham County,North Carolina,37,157,13.8
Rowan County,North Carolina,37,159,17.6
Rutherford County,North Carolina,37,161,16.7
Sampson County,North Carolina,37,163,11.9
Scotland County,North Carolina,37,165,14.7
Stanly County,North Carolina,37,167,16.1
Stokes County,North Carolina,37,169,14.3
Surry County,North Carolina,37,171,15.3
Swain County,North Carolina,37,173,15.3
Transylvania County,North Carolina,37,175,29.7
Tyrrell County,North Carolina,37,177,8.2
Union County,North Carolina,37,179,33.6
Vance County,North Carolina,37,181,11.5
Wake County,North Carolina,37,183,50.1
Warren County,North Carolina,37,185,14.6
Washington County,North Carolina,37,187,9.7
Watauga County,North Carolina,37,189,38.9
Wayne County,North Carolina,37,191,18.7
Wilkes County,North Carolina,37,193,13.8
Wilson County,North Carolina,37,195,18.6
Yadkin County,North Carolina,37,197,12.1
Yancey County,North Carolina,37,199,20.1
Adams County,North Dakota,38,001,27.5
Barnes County,North Dakota,38,003,23.7
Benson County,North Dakota,38,005,15.0
Bottineau County,North Dakota,38,009,21.3
Bowman County,North Dakota,38,011,21.9
Burke County,North Dakota,38,013,20.9
Burleigh County,North Dakota,38,015,34.2
Cass County,North Dakota,38,017,37.4
Cavalier County,North Dakota,38,019,18.7
Dickey County,North Dakota,38,021,28.0
Divide County,North Dakota,38,023,23.1
Dunn County,North Dakota,38,025,20.5
Eddy County,North Dakota,38,027,22.2
Emmons County,North Dakota,38,029,15.3
Foster County,North Dakota,38,031,21.6
Golden Valley County,North Dakota,38,033,22.3
Grand Forks County,North Dakota,38,035,33.1
Grant County,North Dakota,38,037,18.1
Griggs County,North Dakota,38,039,20.3
Hettinger County,North Dakota,38,041,13.8
Kidder County,North Dakota,38,043,19.7
LaMoure County,North Dakota,38,045,22.5
Logan County,North Dakota,38,047,13.8
McHenry County,North Dakota,38,049,20.8
McIntosh County,North Dakota,38,051,18.3
McKenzie County,North Dakota,38,053,24.6
McLean County,North Dakota,38,055,18.3
Mercer County,North Dakota,38,057,20.7
Morton County,North Dakota,38,059,25.3
Mountrail County,North Dakota,38,061,23.6
Nelson County,North Dakota,38,063,19.4
Oliver County,North Dakota,38,065,17.4
Pembina County,North Dakota,38,067,20.2
Pierce County,North Dakota,38,069,14.0
Ramsey County,North Dakota,38,071,21.9
Ransom County,North Dakota,38,073,17.2
Renville County,North Dakota,38,075,17.2
Richland County,North Dakota,38,077,21.9
Rolette County,North Dakota,38,079,22.5
Sargent County,North Dakota,38,081,19.0
Sheridan County,North Dakota,38,083,15.4
Sioux County,North Dakota,38,085,16.6
Stark County,North Dakota,38,089,24.7
Steele County,North Dakota,38,091,23.2
Stutsman County,North Dakota,38,093,24.5
Towner County,North Dakota,38,095,18.6
Traill County,North Dakota,38,097,27.2
Walsh County,North Dakota,38,099,16.7
Ward County,North Dakota,38,101,26.4
Wells County,North Dakota,38,103,21.3
Williams County,North Dakota,38,105,22.5
Adams County,Ohio,39,001,10.9
Allen County,Ohio,39,003,17.4
Ashland County,Ohio,39,005,19.6
Ashtabula County,Ohio,39,007,13.1
Athens County,Ohio,39,009,29.1
Auglaize County,Ohio,39,011,17.8
Belmont County,Ohio,39,013,16.4
Brown County,Ohio,39,015,12.4
Butler County,Ohio,39,017,29.1
Carroll County,Ohio,39,019,11.4
Champaign County,Ohio,39,021,16.5
Clark County,Ohio,39,023,18.0
Clermont County,Ohio,39,025,27.6
Clinton County,Ohio,39,027,16.5
Columbiana County,Ohio,39,029,13.9
Coshocton County,Ohio,39,031,12.1
Crawford County,Ohio,39,033,12.7
Cuyahoga County,Ohio,39,035,30.9
Darke County,Ohio,39,037,13.1
Defiance County,Ohio,39,039,15.8
Delaware County,Ohio,39,041,52.5
Erie County,Ohio,39,043,21.6
Fairfield County,Ohio,39,045,26.4
Fayette County,Ohio,39,047,14.5
Franklin County,Ohio,39,049,38.4
Fulton County,Ohio,39,051,17.0
Gallia County,Ohio,39,053,15.4
Geauga County,Ohio,39,055,37.3
Greene County,Ohio,39,057,37.6
Guernsey County,Ohio,39,059,13.6
Hamilton County,Ohio,39,061,35.6
Hancock County,Ohio,39,063,25.8
Hardin County,Ohio,39,065,14.4
Harrison County,Ohio,39,067,9.7
Henry County,Ohio,39,069,16.0
Highland County,Ohio,39,071,12.0
Hocking County,Ohio,39,073,14.1
Holmes County,Ohio,39,075,7.7
Huron County,Ohio,39,077,13.5
Jackson County,Ohio,39,079,16.9
Jefferson County,Ohio,39,081,15.4
Knox County,Ohio,39,083,21.9
Lake County,Ohio,39,085,27.0
Lawrence County,Ohio,39,087,14.1
Licking County,Ohio,39,089,23.3
Logan County,Ohio,39,091,15.6
Lorain County,Ohio,39,093,23.5
Lucas County,Ohio,39,095,25.1
Madison County,Ohio,39,097,16.4
Mahoning County,Ohio,39,099,22.8
Marion County,Ohio,39,101,12.3
Medina County,Ohio,39,103,31.5
Meigs County,Ohio,39,105,13.4
Mercer County,Ohio,39,107,16.8
Miami County,Ohio,39,109,21.1
Monroe County,Ohio,39,111,10.7
Montgomery County,Ohio,39,113,26.1
Morgan County,Ohio,39,115,12.2
Morrow County,Ohio,39,117,13.5
Muskingum County,Ohio,39,119,15.1
Noble County,Ohio,39,121,9.5
Ottawa County,Ohio,39,123,21.3
Paulding County,Ohio,39,125,13.0
Perry County,Ohio,39,127,12.0
Pickaway County,Ohio,39,129,17.3
Pike County,Ohio,39,131,12.3
Portage County,Ohio,39,133,27.3
Preble County,Ohio,39,135,13.5
Putnam County,Ohio,39,137,19.4
Richland County,Ohio,39,139,16.4
Ross County,Ohio,39,141,15.3
Sandusky County,Ohio,39,143,14.8
Scioto County,Ohio,39,145,15.0
Seneca County,Ohio,39,147,14.7
Shelby County,Ohio,39,149,17.1
Stark County,Ohio,39,151,22.6
Summit County,Ohio,39,153,30.7
Trumbull County,Ohio,39,155,18.0
Tuscarawas County,Ohio,39,157,15.0
Union County,Ohio,39,159,29.1
Van Wert County,Ohio,39,161,17.2
Vinton County,Ohio,39,163,9.6
Warren County,Ohio,39,165,41.0
Washington County,Ohio,39,167,18.4
Wayne County,Ohio,39,169,21.5
Williams County,Ohio,39,171,14.2
Wood County,Ohio,39,173,31.7
Wyandot County,Ohio,39,175,14.6
Adair County,Oklahoma,40,001,13.4
Alfalfa County,Oklahoma,40,003,20.9
Atoka County,Oklahoma,40,005,14.7
Beaver County,Oklahoma,40,007,21.5
Beckham County,Oklahoma,40,009,18.3
Blaine County,Oklahoma,40,011,17.0
Bryan County,Oklahoma,40,013,22.1
Caddo County,Oklahoma,40,015,16.1
Canadian County,Oklahoma,40,017,25.8
Carter County,Oklahoma,40,019,19.5
Cherokee County,Oklahoma,40,021,24.1
Choctaw County,Oklahoma,40,023,13.0
Cimarron County,Oklahoma,40,025,19.8
Cleveland County,Oklahoma,40,027,31.8
Coal County,Oklahoma,40,029,17.0
Comanche County,Oklahoma,40,031,20.7
Cotton County,Oklahoma,40,033,16.4
Craig County,Oklahoma,40,035,14.3
Creek County,Oklahoma,40,037,15.6
Custer County,Oklahoma,40,039,27.8
Delaware County,Oklahoma,40,041,16.7
Dewey County,Oklahoma,40,043,22.0
Ellis County,Oklahoma,40,045,21.9
Garfield County,Oklahoma,40,047,21.4
Garvin County,Oklahoma,40,049,15.4
Grady County,Oklahoma,40,051,17.8
Grant County,Oklahoma,40,053,24.3
Greer County,Oklahoma,40,055,14.4
Harmon County,Oklahoma,40,057,21.5
Harper County,Oklahoma,40,059,24.1
Haskell County,Oklahoma,40,061,12.1
Hughes County,Oklahoma,40,063,10.9
Jackson County,Oklahoma,40,065,20.6
Jefferson County,Oklahoma,40,067,13.3
Johnston County,Oklahoma,40,069,15.8
Kay County,Oklahoma,40,071,19.5
Kingfisher County,Oklahoma,40,073,22.0
Kiowa County,Oklahoma,40,075,17.6
Latimer County,Oklahoma,40,077,15.9
Le Flore County,Oklahoma,40,079,14.5
Lincoln County,Oklahoma,40,081,14.3
Logan County,Oklahoma,40,083,26.6
Love County,Oklahoma,40,085,13.4
McClain County,Oklahoma,40,087,22.9
McCurtain County,Oklahoma,40,089,13.8
McIntosh County,Oklahoma,40,091,13.8
