County,State,State_FIPS,County_FIPS,health_insurance_rate
Johnson County,Indiana,18,081,90.3
Knox County,Indiana,18,083,86.9
Kosciusko County,Indiana,18,085,86.1
LaGrange County,Indiana,18,087,57.5
Lake County,Indiana,18,089,86.3
LaPorte County,Indiana,18,091,88.4
Lawrence County,Indiana,18,093,85.6
Madison County,Indiana,18,095,86.9
Marion County,Indiana,18,097,84.4
Marshall County,Indiana,18,099,84.6
Martin County,Indiana,18,101,86.7
Miami County,Indiana,18,103,87.8
Monroe County,Indiana,18,105,89.0
Montgomery County,Indiana,18,107,87.4
Morgan County,Indiana,18,109,89.1
Newton County,Indiana,18,111,85.7
Noble County,Indiana,18,113,87.1
Ohio County,Indiana,18,115,89.0
Orange County,Indiana,18,117,87.9
Owen County,Indiana,18,119,83.9
Parke County,Indiana,18,121,85.1
Perry County,Indiana,18,123,90.6
Pike County,Indiana,18,125,89.6
Porter County,Indiana,18,127,90.1
Posey County,Indiana,18,129,93.7
Pulaski County,Indiana,18,131,87.3
Putnam County,Indiana,18,133,89.0
Randolph County,Indiana,18,135,84.7
Ripley County,Indiana,18,137,90.9
Rush County,Indiana,18,139,86.7
Saint Joseph County,Indiana,18,141,87.4
Scott County,Indiana,18,143,88.8
Shelby County,Indiana,18,145,87.4
Spencer County,Indiana,18,147,91.7
Starke County,Indiana,18,149,88.9
Steuben County,Indiana,18,151,87.8
Sullivan County,Indiana,18,153,84.7
Switzerland County,Indiana,18,155,84.6
Tippecanoe County,Indiana,18,157,88.3
Tipton County,Indiana,18,159,87.2
Union County,Indiana,18,161,88.0
Vanderburgh County,Indiana,18,163,88.3
Vermillion County,Indiana,18,165,88.8
Vigo County,Indiana,18,167,86.2
Wabash County,Indiana,18,169,90.2
Warren County,Indiana,18,171,93.0
Warrick County,Indiana,18,173,92.3
Washington County,Indiana,18,175,87.5
Wayne County,Indiana,18,177,83.1
Wells County,Indiana,18,179,89.8
White County,Indiana,18,181,89.6
Whitley County,Indiana,18,183,91.2
Adair County,Iowa,19,001,92.7
Adams County,Iowa,19,003,93.4
Allamakee County,Iowa,19,005,89.8
Appanoose County,Iowa,19,007,89.0
Audubon County,Iowa,19,009,91.6
Benton County,Iowa,19,011,95.6
Black Hawk County,Iowa,19,013,92.8
Boone County,Iowa,19,015,92.6
Bremer County,Iowa,19,017,96.3
Buchanan County,Iowa,19,019,90.9
Buena Vista County,Iowa,19,021,88.8
Butler County,Iowa,19,023,93.7
Calhoun County,Iowa,19,025,94.0
Carroll County,Iowa,19,027,96.0
Cass County,Iowa,19,029,93.9
Cedar County,Iowa,19,031,95.3
Cerro Gordo County,Iowa,19,033,93.1
Cherokee County,Iowa,19,035,92.2
Chickasaw County,Iowa,19,037,93.6
Clarke County,Iowa,19,039,87.8
Clay County,Iowa,19,041,92.9
Clayton County,Iowa,19,043,92.4
Clinton County,Iowa,19,045,93.9
Crawford County,Iowa,19,047,88.6
Dallas County,Iowa,19,049,95.0
Davis County,Iowa,19,051,74.1
Decatur County,Iowa,19,053,86.6
Delaware County,Iowa,19,055,95.7
Des Moines County,Iowa,19,057,92.4
Dickinson County,Iowa,19,059,94.1
Dubuque County,Iowa,19,061,94.6
Emmet County,Iowa,19,063,89.6
Fayette County,Iowa,19,065,90.9
Floyd County,Iowa,19,067,91.6
Franklin County,Iowa,19,069,92.4
Fremont County,Iowa,19,071,92.1
Greene County,Iowa,19,073,94.8
Grundy County,Iowa,19,075,95.7
Guthrie County,Iowa,19,077,92.3
Hamilton County,Iowa,19,079,90.9
Hancock County,Iowa,19,081,95.0
Hardin County,Iowa,19,083,93.2
Harrison County,Iowa,19,085,91.8
Henry County,Iowa,19,087,92.9
Howard County,Iowa,19,089,92.5
Humboldt County,Iowa,19,091,94.3
Ida County,Iowa,19,093,91.8
Iowa County,Iowa,19,095,94.1
Jackson County,Iowa,19,097,91.9
Jasper County,Iowa,19,099,92.9
Jefferson County,Iowa,19,101,89.2
Johnson County,Iowa,19,103,92.6
Jones County,Iowa,19,105,94.5
Keokuk County,Iowa,19,107,93.9
Kossuth County,Iowa,19,109,95.0
Lee County,Iowa,19,111,90.5
Linn County,Iowa,19,113,93.8
Louisa County,Iowa,19,115,92.9
Lucas County,Iowa,19,117,91.3
Lyon County,Iowa,19,119,91.2
Madison County,Iowa,19,121,93.9
Mahaska County,Iowa,19,123,94.3
Marion County,Iowa,19,125,95.8
Marshall County,Iowa,19,127,91.7
Mills County,Iowa,19,129,93.5
Mitchell County,Iowa,19,131,89.7
Monona County,Iowa,19,133,92.4
Monroe County,Iowa,19,135,87.0
Montgomery County,Iowa,19,137,91.8
Muscatine County,Iowa,19,139,92.1
O'Brien County,Iowa,19,141,93.2
Osceola County,Iowa,19,143,90.9
Page County,Iowa,19,145,90.4
Palo Alto County,Iowa,19,147,93.4
Plymouth County,Iowa,19,149,94.3
Pocahontas County,Iowa,19,151,92.3
Polk County,Iowa,19,153,93.0
Pottawattamie County,Iowa,19,155,90.6
Poweshiek County,Iowa,19,157,93.6
Ringgold County,Iowa,19,159,88.6
Sac County,Iowa,19,161,93.1
Scott County,Iowa,19,163,92.0
Shelby County,Iowa,19,165,92.3
Sioux County,Iowa,19,167,92.5
Story County,Iowa,19,169,95.1
Tama County,Iowa,19,171,91.6
Taylor County,Iowa,19,173,88.4
Union County,Iowa,19,175,91.4
Van Buren County,Iowa,19,177,86.5
Wapello County,Iowa,19,179,90.5
Warren County,Iowa,19,181,95.3
Washington County,Iowa,19,183,90.0
Wayne County,Iowa,19,185,87.0
Webster County,Iowa,19,187,91.6
Winnebago County,Iowa,19,189,94.8
Winneshiek County,Iowa,19,191,94.9
Woodbury County,Iowa,19,193,89.2
Worth County,Iowa,19,195,92.7
Wright County,Iowa,19,197,91.6
Allen County,Kansas,20,001,88.2
Anderson County,Kansas,20,003,87.2
Atchison County,Kansas,20,005,87.2
Barber County,Kansas,20,007,89.8
Barton County,Kansas,20,009,86.0
Bourbon County,Kansas,20,011,90.0
Brown County,Kansas,20,013,88.8
Butler County,Kansas,20,015,90.8
Chase County,Kansas,20,017,90.4
Chautauqua County,Kansas,20,019,85.7
Cherokee County,Kansas,20,021,86.2
Cheyenne County,Kansas,20,023,90.6
Clark County,Kansas,20,025,89.7
Clay County,Kansas,20,027,94.2
Cloud County,Kansas,20,029,88.4
Coffey County,Kansas,20,031,90.1
Comanche County,Kansas,20,033,86.4
Cowley County,Kansas,20,035,88.6
Crawford County,Kansas,20,037,86.6
Decatur County,Kansas,20,039,87.5
Dickinson County,Kansas,20,041,91.5
Doniphan County,Kansas,20,043,86.7
Douglas County,Kansas,20,045,89.5
Edwards County,Kansas,20,047,86.2
Elk County,Kansas,20,049,89.6
Ellis County,Kansas,20,051,91.0
Ellsworth County,Kansas,20,053,93.2
Finney County,Kansas,20,055,85.0
Ford County,Kansas,20,057,80.7
Franklin County,Kansas,20,059,91.2
Geary County,Kansas,20,061,89.7
Gove County,Kansas,20,063,88.6
Graham County,Kansas,20,065,92.5
Grant County,Kansas,20,067,81.2
Gray County,Kansas,20,069,88.7
Greeley County,Kansas,20,071,93.5
Greenwood County,Kansas,20,073,87.7
Hamilton County,Kansas,20,075,78.2
Harper County,Kansas,20,077,87.7
Harvey County,Kansas,20,079,91.2
Haskell County,Kansas,20,081,82.2
Hodgeman County,Kansas,20,083,90.5
Jackson County,Kansas,20,085,92.7
Jefferson County,Kansas,20,087,91.1
Jewell County,Kansas,20,089,93.7
Johnson County,Kansas,20,091,92.8
Kearny County,Kansas,20,093,90.2
Kingman County,Kansas,20,095,88.1
Kiowa County,Kansas,20,097,90.4
Labette County,Kansas,20,099,86.9
Lane County,Kansas,20,101,92.9
Leavenworth County,Kansas,20,103,92.2
Lincoln County,Kansas,20,105,87.2
Linn County,Kansas,20,107,90.5
Logan County,Kansas,20,109,91.3
Lyon County,Kansas,20,111,85.9
McPherson County,Kansas,20,113,93.4
Marion County,Kansas,20,115,92.1
Marshall County,Kansas,20,117,91.8
Meade County,Kansas,20,119,88.8
Miami County,Kansas,20,121,92.7
Mitchell County,Kansas,20,123,92.4
Montgomery County,Kansas,20,125,86.3
Morris County,Kansas,20,127,90.5
Morton County,Kansas,20,129,89.3
Nemaha County,Kansas,20,131,94.1
Neosho County,Kansas,20,133,89.3
Ness County,Kansas,20,135,92.5
Norton County,Kansas,20,137,92.1
Osage County,Kansas,20,139,89.1
Osborne County,Kansas,20,141,90.0
Ottawa County,Kansas,20,143,90.3
Pawnee County,Kansas,20,145,89.1
Phillips County,Kansas,20,147,92.6
Pottawatomie County,Kansas,20,149,92.6
Pratt County,Kansas,20,151,89.8
Rawlins County,Kansas,20,153,92.1
Reno County,Kansas,20,155,87.3
Republic County,Kansas,20,157,92.4
Rice County,Kansas,20,159,86.3
Riley County,Kansas,20,161,93.1
Rooks County,Kansas,20,163,89.8
Rush County,Kansas,20,165,90.7
Russell County,Kansas,20,167,91.0
Saline County,Kansas,20,169,87.4
Scott County,Kansas,20,171,93.1
Sedgwick County,Kansas,20,173,86.8
Seward County,Kansas,20,175,80.5
Shawnee County,Kansas,20,177,88.9
Sheridan County,Kansas,20,179,90.5
Sherman County,Kansas,20,181,88.5
Smith County,Kansas,20,183,93.6
Stafford County,Kansas,20,185,86.5
Stanton County,Kansas,20,187,88.9
Stevens County,Kansas,20,189,82.7
Sumner County,Kansas,20,191,89.5
Thomas County,Kansas,20,193,93.3
Trego County,Kansas,20,195,91.9
Wabaunsee County,Kansas,20,197,91.9
Wallace County,Kansas,20,199,88.7
Washington County,Kansas,20,201,91.4
Wichita County,Kansas,20,203,85.3
Wilson County,Kansas,20,205,84.3
Woodson County,Kansas,20,207,83.8
Wyandotte County,Kansas,20,209,77.5
Adair County,Kentucky,21,001,85.4
Allen County,Kentucky,21,003,83.8
Anderson County,Kentucky,21,005,91.3
Ballard County,Kentucky,21,007,87.8
Barren County,Kentucky,21,009,87.2
Bath County,Kentucky,21,011,86.8
Bell County,Kentucky,21,013,86.1
Boone County,Kentucky,21,015,92.1
Bourbon County,Kentucky,21,017,86.9
Boyd County,Kentucky,21,019,87.9
Boyle County,Kentucky,21,021,89.4
Bracken County,Kentucky,21,023,92.0
Breathitt County,Kentucky,21,025,87.0
Breckinridge County,Kentucky,21,027,86.7
Bullitt County,Kentucky,21,029,92.8
Butler County,Kentucky,21,031,87.6
Caldwell County,Kentucky,21,033,88.9
Calloway County,Kentucky,21,035,88.6
Campbell County,Kentucky,21,037,89.6
Carlisle County,Kentucky,21,039,86.1
Carroll County,Kentucky,21,041,83.9
Carter County,Kentucky,21,043,84.9
Casey County,Kentucky,21,045,83.0
Christian County,Kentucky,21,047,86.4
Clark County,Kentucky,21,049,88.8
Clay County,Kentucky,21,051,88.6
Clinton County,Kentucky,21,053,87.2
Crittenden County,Kentucky,21,055,84.4
Cumberland County,Kentucky,21,057,82.5
Daviess County,Kentucky,21,059,90.6
Edmonson County,Kentucky,21,061,90.4
Elliott County,Kentucky,21,063,87.7
Estill County,Kentucky,21,065,86.6
Fayette County,Kentucky,21,067,88.8
Fleming County,Kentucky,21,069,81.5
Floyd County,Kentucky,21,071,86.0
Franklin County,Kentucky,21,073,89.5
Fulton County,Kentucky,21,075,85.7
Gallatin County,Kentucky,21,077,85.4
Garrard County,Kentucky,21,079,86.2
Grant County,Kentucky,21,081,88.9
Graves County,Kentucky,21,083,88.3
Grayson County,Kentucky,21,085,86.3
Green County,Kentucky,21,087,88.8
Greenup County,Kentucky,21,089,87.4
Hancock County,Kentucky,21,091,91.5
Hardin County,Kentucky,21,093,90.4
Harlan County,Kentucky,21,095,85.5
Harrison County,Kentucky,21,097,84.8
Hart County,Kentucky,21,099,84.4
Henderson County,Kentucky,21,101,89.5
Henry County,Kentucky,21,103,89.0
Hickman County,Kentucky,21,105,86.4
Hopkins County,Kentucky,21,107,87.8
Jackson County,Kentucky,21,109,83.7
Jefferson County,Kentucky,21,111,89.4
Jessamine County,Kentucky,21,113,88.8
Johnson County,Kentucky,21,115,89.2
Kenton County,Kentucky,21,117,89.7
Knott County,Kentucky,21,119,86.2
Knox County,Kentucky,21,121,86.7
Larue County,Kentucky,21,123,89.4
Laurel County,Kentucky,21,125,85.5
Lawrence County,Kentucky,21,127,87.2
Lee County,Kentucky,21,129,86.4
Leslie County,Kentucky,21,131,87.9
Letcher County,Kentucky,21,133,86.8
Lewis County,Kentucky,21,135,85.2
Lincoln County,Kentucky,21,137,85.2
Livingston County,Kentucky,21,139,91.4
Logan County,Kentucky,21,141,85.7
Lyon County,Kentucky,21,143,89.0
McCracken County,Kentucky,21,145,89.6
McCreary County,Kentucky,21,147,88.2
McLean County,Kentucky,21,149,89.9
Madison County,Kentucky,21,151,89.1
Magoffin County,Kentucky,21,153,86.5
Marion County,Kentucky,21,155,90.1
Marshall County,Kentucky,21,157,91.6
Martin County,Kentucky,21,159,84.9
Mason County,Kentucky,21,161,88.9
Meade County,Kentucky,21,163,87.5
Menifee County,Kentucky,21,165,86.4
Mercer County,Kentucky,21,167,89.2
Metcalfe County,Kentucky,21,169,83.0
Monroe County,Kentucky,21,171,89.4
Montgomery County,Kentucky,21,173,85.8
Morgan County,Kentucky,21,175,88.8
Muhlenberg County,Kentucky,21,177,87.4
Nelson County,Kentucky,21,179,90.9
Nicholas County,Kentucky,21,181,84.1
Ohio County,Kentucky,21,183,89.3
Oldham County,Kentucky,21,185,94.6
Owen County,Kentucky,21,187,91.1
Owsley County,Kentucky,21,189,87.9
Pendleton County,Kentucky,21,191,91.4
Perry County,Kentucky,21,193,85.9
Pike County,Kentucky,21,195,88.8
Powell County,Kentucky,21,197,87.4
Pulaski County,Kentucky,21,199,88.2
Robertson County,Kentucky,21,201,90.8
Rockcastle County,Kentucky,21,203,89.4
Rowan County,Kentucky,21,205,86.0
Russell County,Kentucky,21,207,85.4
Scott County,Kentucky,21,209,90.7
Shelby County,Kentucky,21,211,87.6
Simpson County,Kentucky,21,213,87.2
Spencer County,Kentucky,21,215,92.7
Taylor County,Kentucky,21,217,85.6
Todd County,Kentucky,21,219,80.2
Trigg County,Kentucky,21,221,83.9
Trimble County,Kentucky,21,223,87.2
Union County,Kentucky,21,225,86.0
Warren County,Kentucky,21,227,88.3
Washington County,Kentucky,21,229,89.4
Wayne County,Kentucky,21,231,87.5
Webster County,Kentucky,21,233,88.1
Whitley County,Kentucky,21,235,87.0
Wolfe County,Kentucky,21,237,88.0
Woodford County,Kentucky,21,239,90.8
Acadia Parish,Louisiana,22,001,83.9
Allen Parish,Louisiana,22,003,86.1
Ascension Parish,Louisiana,22,005,88.7
Assumption Parish,Louisiana,22,007,84.9
Avoyelles Parish,Louisiana,22,009,81.0
Beauregard Parish,Louisiana,22,011,83.0
Bienville Parish,Louisiana,22,013,83.4
Bossier Parish,Louisiana,22,015,86.9
Caddo Parish,Louisiana,22,017,84.0
Calcasieu Parish,Louisiana,22,019,84.4
Caldwell Parish,Louisiana,22,021,77.1
Cameron Parish,Louisiana,22,023,89.4
Catahoula Parish,Louisiana,22,025,75.4
Claiborne Parish,Louisiana,22,027,82.9
Concordia Parish,Louisiana,22,029,72.5
De Soto Parish,Louisiana,22,031,85.0
East Baton Rouge Parish,Louisiana,22,033,87.2
East Carroll Parish,Louisiana,22,035,78.1
East Feliciana Parish,Louisiana,22,037,86.6
Evangeline Parish,Louisiana,22,039,85.2
Franklin Parish,Louisiana,22,041,77.7
Grant Parish,Louisiana,22,043,85.3
Iberia Parish,Louisiana,22,045,83.6
Iberville Parish,Louisiana,22,047,87.1
Jackson Parish,Louisiana,22,049,85.6
Jefferson Parish,Louisiana,22,051,83.6
Jefferson Davis Parish,Louisiana,22,053,86.2
Lafayette Parish,Louisiana,22,055,85.4
Lafourche Parish,Louisiana,22,057,85.5
LaSalle Parish,Louisiana,22,059,83.9
Lincoln Parish,Louisiana,22,061,83.5
Livingston Parish,Louisiana,22,063,85.1
Madison Parish,Louisiana,22,065,66.5
Morehouse Parish,Louisiana,22,067,81.3
Natchitoches Parish,Louisiana,22,069,82.9
Orleans Parish,Louisiana,22,071,83.8
Ouachita Parish,Louisiana,22,073,80.7
Plaquemines Parish,Louisiana,22,075,88.0
Pointe Coupee Parish,Louisiana,22,077,84.2
Rapides Parish,Louisiana,22,079,84.6
Red River Parish,Louisiana,22,081,82.7
Richland Parish,Louisiana,22,083,70.0
Sabine Parish,Louisiana,22,085,82.2
Saint Bernard Parish,Louisiana,22,087,86.5
Saint Charles Parish,Louisiana,22,089,86.5
Saint Helena Parish,Louisiana,22,091,79.5
Saint James Parish,Louisiana,22,093,86.4
Saint John the Baptist Parish,Louisiana,22,095,85.8
Saint Landry Parish,Louisiana,22,097,84.6
Saint Martin Parish,Louisiana,22,099,85.6
Saint Mary Parish,Louisiana,22,101,81.1
Saint Tammany Parish,Louisiana,22,103,87.7
Tangipahoa Parish,Louisiana,22,105,83.1
Tensas Parish,Louisiana,22,107,67.9
Terrebonne Parish,Louisiana,22,109,82.7
Union Parish,Louisiana,22,111,84.1
Vermilion Parish,Louisiana,22,113,85.5
Vernon Parish,Louisiana,22,115,87.7
Washington Parish,Louisiana,22,117,82.7
Webster Parish,Louisiana,22,119,81.7
West Baton Rouge Parish,Louisiana,22,121,88.2
West Carroll Parish,Louisiana,22,123,66.3
West Feliciana Parish,Louisiana,22,125,88.5
Winn Parish,Louisiana,22,127,82.3
Androscoggin County,Maine,23,001,91.0
Aroostook County,Maine,23,003,89.3
Cumberland County,Maine,23,005,91.7
Franklin County,Maine,23,007,88.9
Hancock County,Maine,23,009,85.8
Kennebec County,Maine,23,011,91.2
Knox County,Maine,23,013,87.1
Lincoln County,Maine,23,015,88.1
Oxford County,Maine,23,017,88.6
Penobscot County,Maine,23,019,88.8
Piscataquis County,Maine,23,021,86.9
Sagadahoc County,Maine,23,023,91.7
Somerset County,Maine,23,025,88.2
Waldo County,Maine,23,027,88.3
Washington County,Maine,23,029,86.9
York County,Maine,23,031,91.0
Allegany County,Maryland,24,001,92.7
Anne Arundel County,Maryland,24,003,93.6
Baltimore County,Maryland,24,005,91.9
Calvert County,Maryland,24,009,93.9
Caroline County,Maryland,24,011,88.7
Carroll County,Maryland,24,013,95.3
Cecil County,Maryland,24,015,92.1
Charles County,Maryland,24,017,94.7
Dorchester County,Maryland,24,019,91.5
Frederick County,Maryland,24,021,93.2
Garrett County,Maryland,24,023,89.3
Harford County,Maryland,24,025,95.0
Howard County,Maryland,24,027,94.0
Kent County,Maryland,24,029,92.1
Queen Anne's County,Maryland,24,035,94.9
Saint Mary's County,Maryland,24,037,93.6
Somerset County,Maryland,24,039,89.4
Talbot County,Maryland,24,041,90.3
Washington County,Maryland,24,043,91.6
Wicomico County,Maryland,24,045,90.0
Worcester County,Maryland,24,047,90.5
Baltimore City,Maryland,24,510,89.7
Montgomery County,Maryland,24,031,89.7
Prince George's County,Maryland,24,033,86.2
Barnstable County,Massachusetts,25,001,95.6
Berkshire County,Massachusetts,25,003,96.9
Bristol County,Massachusetts,25,005,96.2
Dukes County,Massachusetts,25,007,91.9
Essex County,Massachusetts,25,009,96.2
Franklin County,Massachusetts,25,011,96.6
Hampden County,Massachusetts,25,013,96.1
Hampshire County,Massachusetts,25,015,96.8
Middlesex County,Massachusetts,25,017,96.7
Nantucket County,Massachusetts,25,019,92.5
Norfolk County,Massachusetts,25,021,97.8
Plymouth County,Massachusetts,25,023,96.7
Suffolk County,Massachusetts,25,025,95.0
Worcester County,Massachusetts,25,027,96.8
Alcona County,Michigan,26,001,89.5
Alger County,Michigan,26,003,88.0
Allegan County,Michigan,26,005,91.3
Alpena County,Michigan,26,007,88.1
Antrim County,Michigan,26,009,88.7
Arenac County,Michigan,26,011,89.5
Baraga County,Michigan,26,013,91.6
Barry County,Michigan,26,015,92.2
Bay County,Michigan,26,017,91.4
Benzie County,Michigan,26,019,88.0
Berrien County,Michigan,26,021,88.7
Branch County,Michigan,26,023,88.3
Calhoun County,Michigan,26,025,90.0
Cass County,Michigan,26,027,88.8
Charlevoix County,Michigan,26,029,90.1
Cheboygan County,Michigan,26,031,86.8
Chippewa County,Michigan,26,033,88.2
Clare County,Michigan,26,035,85.7
Clinton County,Michigan,26,037,93.0
Crawford County,Michigan,26,039,91.2
Delta County,Michigan,26,041,89.0
Dickinson County,Michigan,26,043,91.3
Eaton County,Michigan,26,045,92.0
Emmet County,Michigan,26,047,89.7
Genesee County,Michigan,26,049,91.5
Gladwin County,Michigan,26,051,86.9
Gogebic County,Michigan,26,053,86.8
Grand Traverse County,Michigan,26,055,90.2
Gratiot County,Michigan,26,057,90.6
Hillsdale County,Michigan,26,059,87.2
Houghton County,Michigan,26,061,90.5
Huron County,Michigan,26,063,90.3
Ingham County,Michigan,26,065,91.6
Ionia County,Michigan,26,067,91.1
Iosco County,Michigan,26,069,88.7
Iron County,Michigan,26,071,89.7
Isabella County,Michigan,26,073,88.6
Jackson County,Michigan,26,075,90.5
Kalamazoo County,Michigan,26,077,91.3
Kalkaska County,Michigan,26,079,86.7
Kent County,Michigan,26,081,90.6
Keweenaw County,Michigan,26,083,90.3
Lake County,Michigan,26,085,88.0
Lapeer County,Michigan,26,087,90.5
Leelanau County,Michigan,26,089,91.1
Lenawee County,Michigan,26,091,91.0
Livingston County,Michigan,26,093,93.3
Luce County,Michigan,26,095,89.6
Mackinac County,Michigan,26,097,85.5
Macomb County,Michigan,26,099,90.7
Manistee County,Michigan,26,101,88.7
Marquette County,Michigan,26,103,89.4
Mason County,Michigan,26,105,88.4
Mecosta County,Michigan,26,107,88.7
Menominee County,Michigan,26,109,90.3
Midland County,Michigan,26,111,91.9
Missaukee County,Michigan,26,113,88.2
Monroe County,Michigan,26,115,92.6
Montcalm County,Michigan,26,117,88.7
Montmorency County,Michigan,26,119,87.1
Muskegon County,Michigan,26,121,91.2
Newaygo County,Michigan,26,123,89.8
Oakland County,Michigan,26,125,91.9
Oceana County,Michigan,26,127,87.3
Ogemaw County,Michigan,26,129,89.0
Ontonagon County,Michigan,26,131,86.9
Osceola County,Michigan,26,133,86.1
Oscoda County,Michigan,26,135,82.7
Otsego County,Michigan,26,137,89.8
Ottawa County,Michigan,26,139,93.4
Presque Isle County,Michigan,26,141,89.3
Roscommon County,Michigan,26,143,88.5
Saginaw County,Michigan,26,145,91.1
Saint Clair County,Michigan,26,147,90.7
Saint Joseph County,Michigan,26,149,89.0
Sanilac County,Michigan,26,151,86.9
Schoolcraft County,Michigan,26,153,88.2
Shiawassee County,Michigan,26,155,89.7
Tuscola County,Michigan,26,157,90.0
Van Buren County,Michigan,26,159,88.2
Washtenaw County,Michigan,26,161,93.8
Wayne County,Michigan,26,163,87.7
Wexford County,Michigan,26,165,88.4
Aitkin County,Minnesota,27,001,93.2
Anoka County,Minnesota,27,003,93.7
Becker County,Minnesota,27,005,89.4
Beltrami County,Minnesota,27,007,87.2
Benton County,Minnesota,27,009,91.8
Big Stone County,Minnesota,27,011,94.0
Blue Earth County,Minnesota,27,013,94.4
Brown County,Minnesota,27,015,94.3
Carlton County,Minnesota,27,017,93.4
Carver County,Minnesota,27,019,95.7
Cass County,Minnesota,27,021,90.7
Chippewa County,Minnesota,27,023,91.8
Chisago County,Minnesota,27,025,93.9
Clay County,Minnesota,27,027,93.9
Clearwater County,Minnesota,27,029,87.7
Cook County,Minnesota,27,031,90.6
Cottonwood County,Minnesota,27,033,94.1
Crow Wing County,Minnesota,27,035,92.7
Dakota County,Minnesota,27,037,93.9
Dodge County,Minnesota,27,039,94.6
Douglas County,Minnesota,27,041,94.1
Faribault County,Minnesota,27,043,92.7
Fillmore County,Minnesota,27,045,91.0
Freeborn County,Minnesota,27,047,92.4
Goodhue County,Minnesota,27,049,92.5
Grant County,Minnesota,27,051,94.6
Hennepin County,Minnesota,27,053,92.2
Houston County,Minnesota,27,055,94.5
Hubbard County,Minnesota,27,057,91.8
Isanti County,Minnesota,27,059,93.2
Itasca County,Minnesota,27,061,91.0
Jackson County,Minnesota,27,063,94.4
Kanabec County,Minnesota,27,065,91.8
Kandiyohi County,Minnesota,27,067,92.1
Kittson County,Minnesota,27,069,93.2
Koochiching County,Minnesota,27,071,91.5
Lac qui Parle County,Minnesota,27,073,95.0
Lake County,Minnesota,27,075,93.7
Lake of the Woods County,Minnesota,27,077,91.4
Le Sueur County,Minnesota,27,079,94.4
Lincoln County,Minnesota,27,081,93.5
Lyon County,Minnesota,27,083,93.7
McLeod County,Minnesota,27,085,93.1
Mahnomen County,Minnesota,27,087,83.1
Marshall County,Minnesota,27,089,92.2
Martin County,Minnesota,27,091,93.0
Meeker County,Minnesota,27,093,91.9
Mille Lacs County,Minnesota,27,095,91.8
Morrison County,Minnesota,27,097,92.5
Mower County,Minnesota,27,099,91.7
Murray County,Minnesota,27,101,92.6
Nicollet County,Minnesota,27,103,95.5
Nobles County,Minnesota,27,105,87.0
Norman County,Minnesota,27,107,91.8
Olmsted County,Minnesota,27,109,94.2
Otter Tail County,Minnesota,27,111,93.9
Pennington County,Minnesota,27,113,94.7
Pine County,Minnesota,27,115,90.9
Pipestone County,Minnesota,27,117,91.1
Polk County,Minnesota,27,119,93.1
Pope County,Minnesota,27,121,94.4
Ramsey County,Minnesota,27,123,91.2
Red Lake County,Minnesota,27,125,93.8
Redwood County,Minnesota,27,127,91.4
Renville County,Minnesota,27,129,92.8
Rice County,Minnesota,27,131,92.3
Rock County,Minnesota,27,133,93.1
Roseau County,Minnesota,27,135,94.9
Saint Louis County,Minnesota,27,137,93.6
Scott County,Minnesota,27,139,94.4
Sherburne County,Minnesota,27,141,95.2
Sibley County,Minnesota,27,143,94.1
Stearns County,Minnesota,27,145,93.9
Steele County,Minnesota,27,147,95.0
Stevens County,Minnesota,27,149,95.8
Swift County,Minnesota,27,151,94.4
Todd County,Minnesota,27,153,88.1
Traverse County,Minnesota,27,155,96.0
Wabasha County,Minnesota,27,157,95.1
Wadena County,Minnesota,27,159,91.9
Waseca County,Minnesota,27,161,94.0
Washington County,Minnesota,27,163,95.4
Watonwan County,Minnesota,27,165,87.1
Wilkin County,Minnesota,27,167,94.1
Winona County,Minnesota,27,169,91.9
Wright County,Minnesota,27,171,94.5
Yellow Medicine County,Minnesota,27,173,91.9
Adams County,Mississippi,28,001,81.0
Alcorn County,Mississippi,28,003,83.1
Amite County,Mississippi,28,005,84.3
Attala County,Mississippi,28,007,86.7
Benton County,Mississippi,28,009,83.6
Bolivar County,Mississippi,28,011,81.9
Calhoun County,Mississippi,28,013,84.3
Carroll County,Mississippi,28,015,86.7
Chickasaw County,Mississippi,28,017,83.6
Choctaw County,Mississippi,28,019,86.5
Claiborne County,Mississippi,28,021,80.9
Clarke County,Mississippi,28,023,86.5
Clay County,Mississippi,28,025,85.4
Coahoma County,Mississippi,28,027,83.4
Copiah County,Mississippi,28,029,81.4
Covington County,Mississippi,28,031,83.9
DeSoto County,Mississippi,28,033,87.0
Forrest County,Mississippi,28,035,83.3
Franklin County,Mississippi,28,037,83.4
George County,Mississippi,28,039,81.6
Greene County,Mississippi,28,041,82.1
Grenada County,Mississippi,28,043,87.4
Hancock County,Mississippi,28,045,79.3
Harrison County,Mississippi,28,047,80.7
Hinds County,Mississippi,28,049,83.7
Holmes County,Mississippi,28,051,81.1
Humphreys County,Mississippi,28,053,80.2
Issaquena County,Mississippi,28,055,82.7
Itawamba County,Mississippi,28,057,87.8
Jackson County,Mississippi,28,059,82.7
Jasper County,Mississippi,28,061,86.8
Jefferson County,Mississippi,28,063,85.6
Jefferson Davis County,Mississippi,28,065,80.1
Jones County,Mississippi,28,067,85.2
Kemper County,Mississippi,28,069,84.4
Lafayette County,Mississippi,28,071,88.8
Lamar County,Mississippi,28,073,84.5
Lauderdale County,Mississippi,28,075,85.7
Lawrence County,Mississippi,28,077,83.2
