County,State,State_FIPS,County_FIPS,poverty_rate
Johnson County,Indiana,18,081,9.3
Knox County,Indiana,18,083,15.2
Kosciusko County,Indiana,18,085,10.7
LaGrange County,Indiana,18,087,16.2
Lake County,Indiana,18,089,17.4
LaPorte County,Indiana,18,091,15.5
Lawrence County,Indiana,18,093,16.6
Madison County,Indiana,18,095,16.4
Marion County,Indiana,18,097,19.4
Marshall County,Indiana,18,099,12.9
Martin County,Indiana,18,101,13.2
Miami County,Indiana,18,103,18.2
Monroe County,Indiana,18,105,25.0
Montgomery County,Indiana,18,107,16.9
Morgan County,Indiana,18,109,10.7
Newton County,Indiana,18,111,11.1
Noble County,Indiana,18,113,13.0
Ohio County,Indiana,18,115,8.7
Orange County,Indiana,18,117,19.0
Owen County,Indiana,18,119,14.9
Parke County,Indiana,18,121,14.9
Perry County,Indiana,18,123,9.9
Pike County,Indiana,18,125,13.2
Porter County,Indiana,18,127,9.8
Posey County,Indiana,18,129,10.3
Pulaski County,Indiana,18,131,18.1
Putnam County,Indiana,18,133,10.9
Randolph County,Indiana,18,135,16.3
Ripley County,Indiana,18,137,10.3
Rush County,Indiana,18,139,14.8
Saint Joseph County,Indiana,18,141,16.4
Scott County,Indiana,18,143,18.3
Shelby County,Indiana,18,145,11.9
Spencer County,Indiana,18,147,12.5
Starke County,Indiana,18,149,16.4
Steuben County,Indiana,18,151,10.0
Sullivan County,Indiana,18,153,15.7
Switzerland County,Indiana,18,155,17.9
Tippecanoe County,Indiana,18,157,21.0
Tipton County,Indiana,18,159,7.2
Union County,Indiana,18,161,12.9
Vanderburgh County,Indiana,18,163,15.4
Vermillion County,Indiana,18,165,15.9
Vigo County,Indiana,18,167,19.0
Wabash County,Indiana,18,169,14.0
Warren County,Indiana,18,171,9.4
Warrick County,Indiana,18,173,9.4
Washington County,Indiana,18,175,15.3
Wayne County,Indiana,18,177,19.9
Wells County,Indiana,18,179,9.7
White County,Indiana,18,181,10.8
Whitley County,Indiana,18,183,8.2
Adair County,Iowa,19,001,9.9
Adams County,Iowa,19,003,11.2
Allamakee County,Iowa,19,005,11.0
Appanoose County,Iowa,19,007,14.2
Audubon County,Iowa,19,009,10.7
Benton County,Iowa,19,011,7.8
Black Hawk County,Iowa,19,013,16.5
Boone County,Iowa,19,015,9.0
Bremer County,Iowa,19,017,7.5
Buchanan County,Iowa,19,019,10.7
Buena Vista County,Iowa,19,021,12.7
Butler County,Iowa,19,023,10.2
Calhoun County,Iowa,19,025,13.8
Carroll County,Iowa,19,027,9.6
Cass County,Iowa,19,029,12.7
Cedar County,Iowa,19,031,8.3
Cerro Gordo County,Iowa,19,033,14.4
Cherokee County,Iowa,19,035,6.8
Chickasaw County,Iowa,19,037,10.1
Clarke County,Iowa,19,039,12.4
Clay County,Iowa,19,041,10.3
Clayton County,Iowa,19,043,12.9
Clinton County,Iowa,19,045,13.2
Crawford County,Iowa,19,047,14.9
Dallas County,Iowa,19,049,7.0
Davis County,Iowa,19,051,17.0
Decatur County,Iowa,19,053,19.9
Delaware County,Iowa,19,055,7.8
Des Moines County,Iowa,19,057,14.5
Dickinson County,Iowa,19,059,7.9
Dubuque County,Iowa,19,061,10.3
Emmet County,Iowa,19,063,10.4
Fayette County,Iowa,19,065,12.7
Floyd County,Iowa,19,067,12.3
Franklin County,Iowa,19,069,11.6
Fremont County,Iowa,19,071,9.1
Greene County,Iowa,19,073,11.4
Grundy County,Iowa,19,075,6.5
Guthrie County,Iowa,19,077,9.2
Hamilton County,Iowa,19,079,11.7
Hancock County,Iowa,19,081,9.6
Hardin County,Iowa,19,083,9.6
Harrison County,Iowa,19,085,9.9
Henry County,Iowa,19,087,17.3
Howard County,Iowa,19,089,11.2
Humboldt County,Iowa,19,091,11.2
Ida County,Iowa,19,093,13.0
Iowa County,Iowa,19,095,9.9
Jackson County,Iowa,19,097,12.3
Jasper County,Iowa,19,099,12.6
Jefferson County,Iowa,19,101,14.8
Johnson County,Iowa,19,103,17.6
Jones County,Iowa,19,105,8.6
Keokuk County,Iowa,19,107,12.0
Kossuth County,Iowa,19,109,8.3
Lee County,Iowa,19,111,14.8
Linn County,Iowa,19,113,10.0
Louisa County,Iowa,19,115,11.8
Lucas County,Iowa,19,117,17.6
Lyon County,Iowa,19,119,9.3
Madison County,Iowa,19,121,9.2
Mahaska County,Iowa,19,123,16.4
Marion County,Iowa,19,125,9.0
Marshall County,Iowa,19,127,12.9
Mills County,Iowa,19,129,7.6
Mitchell County,Iowa,19,131,7.1
Monona County,Iowa,19,133,12.0
Monroe County,Iowa,19,135,13.0
Montgomery County,Iowa,19,137,16.2
Muscatine County,Iowa,19,139,15.1
O'Brien County,Iowa,19,141,11.2
Osceola County,Iowa,19,143,9.3
Page County,Iowa,19,145,12.6
Palo Alto County,Iowa,19,147,11.1
Plymouth County,Iowa,19,149,5.2
Pocahontas County,Iowa,19,151,13.8
Polk County,Iowa,19,153,11.3
Pottawattamie County,Iowa,19,155,13.2
Poweshiek County,Iowa,19,157,11.2
Ringgold County,Iowa,19,159,13.5
Sac County,Iowa,19,161,9.1
Scott County,Iowa,19,163,12.6
Shelby County,Iowa,19,165,11.3
Sioux County,Iowa,19,167,7.5
Story County,Iowa,19,169,20.1
Tama County,Iowa,19,171,12.0
Taylor County,Iowa,19,173,15.0
Union County,Iowa,19,175,17.0
Van Buren County,Iowa,19,177,17.4
Wapello County,Iowa,19,179,17.8
Warren County,Iowa,19,181,7.3
Washington County,Iowa,19,183,11.0
Wayne County,Iowa,19,185,14.8
Webster County,Iowa,19,187,14.6
Winnebago County,Iowa,19,189,10.1
Winneshiek County,Iowa,19,191,8.5
Woodbury County,Iowa,19,193,15.2
Worth County,Iowa,19,195,12.6
Wright County,Iowa,19,197,10.7
Allen County,Kansas,20,001,17.2
Anderson County,Kansas,20,003,15.3
Atchison County,Kansas,20,005,15.0
Barber County,Kansas,20,007,9.3
Barton County,Kansas,20,009,14.9
Bourbon County,Kansas,20,011,17.7
Brown County,Kansas,20,013,21.4
Butler County,Kansas,20,015,7.4
Chase County,Kansas,20,017,14.7
Chautauqua County,Kansas,20,019,15.3
Cherokee County,Kansas,20,021,17.8
Cheyenne County,Kansas,20,023,9.6
Clark County,Kansas,20,025,16.7
Clay County,Kansas,20,027,12.3
Cloud County,Kansas,20,029,16.0
Coffey County,Kansas,20,031,9.9
Comanche County,Kansas,20,033,6.2
Cowley County,Kansas,20,035,18.1
Crawford County,Kansas,20,037,20.4
Decatur County,Kansas,20,039,12.1
Dickinson County,Kansas,20,041,11.4
Doniphan County,Kansas,20,043,12.6
Douglas County,Kansas,20,045,19.5
Edwards County,Kansas,20,047,16.1
Elk County,Kansas,20,049,18.2
Ellis County,Kansas,20,051,15.2
Ellsworth County,Kansas,20,053,6.8
Finney County,Kansas,20,055,13.6
Ford County,Kansas,20,057,16.4
Franklin County,Kansas,20,059,12.2
Geary County,Kansas,20,061,10.8
Gove County,Kansas,20,063,9.5
Graham County,Kansas,20,065,9.1
Grant County,Kansas,20,067,11.6
Gray County,Kansas,20,069,8.5
Greeley County,Kansas,20,071,7.4
Greenwood County,Kansas,20,073,17.5
Hamilton County,Kansas,20,075,9.7
Harper County,Kansas,20,077,16.2
Harvey County,Kansas,20,079,11.9
Haskell County,Kansas,20,081,10.2
Hodgeman County,Kansas,20,083,5.4
Jackson County,Kansas,20,085,9.4
Jefferson County,Kansas,20,087,7.4
Jewell County,Kansas,20,089,12.5
Johnson County,Kansas,20,091,6.4
Kearny County,Kansas,20,093,9.7
Kingman County,Kansas,20,095,12.4
Kiowa County,Kansas,20,097,13.4
Labette County,Kansas,20,099,16.6
Lane County,Kansas,20,101,8.7
Leavenworth County,Kansas,20,103,9.6
Lincoln County,Kansas,20,105,12.4
Linn County,Kansas,20,107,10.1
Logan County,Kansas,20,109,9.9
Lyon County,Kansas,20,111,20.7
McPherson County,Kansas,20,113,8.1
Marion County,Kansas,20,115,11.6
Marshall County,Kansas,20,117,12.3
Meade County,Kansas,20,119,9.5
Miami County,Kansas,20,121,9.0
Mitchell County,Kansas,20,123,7.0
Montgomery County,Kansas,20,125,17.4
Morris County,Kansas,20,127,8.0
Morton County,Kansas,20,129,10.0
Nemaha County,Kansas,20,131,12.1
Neosho County,Kansas,20,133,17.6
Ness County,Kansas,20,135,7.6
Norton County,Kansas,20,137,10.6
Osage County,Kansas,20,139,9.8
Osborne County,Kansas,20,141,15.4
Ottawa County,Kansas,20,143,9.6
Pawnee County,Kansas,20,145,8.9
Phillips County,Kansas,20,147,11.4
Pottawatomie County,Kansas,20,149,8.2
Pratt County,Kansas,20,151,10.3
Rawlins County,Kansas,20,153,13.8
Reno County,Kansas,20,155,12.0
Republic County,Kansas,20,157,13.9
Rice County,Kansas,20,159,16.4
Riley County,Kansas,20,161,22.7
Rooks County,Kansas,20,163,16.3
Rush County,Kansas,20,165,14.0
Russell County,Kansas,20,167,10.9
Saline County,Kansas,20,169,15.6
Scott County,Kansas,20,171,6.7
Sedgwick County,Kansas,20,173,14.4
Seward County,Kansas,20,175,17.4
Shawnee County,Kansas,20,177,15.9
Sheridan County,Kansas,20,179,12.8
Sherman County,Kansas,20,181,18.3
Smith County,Kansas,20,183,14.7
Stafford County,Kansas,20,185,12.2
Stanton County,Kansas,20,187,5.1
Stevens County,Kansas,20,189,12.0
Sumner County,Kansas,20,191,13.5
Thomas County,Kansas,20,193,10.3
Trego County,Kansas,20,195,6.7
Wabaunsee County,Kansas,20,197,6.8
Wallace County,Kansas,20,199,8.4
Washington County,Kansas,20,201,9.9
Wichita County,Kansas,20,203,9.4
Wilson County,Kansas,20,205,15.2
Woodson County,Kansas,20,207,23.2
Wyandotte County,Kansas,20,209,23.4
Adair County,Kentucky,21,001,20.6
Allen County,Kentucky,21,003,19.7
Anderson County,Kentucky,21,005,11.5
Ballard County,Kentucky,21,007,13.2
Barren County,Kentucky,21,009,19.9
Bath County,Kentucky,21,011,30.4
Bell County,Kentucky,21,013,33.5
Boone County,Kentucky,21,015,8.3
Bourbon County,Kentucky,21,017,17.7
Boyd County,Kentucky,21,019,19.2
Boyle County,Kentucky,21,021,17.5
Bracken County,Kentucky,21,023,18.0
Breathitt County,Kentucky,21,025,31.4
Breckinridge County,Kentucky,21,027,21.4
Bullitt County,Kentucky,21,029,10.2
Butler County,Kentucky,21,031,22.7
Caldwell County,Kentucky,21,033,21.4
Calloway County,Kentucky,21,035,18.2
Campbell County,Kentucky,21,037,12.4
Carlisle County,Kentucky,21,039,15.1
Carroll County,Kentucky,21,041,27.8
Carter County,Kentucky,21,043,20.4
Casey County,Kentucky,21,045,27.4
Christian County,Kentucky,21,047,21.3
Clark County,Kentucky,21,049,15.8
Clay County,Kentucky,21,051,34.5
Clinton County,Kentucky,21,053,28.0
Crittenden County,Kentucky,21,055,19.6
Cumberland County,Kentucky,21,057,23.7
Daviess County,Kentucky,21,059,14.9
Edmonson County,Kentucky,21,061,18.9
Elliott County,Kentucky,21,063,33.7
Estill County,Kentucky,21,065,26.1
Fayette County,Kentucky,21,067,18.2
Fleming County,Kentucky,21,069,18.1
Floyd County,Kentucky,21,071,28.1
Franklin County,Kentucky,21,073,14.9
Fulton County,Kentucky,21,075,24.2
Gallatin County,Kentucky,21,077,20.2
Garrard County,Kentucky,21,079,18.5
Grant County,Kentucky,21,081,15.5
Graves County,Kentucky,21,083,20.5
Grayson County,Kentucky,21,085,21.7
Green County,Kentucky,21,087,20.4
Greenup County,Kentucky,21,089,16.6
Hancock County,Kentucky,21,091,12.8
Hardin County,Kentucky,21,093,14.8
Harlan County,Kentucky,21,095,32.5
Harrison County,Kentucky,21,097,22.9
Hart County,Kentucky,21,099,23.6
Henderson County,Kentucky,21,101,16.3
Henry County,Kentucky,21,103,19.2
Hickman County,Kentucky,21,105,17.4
Hopkins County,Kentucky,21,107,19.5
Jackson County,Kentucky,21,109,33.8
Jefferson County,Kentucky,21,111,16.5
Jessamine County,Kentucky,21,113,15.9
Johnson County,Kentucky,21,115,22.6
Kenton County,Kentucky,21,117,13.2
Knott County,Kentucky,21,119,24.1
Knox County,Kentucky,21,121,35.9
Larue County,Kentucky,21,123,17.1
Laurel County,Kentucky,21,125,20.4
Lawrence County,Kentucky,21,127,26.9
Lee County,Kentucky,21,129,36.9
Leslie County,Kentucky,21,131,21.1
Letcher County,Kentucky,21,133,25.7
Lewis County,Kentucky,21,135,31.7
Lincoln County,Kentucky,21,137,23.8
Livingston County,Kentucky,21,139,13.8
Logan County,Kentucky,21,141,19.2
Lyon County,Kentucky,21,143,16.0
McCracken County,Kentucky,21,145,16.3
McCreary County,Kentucky,21,147,30.8
McLean County,Kentucky,21,149,17.4
Madison County,Kentucky,21,151,21.0
Magoffin County,Kentucky,21,153,33.5
Marion County,Kentucky,21,155,18.5
Marshall County,Kentucky,21,157,12.0
Martin County,Kentucky,21,159,35.7
Mason County,Kentucky,21,161,19.4
Meade County,Kentucky,21,163,15.7
Menifee County,Kentucky,21,165,31.0
Mercer County,Kentucky,21,167,16.6
Metcalfe County,Kentucky,21,169,16.1
Monroe County,Kentucky,21,171,25.2
Montgomery County,Kentucky,21,173,25.4
Morgan County,Kentucky,21,175,29.1
Muhlenberg County,Kentucky,21,177,19.3
Nelson County,Kentucky,21,179,17.5
Nicholas County,Kentucky,21,181,16.3
Ohio County,Kentucky,21,183,20.8
Oldham County,Kentucky,21,185,6.8
Owen County,Kentucky,21,187,15.9
Owsley County,Kentucky,21,189,36.4
Pendleton County,Kentucky,21,191,16.2
Perry County,Kentucky,21,193,25.8
Pike County,Kentucky,21,195,23.5
Powell County,Kentucky,21,197,28.9
Pulaski County,Kentucky,21,199,23.3
Robertson County,Kentucky,21,201,25.4
Rockcastle County,Kentucky,21,203,26.7
Rowan County,Kentucky,21,205,30.0
Russell County,Kentucky,21,207,27.3
Scott County,Kentucky,21,209,13.7
Shelby County,Kentucky,21,211,12.4
Simpson County,Kentucky,21,213,17.2
Spencer County,Kentucky,21,215,7.0
Taylor County,Kentucky,21,217,23.0
Todd County,Kentucky,21,219,19.6
Trigg County,Kentucky,21,221,13.5
Trimble County,Kentucky,21,223,16.8
Union County,Kentucky,21,225,26.1
Warren County,Kentucky,21,227,18.9
Washington County,Kentucky,21,229,15.8
Wayne County,Kentucky,21,231,26.8
Webster County,Kentucky,21,233,17.2
Whitley County,Kentucky,21,235,26.3
Wolfe County,Kentucky,21,237,41.4
Woodford County,Kentucky,21,239,12.2
Acadia Parish,Louisiana,22,001,19.1
Allen Parish,Louisiana,22,003,16.6
Ascension Parish,Louisiana,22,005,11.2
Assumption Parish,Louisiana,22,007,18.8
Avoyelles Parish,Louisiana,22,009,23.1
Beauregard Parish,Louisiana,22,011,14.8
Bienville Parish,Louisiana,22,013,28.0
Bossier Parish,Louisiana,22,015,13.4
Caddo Parish,Louisiana,22,017,19.3
Calcasieu Parish,Louisiana,22,019,16.8
Caldwell Parish,Louisiana,22,021,22.2
Cameron Parish,Louisiana,22,023,8.9
Catahoula Parish,Louisiana,22,025,21.0
Claiborne Parish,Louisiana,22,027,28.2
Concordia Parish,Louisiana,22,029,29.9
De Soto Parish,Louisiana,22,031,19.8
East Baton Rouge Parish,Louisiana,22,033,18.5
East Carroll Parish,Louisiana,22,035,44.9
East Feliciana Parish,Louisiana,22,037,20.6
Evangeline Parish,Louisiana,22,039,22.7
Franklin Parish,Louisiana,22,041,28.3
Grant Parish,Louisiana,22,043,17.1
Iberia Parish,Louisiana,22,045,20.9
Iberville Parish,Louisiana,22,047,17.9
Jackson Parish,Louisiana,22,049,20.2
Jefferson Parish,Louisiana,22,051,15.3
Jefferson Davis Parish,Louisiana,22,053,18.1
Lafayette Parish,Louisiana,22,055,16.6
Lafourche Parish,Louisiana,22,057,14.5
LaSalle Parish,Louisiana,22,059,10.4
Lincoln Parish,Louisiana,22,061,28.5
Livingston Parish,Louisiana,22,063,12.7
Madison Parish,Louisiana,22,065,37.2
Morehouse Parish,Louisiana,22,067,25.8
Natchitoches Parish,Louisiana,22,069,27.4
Orleans Parish,Louisiana,22,071,27.2
Ouachita Parish,Louisiana,22,073,23.2
Plaquemines Parish,Louisiana,22,075,11.0
Pointe Coupee Parish,Louisiana,22,077,18.5
Rapides Parish,Louisiana,22,079,19.9
Red River Parish,Louisiana,22,081,21.0
Richland Parish,Louisiana,22,083,20.2
Sabine Parish,Louisiana,22,085,21.2
Saint Bernard Parish,Louisiana,22,087,18.2
Saint Charles Parish,Louisiana,22,089,12.8
Saint Helena Parish,Louisiana,22,091,26.1
Saint James Parish,Louisiana,22,093,16.0
Saint John the Baptist Parish,Louisiana,22,095,15.8
Saint Landry Parish,Louisiana,22,097,26.4
Saint Martin Parish,Louisiana,22,099,18.1
Saint Mary Parish,Louisiana,22,101,20.3
Saint Tammany Parish,Louisiana,22,103,10.8
Tangipahoa Parish,Louisiana,22,105,22.1
Tensas Parish,Louisiana,22,107,30.9
Terrebonne Parish,Louisiana,22,109,16.8
Union Parish,Louisiana,22,111,25.2
Vermilion Parish,Louisiana,22,113,16.9
Vernon Parish,Louisiana,22,115,12.6
Washington Parish,Louisiana,22,117,26.8
Webster Parish,Louisiana,22,119,21.6
West Baton Rouge Parish,Louisiana,22,121,14.9
West Carroll Parish,Louisiana,22,123,22.6
West Feliciana Parish,Louisiana,22,125,15.3
Winn Parish,Louisiana,22,127,20.8
Androscoggin County,Maine,23,001,14.8
Aroostook County,Maine,23,003,15.9
Cumberland County,Maine,23,005,11.1
Franklin County,Maine,23,007,17.1
Hancock County,Maine,23,009,12.7
Kennebec County,Maine,23,011,12.5
Knox County,Maine,23,013,11.5
Lincoln County,Maine,23,015,11.1
Oxford County,Maine,23,017,14.5
Penobscot County,Maine,23,019,17.1
Piscataquis County,Maine,23,021,17.7
Sagadahoc County,Maine,23,023,10.0
Somerset County,Maine,23,025,18.2
Waldo County,Maine,23,027,15.5
Washington County,Maine,23,029,19.8
York County,Maine,23,031,9.5
Allegany County,Maryland,24,001,16.1
Anne Arundel County,Maryland,24,003,5.9
Baltimore County,Maryland,24,005,8.5
Calvert County,Maryland,24,009,4.9
Caroline County,Maryland,24,011,12.9
Carroll County,Maryland,24,013,5.5
Cecil County,Maryland,24,015,9.6
Charles County,Maryland,24,017,6.7
Dorchester County,Maryland,24,019,15.9
Frederick County,Maryland,24,021,5.7
Garrett County,Maryland,24,023,13.0
Harford County,Maryland,24,025,7.5
Howard County,Maryland,24,027,4.4
Kent County,Maryland,24,029,10.8
Queen Anne's County,Maryland,24,035,7.4
Saint Mary's County,Maryland,24,037,7.1
Somerset County,Maryland,24,039,20.4
Talbot County,Maryland,24,041,7.6
Washington County,Maryland,24,043,11.9
Wicomico County,Maryland,24,045,16.2
Worcester County,Maryland,24,047,11.0
Baltimore City,Maryland,24,510,23.4
Montgomery County,Maryland,24,031,6.5
Prince George's County,Maryland,24,033,8.7
Barnstable County,Massachusetts,25,001,9.0
Berkshire County,Massachusetts,25,003,12.4
Bristol County,Massachusetts,25,005,12.0
Dukes County,Massachusetts,25,007,10.8
Essex County,Massachusetts,25,009,11.0
Franklin County,Massachusetts,25,011,11.9
Hampden County,Massachusetts,25,013,17.1
Hampshire County,Massachusetts,25,015,11.9
Middlesex County,Massachusetts,25,017,7.9
Nantucket County,Massachusetts,25,019,8.9
Norfolk County,Massachusetts,25,021,6.5
Plymouth County,Massachusetts,25,023,7.5
Suffolk County,Massachusetts,25,025,20.7
Worcester County,Massachusetts,25,027,10.3
Alcona County,Michigan,26,001,15.1
Alger County,Michigan,26,003,14.9
Allegan County,Michigan,26,005,13.1
Alpena County,Michigan,26,007,16.8
Antrim County,Michigan,26,009,16.0
Arenac County,Michigan,26,011,18.0
Baraga County,Michigan,26,013,14.7
Barry County,Michigan,26,015,10.8
Bay County,Michigan,26,017,13.5
Benzie County,Michigan,26,019,13.0
Berrien County,Michigan,26,021,17.4
Branch County,Michigan,26,023,17.3
Calhoun County,Michigan,26,025,17.0
Cass County,Michigan,26,027,13.7
Charlevoix County,Michigan,26,029,12.4
Cheboygan County,Michigan,26,031,18.0
Chippewa County,Michigan,26,033,18.5
Clare County,Michigan,26,035,24.8
Clinton County,Michigan,26,037,11.2
Crawford County,Michigan,26,039,18.7
Delta County,Michigan,26,041,15.3
Dickinson County,Michigan,26,043,11.0
Eaton County,Michigan,26,045,9.9
Emmet County,Michigan,26,047,10.9
Genesee County,Michigan,26,049,19.9
Gladwin County,Michigan,26,051,20.7
Gogebic County,Michigan,26,053,18.9
Grand Traverse County,Michigan,26,055,11.2
Gratiot County,Michigan,26,057,18.3
Hillsdale County,Michigan,26,059,19.6
Houghton County,Michigan,26,061,23.7
Huron County,Michigan,26,063,14.9
Ingham County,Michigan,26,065,21.5
Ionia County,Michigan,26,067,16.3
Iosco County,Michigan,26,069,19.6
Iron County,Michigan,26,071,13.7
Isabella County,Michigan,26,073,32.1
Jackson County,Michigan,26,075,16.1
Kalamazoo County,Michigan,26,077,18.9
Kalkaska County,Michigan,26,079,16.2
Kent County,Michigan,26,081,15.6
Keweenaw County,Michigan,26,083,18.8
Lake County,Michigan,26,085,24.1
Lapeer County,Michigan,26,087,11.5
Leelanau County,Michigan,26,089,11.1
Lenawee County,Michigan,26,091,14.1
Livingston County,Michigan,26,093,6.3
Luce County,Michigan,26,095,16.9
Mackinac County,Michigan,26,097,15.3
Macomb County,Michigan,26,099,11.8
Manistee County,Michigan,26,101,15.3
Marquette County,Michigan,26,103,15.4
Mason County,Michigan,26,105,16.9
Mecosta County,Michigan,26,107,22.9
Menominee County,Michigan,26,109,14.7
Midland County,Michigan,26,111,12.2
Missaukee County,Michigan,26,113,15.5
Monroe County,Michigan,26,115,11.8
Montcalm County,Michigan,26,117,18.6
Montmorency County,Michigan,26,119,18.7
Muskegon County,Michigan,26,121,19.5
Newaygo County,Michigan,26,123,18.3
Oakland County,Michigan,26,125,9.9
Oceana County,Michigan,26,127,20.6
Ogemaw County,Michigan,26,129,20.5
Ontonagon County,Michigan,26,131,15.5
Osceola County,Michigan,26,133,20.0
Oscoda County,Michigan,26,135,20.1
Otsego County,Michigan,26,137,12.3
Ottawa County,Michigan,26,139,10.5
Presque Isle County,Michigan,26,141,12.6
Roscommon County,Michigan,26,143,21.6
Saginaw County,Michigan,26,145,18.7
Saint Clair County,Michigan,26,147,14.3
Saint Joseph County,Michigan,26,149,17.3
Sanilac County,Michigan,26,151,16.7
Schoolcraft County,Michigan,26,153,18.3
Shiawassee County,Michigan,26,155,14.4
Tuscola County,Michigan,26,157,15.7
Van Buren County,Michigan,26,159,18.9
Washtenaw County,Michigan,26,161,14.6
Wayne County,Michigan,26,163,23.8
Wexford County,Michigan,26,165,17.7
Aitkin County,Minnesota,27,001,12.6
Anoka County,Minnesota,27,003,7.1
Becker County,Minnesota,27,005,11.8
Beltrami County,Minnesota,27,007,20.7
Benton County,Minnesota,27,009,14.6
Big Stone County,Minnesota,27,011,12.9
Blue Earth County,Minnesota,27,013,19.4
Brown County,Minnesota,27,015,9.0
Carlton County,Minnesota,27,017,11.9
Carver County,Minnesota,27,019,5.2
Cass County,Minnesota,27,021,16.5
Chippewa County,Minnesota,27,023,9.4
Chisago County,Minnesota,27,025,7.6
Clay County,Minnesota,27,027,12.5
Clearwater County,Minnesota,27,029,15.1
Cook County,Minnesota,27,031,9.8
Cottonwood County,Minnesota,27,033,12.7
Crow Wing County,Minnesota,27,035,13.4
Dakota County,Minnesota,27,037,6.4
Dodge County,Minnesota,27,039,7.3
Douglas County,Minnesota,27,041,10.3
Faribault County,Minnesota,27,043,12.4
Fillmore County,Minnesota,27,045,12.9
Freeborn County,Minnesota,27,047,11.8
Goodhue County,Minnesota,27,049,8.7
Grant County,Minnesota,27,051,9.9
Hennepin County,Minnesota,27,053,12.6
Houston County,Minnesota,27,055,9.8
Hubbard County,Minnesota,27,057,12.1
Isanti County,Minnesota,27,059,8.1
Itasca County,Minnesota,27,061,12.5
Jackson County,Minnesota,27,063,11.5
Kanabec County,Minnesota,27,065,13.1
Kandiyohi County,Minnesota,27,067,12.9
Kittson County,Minnesota,27,069,9.2
Koochiching County,Minnesota,27,071,12.0
Lac qui Parle County,Minnesota,27,073,7.1
Lake County,Minnesota,27,075,13.1
Lake of the Woods County,Minnesota,27,077,17.7
Le Sueur County,Minnesota,27,079,9.1
Lincoln County,Minnesota,27,081,7.4
Lyon County,Minnesota,27,083,14.0
McLeod County,Minnesota,27,085,7.7
Mahnomen County,Minnesota,27,087,27.2
Marshall County,Minnesota,27,089,7.9
Martin County,Minnesota,27,091,10.6
Meeker County,Minnesota,27,093,10.6
Mille Lacs County,Minnesota,27,095,14.0
Morrison County,Minnesota,27,097,13.2
Mower County,Minnesota,27,099,15.8
Murray County,Minnesota,27,101,10.1
Nicollet County,Minnesota,27,103,11.0
Nobles County,Minnesota,27,105,17.2
Norman County,Minnesota,27,107,11.3
Olmsted County,Minnesota,27,109,8.5
Otter Tail County,Minnesota,27,111,12.2
Pennington County,Minnesota,27,113,10.6
Pine County,Minnesota,27,115,14.8
Pipestone County,Minnesota,27,117,10.1
Polk County,Minnesota,27,119,12.2
Pope County,Minnesota,27,121,8.7
Ramsey County,Minnesota,27,123,16.8
Red Lake County,Minnesota,27,125,11.2
Redwood County,Minnesota,27,127,10.5
Renville County,Minnesota,27,129,11.1
Rice County,Minnesota,27,131,11.0
Rock County,Minnesota,27,133,11.9
Roseau County,Minnesota,27,135,10.4
Saint Louis County,Minnesota,27,137,16.1
Scott County,Minnesota,27,139,5.2
Sherburne County,Minnesota,27,141,8.0
Sibley County,Minnesota,27,143,12.7
Stearns County,Minnesota,27,145,12.7
Steele County,Minnesota,27,147,8.6
Stevens County,Minnesota,27,149,14.3
Swift County,Minnesota,27,151,10.1
Todd County,Minnesota,27,153,15.9
Traverse County,Minnesota,27,155,9.2
Wabasha County,Minnesota,27,157,7.8
Wadena County,Minnesota,27,159,18.4
Waseca County,Minnesota,27,161,8.8
Washington County,Minnesota,27,163,5.6
Watonwan County,Minnesota,27,165,11.7
Wilkin County,Minnesota,27,167,7.0
Winona County,Minnesota,27,169,15.9
Wright County,Minnesota,27,171,6.1
Yellow Medicine County,Minnesota,27,173,11.6
Adams County,Mississippi,28,001,28.6
Alcorn County,Mississippi,28,003,19.4
Amite County,Mississippi,28,005,28.4
Attala County,Mississippi,28,007,28.1
Benton County,Mississippi,28,009,27.4
Bolivar County,Mississippi,28,011,34.2
Calhoun County,Mississippi,28,013,20.3
Carroll County,Mississippi,28,015,25.4
Chickasaw County,Mississippi,28,017,26.6
Choctaw County,Mississippi,28,019,21.9
Claiborne County,Mississippi,28,021,35.8
Clarke County,Mississippi,28,023,24.7
Clay County,Mississippi,28,025,24.3
Coahoma County,Mississippi,28,027,37.4
Copiah County,Mississippi,28,029,24.4
Covington County,Mississippi,28,031,28.5
DeSoto County,Mississippi,28,033,10.2
Forrest County,Mississippi,28,035,27.5
Franklin County,Mississippi,28,037,25.4
George County,Mississippi,28,039,17.6
Greene County,Mississippi,28,041,17.0
Grenada County,Mississippi,28,043,22.4
Hancock County,Mississippi,28,045,19.7
Harrison County,Mississippi,28,047,18.2
Hinds County,Mississippi,28,049,24.2
Holmes County,Mississippi,28,051,42.6
Humphreys County,Mississippi,28,053,41.2
Issaquena County,Mississippi,28,055,30.1
Itawamba County,Mississippi,28,057,13.8
Jackson County,Mississippi,28,059,15.4
Jasper County,Mississippi,28,061,21.1
Jefferson County,Mississippi,28,063,41.1
Jefferson Davis County,Mississippi,28,065,26.5
Jones County,Mississippi,28,067,24.0
Kemper County,Mississippi,28,069,28.0
Lafayette County,Mississippi,28,071,23.5
Lamar County,Mississippi,28,073,17.6
Lauderdale County,Mississippi,28,075,23.4
Lawrence County,Mississippi,28,077,18.7
