County,State,State_FIPS,County_FIPS,high_school_and_above_percentage
Mayes County,Oklahoma,40,097,14.2
Murray County,Oklahoma,40,099,16.9
Muskogee County,Oklahoma,40,101,17.7
Noble County,Oklahoma,40,103,19.7
Nowata County,Oklahoma,40,105,12.2
Okfuskee County,Oklahoma,40,107,8.6
Oklahoma County,Oklahoma,40,109,30.8
Okmulgee County,Oklahoma,40,111,14.0
Osage County,Oklahoma,40,113,17.4
Ottawa County,Oklahoma,40,115,13.4
Pawnee County,Oklahoma,40,117,15.1
Payne County,Oklahoma,40,119,35.2
Pittsburg County,Oklahoma,40,121,14.9
Pontotoc County,Oklahoma,40,123,23.8
Pottawatomie County,Oklahoma,40,125,17.8
Pushmataha County,Oklahoma,40,127,11.1
Roger Mills County,Oklahoma,40,129,20.1
Rogers County,Oklahoma,40,131,23.3
Seminole County,Oklahoma,40,133,11.6
Sequoyah County,Oklahoma,40,135,11.6
Stephens County,Oklahoma,40,137,19.1
Texas County,Oklahoma,40,139,16.9
Tillman County,Oklahoma,40,141,15.0
Tulsa County,Oklahoma,40,143,31.2
Wagoner County,Oklahoma,40,145,21.2
Washington County,Oklahoma,40,147,27.9
Washita County,Oklahoma,40,149,16.2
Woods County,Oklahoma,40,151,23.7
Woodward County,Oklahoma,40,153,17.8
Baker County,Oregon,41,001,21.3
Benton County,Oregon,41,003,52.7
Clackamas County,Oregon,41,005,33.0
Clatsop County,Oregon,41,007,24.2
Columbia County,Oregon,41,009,16.7
Coos County,Oregon,41,011,20.7
Crook County,Oregon,41,013,15.4
Curry County,Oregon,41,015,21.5
Deschutes County,Oregon,41,017,32.9
Douglas County,Oregon,41,019,16.1
Gilliam County,Oregon,41,021,17.0
Grant County,Oregon,41,023,19.3
Harney County,Oregon,41,025,16.6
Hood River County,Oregon,41,027,31.3
Jackson County,Oregon,41,029,25.2
Jefferson County,Oregon,41,031,16.3
Josephine County,Oregon,41,033,18.4
Klamath County,Oregon,41,035,20.5
Lake County,Oregon,41,037,16.6
Lane County,Oregon,41,039,27.6
Lincoln County,Oregon,41,041,24.3
Linn County,Oregon,41,043,18.5
Malheur County,Oregon,41,045,12.9
Marion County,Oregon,41,047,22.0
Morrow County,Oregon,41,049,9.1
Multnomah County,Oregon,41,051,38.9
Polk County,Oregon,41,053,30.7
Sherman County,Oregon,41,055,17.9
Tillamook County,Oregon,41,057,19.9
Umatilla County,Oregon,41,059,14.8
Union County,Oregon,41,061,23.9
Wallowa County,Oregon,41,063,25.3
Wasco County,Oregon,41,065,20.7
Washington County,Oregon,41,067,41.5
Wheeler County,Oregon,41,069,10.9
Yamhill County,Oregon,41,071,21.6
Adams County,Pennsylvania,42,001,20.5
Allegheny County,Pennsylvania,42,003,38.7
Armstrong County,Pennsylvania,42,005,13.9
Beaver County,Pennsylvania,42,007,23.3
Bedford County,Pennsylvania,42,009,13.3
Berks County,Pennsylvania,42,011,22.2
Blair County,Pennsylvania,42,013,19.1
Bradford County,Pennsylvania,42,015,15.1
Bucks County,Pennsylvania,42,017,37.8
Butler County,Pennsylvania,42,019,31.5
Cambria County,Pennsylvania,42,021,19.0
Cameron County,Pennsylvania,42,023,14.1
Carbon County,Pennsylvania,42,025,15.4
Centre County,Pennsylvania,42,027,41.2
Chester County,Pennsylvania,42,029,49.8
Clarion County,Pennsylvania,42,031,17.8
Clearfield County,Pennsylvania,42,033,12.1
Clinton County,Pennsylvania,42,035,16.1
Columbia County,Pennsylvania,42,037,21.5
Crawford County,Pennsylvania,42,039,19.0
Cumberland County,Pennsylvania,42,041,34.6
Dauphin County,Pennsylvania,42,043,29.7
Delaware County,Pennsylvania,42,045,36.0
Elk County,Pennsylvania,42,047,15.5
Erie County,Pennsylvania,42,049,25.0
Fayette County,Pennsylvania,42,051,13.7
Forest County,Pennsylvania,42,053,7.1
Franklin County,Pennsylvania,42,055,18.3
Fulton County,Pennsylvania,42,057,11.8
Greene County,Pennsylvania,42,059,15.8
Huntingdon County,Pennsylvania,42,061,12.3
Indiana County,Pennsylvania,42,063,22.2
Jefferson County,Pennsylvania,42,065,13.5
Juniata County,Pennsylvania,42,067,12.1
Lackawanna County,Pennsylvania,42,069,26.2
Lancaster County,Pennsylvania,42,071,24.8
Lawrence County,Pennsylvania,42,073,20.0
Lebanon County,Pennsylvania,42,075,19.8
Lehigh County,Pennsylvania,42,077,29.1
Luzerne County,Pennsylvania,42,079,21.5
Lycoming County,Pennsylvania,42,081,19.6
McKean County,Pennsylvania,42,083,14.8
Mercer County,Pennsylvania,42,085,21.2
Mifflin County,Pennsylvania,42,087,12.6
Monroe County,Pennsylvania,42,089,22.8
Montgomery County,Pennsylvania,42,091,46.8
Montour County,Pennsylvania,42,093,28.8
Northampton County,Pennsylvania,42,095,28.2
Northumberland County,Pennsylvania,42,097,13.5
Perry County,Pennsylvania,42,099,15.3
Philadelphia County,Pennsylvania,42,101,24.4
Pike County,Pennsylvania,42,103,21.1
Potter County,Pennsylvania,42,105,15.7
Schuylkill County,Pennsylvania,42,107,14.0
Snyder County,Pennsylvania,42,109,16.4
Somerset County,Pennsylvania,42,111,14.1
Sullivan County,Pennsylvania,42,113,13.6
Susquehanna County,Pennsylvania,42,115,15.7
Tioga County,Pennsylvania,42,117,17.2
Union County,Pennsylvania,42,119,19.1
Venango County,Pennsylvania,42,121,15.7
Warren County,Pennsylvania,42,123,18.2
Washington County,Pennsylvania,42,125,27.8
Wayne County,Pennsylvania,42,127,17.6
Westmoreland County,Pennsylvania,42,129,27.2
Wyoming County,Pennsylvania,42,131,16.4
York County,Pennsylvania,42,133,22.2
Bristol County,Rhode Island,44,001,44.9
Kent County,Rhode Island,44,003,31.6
Newport County,Rhode Island,44,005,47.2
Providence County,Rhode Island,44,007,26.8
Washington County,Rhode Island,44,009,43.3
Abbeville County,South Carolina,45,001,11.3
Aiken County,South Carolina,45,003,25.1
Allendale County,South Carolina,45,005,8.3
Anderson County,South Carolina,45,007,19.9
Bamberg County,South Carolina,45,009,16.7
Barnwell County,South Carolina,45,011,9.9
Beaufort County,South Carolina,45,013,40.0
Berkeley County,South Carolina,45,015,19.9
Calhoun County,South Carolina,45,017,14.6
Charleston County,South Carolina,45,019,40.0
Cherokee County,South Carolina,45,021,13.8
Chester County,South Carolina,45,023,12.3
Chesterfield County,South Carolina,45,025,10.5
Clarendon County,South Carolina,45,027,12.5
Colleton County,South Carolina,45,029,13.1
Darlington County,South Carolina,45,031,15.9
Dillon County,South Carolina,45,033,7.1
Dorchester County,South Carolina,45,035,24.6
Edgefield County,South Carolina,45,037,18.6
Fairfield County,South Carolina,45,039,12.2
Florence County,South Carolina,45,041,22.0
Georgetown County,South Carolina,45,043,24.4
Greenville County,South Carolina,45,045,33.2
Greenwood County,South Carolina,45,047,23.2
Hampton County,South Carolina,45,049,8.9
Horry County,South Carolina,45,051,23.4
Jasper County,South Carolina,45,053,13.4
Kershaw County,South Carolina,45,055,18.1
Lancaster County,South Carolina,45,057,20.9
Laurens County,South Carolina,45,059,13.3
Lee County,South Carolina,45,061,7.2
Lexington County,South Carolina,45,063,29.0
McCormick County,South Carolina,45,065,16.8
Marion County,South Carolina,45,067,11.9
Marlboro County,South Carolina,45,069,6.2
Newberry County,South Carolina,45,071,18.4
Oconee County,South Carolina,45,073,24.1
Orangeburg County,South Carolina,45,075,15.5
Pickens County,South Carolina,45,077,23.6
Richland County,South Carolina,45,079,36.0
Saluda County,South Carolina,45,081,10.2
Spartanburg County,South Carolina,45,083,21.8
Sumter County,South Carolina,45,085,16.8
Union County,South Carolina,45,087,12.9
Williamsburg County,South Carolina,45,089,8.6
York County,South Carolina,45,091,29.0
Aurora County,South Dakota,46,003,17.2
Beadle County,South Dakota,46,005,19.6
Bennett County,South Dakota,46,007,13.7
Bon Homme County,South Dakota,46,009,14.9
Brookings County,South Dakota,46,011,39.5
Brown County,South Dakota,46,013,24.8
Brule County,South Dakota,46,015,23.0
Buffalo County,South Dakota,46,017,6.9
Butte County,South Dakota,46,019,14.6
Campbell County,South Dakota,46,021,17.0
Charles Mix County,South Dakota,46,023,16.1
Clark County,South Dakota,46,025,18.9
Clay County,South Dakota,46,027,43.5
Codington County,South Dakota,46,029,18.6
Corson County,South Dakota,46,031,10.1
Custer County,South Dakota,46,033,24.2
Davison County,South Dakota,46,035,28.2
Day County,South Dakota,46,037,14.7
Deuel County,South Dakota,46,039,20.1
Dewey County,South Dakota,46,041,8.1
Douglas County,South Dakota,46,043,15.4
Edmunds County,South Dakota,46,045,26.2
Fall River County,South Dakota,46,047,22.6
Faulk County,South Dakota,46,049,13.6
Grant County,South Dakota,46,051,15.9
Gregory County,South Dakota,46,053,17.3
Haakon County,South Dakota,46,055,17.5
Hamlin County,South Dakota,46,057,17.8
Hand County,South Dakota,46,059,16.8
Hanson County,South Dakota,46,061,17.4
Harding County,South Dakota,46,063,27.3
Hughes County,South Dakota,46,065,36.2
Hutchinson County,South Dakota,46,067,23.6
Hyde County,South Dakota,46,069,19.4
Jerauld County,South Dakota,46,073,16.1
Jones County,South Dakota,46,075,16.1
Kingsbury County,South Dakota,46,077,24.2
Lake County,South Dakota,46,079,25.8
Lawrence County,South Dakota,46,081,28.8
Lincoln County,South Dakota,46,083,41.0
Lyman County,South Dakota,46,085,17.2
McCook County,South Dakota,46,087,23.8
McPherson County,South Dakota,46,089,14.6
Marshall County,South Dakota,46,091,20.2
Meade County,South Dakota,46,093,20.4
Mellette County,South Dakota,46,095,13.6
Miner County,South Dakota,46,097,21.7
Minnehaha County,South Dakota,46,099,28.6
Moody County,South Dakota,46,101,22.4
Pennington County,South Dakota,46,103,27.0
Perkins County,South Dakota,46,105,18.3
Potter County,South Dakota,46,107,20.0
Roberts County,South Dakota,46,109,14.6
Sanborn County,South Dakota,46,111,12.3
Shannon County,South Dakota,46,113,9.7
Spink County,South Dakota,46,115,20.1
Stanley County,South Dakota,46,117,26.6
Sully County,South Dakota,46,119,26.1
Todd County,South Dakota,46,121,14.2
Tripp County,South Dakota,46,123,21.4
Turner County,South Dakota,46,125,18.8
Union County,South Dakota,46,127,33.9
Walworth County,South Dakota,46,129,24.4
Yankton County,South Dakota,46,135,23.5
Ziebach County,South Dakota,46,137,9.0
Jackson County,South Dakota,46,071,12.8
Anderson County,Tennessee,47,001,24.6
Bedford County,Tennessee,47,003,12.8
Benton County,Tennessee,47,005,8.9
Bledsoe County,Tennessee,47,007,7.7
Blount County,Tennessee,47,009,21.9
Bradley County,Tennessee,47,011,19.7
Campbell County,Tennessee,47,013,9.7
Cannon County,Tennessee,47,015,11.4
Carroll County,Tennessee,47,017,14.7
Carter County,Tennessee,47,019,14.2
Cheatham County,Tennessee,47,021,19.4
Chester County,Tennessee,47,023,12.2
Claiborne County,Tennessee,47,025,9.9
Clay County,Tennessee,47,027,11.3
Cocke County,Tennessee,47,029,8.8
Coffee County,Tennessee,47,031,18.3
Crockett County,Tennessee,47,033,12.9
Cumberland County,Tennessee,47,035,20.9
Davidson County,Tennessee,47,037,36.5
Decatur County,Tennessee,47,039,12.3
DeKalb County,Tennessee,47,041,12.2
Dickson County,Tennessee,47,043,12.6
Dyer County,Tennessee,47,045,20.9
Fayette County,Tennessee,47,047,23.3
Fentress County,Tennessee,47,049,11.2
Franklin County,Tennessee,47,051,18.4
Gibson County,Tennessee,47,053,14.8
Giles County,Tennessee,47,055,13.5
Grainger County,Tennessee,47,057,9.4
Greene County,Tennessee,47,059,14.3
Grundy County,Tennessee,47,061,8.9
Hamblen County,Tennessee,47,063,16.3
Hamilton County,Tennessee,47,065,29.4
Hancock County,Tennessee,47,067,9.9
Hardeman County,Tennessee,47,069,7.5
Hardin County,Tennessee,47,071,12.0
Hawkins County,Tennessee,47,073,12.1
Haywood County,Tennessee,47,075,10.1
Henderson County,Tennessee,47,077,12.3
Henry County,Tennessee,47,079,17.0
Hickman County,Tennessee,47,081,10.1
Houston County,Tennessee,47,083,8.6
Humphreys County,Tennessee,47,085,14.7
Jackson County,Tennessee,47,087,7.0
Jefferson County,Tennessee,47,089,14.2
Johnson County,Tennessee,47,091,7.9
Knox County,Tennessee,47,093,35.9
Lake County,Tennessee,47,095,7.0
Lauderdale County,Tennessee,47,097,8.4
Lawrence County,Tennessee,47,099,11.2
Lewis County,Tennessee,47,101,12.3
Lincoln County,Tennessee,47,103,16.5
Loudon County,Tennessee,47,105,28.5
McMinn County,Tennessee,47,107,16.6
McNairy County,Tennessee,47,109,11.6
Macon County,Tennessee,47,111,7.1
Madison County,Tennessee,47,113,24.9
Marion County,Tennessee,47,115,14.3
Marshall County,Tennessee,47,117,11.6
Maury County,Tennessee,47,119,19.9
Meigs County,Tennessee,47,121,6.6
Monroe County,Tennessee,47,123,10.7
Montgomery County,Tennessee,47,125,23.2
Moore County,Tennessee,47,127,14.2
Morgan County,Tennessee,47,129,6.1
Obion County,Tennessee,47,131,13.9
Overton County,Tennessee,47,133,13.6
Perry County,Tennessee,47,135,14.9
Pickett County,Tennessee,47,137,13.6
Polk County,Tennessee,47,139,10.7
Putnam County,Tennessee,47,141,22.7
Rhea County,Tennessee,47,143,12.1
Roane County,Tennessee,47,145,18.1
Robertson County,Tennessee,47,147,14.9
Rutherford County,Tennessee,47,149,28.1
Scott County,Tennessee,47,151,9.3
Sequatchie County,Tennessee,47,153,12.1
Sevier County,Tennessee,47,155,15.3
Shelby County,Tennessee,47,157,29.3
Smith County,Tennessee,47,159,9.1
Stewart County,Tennessee,47,161,13.8
Sullivan County,Tennessee,47,163,22.2
Sumner County,Tennessee,47,165,25.3
Tipton County,Tennessee,47,167,14.9
Trousdale County,Tennessee,47,169,10.2
Unicoi County,Tennessee,47,171,15.0
Union County,Tennessee,47,173,8.7
Van Buren County,Tennessee,47,175,11.1
Warren County,Tennessee,47,177,12.1
Washington County,Tennessee,47,179,30.6
Wayne County,Tennessee,47,181,6.4
Weakley County,Tennessee,47,183,18.1
White County,Tennessee,47,185,10.4
Williamson County,Tennessee,47,187,57.1
Wilson County,Tennessee,47,189,27.3
Anderson County,Texas,48,001,8.7
Andrews County,Texas,48,003,12.7
Angelina County,Texas,48,005,13.9
Aransas County,Texas,48,007,20.5
Archer County,Texas,48,009,16.9
Armstrong County,Texas,48,011,22.7
Atascosa County,Texas,48,013,12.8
Austin County,Texas,48,015,19.4
Bailey County,Texas,48,017,10.4
Bandera County,Texas,48,019,23.3
Bastrop County,Texas,48,021,15.2
Baylor County,Texas,48,023,21.4
Bee County,Texas,48,025,7.5
Bell County,Texas,48,027,21.3
Bexar County,Texas,48,029,27.0
Blanco County,Texas,48,031,24.5
Bosque County,Texas,48,035,15.6
Bowie County,Texas,48,037,17.9
Brazoria County,Texas,48,039,26.5
Brazos County,Texas,48,041,40.1
Brewster County,Texas,48,043,31.9
Briscoe County,Texas,48,045,17.9
Brooks County,Texas,48,047,7.4
Brown County,Texas,48,049,16.2
Burleson County,Texas,48,051,12.9
Burnet County,Texas,48,053,24.4
Caldwell County,Texas,48,055,13.4
Calhoun County,Texas,48,057,15.5
Callahan County,Texas,48,059,13.1
Cameron County,Texas,48,061,16.2
Camp County,Texas,48,063,12.2
Carson County,Texas,48,065,22.4
Cass County,Texas,48,067,12.0
Castro County,Texas,48,069,12.9
Chambers County,Texas,48,071,16.4
Cherokee County,Texas,48,073,14.9
Childress County,Texas,48,075,17.7
Clay County,Texas,48,077,18.1
Cochran County,Texas,48,079,12.9
Coke County,Texas,48,081,19.6
Coleman County,Texas,48,083,14.0
Collin County,Texas,48,085,52.5
Collingsworth County,Texas,48,087,18.6
Colorado County,Texas,48,089,16.5
Comal County,Texas,48,091,33.6
Comanche County,Texas,48,093,19.1
Concho County,Texas,48,095,11.3
Cooke County,Texas,48,097,20.6
Coryell County,Texas,48,099,14.7
Cottle County,Texas,48,101,18.0
Crane County,Texas,48,103,11.9
Crockett County,Texas,48,105,11.3
Crosby County,Texas,48,107,11.4
Culberson County,Texas,48,109,12.5
Dallam County,Texas,48,111,10.6
Dallas County,Texas,48,113,29.3
Dawson County,Texas,48,115,9.0
Deaf Smith County,Texas,48,117,13.6
Delta County,Texas,48,119,16.0
Denton County,Texas,48,121,41.7
DeWitt County,Texas,48,123,12.7
Dickens County,Texas,48,125,12.9
Dimmit County,Texas,48,127,7.7
Donley County,Texas,48,129,14.0
Duval County,Texas,48,131,6.2
Eastland County,Texas,48,133,12.9
Ector County,Texas,48,135,13.9
Edwards County,Texas,48,137,29.2
Ellis County,Texas,48,139,21.2
El Paso County,Texas,48,141,21.1
Erath County,Texas,48,143,25.5
Falls County,Texas,48,145,9.8
Fannin County,Texas,48,147,13.9
Fayette County,Texas,48,149,16.0
Fisher County,Texas,48,151,13.7
Floyd County,Texas,48,153,14.9
Foard County,Texas,48,155,29.7
Fort Bend County,Texas,48,157,44.2
Franklin County,Texas,48,159,23.8
Freestone County,Texas,48,161,10.8
Frio County,Texas,48,163,8.2
Gaines County,Texas,48,165,9.5
Galveston County,Texas,48,167,28.6
Garza County,Texas,48,169,8.5
Gillespie County,Texas,48,171,37.0
Glasscock County,Texas,48,173,29.1
Goliad County,Texas,48,175,17.0
Gonzales County,Texas,48,177,14.6
Gray County,Texas,48,179,13.6
Grayson County,Texas,48,181,20.3
Gregg County,Texas,48,183,21.0
Grimes County,Texas,48,185,9.8
Guadalupe County,Texas,48,187,25.9
Hale County,Texas,48,189,13.5
Hall County,Texas,48,191,15.0
Hamilton County,Texas,48,193,21.0
Hansford County,Texas,48,195,21.0
Hardeman County,Texas,48,197,19.2
Hardin County,Texas,48,199,13.8
Harris County,Texas,48,201,29.5
Harrison County,Texas,48,203,16.7
Hartley County,Texas,48,205,15.1
Haskell County,Texas,48,207,16.7
Hays County,Texas,48,209,36.1
Hemphill County,Texas,48,211,22.3
Henderson County,Texas,48,213,16.3
Hidalgo County,Texas,48,215,15.9
Hill County,Texas,48,217,14.5
Hockley County,Texas,48,219,13.5
Hood County,Texas,48,221,27.3
Hopkins County,Texas,48,223,15.1
Houston County,Texas,48,225,11.7
Howard County,Texas,48,227,11.0
Hudspeth County,Texas,48,229,10.0
Hunt County,Texas,48,231,17.4
Hutchinson County,Texas,48,233,12.6
Irion County,Texas,48,235,15.9
Jack County,Texas,48,237,9.1
Jackson County,Texas,48,239,13.3
Jasper County,Texas,48,241,10.8
Jeff Davis County,Texas,48,243,43.1
Jefferson County,Texas,48,245,16.8
Jim Hogg County,Texas,48,247,9.0
Jim Wells County,Texas,48,249,8.8
Johnson County,Texas,48,251,16.4
Jones County,Texas,48,253,6.9
Karnes County,Texas,48,255,8.6
Kaufman County,Texas,48,257,18.5
Kendall County,Texas,48,259,41.4
Kerr County,Texas,48,265,30.4
Kimble County,Texas,48,267,19.2
Kinney County,Texas,48,271,9.6
Kleberg County,Texas,48,273,24.6
Knox County,Texas,48,275,11.6
Lamar County,Texas,48,277,16.3
Lamb County,Texas,48,279,13.2
Lampasas County,Texas,48,281,19.9
La Salle County,Texas,48,283,12.1
Lavaca County,Texas,48,285,14.2
Lee County,Texas,48,287,14.8
Leon County,Texas,48,289,17.4
Liberty County,Texas,48,291,9.3
Limestone County,Texas,48,293,13.6
Lipscomb County,Texas,48,295,20.2
Live Oak County,Texas,48,297,12.3
Llano County,Texas,48,299,31.7
Lubbock County,Texas,48,303,28.3
Lynn County,Texas,48,305,17.9
McCulloch County,Texas,48,307,14.3
McLennan County,Texas,48,309,22.8
Madison County,Texas,48,313,8.5
Marion County,Texas,48,315,13.8
Martin County,Texas,48,317,19.1
Mason County,Texas,48,319,23.2
Matagorda County,Texas,48,321,16.0
Maverick County,Texas,48,323,11.8
Medina County,Texas,48,325,18.7
Menard County,Texas,48,327,17.8
Midland County,Texas,48,329,25.8
Milam County,Texas,48,331,14.9
Mills County,Texas,48,333,22.9
Mitchell County,Texas,48,335,6.4
Montague County,Texas,48,337,16.9
Montgomery County,Texas,48,339,33.9
Moore County,Texas,48,341,13.1
Morris County,Texas,48,343,8.8
Motley County,Texas,48,345,16.1
Nacogdoches County,Texas,48,347,23.4
Navarro County,Texas,48,349,15.4
Newton County,Texas,48,351,5.8
Nolan County,Texas,48,353,13.1
Nueces County,Texas,48,355,20.2
Ochiltree County,Texas,48,357,12.6
Oldham County,Texas,48,359,30.6
Orange County,Texas,48,361,12.4
Palo Pinto County,Texas,48,363,16.0
Panola County,Texas,48,365,10.4
Parker County,Texas,48,367,25.6
Parmer County,Texas,48,369,15.5
Pecos County,Texas,48,371,8.3
Polk County,Texas,48,373,10.2
Potter County,Texas,48,375,13.8
Presidio County,Texas,48,377,27.1
Rains County,Texas,48,379,10.6
Randall County,Texas,48,381,30.3
Reagan County,Texas,48,383,9.7
Real County,Texas,48,385,21.1
Red River County,Texas,48,387,15.1
Reeves County,Texas,48,389,10.2
Refugio County,Texas,48,391,9.7
Robertson County,Texas,48,395,17.2
Rockwall County,Texas,48,397,38.3
Runnels County,Texas,48,399,17.5
Rusk County,Texas,48,401,11.2
Sabine County,Texas,48,403,13.1
San Augustine County,Texas,48,405,9.1
San Jacinto County,Texas,48,407,13.1
San Patricio County,Texas,48,409,15.0
San Saba County,Texas,48,411,13.5
Schleicher County,Texas,48,413,26.9
Scurry County,Texas,48,415,12.3
Shackelford County,Texas,48,417,24.1
Shelby County,Texas,48,419,12.1
Sherman County,Texas,48,421,18.8
Smith County,Texas,48,423,25.6
Somervell County,Texas,48,425,27.6
Starr County,Texas,48,427,8.1
Stephens County,Texas,48,429,14.7
Sterling County,Texas,48,431,29.7
Stonewall County,Texas,48,433,17.8
Sutton County,Texas,48,435,19.8
Swisher County,Texas,48,437,16.8
Tarrant County,Texas,48,439,30.6
Taylor County,Texas,48,441,24.7
Terry County,Texas,48,445,11.2
Throckmorton County,Texas,48,447,22.2
Titus County,Texas,48,449,13.9
Tom Green County,Texas,48,451,21.8
Travis County,Texas,48,453,45.3
Trinity County,Texas,48,455,9.7
Tyler County,Texas,48,457,10.2
Upshur County,Texas,48,459,14.0
Upton County,Texas,48,461,9.5
Uvalde County,Texas,48,463,14.6
Val Verde County,Texas,48,465,16.7
Van Zandt County,Texas,48,467,14.2
Victoria County,Texas,48,469,15.4
Walker County,Texas,48,471,15.3
Waller County,Texas,48,473,18.3
Ward County,Texas,48,475,13.1
Washington County,Texas,48,477,22.9
Webb County,Texas,48,479,16.6
Wharton County,Texas,48,481,13.6
Wheeler County,Texas,48,483,16.1
Wichita County,Texas,48,485,20.2
Wilbarger County,Texas,48,487,17.2
Willacy County,Texas,48,489,7.4
Williamson County,Texas,48,491,39.6
Wilson County,Texas,48,493,15.1
Winkler County,Texas,48,495,9.3
Wise County,Texas,48,497,16.2
Wood County,Texas,48,499,18.9
Yoakum County,Texas,48,501,15.4
Young County,Texas,48,503,18.4
Zapata County,Texas,48,505,7.2
Zavala County,Texas,48,507,8.8
Beaver County,Utah,49,001,17.9
Box Elder County,Utah,49,003,24.5
Cache County,Utah,49,005,38.3
Carbon County,Utah,49,007,13.8
Daggett County,Utah,49,009,24.5
Davis County,Utah,49,011,39.9
Duchesne County,Utah,49,013,15.9
Emery County,Utah,49,015,13.7
Garfield County,Utah,49,017,23.9
Grand County,Utah,49,019,21.8
Iron County,Utah,49,021,28.7
Juab County,Utah,49,023,18.1
Kane County,Utah,49,025,23.7
Millard County,Utah,49,027,21.0
Morgan County,Utah,49,029,37.8
Piute County,Utah,49,031,13.3
Rich County,Utah,49,033,20.1
Salt Lake County,Utah,49,035,32.9
San Juan County,Utah,49,037,18.8
Sanpete County,Utah,49,039,21.7
Sevier County,Utah,49,041,18.8
Summit County,Utah,49,043,51.5
Tooele County,Utah,49,045,21.9
Uintah County,Utah,49,047,16.6
Utah County,Utah,49,049,41.8
Wasatch County,Utah,49,051,35.7
Washington County,Utah,49,053,30.8
Wayne County,Utah,49,055,27.7
Weber County,Utah,49,057,25.3
Addison County,Vermont,50,001,31.7
Bennington County,Vermont,50,003,29.6
Caledonia County,Vermont,50,005,22.7
Chittenden County,Vermont,50,007,47.5
Essex County,Vermont,50,009,11.9
Franklin County,Vermont,50,011,19.9
Grand Isle County,Vermont,50,013,34.2
Lamoille County,Vermont,50,015,32.1
Orange County,Vermont,50,017,28.3
Orleans County,Vermont,50,019,17.0
Rutland County,Vermont,50,021,26.6
Washington County,Vermont,50,023,36.9
Windham County,Vermont,50,025,30.9
Windsor County,Vermont,50,027,31.1
Accomack County,Virginia,51,001,18.1
Amelia County,Virginia,51,007,12.7
Amherst County,Virginia,51,009,17.5
Appomattox County,Virginia,51,011,12.5
Arlington County,Virginia,51,013,72.4
Bath County,Virginia,51,017,19.8
Bland County,Virginia,51,021,13.3
Botetourt County,Virginia,51,023,25.3
Brunswick County,Virginia,51,025,9.2
Buchanan County,Virginia,51,027,7.0
Buckingham County,Virginia,51,029,7.9
Campbell County,Virginia,51,031,19.0
Caroline County,Virginia,51,033,18.5
Carroll County,Virginia,51,035,9.2
Charles City County,Virginia,51,036,9.8
Charlotte County,Virginia,51,037,10.8
Chesterfield County,Virginia,51,041,36.7
Clarke County,Virginia,51,043,35.3
Craig County,Virginia,51,045,17.9
Culpeper County,Virginia,51,047,21.0
Cumberland County,Virginia,51,049,15.0
Dickenson County,Virginia,51,051,9.4
Dinwiddie County,Virginia,51,053,9.7
Essex County,Virginia,51,057,14.5
Fauquier County,Virginia,51,061,35.2
Floyd County,Virginia,51,063,14.1
Fluvanna County,Virginia,51,065,27.9
Franklin County,Virginia,51,067,18.5
Frederick County,Virginia,51,069,28.3
Giles County,Virginia,51,071,17.2
Gloucester County,Virginia,51,073,22.1
Goochland County,Virginia,51,075,40.2
Grayson County,Virginia,51,077,11.0
Greene County,Virginia,51,079,23.2
Hanover County,Virginia,51,085,35.7
Henrico County,Virginia,51,087,41.2
Henry County,Virginia,51,089,11.8
Highland County,Virginia,51,091,16.3
Isle of Wight County,Virginia,51,093,26.9
King and Queen County,Virginia,51,097,14.4
King George County,Virginia,51,099,32.5
King William County,Virginia,51,101,15.4
Lancaster County,Virginia,51,103,33.8
Lee County,Virginia,51,105,9.8
Loudoun County,Virginia,51,107,60.4
Louisa County,Virginia,51,109,18.5
Lunenburg County,Virginia,51,111,9.1
Madison County,Virginia,51,113,22.0
Mathews County,Virginia,51,115,26.2
Mecklenburg County,Virginia,51,117,12.8
Middlesex County,Virginia,51,119,27.5
Montgomery County,Virginia,51,121,46.2
Nelson County,Virginia,51,125,24.8
New Kent County,Virginia,51,127,21.1
Northampton County,Virginia,51,131,20.0
Northumberland County,Virginia,51,133,25.0
Nottoway County,Virginia,51,135,9.1
Orange County,Virginia,51,137,25.6
Page County,Virginia,51,139,10.9
Patrick County,Virginia,51,141,11.1
Powhatan County,Virginia,51,145,27.7
Prince Edward County,Virginia,51,147,20.5
Prince George County,Virginia,51,149,15.1
Pulaski County,Virginia,51,155,15.2
Rappahannock County,Virginia,51,157,33.5
Richmond County,Virginia,51,159,10.8
Roanoke County,Virginia,51,161,33.6
Russell County,Virginia,51,167,10.3
Scott County,Virginia,51,169,10.6
Shenandoah County,Virginia,51,171,18.6
Smyth County,Virginia,51,173,14.3
Stafford County,Virginia,51,179,40.1
Surry County,Virginia,51,181,15.0
Sussex County,Virginia,51,183,5.7
Tazewell County,Virginia,51,185,11.6
Warren County,Virginia,51,187,19.8
Washington County,Virginia,51,191,23.8
Westmoreland County,Virginia,51,193,13.1
Wise County,Virginia,51,195,11.7
Wythe County,Virginia,51,197,15.1
Alexandria City,Virginia,51,510,62.1
Bristol City,Virginia,51,520,20.8
Chesapeake City,Virginia,51,550,28.1
Colonial Heights City,Virginia,51,570,20.3
Covington City,Virginia,51,580,10.5
Falls Church City,Virginia,51,610,79.0
Galax City,Virginia,51,640,11.5
Hampton City,Virginia,51,650,22.6
Hopewell City,Virginia,51,670,9.9
