County,State,State_FIPS,County_FIPS,high_school_and_above_percentage
Leake County,Mississippi,28,079,8.0
Lee County,Mississippi,28,081,22.4
Leflore County,Mississippi,28,083,14.4
Lincoln County,Mississippi,28,085,15.1
Lowndes County,Mississippi,28,087,19.2
Madison County,Mississippi,28,089,47.0
Marion County,Mississippi,28,091,14.1
Marshall County,Mississippi,28,093,8.7
Monroe County,Mississippi,28,095,13.4
Montgomery County,Mississippi,28,097,11.4
Neshoba County,Mississippi,28,099,11.6
Newton County,Mississippi,28,101,12.9
Noxubee County,Mississippi,28,103,9.2
Oktibbeha County,Mississippi,28,105,42.6
Panola County,Mississippi,28,107,13.6
Pearl River County,Mississippi,28,109,15.2
Perry County,Mississippi,28,111,4.6
Pike County,Mississippi,28,113,16.6
Pontotoc County,Mississippi,28,115,11.1
Prentiss County,Mississippi,28,117,8.7
Quitman County,Mississippi,28,119,10.8
Rankin County,Mississippi,28,121,28.5
Scott County,Mississippi,28,123,9.9
Sharkey County,Mississippi,28,125,12.5
Simpson County,Mississippi,28,127,13.4
Smith County,Mississippi,28,129,13.0
Stone County,Mississippi,28,131,11.9
Sunflower County,Mississippi,28,133,7.8
Tallahatchie County,Mississippi,28,135,4.7
Tate County,Mississippi,28,137,15.2
Tippah County,Mississippi,28,139,8.7
Tishomingo County,Mississippi,28,141,10.6
Tunica County,Mississippi,28,143,11.2
Union County,Mississippi,28,145,14.3
Walthall County,Mississippi,28,147,12.1
Warren County,Mississippi,28,149,24.8
Washington County,Mississippi,28,151,17.1
Wayne County,Mississippi,28,153,7.5
Webster County,Mississippi,28,155,16.1
Wilkinson County,Mississippi,28,157,7.1
Winston County,Mississippi,28,159,15.5
Yalobusha County,Mississippi,28,161,16.1
Yazoo County,Mississippi,28,163,12.1
Adair County,Missouri,29,001,25.4
Andrew County,Missouri,29,003,19.0
Atchison County,Missouri,29,005,21.2
Audrain County,Missouri,29,007,12.6
Barry County,Missouri,29,009,12.4
Barton County,Missouri,29,011,15.4
Bates County,Missouri,29,013,10.9
Benton County,Missouri,29,015,12.0
Bollinger County,Missouri,29,017,8.9
Boone County,Missouri,29,019,48.3
Buchanan County,Missouri,29,021,18.7
Butler County,Missouri,29,023,13.4
Caldwell County,Missouri,29,025,11.1
Callaway County,Missouri,29,027,22.5
Camden County,Missouri,29,029,20.2
Cape Girardeau County,Missouri,29,031,27.5
Carroll County,Missouri,29,033,16.1
Carter County,Missouri,29,035,12.9
Cass County,Missouri,29,037,21.2
Cedar County,Missouri,29,039,14.4
Chariton County,Missouri,29,041,10.5
Christian County,Missouri,29,043,27.5
Clark County,Missouri,29,045,9.1
Clay County,Missouri,29,047,31.1
Clinton County,Missouri,29,049,17.1
Cole County,Missouri,29,051,30.3
Cooper County,Missouri,29,053,15.9
Crawford County,Missouri,29,055,11.1
Dade County,Missouri,29,057,10.6
Dallas County,Missouri,29,059,14.3
Daviess County,Missouri,29,061,15.5
DeKalb County,Missouri,29,063,7.2
Dent County,Missouri,29,065,11.2
Douglas County,Missouri,29,067,8.9
Dunklin County,Missouri,29,069,10.1
Franklin County,Missouri,29,071,16.5
Gasconade County,Missouri,29,073,15.4
Gentry County,Missouri,29,075,12.2
Greene County,Missouri,29,077,28.2
Grundy County,Missouri,29,079,12.1
Harrison County,Missouri,29,081,8.5
Henry County,Missouri,29,083,15.2
Hickory County,Missouri,29,085,7.5
Holt County,Missouri,29,087,12.9
Howard County,Missouri,29,089,18.7
Howell County,Missouri,29,091,13.9
Iron County,Missouri,29,093,10.8
Jackson County,Missouri,29,095,27.6
Jasper County,Missouri,29,097,19.8
Jefferson County,Missouri,29,099,16.1
Johnson County,Missouri,29,101,23.3
Knox County,Missouri,29,103,15.7
Laclede County,Missouri,29,105,13.5
Lafayette County,Missouri,29,107,17.3
Lawrence County,Missouri,29,109,15.6
Lewis County,Missouri,29,111,10.8
Lincoln County,Missouri,29,113,10.9
Linn County,Missouri,29,115,12.2
Livingston County,Missouri,29,117,22.8
McDonald County,Missouri,29,119,9.3
Macon County,Missouri,29,121,14.2
Madison County,Missouri,29,123,8.3
Maries County,Missouri,29,125,12.1
Marion County,Missouri,29,127,18.6
Mercer County,Missouri,29,129,12.3
Miller County,Missouri,29,131,15.3
Mississippi County,Missouri,29,133,10.8
Moniteau County,Missouri,29,135,16.2
Monroe County,Missouri,29,137,12.9
Montgomery County,Missouri,29,139,9.0
Morgan County,Missouri,29,141,13.2
New Madrid County,Missouri,29,143,9.7
Newton County,Missouri,29,145,18.0
Nodaway County,Missouri,29,147,21.0
Oregon County,Missouri,29,149,7.6
Osage County,Missouri,29,151,13.1
Ozark County,Missouri,29,153,12.3
Pemiscot County,Missouri,29,155,10.8
Perry County,Missouri,29,157,11.9
Pettis County,Missouri,29,159,13.3
Phelps County,Missouri,29,161,27.4
Pike County,Missouri,29,163,9.6
Platte County,Missouri,29,165,39.2
Polk County,Missouri,29,167,16.2
Pulaski County,Missouri,29,169,22.2
Putnam County,Missouri,29,171,12.7
Ralls County,Missouri,29,173,15.4
Randolph County,Missouri,29,175,13.3
Ray County,Missouri,29,177,11.2
Reynolds County,Missouri,29,179,7.0
Ripley County,Missouri,29,181,9.3
Saint Charles County,Missouri,29,183,36.6
Saint Clair County,Missouri,29,185,10.4
Sainte Genevieve County,Missouri,29,186,10.6
Saint Francois County,Missouri,29,187,12.9
Saint Louis County,Missouri,29,189,42.5
Saline County,Missouri,29,195,13.8
Schuyler County,Missouri,29,197,8.1
Scotland County,Missouri,29,199,16.2
Scott County,Missouri,29,201,13.5
Shannon County,Missouri,29,203,10.4
Shelby County,Missouri,29,205,13.5
Stoddard County,Missouri,29,207,11.6
Stone County,Missouri,29,209,16.7
Sullivan County,Missouri,29,211,9.8
Taney County,Missouri,29,213,20.3
Texas County,Missouri,29,215,11.0
Vernon County,Missouri,29,217,14.1
Warren County,Missouri,29,219,13.9
Washington County,Missouri,29,221,7.0
Wayne County,Missouri,29,223,6.5
Webster County,Missouri,29,225,12.1
Worth County,Missouri,29,227,10.3
Wright County,Missouri,29,229,10.5
Saint Louis City,Missouri,29,510,29.0
Beaverhead County,Montana,30,001,29.9
Big Horn County,Montana,30,003,15.2
Blaine County,Montana,30,005,11.4
Broadwater County,Montana,30,007,14.9
Carbon County,Montana,30,009,24.0
Carter County,Montana,30,011,11.8
Cascade County,Montana,30,013,23.7
Chouteau County,Montana,30,015,23.5
Custer County,Montana,30,017,18.7
Daniels County,Montana,30,019,19.9
Dawson County,Montana,30,021,17.9
Deer Lodge County,Montana,30,023,14.8
Fallon County,Montana,30,025,18.9
Fergus County,Montana,30,027,24.3
Flathead County,Montana,30,029,29.4
Gallatin County,Montana,30,031,45.2
Garfield County,Montana,30,033,10.4
Glacier County,Montana,30,035,16.7
Granite County,Montana,30,039,25.5
Hill County,Montana,30,041,18.0
Jefferson County,Montana,30,043,33.8
Judith Basin County,Montana,30,045,29.5
Lake County,Montana,30,047,25.9
Lewis and Clark County,Montana,30,049,39.6
Liberty County,Montana,30,051,18.9
Lincoln County,Montana,30,053,18.4
McCone County,Montana,30,055,12.9
Madison County,Montana,30,057,31.9
Meagher County,Montana,30,059,13.5
Mineral County,Montana,30,061,13.8
Missoula County,Montana,30,063,37.7
Musselshell County,Montana,30,065,10.2
Phillips County,Montana,30,071,16.5
Pondera County,Montana,30,073,21.3
Powder River County,Montana,30,075,15.0
Powell County,Montana,30,077,18.5
Prairie County,Montana,30,079,16.4
Ravalli County,Montana,30,081,25.3
Richland County,Montana,30,083,16.4
Roosevelt County,Montana,30,085,13.8
Rosebud County,Montana,30,087,17.3
Sanders County,Montana,30,089,15.7
Sheridan County,Montana,30,091,21.0
Silver Bow County,Montana,30,093,22.4
Stillwater County,Montana,30,095,21.2
Sweet Grass County,Montana,30,097,23.7
Teton County,Montana,30,099,24.9
Toole County,Montana,30,101,15.0
Valley County,Montana,30,105,16.6
Wheatland County,Montana,30,107,22.6
Wibaux County,Montana,30,109,14.8
Yellowstone County,Montana,30,111,28.9
Park County,Montana,30,067,30.9
Adams County,Nebraska,31,001,20.7
Antelope County,Nebraska,31,003,13.1
Boone County,Nebraska,31,011,11.0
Box Butte County,Nebraska,31,013,17.3
Boyd County,Nebraska,31,015,17.0
Brown County,Nebraska,31,017,20.1
Buffalo County,Nebraska,31,019,29.5
Burt County,Nebraska,31,021,18.6
Butler County,Nebraska,31,023,13.3
Cass County,Nebraska,31,025,22.6
Cedar County,Nebraska,31,027,13.8
Chase County,Nebraska,31,029,12.0
Cherry County,Nebraska,31,031,20.1
Cheyenne County,Nebraska,31,033,26.4
Clay County,Nebraska,31,035,18.0
Colfax County,Nebraska,31,037,12.1
Cuming County,Nebraska,31,039,15.2
Custer County,Nebraska,31,041,18.7
Dakota County,Nebraska,31,043,11.1
Dawes County,Nebraska,31,045,35.1
Dawson County,Nebraska,31,047,14.8
Deuel County,Nebraska,31,049,19.4
Dixon County,Nebraska,31,051,12.4
Dodge County,Nebraska,31,053,18.4
Douglas County,Nebraska,31,055,36.4
Dundy County,Nebraska,31,057,24.1
Fillmore County,Nebraska,31,059,18.7
Franklin County,Nebraska,31,061,16.9
Frontier County,Nebraska,31,063,20.4
Furnas County,Nebraska,31,065,21.3
Gage County,Nebraska,31,067,18.9
Garden County,Nebraska,31,069,15.4
Garfield County,Nebraska,31,071,13.1
Gosper County,Nebraska,31,073,15.8
Greeley County,Nebraska,31,077,13.3
Hall County,Nebraska,31,079,15.9
Hamilton County,Nebraska,31,081,23.7
Harlan County,Nebraska,31,083,16.4
Hitchcock County,Nebraska,31,087,10.4
Holt County,Nebraska,31,089,13.2
Howard County,Nebraska,31,093,13.8
Jefferson County,Nebraska,31,095,12.4
Johnson County,Nebraska,31,097,10.4
Kearney County,Nebraska,31,099,26.8
Keith County,Nebraska,31,101,20.7
Kimball County,Nebraska,31,105,17.5
Knox County,Nebraska,31,107,17.0
Lancaster County,Nebraska,31,109,35.5
Lincoln County,Nebraska,31,111,17.9
Madison County,Nebraska,31,119,21.9
Merrick County,Nebraska,31,121,12.7
Morrill County,Nebraska,31,123,21.1
Nance County,Nebraska,31,125,13.6
Nemaha County,Nebraska,31,127,23.7
Nuckolls County,Nebraska,31,129,14.6
Otoe County,Nebraska,31,131,21.7
Pawnee County,Nebraska,31,133,13.9
Perkins County,Nebraska,31,135,20.7
Phelps County,Nebraska,31,137,19.9
Pierce County,Nebraska,31,139,13.3
Platte County,Nebraska,31,141,17.3
Polk County,Nebraska,31,143,17.4
Red Willow County,Nebraska,31,145,23.2
Richardson County,Nebraska,31,147,13.6
Rock County,Nebraska,31,149,19.1
Saline County,Nebraska,31,151,14.7
Sarpy County,Nebraska,31,153,38.0
Saunders County,Nebraska,31,155,23.2
Scotts Bluff County,Nebraska,31,157,21.7
Seward County,Nebraska,31,159,26.2
Sheridan County,Nebraska,31,161,20.3
Sherman County,Nebraska,31,163,13.1
Sioux County,Nebraska,31,165,25.8
Stanton County,Nebraska,31,167,11.5
Thayer County,Nebraska,31,169,14.1
Thurston County,Nebraska,31,173,13.0
Valley County,Nebraska,31,175,17.7
Washington County,Nebraska,31,177,27.0
Wayne County,Nebraska,31,179,36.0
Webster County,Nebraska,31,181,15.7
York County,Nebraska,31,185,26.5
Churchill County,Nevada,32,001,18.0
Clark County,Nevada,32,003,22.3
Douglas County,Nevada,32,005,27.1
Elko County,Nevada,32,007,15.8
Eureka County,Nevada,32,011,19.3
Humboldt County,Nevada,32,013,14.9
Lander County,Nevada,32,015,12.5
Lincoln County,Nevada,32,017,20.6
Lyon County,Nevada,32,019,16.2
Mineral County,Nevada,32,021,7.3
Nye County,Nevada,32,023,14.1
Pershing County,Nevada,32,027,10.1
Storey County,Nevada,32,029,17.5
Washoe County,Nevada,32,031,27.3
White Pine County,Nevada,32,033,10.5
Carson City,Nevada,32,510,23.1
Belknap County,New Hampshire,33,001,28.3
Carroll County,New Hampshire,33,003,28.4
Cheshire County,New Hampshire,33,005,29.4
Coos County,New Hampshire,33,007,14.9
Grafton County,New Hampshire,33,009,35.4
Hillsborough County,New Hampshire,33,011,36.4
Merrimack County,New Hampshire,33,013,31.7
Rockingham County,New Hampshire,33,015,37.1
Strafford County,New Hampshire,33,017,30.8
Sullivan County,New Hampshire,33,019,25.1
Atlantic County,New Jersey,34,001,24.5
Bergen County,New Jersey,34,003,47.4
Burlington County,New Jersey,34,005,35.0
Camden County,New Jersey,34,007,29.6
Cape May County,New Jersey,34,009,28.8
Cumberland County,New Jersey,34,011,12.4
Essex County,New Jersey,34,013,31.5
Gloucester County,New Jersey,34,015,27.9
Hudson County,New Jersey,34,017,37.6
Hunterdon County,New Jersey,34,019,49.8
Mercer County,New Jersey,34,021,39.2
Middlesex County,New Jersey,34,023,41.1
Monmouth County,New Jersey,34,025,42.1
Morris County,New Jersey,34,027,51.1
Ocean County,New Jersey,34,029,26.3
Passaic County,New Jersey,34,031,26.6
Salem County,New Jersey,34,033,19.0
Somerset County,New Jersey,34,035,53.5
Sussex County,New Jersey,34,037,31.8
Union County,New Jersey,34,039,32.0
Warren County,New Jersey,34,041,29.9
Bernalillo County,New Mexico,35,001,32.7
Catron County,New Mexico,35,003,16.5
Chaves County,New Mexico,35,005,18.3
Colfax County,New Mexico,35,007,22.3
Curry County,New Mexico,35,009,18.7
De Baca County,New Mexico,35,011,21.1
Dona Ana County,New Mexico,35,013,26.1
Eddy County,New Mexico,35,015,14.0
Grant County,New Mexico,35,017,22.7
Guadalupe County,New Mexico,35,019,7.2
Hidalgo County,New Mexico,35,023,17.4
Lea County,New Mexico,35,025,13.1
Lincoln County,New Mexico,35,027,25.2
Los Alamos County,New Mexico,35,028,67.2
Luna County,New Mexico,35,029,13.1
McKinley County,New Mexico,35,031,11.7
Mora County,New Mexico,35,033,10.3
Otero County,New Mexico,35,035,17.8
Quay County,New Mexico,35,037,13.6
Rio Arriba County,New Mexico,35,039,14.1
Roosevelt County,New Mexico,35,041,16.7
Sandoval County,New Mexico,35,043,28.5
San Juan County,New Mexico,35,045,16.2
San Miguel County,New Mexico,35,047,19.5
Santa Fe County,New Mexico,35,049,38.5
Sierra County,New Mexico,35,051,21.4
Socorro County,New Mexico,35,053,21.7
Taos County,New Mexico,35,055,26.9
Torrance County,New Mexico,35,057,10.4
Union County,New Mexico,35,059,12.9
Cibola County,New Mexico,35,006,8.4
Valencia County,New Mexico,35,061,14.9
Albany County,New York,36,001,39.2
Allegany County,New York,36,003,16.9
Bronx County,New York,36,005,16.2
Broome County,New York,36,007,27.0
Cattaraugus County,New York,36,009,15.6
Cayuga County,New York,36,011,16.1
Chautauqua County,New York,36,013,19.4
Chemung County,New York,36,015,20.2
Chenango County,New York,36,017,14.9
Clinton County,New York,36,019,19.8
Columbia County,New York,36,021,28.0
Cortland County,New York,36,023,22.6
Delaware County,New York,36,025,18.0
Dutchess County,New York,36,027,32.1
Erie County,New York,36,029,31.2
Essex County,New York,36,031,21.3
Franklin County,New York,36,033,15.8
Fulton County,New York,36,035,14.0
Genesee County,New York,36,037,18.2
Greene County,New York,36,039,16.8
Hamilton County,New York,36,041,22.6
Herkimer County,New York,36,043,19.9
Jefferson County,New York,36,045,18.8
Kings County,New York,36,047,29.5
Lewis County,New York,36,049,12.5
Livingston County,New York,36,051,23.2
Madison County,New York,36,053,24.8
Monroe County,New York,36,055,37.0
Montgomery County,New York,36,057,15.9
Nassau County,New York,36,059,42.0
New York County,New York,36,061,59.0
Niagara County,New York,36,063,20.6
Oneida County,New York,36,065,22.3
Onondaga County,New York,36,067,34.3
Ontario County,New York,36,069,30.2
Orange County,New York,36,071,27.2
Orleans County,New York,36,073,14.2
Oswego County,New York,36,075,15.0
Otsego County,New York,36,077,25.6
Putnam County,New York,36,079,38.0
Queens County,New York,36,081,29.8
Rensselaer County,New York,36,083,28.1
Richmond County,New York,36,085,28.7
Rockland County,New York,36,087,40.5
Saint Lawrence County,New York,36,089,18.9
Saratoga County,New York,36,091,37.4
Schenectady County,New York,36,093,28.6
Schoharie County,New York,36,095,18.6
Schuyler County,New York,36,097,14.4
Seneca County,New York,36,099,16.5
Steuben County,New York,36,101,19.1
Suffolk County,New York,36,103,32.6
Sullivan County,New York,36,105,18.6
Tioga County,New York,36,107,24.2
Tompkins County,New York,36,109,50.3
Ulster County,New York,36,111,27.6
Warren County,New York,36,113,28.3
Washington County,New York,36,115,14.9
Wayne County,New York,36,117,19.4
Westchester County,New York,36,119,44.7
Wyoming County,New York,36,121,10.9
Yates County,New York,36,123,23.3
Alamance County,North Carolina,37,001,22.9
Alexander County,North Carolina,37,003,10.2
Alleghany County,North Carolina,37,005,15.5
Anson County,North Carolina,37,007,6.6
Ashe County,North Carolina,37,009,18.5
Avery County,North Carolina,37,011,18.7
Beaufort County,North Carolina,37,013,18.5
Bertie County,North Carolina,37,015,9.3
Bladen County,North Carolina,37,017,8.8
Brunswick County,North Carolina,37,019,24.8
Buncombe County,North Carolina,37,021,31.5
Burke County,North Carolina,37,023,15.1
Cabarrus County,North Carolina,37,025,23.2
Caldwell County,North Carolina,37,027,12.3
Camden County,North Carolina,37,029,18.0
Carteret County,North Carolina,37,031,23.3
Caswell County,North Carolina,37,033,7.0
Catawba County,North Carolina,37,035,20.8
Chatham County,North Carolina,37,037,37.0
Cherokee County,North Carolina,37,039,15.3
Chowan County,North Carolina,37,041,15.6
Clay County,North Carolina,37,043,19.8
Cleveland County,North Carolina,37,045,16.1
Columbus County,North Carolina,37,047,10.3
Craven County,North Carolina,37,049,21.6
Cumberland County,North Carolina,37,051,22.1
Currituck County,North Carolina,37,053,18.2
Dare County,North Carolina,37,055,31.7
Davidson County,North Carolina,37,057,16.2
Davie County,North Carolina,37,059,25.2
Duplin County,North Carolina,37,061,8.9
Durham County,North Carolina,37,063,42.3
Edgecombe County,North Carolina,37,065,9.2
Forsyth County,North Carolina,37,067,32.2
Franklin County,North Carolina,37,069,14.3
Gaston County,North Carolina,37,071,18.6
Gates County,North Carolina,37,073,9.2
Graham County,North Carolina,37,075,11.4
Granville County,North Carolina,37,077,12.7
Greene County,North Carolina,37,079,10.2
Guilford County,North Carolina,37,081,33.0
Halifax County,North Carolina,37,083,10.5
Harnett County,North Carolina,37,085,16.6
Haywood County,North Carolina,37,087,23.2
Henderson County,North Carolina,37,089,28.4
Hertford County,North Carolina,37,091,12.8
Hoke County,North Carolina,37,093,14.1
Hyde County,North Carolina,37,095,10.2
Iredell County,North Carolina,37,097,23.6
Jackson County,North Carolina,37,099,28.8
Johnston County,North Carolina,37,101,18.3
Jones County,North Carolina,37,103,9.2
Lee County,North Carolina,37,105,18.9
Lenoir County,North Carolina,37,107,13.9
Lincoln County,North Carolina,37,109,19.9
McDowell County,North Carolina,37,111,15.5
Macon County,North Carolina,37,113,20.9
Madison County,North Carolina,37,115,17.2
Martin County,North Carolina,37,117,10.2
Mecklenburg County,North Carolina,37,119,41.3
Mitchell County,North Carolina,37,121,16.6
Montgomery County,North Carolina,37,123,14.8
Moore County,North Carolina,37,125,32.3
Nash County,North Carolina,37,127,17.9
New Hanover County,North Carolina,37,129,36.3
Northampton County,North Carolina,37,131,4.7
Onslow County,North Carolina,37,133,17.3
Orange County,North Carolina,37,135,54.0
Pamlico County,North Carolina,37,137,17.8
Pasquotank County,North Carolina,37,139,15.9
Pender County,North Carolina,37,141,20.1
Perquimans County,North Carolina,37,143,18.2
Person County,North Carolina,37,145,11.2
Pitt County,North Carolina,37,147,27.3
Polk County,North Carolina,37,149,24.5
Randolph County,North Carolina,37,151,12.5
Richmond County,North Carolina,37,153,11.5
Robeson County,North Carolina,37,155,10.9
Rockingham County,North Carolina,37,157,11.7
Rowan County,North Carolina,37,159,15.5
Rutherford County,North Carolina,37,161,16.2
Sampson County,North Carolina,37,163,11.8
Scotland County,North Carolina,37,165,13.3
Stanly County,North Carolina,37,167,14.2
Stokes County,North Carolina,37,169,11.8
Surry County,North Carolina,37,171,13.6
Swain County,North Carolina,37,173,19.8
Transylvania County,North Carolina,37,175,28.2
Tyrrell County,North Carolina,37,177,8.6
Union County,North Carolina,37,179,30.7
Vance County,North Carolina,37,181,10.5
Wake County,North Carolina,37,183,49.1
Warren County,North Carolina,37,185,11.4
Washington County,North Carolina,37,187,6.6
Watauga County,North Carolina,37,189,40.0
Wayne County,North Carolina,37,191,14.9
Wilkes County,North Carolina,37,193,11.7
Wilson County,North Carolina,37,195,15.5
Yadkin County,North Carolina,37,197,12.1
Yancey County,North Carolina,37,199,16.6
Adams County,North Dakota,38,001,18.9
Barnes County,North Dakota,38,003,24.6
Benson County,North Dakota,38,005,10.0
Bottineau County,North Dakota,38,009,22.1
Bowman County,North Dakota,38,011,20.3
Burke County,North Dakota,38,013,13.3
Burleigh County,North Dakota,38,015,32.2
Cass County,North Dakota,38,017,35.9
Cavalier County,North Dakota,38,019,13.3
Dickey County,North Dakota,38,021,23.5
Divide County,North Dakota,38,023,21.4
Dunn County,North Dakota,38,025,14.2
Eddy County,North Dakota,38,027,15.3
Emmons County,North Dakota,38,029,11.1
Foster County,North Dakota,38,031,16.4
Golden Valley County,North Dakota,38,033,14.8
Grand Forks County,North Dakota,38,035,32.2
Grant County,North Dakota,38,037,12.5
Griggs County,North Dakota,38,039,16.4
Hettinger County,North Dakota,38,041,19.3
Kidder County,North Dakota,38,043,15.8
LaMoure County,North Dakota,38,045,20.8
Logan County,North Dakota,38,047,13.3
McHenry County,North Dakota,38,049,13.8
McIntosh County,North Dakota,38,051,19.8
McKenzie County,North Dakota,38,053,20.5
McLean County,North Dakota,38,055,16.0
Mercer County,North Dakota,38,057,19.0
Morton County,North Dakota,38,059,20.3
Mountrail County,North Dakota,38,061,15.9
Nelson County,North Dakota,38,063,21.5
Oliver County,North Dakota,38,065,13.3
Pembina County,North Dakota,38,067,17.6
Pierce County,North Dakota,38,069,12.0
Ramsey County,North Dakota,38,071,21.2
Ransom County,North Dakota,38,073,15.9
Renville County,North Dakota,38,075,19.3
Richland County,North Dakota,38,077,19.1
Rolette County,North Dakota,38,079,15.8
Sargent County,North Dakota,38,081,16.7
Sheridan County,North Dakota,38,083,12.6
Sioux County,North Dakota,38,085,9.2
Stark County,North Dakota,38,089,21.6
Steele County,North Dakota,38,091,17.6
Stutsman County,North Dakota,38,093,23.2
Towner County,North Dakota,38,095,21.9
Traill County,North Dakota,38,097,26.5
Walsh County,North Dakota,38,099,15.5
Ward County,North Dakota,38,101,24.4
Wells County,North Dakota,38,103,16.1
Williams County,North Dakota,38,105,16.1
Adams County,Ohio,39,001,9.5
Allen County,Ohio,39,003,16.7
Ashland County,Ohio,39,005,19.0
Ashtabula County,Ohio,39,007,12.5
Athens County,Ohio,39,009,27.9
Auglaize County,Ohio,39,011,15.9
Belmont County,Ohio,39,013,13.2
Brown County,Ohio,39,015,9.5
Butler County,Ohio,39,017,28.0
Carroll County,Ohio,39,019,11.7
Champaign County,Ohio,39,021,14.6
Clark County,Ohio,39,023,16.8
Clermont County,Ohio,39,025,26.5
Clinton County,Ohio,39,027,14.5
Columbiana County,Ohio,39,029,12.4
Coshocton County,Ohio,39,031,12.6
Crawford County,Ohio,39,033,11.3
Cuyahoga County,Ohio,39,035,30.3
Darke County,Ohio,39,037,11.9
Defiance County,Ohio,39,039,15.8
Delaware County,Ohio,39,041,52.3
Erie County,Ohio,39,043,20.8
Fairfield County,Ohio,39,045,25.6
Fayette County,Ohio,39,047,13.1
Franklin County,Ohio,39,049,37.5
Fulton County,Ohio,39,051,14.7
Gallia County,Ohio,39,053,12.8
Geauga County,Ohio,39,055,35.6
Greene County,Ohio,39,057,39.5
Guernsey County,Ohio,39,059,11.3
Hamilton County,Ohio,39,061,34.9
Hancock County,Ohio,39,063,26.1
Hardin County,Ohio,39,065,14.7
Harrison County,Ohio,39,067,7.7
Henry County,Ohio,39,069,13.1
Highland County,Ohio,39,071,10.9
Hocking County,Ohio,39,073,12.8
Holmes County,Ohio,39,075,8.0
Huron County,Ohio,39,077,11.8
Jackson County,Ohio,39,079,13.5
Jefferson County,Ohio,39,081,14.1
Knox County,Ohio,39,083,21.7
Lake County,Ohio,39,085,26.1
Lawrence County,Ohio,39,087,14.5
Licking County,Ohio,39,089,22.9
Logan County,Ohio,39,091,15.4
Lorain County,Ohio,39,093,21.2
Lucas County,Ohio,39,095,23.1
Madison County,Ohio,39,097,15.7
Mahoning County,Ohio,39,099,21.6
Marion County,Ohio,39,101,11.0
Medina County,Ohio,39,103,31.4
Meigs County,Ohio,39,105,9.7
Mercer County,Ohio,39,107,16.0
Miami County,Ohio,39,109,21.8
Monroe County,Ohio,39,111,10.0
Montgomery County,Ohio,39,113,25.8
Morgan County,Ohio,39,115,6.7
Morrow County,Ohio,39,117,11.0
Muskingum County,Ohio,39,119,13.5
Noble County,Ohio,39,121,7.9
Ottawa County,Ohio,39,123,20.9
Paulding County,Ohio,39,125,11.0
Perry County,Ohio,39,127,8.4
Pickaway County,Ohio,39,129,14.7
Pike County,Ohio,39,131,13.2
Portage County,Ohio,39,133,24.1
Preble County,Ohio,39,135,11.1
Putnam County,Ohio,39,137,19.0
Richland County,Ohio,39,139,14.3
Ross County,Ohio,39,141,12.4
Sandusky County,Ohio,39,143,11.8
Scioto County,Ohio,39,145,13.5
Seneca County,Ohio,39,147,15.0
Shelby County,Ohio,39,149,12.4
Stark County,Ohio,39,151,21.7
Summit County,Ohio,39,153,30.6
Trumbull County,Ohio,39,155,16.6
Tuscarawas County,Ohio,39,157,14.6
Union County,Ohio,39,159,29.0
Van Wert County,Ohio,39,161,15.2
Vinton County,Ohio,39,163,6.9
Warren County,Ohio,39,165,38.7
Washington County,Ohio,39,167,16.6
Wayne County,Ohio,39,169,19.5
Williams County,Ohio,39,171,12.3
Wood County,Ohio,39,173,29.6
Wyandot County,Ohio,39,175,13.9
Adair County,Oklahoma,40,001,8.5
Alfalfa County,Oklahoma,40,003,18.6
Atoka County,Oklahoma,40,005,12.8
Beaver County,Oklahoma,40,007,16.5
Beckham County,Oklahoma,40,009,13.5
Blaine County,Oklahoma,40,011,14.0
Bryan County,Oklahoma,40,013,20.5
Caddo County,Oklahoma,40,015,13.5
Canadian County,Oklahoma,40,017,25.2
Carter County,Oklahoma,40,019,16.1
Cherokee County,Oklahoma,40,021,21.3
Choctaw County,Oklahoma,40,023,9.0
Cimarron County,Oklahoma,40,025,16.6
Cleveland County,Oklahoma,40,027,31.8
Coal County,Oklahoma,40,029,10.2
Comanche County,Oklahoma,40,031,21.2
Cotton County,Oklahoma,40,033,14.2
Craig County,Oklahoma,40,035,13.3
Creek County,Oklahoma,40,037,15.6
Custer County,Oklahoma,40,039,23.2
Delaware County,Oklahoma,40,041,15.6
Dewey County,Oklahoma,40,043,18.2
Ellis County,Oklahoma,40,045,22.8
Garfield County,Oklahoma,40,047,21.4
Garvin County,Oklahoma,40,049,12.9
Grady County,Oklahoma,40,051,15.3
Grant County,Oklahoma,40,053,18.7
Greer County,Oklahoma,40,055,10.4
Harmon County,Oklahoma,40,057,14.0
Harper County,Oklahoma,40,059,17.9
Haskell County,Oklahoma,40,061,12.5
Hughes County,Oklahoma,40,063,10.4
Jackson County,Oklahoma,40,065,22.4
Jefferson County,Oklahoma,40,067,12.4
Johnston County,Oklahoma,40,069,14.6
Kay County,Oklahoma,40,071,20.2
Kingfisher County,Oklahoma,40,073,18.4
Kiowa County,Oklahoma,40,075,20.7
Latimer County,Oklahoma,40,077,11.3
Le Flore County,Oklahoma,40,079,12.4
Lincoln County,Oklahoma,40,081,12.1
Logan County,Oklahoma,40,083,23.9
Love County,Oklahoma,40,085,13.2
McClain County,Oklahoma,40,087,18.0
McCurtain County,Oklahoma,40,089,12.7
McIntosh County,Oklahoma,40,091,12.0
Major County,Oklahoma,40,093,15.3
Marshall County,Oklahoma,40,095,15.1
